identifier,question_id,label,position
S141.Q49.3:2.0,S141.Q49.3,Not chosen,2
S141.Q49.4:1.0,S141.Q49.4,What things will be like in the United States after the war,1
S141.Q49.4:2.0,S141.Q49.4,Not chosen,2
S141.Q49.5:1.0,S141.Q49.5,What our allies are like and what things are like in their countries,1
S141.Q49.5:2.0,S141.Q49.5,Not chosen,2
S141.Q49.6:1.0,S141.Q49.6,The systems of government that our allies have,1
S141.Q49.6:2.0,S141.Q49.6,Not chosen,2
S141.Q49.7:1.0,S141.Q49.7,What we are fighting for in this war,1
S141.Q49.7:2.0,S141.Q49.7,Not chosen,2
S141.Q49.8:1.0,S141.Q49.8,What our enemies are like and how things are in their countries,1
S141.Q49.8:2.0,S141.Q49.8,Not chosen,2
S141.Q49.9:1.0,S141.Q49.9,The systems of government that our enemies have,1
S141.Q49.9:2.0,S141.Q49.9,Not chosen,2
S141.Q49.10:1.0,S141.Q49.10,"The problems the United States will have after the war, and the plans that are being made to meet them",1
S141.Q49.10:2.0,S141.Q49.10,Not chosen,2
S141.Q49.11:1.0,S141.Q49.11,Something else,1
S141.Q49.11:2.0,S141.Q49.11,Not chosen,2
S141.Q49.12:1.0,S141.Q49.12,I wouldn't like to hear about or discuss any subjects,1
S141.Q49.12:2.0,S141.Q49.12,Not chosen,2
S141.Q49.13:1.0,S141.Q49.13,No answer,1
S141.Q49.13:2.0,S141.Q49.13,Not chosen,2
S141.Q50:0.0,S141.Q50,No answer,0
S141.Q50:1.0,S141.Q50,Very often,1
S141.Q50:2.0,S141.Q50,Once in a while,2
S141.Q50:3.0,S141.Q50,Not very often,3
S141.Q50:4.0,S141.Q50,Never,4
S141.Q51:0.0,S141.Q51,No answer,0
S141.Q51:1.0,S141.Q51,Argentina,1
S141.Q51:2.0,S141.Q51,Sweden,2
S141.Q51:3.0,S141.Q51,Brazil,3
S141.Q51:4.0,S141.Q51,Turkey,4
S141.Q52:0.0,S141.Q52,No answer,0
S141.Q52:1.0,S141.Q52,A Russian military leader,1
S141.Q52:2.0,S141.Q52,Leader of the Greek guerilla fighters,2
S141.Q52:3.0,S141.Q52,Leader of the Chinese communists,3
S141.Q52:4.0,S141.Q52,Leader of the Yugoslav patriots,4
S141.Q53:0.0,S141.Q53,No answer,0
S141.Q53:1.0,S141.Q53,The government of Switzerland,1
S141.Q53:2.0,S141.Q53,The government of Spain,2
S141.Q53:3.0,S141.Q53,The government of Mexico,3
S141.Q53:4.0,S141.Q53,The government of Brazil,4
S141.Q54:0.0,S141.Q54,No answer,0
S141.Q54:1.0,S141.Q54,Three,1
S141.Q54:2.0,S141.Q54,Four,2
S141.Q54:3.0,S141.Q54,Twelve,3
S141.Q54:4.0,S141.Q54,Over thirty,4
S141.Q55:0.0,S141.Q55,No answer,0
S141.Q55:1.0,S141.Q55,A statement of the war and peace aims of the united nations,1
S141.Q55:2.0,S141.Q55,An agreement about who is to rule the Atlantic Ocean,2
S141.Q55:3.0,S141.Q55,A naval agreement for the defense of the Atlantic Ocean,3
S141.Q55:4.0,S141.Q55,The law on which lease-lend is based,4
S141.Q56:0.0,S141.Q56,No answer,0
S141.Q56:1.0,S141.Q56,Punished by the German people,1
S141.Q56:2.0,S141.Q56,Punished by the Americans,2
S141.Q56:3.0,S141.Q56,Punished by the countries in which they committed their crimes,3
S141.Q56:4.0,S141.Q56,Punished by the international police,4
S141.Q57A:0.0,S141.Q57A,No answer,0
S141.Q57A:1.0,S141.Q57A,Agree,1
S141.Q57A:2.0,S141.Q57A,Disagree,2
S141.Q57A:3.0,S141.Q57A,Undecided,3
S141.Q57B:0.0,S141.Q57B,No code or no data,0
S141.Q57B:1.0,S141.Q57B,Agree,1
S141.Q57B:2.0,S141.Q57B,Disagree,2
S141.Q57B:3.0,S141.Q57B,Undecided,3
S141.Q57B:4.0,S141.Q57B,No answer,4
S141.Q57C:0.0,S141.Q57C,No code or no data,0
S141.Q57C:1.0,S141.Q57C,Agree,1
S141.Q57C:2.0,S141.Q57C,Disagree,2
S141.Q57C:3.0,S141.Q57C,Undecided,3
S141.Q57C:4.0,S141.Q57C,No answer,4
S141.Q57D:0.0,S141.Q57D,No answer,0
S141.Q57D:1.0,S141.Q57D,Agree,1
S141.Q57D:2.0,S141.Q57D,Disagree,2
S141.Q57D:3.0,S141.Q57D,Undecided,3
S141.Q57E:0.0,S141.Q57E,No answer,0
S141.Q57E:1.0,S141.Q57E,Agree,1
S141.Q57E:2.0,S141.Q57E,Disagree,2
S141.Q57E:3.0,S141.Q57E,Undecided,3
S141.Q57F:0.0,S141.Q57F,No answer,0
S141.Q57F:1.0,S141.Q57F,Agree,1
S141.Q57F:2.0,S141.Q57F,Disagree,2
S141.Q57F:3.0,S141.Q57F,Undecided,3
S141.Q57G:0.0,S141.Q57G,No answer,0
S141.Q57G:1.0,S141.Q57G,Agree,1
S141.Q57G:2.0,S141.Q57G,Disagree,2
S141.Q57G:3.0,S141.Q57G,Undecided,3
S141.Q58:0.0,S141.Q58,No answer,0
S141.Q58:1.0,S141.Q58,"No, I finished all my school work more than a year before I entered the Army",1
S141.Q58:2.0,S141.Q58,"Yes, went to full-time school",2
S141.Q58:3.0,S141.Q58,"Yes, went to part-time school",3
S141.Q58:4.0,S141.Q58,"Yes, took correspondence courses",4
S141.Q59:0.0,S141.Q59,No code or no data,0
S141.Q59:1.0,S141.Q59,I have had as much school or college as I want,1
S141.Q59:2.0,S141.Q59,I would like to go back to full-time school or college,2
S141.Q59:3.0,S141.Q59,I would like to go back to part-time school or college,3
S141.Q59:4.0,S141.Q59,No answer,4
S141.Q60:0.0,S141.Q60,No answer,0
S141.Q60:1.0,S141.Q60,"Yes, to full-time school or college",1
S141.Q60:2.0,S141.Q60,"Yes, to part-time school or college",2
S141.Q60:3.0,S141.Q60,"No, I don't think I will go back to school or college",3
S141.Q60:4.0,S141.Q60,Undecided,4
S141.Q61:0.0,S141.Q61,No answer,0
S141.Q61:1.0,S141.Q61,Yes,1
S141.Q61:2.0,S141.Q61,No,2
S141.Q61:3.0,S141.Q61,Don't know,3
S141.Q62:0.0,S141.Q62,No answer,0
S141.Q62:1.0,S141.Q62,Yes,1
S141.Q62:2.0,S141.Q62,No,2
S141.Q63:0.0,S141.Q63,No answer,0
S141.Q63:1.0,S141.Q63,Yes,1
S141.Q63:2.0,S141.Q63,No,2
S141.Q64:0.0,S141.Q64,No answer,0
S141.Q64:1.0,S141.Q64,Yes,1
S141.Q64:2.0,S141.Q64,No,2
S141.Q65:0.0,S141.Q65,No answer,0
S141.Q65:1.0,S141.Q65,I'm taking one now,1
S141.Q65:2.0,S141.Q65,Yes,2
S141.Q65:3.0,S141.Q65,No,3
S141.Q65:4.0,S141.Q65,Undecided,4
S141.Q66:0.0,S141.Q66,No answer,0
S141.Q66:1.0,S141.Q66,I already go to a class like this,1
S141.Q66:2.0,S141.Q66,Yes,2
S141.Q66:3.0,S141.Q66,No,3
S141.Q66:4.0,S141.Q66,Undecided,4
S141.Q68:0.0,S141.Q68,No code or no data,0
S141.Q68:1.0,S141.Q68,I will probably not take any more school work or vocational training,1
S141.Q68:2.0,S141.Q68,I understand enough now for my own purposes,2
S141.Q68:3.0,S141.Q68,I would like further information or advice,3
S141.Q68:4.0,S141.Q68,No answer,4
S141.Q70:0.0,S141.Q70,No code or no data,0
S141.Q70:1.0,S141.Q70,"Yes, very proud",1
S141.Q70:2.0,S141.Q70,"Yes, fairly proud",2
S141.Q70:3.0,S141.Q70,"No, not proud",3
S141.Q70:4.0,S141.Q70,Undecided,4
S141.Q70:5.0,S141.Q70,No answer,5
S141.Q71:0.0,S141.Q71,No answer,0
S141.Q71:1.0,S141.Q71,I usually feel it is not worthwhile,1
S141.Q71:2.0,S141.Q71,I usually feel it is worthwhile,2
S141.Q71:3.0,S141.Q71,Undecided,3
S141.Q72:0.0,S141.Q72,No answer,0
S141.Q72:1.0,S141.Q72,"It is usually good quality, and well prepared",1
S141.Q72:2.0,S141.Q72,"It is usually good quality, but poorly prepared",2
S141.Q72:3.0,S141.Q72,"It is usually poor quality, but well prepared",3
S141.Q72:4.0,S141.Q72,"It is usually poor quality, and poorly prepared",4
S141.Q73:0.0,S141.Q73,No answer,0
S141.Q73:1.0,S141.Q73,None,1
S141.Q73:2.0,S141.Q73,Few,2
S141.Q73:3.0,S141.Q73,About half,3
S141.Q73:4.0,S141.Q73,Most,4
S141.Q73:5.0,S141.Q73,All,5
S141.Q73:6.0,S141.Q73,Don't know,6
S141.Q74:0.0,S141.Q74,No answer,0
S141.Q74:1.0,S141.Q74,None,1
S141.Q74:2.0,S141.Q74,Few,2
S141.Q74:3.0,S141.Q74,About half,3
S141.Q74:4.0,S141.Q74,Most,4
S141.Q74:5.0,S141.Q74,All,5
S141.Q74:6.0,S141.Q74,Don't know,6
S141.Q75:0.0,S141.Q75,No code or no data,0
S141.Q75:1.0,S141.Q75,None,1
S141.Q75:2.0,S141.Q75,Few,2
S141.Q75:3.0,S141.Q75,About half,3
S141.Q75:4.0,S141.Q75,Most,4
S141.Q75:5.0,S141.Q75,All,5
S141.Q75:6.0,S141.Q75,Don't know,6
S141.Q75:7.0,S141.Q75,No answer,7
S141.Q76:0.0,S141.Q76,No answer,0
S141.Q76:1.0,S141.Q76,Very high,1
S141.Q76:2.0,S141.Q76,Fairly high,2
S141.Q76:3.0,S141.Q76,Just so-so,3
S141.Q76:4.0,S141.Q76,Fairly low,4
S141.Q76:5.0,S141.Q76,Very low,5
S141.Q77:0.0,S141.Q77,No answer,0
S141.Q77:1.0,S141.Q77,Up to and including 3 months,1
S141.Q77:2.0,S141.Q77,Over 3 months up to and including 6 months,2
S141.Q77:3.0,S141.Q77,Over 6 months up to and including 9 months,3
S141.Q77:4.0,S141.Q77,Over 9 months up to and including 12 months,4
S141.Q77:5.0,S141.Q77,Over 12 months up to and including 15 months,5
S141.Q77:6.0,S141.Q77,Over 15 months up to and including 18 months,6
S141.Q77:7.0,S141.Q77,Over 18 months up to and including 21 months,7
S141.Q77:8.0,S141.Q77,Over 21 months up to and including 24 months,8
S141.Q77:9.0,S141.Q77,Over 24 months up to and including 30 months,9
S141.Q77:10.0,S141.Q77,Over 30 months up to and including 36 months,10
S141.Q77:11.0,S141.Q77,Over 36 months,11
S141.Q78:0.0,S141.Q78,No answer,0
S141.Q78:1.0,S141.Q78,A very important part,1
S141.Q78:2.0,S141.Q78,A fairly important part,2
S141.Q78:3.0,S141.Q78,Not a very important part,3
S141.Q78:4.0,S141.Q78,Not important at all,4
S141.Q79:0.0,S141.Q79,No answer,0
S141.Q79:1.0,S141.Q79,Rarely or never,1
S141.Q79:2.0,S141.Q79,Sometimes,2
S141.Q79:3.0,S141.Q79,About half the time,3
S141.Q79:4.0,S141.Q79,Usually,4
S141.Q79:5.0,S141.Q79,Always,5
S141.Q80:0.0,S141.Q80,No answer,0
S141.Q80:1.0,S141.Q80,Yes,1
S141.Q80:2.0,S141.Q80,No,2
S141.Q80:3.0,S141.Q80,Undecided,3
S141.Q81.1:1.0,S141.Q81.1,"No, I have not had any kind of furlough since I have been in this area",1
S141.Q81.1:2.0,S141.Q81.1,Not chosen,2
S141.Q81.2:1.0,S141.Q81.2,Emergency furlough back to the States,1
S141.Q81.2:2.0,S141.Q81.2,Not chosen,2
S141.Q81.3:1.0,S141.Q81.3,Regular furlough back to the States,1
S141.Q81.3:2.0,S141.Q81.3,Not chosen,2
S141.Q81.4:1.0,S141.Q81.4,Furlough for this area - a local furlough,1
S141.Q81.4:2.0,S141.Q81.4,Not chosen,2
S141.Q81.5:1.0,S141.Q81.5,No answer,1
S141.Q81.5:2.0,S141.Q81.5,Not chosen,2
S141.Q82:0.0,S141.Q82,No answer,0
S141.Q82:1.0,S141.Q82,No more than 6 months,1
S141.Q82:2.0,S141.Q82,No more than 1 year,2
S141.Q82:3.0,S141.Q82,No more than 18 months,3
S141.Q82:4.0,S141.Q82,No more than 2 years,4
S141.Q82:5.0,S141.Q82,No more than 3 years,5
S141.Q82:6.0,S141.Q82,More than 3 years,6
S141.Q82:7.0,S141.Q82,Undecided,7
S141.V83:0.0,S141.V83,Likeliest first choice is not aviation,0
S141.V83:1.0,S141.V83,"General; unspecified field or employer, or undecided between various aviation fields",1
S141.V83:2.0,S141.V83,Commercial airlines or airports,2
S141.V83:3.0,S141.V83,Commercial aviation construction,3
S141.V83:4.0,S141.V83,Military aviation,4
S141.V83:5.0,S141.V83,ATC or AAF as civilian,5
S141.V83:6.0,S141.V83,"CAA or other government (weather men interested in CAA, also weather bureau) (radio, flight traffic)",6
S141.V83:7.0,S141.V83,Educational or vocational training preparatory for aviation,7
S141.V84:1.0,S141.V84,Iceland,1
S141.V84:2.0,S141.V84,"Goose Bay, Labrador",2
S141.V84:3.0,S141.V84,"Gander, Newfoundland",3
S141.V84:4.0,S141.V84,"Presque Isle, Maine",4
S141.V84:5.0,S141.V84,"Grenier Field, New Hampshire",5
S186B.Q1:0.0,S186B.Q1,No answer,0
S186B.Q1:1.0,S186B.Q1,Private,1
S186B.Q1:2.0,S186B.Q1,Private First Class,2
S186B.Q1:3.0,S186B.Q1,Corporal or Technician 5th Grade,3
S186B.Q1:4.0,S186B.Q1,Sergeant (any grade) or Technician 3rd or 4th Grade,4
S186B.Q2:0.0,S186B.Q2,No answer,0
S186B.Q2:1.0,S186B.Q2,3 months or less,1
S186B.Q2:2.0,S186B.Q2,Over 3 months up to 6 months,2
S186B.Q2:3.0,S186B.Q2,Over 6 months up to 1 year,3
S186B.Q2:4.0,S186B.Q2,Over 1 year up to 2 years,4
S186B.Q2:5.0,S186B.Q2,2 years up to 3 years,5
S186B.Q2:6.0,S186B.Q2,More than 3 years,6
S186B.Q3:0.0,S186B.Q3,No answer,0
S186B.Q3:1.0,S186B.Q3,Single,1
S186B.Q3:2.0,S186B.Q3,Married,2
S186B.Q3:3.0,S186B.Q3,"Widowed, divorced, or separated",3
S186B.Q4:1.0,S186B.Q4,Original code of 1,1
S186B.Q4:2.0,S186B.Q4,Original code of 2,2
S186B.Q4:3.0,S186B.Q4,Original code of 3,3
S186B.Q4:4.0,S186B.Q4,Original code of 4,4
S186B.Q4:5.0,S186B.Q4,Original code of 5,5
S186B.Q4:6.0,S186B.Q4,Original code of 6,6
S186B.Q4:nan,S186B.Q4,Codes not provided by survey organization. Data transferred as is.,
S186B.Q4:7.0,S186B.Q4,Original code of 7,7
S186B.Q4:8.0,S186B.Q4,Original code of 8,8
S186B.Q4:9.0,S186B.Q4,Original code of 9,9
S186B.Q4:10.0,S186B.Q4,Original code of 0,10
S186B.Q4:11.0,S186B.Q4,Original code of X,11
S186B.Q4:12.0,S186B.Q4,Original code of V,12
S186B.Q5:0.0,S186B.Q5,No answer,0
S186B.Q5:1.0,S186B.Q5,April 1926 or later - 18 years or younger,1
S186B.Q5:2.0,S186B.Q5,April 1925 to March 1926 - 19 years,2
S186B.Q5:3.0,S186B.Q5,April 1924 to March 1925 - 20 years,3
S186B.Q5:4.0,S186B.Q5,April 1923 to March 1924 - 21 years,4
S186B.Q5:5.0,S186B.Q5,April 1920 to March 1923 - 22-24 years,5
S186B.Q5:6.0,S186B.Q5,April 1915 to March 1920 - 25-29 years,6
S186B.Q5:7.0,S186B.Q5,April 1910 to March 1915 - 30-34 years,7
S186B.Q5:8.0,S186B.Q5,March 1910 or earlier - 35 years or more,8
S186B.Q6:0.0,S186B.Q6,No answer,0
S186B.Q6:1.0,S186B.Q6,Less than 6th grade,1
S186B.Q6:2.0,S186B.Q6,Finished 6th grade,2
S186B.Q6:3.0,S186B.Q6,Finished 7th grade,3
S186B.Q6:4.0,S186B.Q6,Finished 8th grade,4
S186B.Q6:5.0,S186B.Q6,Some high school but did not finish,5
S186B.Q6:6.0,S186B.Q6,Graduated from high school,6
S186B.Q6:7.0,S186B.Q6,Some college but did not finish,7
S186B.Q6:8.0,S186B.Q6,Graduated from college,8
S186B.Q7:0.0,S186B.Q7,No answer,0
S186B.Q7:1.0,S186B.Q7,Engineers,1
S186B.Q7:2.0,S186B.Q7,Field Artillery,2
S186B.Q7:3.0,S186B.Q7,Quartermaster Corps,3
S186B.Q7:4.0,S186B.Q7,Infantry,4
S186B.Q7:5.0,S186B.Q7,Medical Department,5
S186B.Q7:6.0,S186B.Q7,Armored Force,6
S186B.Q7:7.0,S186B.Q7,Signal Corps,7
S186B.Q7:8.0,S186B.Q7,Coast Artillery,8
S186B.Q7:9.0,S186B.Q7,Anti-aircraft,9
S186B.Q7:10.0,S186B.Q7,Air Corps,10
S186B.Q7:11.0,S186B.Q7,Transportation Corps,11
S186B.Q7:12.0,S186B.Q7,Ordnance Department,12
S186B.Q7:13.0,S186B.Q7,Chemical Warfare Service,13
S186B.Q7:14.0,S186B.Q7,Military Police,14
S186B.Q7:15.0,S186B.Q7,Tank Destroyer,15
S186B.Q7:16.0,S186B.Q7,Other,16
S186B.Q8:0.0,S186B.Q8,No answer,0
S186B.Q8:1.0,S186B.Q8,We have already practically won the war against Japan,1
S186B.Q8:2.0,S186B.Q8,"We still have a big job ahead, but it shouldn't be so very tough",2
S186B.Q8:3.0,S186B.Q8,We still have to face a hard struggle in which America will suffer great losses in men and materials,3
S186B.Q9:0.0,S186B.Q9,No answer,0
S186B.Q9:nan,S186B.Q9,Question 10 not coded.,
S186B.Q9:1.0,S186B.Q9,"I agree, it will take two years or more",1
S186B.Q9:2.0,S186B.Q9,I disagree,2
S186B.Q11:0.0,S186B.Q11,No answer,0
S186B.Q11:1.0,S186B.Q11,Less than 6 months,1
S186B.Q11:2.0,S186B.Q11,6 months up to 1 year,2
S186B.Q11:3.0,S186B.Q11,1 year up to 1 1/2 years,3
S186B.Q11:4.0,S186B.Q11,1 1/2 years up to 2 years,4
S186B.Q11:5.0,S186B.Q11,2 years up to 2 1/2 years,5
S186B.Q11:6.0,S186B.Q11,2 1/2 years up to 3 years,6
S186B.Q11:7.0,S186B.Q11,3 years up to 4 years,7
S186B.Q11:8.0,S186B.Q11,4 years up to 5 years,8
S186B.Q11:9.0,S186B.Q11,5 years or more,9
S186B.Q11:10.0,S186B.Q11,Indefinite or indeterminate,10
S186B.Q12:0.0,S186B.Q12,No answer,0
S186B.Q12:1.0,S186B.Q12,Less than 6 months,1
S186B.Q12:2.0,S186B.Q12,6 months up to 1 year,2
S186B.Q12:3.0,S186B.Q12,1 year up to 1 1/2 years,3
S186B.Q12:4.0,S186B.Q12,1 1/2 years up to 2 years,4
S186B.Q12:5.0,S186B.Q12,2 years up to 2 1/2 years,5
S186B.Q12:6.0,S186B.Q12,2 1/2 years up to 3 years,6
S186B.Q12:7.0,S186B.Q12,3 years up to 4 years,7
S186B.Q12:8.0,S186B.Q12,4 years up to 5 years,8
S186B.Q12:9.0,S186B.Q12,5 years or more,9
S186B.Q12:10.0,S186B.Q12,Indefinite or indeterminate,10
S186B.Q13:0.0,S186B.Q13,No answer,0
S186B.Q13:1.0,S186B.Q13,Very hard to defeat,1
S186B.Q13:2.0,S186B.Q13,Fairly hard to defeat,2
S186B.Q13:3.0,S186B.Q13,Fairly easy to defeat,3
S186B.Q13:4.0,S186B.Q13,Very easy to defeat,4
S186B.Q14:0.0,S186B.Q14,No answer,0
S186B.Q14:1.0,S186B.Q14,"Yes, the Japs have enough for a long war",1
S186B.Q14:2.0,S186B.Q14,"No, the Japs will soon run out of materials",2
S186B.Q15:0.0,S186B.Q15,No answer,0
S186B.Q15:1.0,S186B.Q15,Already have done a great deal of damage,1
S186B.Q15:2.0,S186B.Q15,Not doing much damage so far but will do a great deal soon,2
S186B.Q15:3.0,S186B.Q15,Not doing much damage so far and will not do a great deal for quite a while yet,3
S186B.Q16:0.0,S186B.Q16,No answer,0
S186B.Q16:1.0,S186B.Q16,Very little,1
S186B.Q16:2.0,S186B.Q16,"Some, but not a great deal",2
S186B.Q16:3.0,S186B.Q16,Russia,3
S186B.Q16:4.0,S186B.Q16,England or great Britain (Canada not included),4
S186B.Q16:5.0,S186B.Q16,China,5
S186B.Q16:6.0,S186B.Q16,Russia and England,6
S186B.Q16:7.0,S186B.Q16,Russia and China,7
S186B.Q16:8.0,S186B.Q16,England and China,8
S186B.Q16:9.0,S186B.Q16,"Russia, England and China (include ""our allies"" or ""all allies"")",9
S186B.Q16:10.0,S186B.Q16,"Any other countries, but not Russia, England or China",10
S186B.Q16:11.0,S186B.Q16,"A great deal, country not specified",11
S186B.Q17:0.0,S186B.Q17,No answer,0
S186B.Q17:1.0,S186B.Q17,Draft all young men for a certain amount of training,1
S186B.Q17:2.0,S186B.Q17,Go back to taking volunteers only,2
S186B.Q17:3.0,S186B.Q17,Undecided,3
S186B.Q18:0.0,S186B.Q18,No code or no data,0
S186B.Q18:1.0,S186B.Q18,My chances will be better than most people's,1
S186B.Q18:2.0,S186B.Q18,My chances will be about the same as most people's,2
S186B.Q18:3.0,S186B.Q18,My chances will be worse than most people's,3
S186B.Q18:4.0,S186B.Q18,No answer,4
S186B.Q19:0.0,S186B.Q19,No answer,0
S186B.Q19:1.0,S186B.Q19,Very often,1
S186B.Q19:2.0,S186B.Q19,Sometimes,2
S186B.Q19:3.0,S186B.Q19,Only once in a great while,3
S186B.Q19:4.0,S186B.Q19,Never,4
S186B.Q20:0.0,S186B.Q20,No answer,0
S186B.Q20:1.0,S186B.Q20,"Yes, in most ways I have",1
S186B.Q20:2.0,S186B.Q20,"In some ways, yes, in other ways, no",2
S186B.Q20:3.0,S186B.Q20,"No, on the whole I have not gotten a square deal",3
S186B.Q21:0.0,S186B.Q21,No answer,0
S186B.Q21:1.0,S186B.Q21,Very good physical condition,1
S186B.Q21:2.0,S186B.Q21,Good physical condition,2
S186B.Q21:3.0,S186B.Q21,Fair physical condition,3
S186B.Q21:4.0,S186B.Q21,Poor physical condition,4
S186B.Q21:5.0,S186B.Q21,Very poor physical condition,5
S186B.Q22A:0.0,S186B.Q22A,No answer,0
S186B.Q22A:1.0,S186B.Q22A,Yes,1
S186B.Q22A:2.0,S186B.Q22A,No,2
S186B.Q22A:3.0,S186B.Q22A,I don't know,3
S186B.Q22B:0.0,S186B.Q22B,No answer,0
S186B.Q22B:1.0,S186B.Q22B,Yes,1
S186B.Q22B:2.0,S186B.Q22B,No,2
S186B.Q22B:3.0,S186B.Q22B,Undecided,3
S186B.Q23:0.0,S186B.Q23,No answer,0
S186B.Q23:1.0,S186B.Q23,I am usually in good spirits,1
S186B.Q23:2.0,S186B.Q23,I am in good spirits some of the time and in low spirits some of the time,2
S186B.Q23:3.0,S186B.Q23,I am usually in low spirits,3
S186B.Q24:0.0,S186B.Q24,No answer,0
S186B.Q24:1.0,S186B.Q24,In a combat outfit overseas,1
S186B.Q24:2.0,S186B.Q24,In a non-combat outfit overseas,2
S186B.Q24:3.0,S186B.Q24,In an outfit that will stay in the United States,3
S186B.Q25:0.0,S186B.Q25,No answer,0
S186B.Q25:1.0,S186B.Q25,As a soldier,1
S186B.Q25:2.0,S186B.Q25,As a war worker,2
S186B.Q25:3.0,S186B.Q25,Undecided,3
S186B.Q26:0.0,S186B.Q26,No answer,0
S186B.Q26:1.0,S186B.Q26,We should keep on fighting until they are completely beaten,1
S186B.Q26:2.0,S186B.Q26,We should stop and try to work out peace terms with the Japs now,2
S186B.Q26:3.0,S186B.Q26,Undecided,3
S186B.Q27:0.0,S186B.Q27,No answer,0
S186B.Q27:1.0,S186B.Q27,It's too strict but most of it is necessary,1
S186B.Q27:2.0,S186B.Q27,It's too strict and a lot of it is unnecessary,2
S186B.Q27:3.0,S186B.Q27,It's about right,3
S186B.Q27:4.0,S186B.Q27,It's not strict enough,4
S186B.Q28:0.0,S186B.Q28,No answer,0
S186B.Q28:1.0,S186B.Q28,Don't mind being ordered to do things,1
S186B.Q28:2.0,S186B.Q28,Sometimes dislike being ordered to do things,2
S186B.Q28:3.0,S186B.Q28,Nearly always dislike being ordered to do things,3
S186B.Q28:4.0,S186B.Q28,"Qualified (""if I'm able"", ""if within reason"", ""if done in the right manner"", etc.)",4
S186B.Q29:0.0,S186B.Q29,No answer,0
S186B.Q29:1.0,S186B.Q29,I should be discharged now,1
S186B.Q29:2.0,S186B.Q29,"I should serve a while longer, but I should not have to stay in until Japan is defeated",2
S186B.Q29:3.0,S186B.Q29,I should be discharged as soon after Japan is defeated as is possible,3
S186B.Q29:4.0,S186B.Q29,I want to remain in the Army after the war,4
S186B.Q30:0.0,S186B.Q30,No answer,0
S186B.Q30:1.0,S186B.Q30,Very good chance,1
S186B.Q30:2.0,S186B.Q30,Fairly good chance,2
S186B.Q30:3.0,S186B.Q30,Fairly little chance,3
S186B.Q30:4.0,S186B.Q30,No chance at all,4
S186B.Q31:0.0,S186B.Q31,No answer,0
S186B.Q31:1.0,S186B.Q31,"Yes, a fairly large number will be discharged",1
S186B.Q31:2.0,S186B.Q31,"No, very few will be discharged",2
S186B.Q32:0.0,S186B.Q32,No answer,0
S186B.Q32:1.0,S186B.Q32,Practically none will be discharged,1
S186B.Q32:2.0,S186B.Q32,Less than one-half million will be discharged,2
S186B.Q32:3.0,S186B.Q32,One-half to one million will be discharged,3
S186B.Q32:4.0,S186B.Q32,One to two million will be discharged,4
S186B.Q32:5.0,S186B.Q32,Two to four million will be discharged,5
S186B.Q32:6.0,S186B.Q32,Over four million will be discharged,6
S186B.Q33:0.0,S186B.Q33,No answer,0
S186B.Q33:1.0,S186B.Q33,Very interested,1
S186B.Q33:2.0,S186B.Q33,Somewhat interested,2
S186B.Q33:3.0,S186B.Q33,Not very interested,3
S186B.Q33:4.0,S186B.Q33,Not at all interested,4
S186B.Q34:0.0,S186B.Q34,No answer,0
S186B.Q34:1.0,S186B.Q34,Don't keep up with the war news at all,1
S186B.Q34:2.0,S186B.Q34,"Don't keep up with the war news every day, but do follow the really big events",2
S186B.Q34:3.0,S186B.Q34,"Keep up with important war news everyday, but don't follow the details",3
S186B.Q34:4.0,S186B.Q34,Keep up with the details of the war news every day,4
S186B.Q35:0.0,S186B.Q35,No answer,0
S186B.Q35:1.0,S186B.Q35,"Magazines covering up to date news: (Time, Newsweek current events)",1
S186B.Q35:3.0,S186B.Q35,Life - plus non-fiction specializing magazines code 6,3
S186B.Q35:4.0,S186B.Q35,"Life - plus mixed non-fiction and high class fiction code 7, other miscellaneous code 8",4
S186B.Q35:5.0,S186B.Q35,Life - nothing else mentioned,5
S186B.Q35:7.0,S186B.Q35,"Mixed non-fiction and high classification: (Saturday Evening Post, Colliers, American, Liberty)",7
S186B.Q35:9.0,S186B.Q35,I don't read any particular magazine very regularly,9
S186B.Q36:0.0,S186B.Q36,No answer,0
S186B.Q36:1.0,S186B.Q36,"Yes, generally accurate",1
S186B.Q36:2.0,S186B.Q36,"No, often inaccurate",2
S186B.Q36:3.0,S186B.Q36,Undecided,3
S186B.Q37:0.0,S186B.Q37,No answer,0
S186B.Q37:1.0,S186B.Q37,Always just the straight facts,1
