,identifier,parent_id,question
13421,S40O.Q28B.24,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Training with weapons:"
13422,S40O.Q28B.25,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Training with weapons:"
13423,S40O.Q28B.26,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Training with weapons:"
13424,S40O.Q28B.27,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Training with weapons:"
13425,S40O.Q28B.28,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Training with weapons:"
13426,S40O.Q28B.29,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Training with weapons:"
13427,S40O.Q28B.30,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Special technical instruction:"
13428,S40O.Q28B.31,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Special technical instruction:"
13429,S40O.Q28B.32,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Special technical instruction:"
13430,S40O.Q28B.33,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Special technical instruction:"
13431,S40O.Q28B.34,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Special technical instruction:"
13432,S40O.Q28B.35,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Special technical instruction:"
13433,S40O.Q28B.36,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Special technical instruction:"
13434,S40O.Q28B.37,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Special technical instruction:"
13435,S40O.Q28B.38,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Special technical instruction:"
13436,S40O.Q28B.39,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Personal care:"
13437,S40O.Q28B.40,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Personal care:"
13438,S40O.Q28B.41,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Personal care:"
13439,S40O.Q28B.42,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Personal care:"
13440,S40O.Q28B.43,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Other - miscellaneous:"
13441,S40O.Q28B.44,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Other - miscellaneous:"
13442,S40O.Q28B.45,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Other - miscellaneous:"
13443,S40O.Q28B.46,S40O,"If more of any kind of drill or instruction is needed, just what is needed? E. Other - miscellaneous:"
13444,S40O.Q29A,S40O,Do you think that some of the drill or instruction now given men in your arm or service is not needed to make men good soldiers?
13445,S40O.Q29B.1,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13446,S40O.Q29B.2,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13447,S40O.Q29B.3,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13448,S40O.Q29B.4,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13449,S40O.Q29B.5,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13450,S40O.Q29B.6,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13451,S40O.Q29B.7,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13452,S40O.Q29B.8,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13453,S40O.Q29B.9,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13454,S40O.Q29B.10,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to kind of drill or instruction now given:"
13455,S40O.Q29B.11,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13456,S40O.Q29B.12,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13457,S40O.Q29B.13,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13458,S40O.Q29B.14,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13459,S40O.Q29B.15,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13460,S40O.Q29B.16,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13461,S40O.Q29B.17,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13462,S40O.Q29B.18,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13463,S40O.Q29B.19,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13464,S40O.Q29B.20,S40O,"If some of the drill or instruction now given is not needed, just what is not needed? E. Objection is to the way drill or instruction is given or planned:"
13465,S40O.Q30,S40O,About how many hours per week do the men in your arm or service spend in close order drill?
13466,S40O.Q30A,S40O,"Would you say this is too much, too little, or about the right amount of time?"
13467,S40O.Q31,S40O,About how many hours per week do the men in your arm or service spend on physical training and conditioning?
13468,S40O.Q31A,S40O,"Would you say this is too much, too little, or about the right amount of time?"
13469,S40O.Q32,S40O,"Do you think that the present physical training and hardening program gets the men into good, all-around condition?"
13470,S40O.Q32A.1,S40O,"If """"no"""", what do you think is the reason?"
13471,S40O.Q32A.2,S40O,"If """"no"""", what do you think is the reason?"
13472,S40O.Q32A.3,S40O,"If """"no"""", what do you think is the reason?"
13473,S40O.Q32A.4,S40O,"If """"no"""", what do you think is the reason?"
13474,S40O.Q32A.5,S40O,"If """"no"""", what do you think is the reason?"
13475,S40O.Q32A.6,S40O,"If """"no"""", what do you think is the reason?"
13476,S40O.Q32A.7,S40O,"If """"no"""", what do you think is the reason?"
13477,S40O.Q32A.8,S40O,"If """"no"""", what do you think is the reason?"
13478,S40O.Q32A.9,S40O,"If """"no"""", what do you think is the reason?"
13479,S40O.Q32A.10,S40O,"If """"no"""", what do you think is the reason?"
13480,S40O.Q32A.11,S40O,"If """"no"""", what do you think is the reason?"
13481,S40O.Q33A.x,S40O,"Is the physical training and hardening program too tough for any of your men? Q.33b. If """"yes"""", for about what percentage is it too tough?"
13482,S40O.Q34,S40O,Has it been possible to carry out with the men in your command the physical training program called for in training Circular no. 87?
13483,S40O.Q34A.n,S40O,"If it has not been possible to carry out this program in full, please give the reason:"
13484,S40O.Q35,S40O,"Check those of the following exercises described in training Circular no. 87 which are given regularly to the men in your command. (marching - 5 miles in 1 hour - 9 miles in 2 hours etc., calisthenics, guerrilla exercises, running exercises, grass exercises, combative tests)"
13485,S40O.Q36,S40O,How much training do the men in your arm or service get in actual realistic use of the weapons and tools they will need in combat?
13486,S40O.Q36A.n,S40O,"If """"too little"""", what is needed?"
13487,S40O.Q37,S40O,How much cover and concealment practice do men in your arm or service get under the fire of real ammunition?
13488,S40O.Q38,S40O,How much hiking do the men in your arm or service get?
13489,S40O.Q39,S40O,"How many talks do men in your arm or service get on """"what this war is all about""""?"
13490,S40O.Q40,S40O,How many training lectures do the men in your arm or service get?
