,CARD,DECK,BALLOT,FORM,S203B.Qi1,S203B.Qi2,S203B.Qi3,S203B.Qi4,S203B.Qi5,S203B.Qi6,S203B.Qi7,S203B.Qi8,S203B.Qi9,S203B.Qi10,S203B.Qi11,S203B.Qi12A,S203B.Qi12B,S203B.Qi12C,S203B.Qi12D,S203B.Qi12E,S203B.Qi12F,S203B.Qi12G,S203B.Qi12H,S203B.Qi12I,S203B.Qi12J,S203B.Qi13,S203B.Qi14,S203B.Qi15,S203B.Qi16,S203B.Qi17A1,S203B.Qi17A2,S203B.Qi17A3,S203B.Qi17A4,S203B.Qi17A5,S203B.Qi17B,S203B.Qi17C,S203B.Qi18A,S203B.Qi18B,S203B.Qii1,S203B.Qii2,S203B.Qii3,S203B.Qii4,S203B.Qii5,S203B.Qii6,S203B.Qii7A1,S203B.Qii7A2,S203B.Qii7A3,S203B.Qii7A4,S203B.Qii7A5,S203B.Qii7A6,S203B.Qii7A7,S203B.Qii7B,S203B.Qii7C,S203B.Qii8A,S203B.Qii8B,S203B.Qii9,S203B.Qii10A,S203B.Qii10B,S203B.Qii10C,S203B.Qii10D,S203B.Qii10E,S203B.Qii10F,S203B.Qii11,S203B.Qii12A,S203B.Qii13A,S203B.Qii13B,S203B.Qiii1,S203B.Qiii2,S203B.Qiii3A,S203B.Qiii3B,S203B.Qiii3C,S203B.Qiii4,S203B.Qiii5.n,S203B.Qiii6,CARD..1,DECK..1,BALLOT..1,FORM..1,S203B.Qiii7,S203B.Viii8,S203B.Viii9.1,S203B.Viii9.2
1017,1.0,203.0,1018.0,2.0,1.0,4.0,6.0,5.0,7.0,4.0,1.0,3.0,3.0,3.0,6.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,,2.0,2.0,203.0,1018.0,2.0,13.0,1.0,81.0,154.0
1018,1.0,203.0,1019.0,2.0,3.0,4.0,9.0,4.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,,2.0,2.0,203.0,1019.0,2.0,13.0,1.0,81.0,174.0
1019,1.0,203.0,1020.0,2.0,1.0,2.0,2.0,6.0,7.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,1020.0,2.0,4.0,1.0,55.0,78.0
1020,1.0,203.0,1021.0,2.0,4.0,2.0,11.0,8.0,1.0,1.0,1.0,0.0,5.0,5.0,6.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,7.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,,2.0,2.0,203.0,1021.0,2.0,1.0,1.0,15.0,62.0
1021,1.0,203.0,1022.0,2.0,1.0,4.0,10.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,4.0,3.0,3.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,,2.0,2.0,203.0,1022.0,2.0,1.0,1.0,16.0,70.0
1022,1.0,203.0,1023.0,2.0,3.0,2.0,5.0,6.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,,2.0,2.0,203.0,1023.0,2.0,1.0,1.0,15.0,57.0
1023,1.0,203.0,1024.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,0.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,2.0,2.0,203.0,1024.0,2.0,1.0,1.0,15.0,53.0
1024,1.0,203.0,1025.0,2.0,2.0,4.0,4.0,6.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,,2.0,2.0,203.0,1025.0,2.0,1.0,1.0,16.0,58.0
1025,1.0,203.0,1026.0,2.0,1.0,4.0,3.0,4.0,6.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,,3.0,2.0,203.0,1026.0,2.0,3.0,1.0,11.0,20.0
1026,1.0,203.0,1027.0,2.0,1.0,4.0,9.0,6.0,6.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,,2.0,2.0,203.0,1027.0,2.0,3.0,1.0,71.0,398.0
1027,1.0,203.0,1028.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,1028.0,2.0,3.0,1.0,12.0,34.0
1028,1.0,203.0,1029.0,2.0,2.0,2.0,10.0,6.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,,1.0,2.0,203.0,1029.0,2.0,4.0,1.0,54.0,50.0
1029,1.0,203.0,1030.0,2.0,1.0,3.0,7.0,6.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,1030.0,2.0,4.0,1.0,56.0,54.0
1030,1.0,203.0,1031.0,2.0,3.0,2.0,3.0,7.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,0.0,5.0,0.0,0.0,,1.0,2.0,203.0,1031.0,2.0,4.0,1.0,55.0,63.0
1031,1.0,203.0,1032.0,2.0,1.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,7.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,1.0,1.0,2.0,,1.0,2.0,203.0,1032.0,2.0,4.0,1.0,62.0,29.0
1032,1.0,203.0,1033.0,2.0,1.0,3.0,3.0,6.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,,1.0,2.0,203.0,1033.0,2.0,4.0,1.0,53.0,46.0
1033,1.0,203.0,1034.0,2.0,1.0,1.0,2.0,6.0,4.0,4.0,4.0,0.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,0.0,5.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,2.0,4.0,2.0,2.0,,1.0,2.0,203.0,1034.0,2.0,4.0,1.0,56.0,90.0
1034,1.0,203.0,1035.0,2.0,5.0,2.0,10.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,5.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,,1.0,2.0,203.0,1035.0,2.0,4.0,1.0,56.0,94.0
1035,1.0,203.0,1036.0,2.0,1.0,2.0,3.0,7.0,0.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,,1.0,2.0,203.0,1036.0,2.0,4.0,1.0,54.0,62.0
1036,1.0,203.0,1037.0,2.0,2.0,3.0,5.0,7.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,,1.0,2.0,203.0,1037.0,2.0,4.0,1.0,72.0,168.0
1037,1.0,203.0,1038.0,2.0,1.0,4.0,10.0,5.0,1.0,4.0,4.0,2.0,5.0,5.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,,1.0,2.0,203.0,1038.0,2.0,4.0,1.0,71.0,486.0
1038,1.0,203.0,1039.0,2.0,3.0,4.0,12.0,7.0,4.0,3.0,1.0,5.0,5.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,3.0,,1.0,2.0,203.0,1039.0,2.0,4.0,1.0,72.0,208.0
1039,1.0,203.0,1040.0,2.0,4.0,2.0,7.0,6.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,,1.0,2.0,203.0,1040.0,2.0,4.0,1.0,55.0,73.0
1040,1.0,203.0,1041.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,2.0,3.0,5.0,2.0,3.0,,1.0,2.0,203.0,1041.0,2.0,4.0,1.0,71.0,508.0
1041,1.0,203.0,1042.0,2.0,3.0,5.0,5.0,6.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,,1.0,2.0,203.0,1042.0,2.0,4.0,1.0,71.0,625.0
1042,1.0,203.0,1043.0,2.0,1.0,2.0,10.0,5.0,7.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,3.0,2.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,5.0,0.0,4.0,,1.0,2.0,203.0,1043.0,2.0,4.0,1.0,71.0,517.0
1043,1.0,203.0,1044.0,2.0,2.0,6.0,10.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,3.0,0.0,4.0,,1.0,2.0,203.0,1044.0,2.0,4.0,1.0,61.0,28.0
1044,1.0,203.0,1045.0,2.0,2.0,5.0,8.0,7.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,,1.0,2.0,203.0,1045.0,2.0,4.0,1.0,71.0,570.0
1045,1.0,203.0,1046.0,2.0,1.0,2.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,3.0,3.0,4.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,,1.0,2.0,203.0,1046.0,2.0,4.0,1.0,71.0,463.0
1046,1.0,203.0,1047.0,2.0,5.0,2.0,9.0,6.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,4.0,2.0,1.0,3.0,5.0,2.0,4.0,,1.0,2.0,203.0,1047.0,2.0,4.0,1.0,55.0,77.0
1047,1.0,203.0,1048.0,2.0,1.0,4.0,5.0,2.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,4.0,5.0,,1.0,2.0,203.0,1048.0,2.0,4.0,1.0,71.0,548.0
1048,1.0,203.0,1049.0,2.0,2.0,4.0,4.0,6.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,5.0,,1.0,2.0,203.0,1049.0,2.0,4.0,1.0,60.0,12.0
1049,1.0,203.0,1050.0,2.0,3.0,5.0,9.0,5.0,4.0,4.0,1.0,5.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,5.0,2.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,5.0,2.0,4.0,6.0,,1.0,2.0,203.0,1050.0,2.0,4.0,1.0,71.0,640.0
1050,1.0,203.0,1051.0,2.0,1.0,6.0,5.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,0.0,1.0,,1.0,2.0,203.0,1051.0,2.0,4.0,1.0,54.0,95.0
1051,1.0,203.0,1052.0,2.0,1.0,4.0,4.0,7.0,5.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,1052.0,2.0,4.0,1.0,71.0,619.0
1052,1.0,203.0,1053.0,2.0,3.0,2.0,11.0,4.0,6.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,1053.0,2.0,4.0,1.0,71.0,435.0
1053,1.0,203.0,1054.0,2.0,4.0,6.0,7.0,2.0,0.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,,3.0,2.0,203.0,1054.0,2.0,4.0,1.0,51.0,83.0
1054,1.0,203.0,1055.0,2.0,1.0,1.0,7.0,5.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,,3.0,2.0,203.0,1055.0,2.0,4.0,1.0,53.0,41.0
1055,1.0,203.0,1056.0,2.0,1.0,3.0,9.0,6.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,,3.0,2.0,203.0,1056.0,2.0,4.0,1.0,54.0,93.0
1056,1.0,203.0,1057.0,2.0,1.0,6.0,7.0,7.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,3.0,,3.0,2.0,203.0,1057.0,2.0,4.0,1.0,71.0,608.0
