identifier,question_id,label,position
S205U.Q4:6.0,S205U.Q4,"YES, SIX CAMPAIGN STARS",6
S205U.Q4:7.0,S205U.Q4,"YES, SEVEN CAMPAIGN STARS",7
S205U.Q4:8.0,S205U.Q4,"YES, EIGHT CAMPAIGN STARS",8
S205U.Q4:9.0,S205U.Q4,"YES, NINE OR MORE CAMPAIGN STARS",9
S205U.Q4:10.0,S205U.Q4,"YES, NO ANSWER",10
S205U.Q4:11.0,S205U.Q4,NO,11
S205U.Q5:0.0,S205U.Q5,NO ANSWER,0
S205U.Q5:1.0,S205U.Q5,TOTAL OF ONE,1
S205U.Q5:20.0,S205U.Q5,TOTAL OF TWENTY,20
S205U.Q5:99.0,S205U.Q5,I DON'T HAVE ANY AWARDS OR DECORATIONS,99
S205U.Q6:0.0,S205U.Q6,NO CODE OR NO DATA,0
S205U.Q6:1.0,S205U.Q6,SINGLE,1
S205U.Q6:2.0,S205U.Q6,MARRIED,2
S205U.Q6:3.0,S205U.Q6,"WIDOWED, DIVORCED, OR SEPARATED",3
S205U.Q6:4.0,S205U.Q6,NO ANSWER,4
S205U.Q7:0.0,S205U.Q7,NO ANSWER,0
S205U.Q7:1.0,S205U.Q7,"YES, ONE CHILD",1
S205U.Q7:2.0,S205U.Q7,"YES, TWO CHILDREN",2
S205U.Q7:3.0,S205U.Q7,"YES, THREE CHILDREN",3
S205U.Q7:4.0,S205U.Q7,"YES, FOUR OR MORE CHILDREN",4
S205U.Q7:5.0,S205U.Q7,"YES, HOW MANY NOT SPECIFIED",5
S205U.Q7:6.0,S205U.Q7,NO,6
S205U.Q8:0.0,S205U.Q8,NO ANSWER,0
S205U.Q8:1.0,S205U.Q8,FLYING JOB,1
S205U.Q8:2.0,S205U.Q8,"GROUND CREW, AIRCRAFT MAINTENANCE AND REPAIR",2
S205U.Q8:3.0,S205U.Q8,SOME OTHER GROUND JOB,3
S205U.Q8:4.0,S205U.Q8,TWO CHECKS IN AIR FORCES,4
S205U.Q8:11.0,S205U.Q8,ENGINEERS,11
S205U.Q8:12.0,S205U.Q8,QUARTERMASTER CORPS,12
S205U.Q8:13.0,S205U.Q8,MEDICAL DEPARTMENT,13
S205U.Q8:14.0,S205U.Q8,SIGNAL CORPS,14
S205U.Q8:15.0,S205U.Q8,TRANSPORTATION CORPS,15
S205U.Q8:16.0,S205U.Q8,ORDNANCE DEPARTMENT,16
S205U.Q8:17.0,S205U.Q8,CHEMICAL WARFARE SERVICE,17
S205U.Q8:18.0,S205U.Q8,MILITARY POLICE,18
S205U.Q8:21.0,S205U.Q8,INFANTRY,21
S205U.Q8:22.0,S205U.Q8,FIELD ARTILLERY,22
S205U.Q8:23.0,S205U.Q8,COAST ARTILLERY OR AAA,23
S205U.Q8:24.0,S205U.Q8,ARMORED FORCE OR TD,24
S205U.Q8:31.0,S205U.Q8,DEML (STATION COMPLEMENT),31
S205U.Q8:41.0,S205U.Q8,OTHER,41
S205U.Q8:42.0,S205U.Q8,TWO CHECKS IN GROUND FORCES,42
S205U.Q8:43.0,S205U.Q8,TWO CHECKS IN SERVICE FORCES,43
S205U.Q9:0.0,S205U.Q9,NO ANSWER,0
S205U.Q9:1.0,S205U.Q9,I HAVE A VERY CLEAR IDEA,1
S205U.Q9:2.0,S205U.Q9,I HAVE A FAIRLY CLEAR IDEA,2
S205U.Q9:3.0,S205U.Q9,I AM NOT SO CLEAR,3
S205U.Q9:4.0,S205U.Q9,I AM NOT AT ALL CLEAR,4
S205U.Q10:0.0,S205U.Q10,NO ANSWER,0
S205U.Q10:1.0,S205U.Q10,VERY OFTEN,1
S205U.Q10:2.0,S205U.Q10,SOMETIMES,2
S205U.Q10:3.0,S205U.Q10,ONLY ONCE IN A GREAT WHILE,3
S205U.Q10:4.0,S205U.Q10,NEVER,4
S205U.Q11:0.0,S205U.Q11,NO ANSWER,0
S205U.Q11:1.0,S205U.Q11,I AM USUALLY IN GOOD SPIRITS,1
S205U.Q11:2.0,S205U.Q11,I AM IN GOOD SPIRITS SOME OF THE TIME AND IN LOW SPIRITS SOME OF THE TIME,2
S205U.Q11:3.0,S205U.Q11,I AM USUALLY IN LOW SPIRITS,3
S205U.Q12:1.0,S205U.Q12,I SHOULD BE DISCHARGED NOW,1
S205U.Q12:2.0,S205U.Q12,"I SHOULD SERVE A WHILE LONGER, BUT I SHOULD NOT HAVE TO STAY IN UNTIL JAPAN IS DEFEATED",2
S205U.Q12:4.0,S205U.Q12,I WANT TO REMAIN IN THE ARMY AFTER THE WAR,4
S205U.Q12:nan,S205U.Q12,QUESTIONS 13 AND 14 CODED TOGETHER.,
S205U.Q12:0.0,S205U.Q12,NO ANSWER,0
S205U.Q12:3.0,S205U.Q12,I SHOULD BE DISCHARGED AS SOON AFTER JAPAN IS DEFEATED AS IS POSSIBLE,3
S205U.Q13.x:0.0,S205U.Q13.x,NO ANSWER,0
S205U.Q13.x:1.0,S205U.Q13.x,VERY GOOD CHANCE,1
S205U.Q13.x:2.0,S205U.Q13.x,FAIRLY GOOD CHANCE,2
S205U.Q13.x:3.0,S205U.Q13.x,NOT MUCH OF A CHANCE,3
S205U.Q13.x:4.0,S205U.Q13.x,NO CHANCE AT ALL,4
S205U.Q13.x:5.0,S205U.Q13.x,VERY GOOD OR FAIRLY GOOD CHANCE (MEDICAL REASON GIVEN Q.14),5
S205U.Q13.x:6.0,S205U.Q13.x,"VERY GOOD OR FAIRLY GOOD CHANCE (PHYSICALLY DISQUALIFIED FOR OVERSEAS DUTY, P.D.Q., D.P.O., CLASS D, ETC.)",6
S205U.Q15:0.0,S205U.Q15,NO ANSWER,0
S205U.Q15:1.0,S205U.Q15,LESS THAN 3 MONTHS,1
S205U.Q15:2.0,S205U.Q15,3 MONTHS UP TO BUT NOT INCLUDING 6 MONTHS,2
S205U.Q15:3.0,S205U.Q15,6 MONTHS UP TO BUT NOT INCLUDING 1 YEAR,3
S205U.Q15:4.0,S205U.Q15,1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS,4
S205U.Q15:5.0,S205U.Q15,1 1/2 YEARS UP TO BUT NOT INCLUDING 2 YEARS,5
S205U.Q15:6.0,S205U.Q15,2 YEARS UP TO BUT NOT INCLUDING 3 YEARS,6
S205U.Q15:7.0,S205U.Q15,3 YEARS OR MORE,7
S205U.Q16:0.0,S205U.Q16,NO ANSWER,0
S205U.Q16:1.0,S205U.Q16,MY CHANCES WILL BE BETTER THAN MOST PEOPLE'S,1
S205U.Q16:2.0,S205U.Q16,MY CHANCES WILL BE ABOUT THE SAME AS MOST PEOPLE'S,2
S205U.Q16:3.0,S205U.Q16,MY CHANCES WILL BE WORSE THAN MOST PEOPLE'S,3
S205U.Q17:0.0,S205U.Q17,NO ANSWER,0
S205U.Q17:1.0,S205U.Q17,WE SHOULD KEEP ON FIGHTING UNTIL THEY ARE COMPLETELY BEATEN,1
S205U.Q17:2.0,S205U.Q17,WE SHOULD STOP AND TRY TO WORK OUT PEACE TERMS WITH THE JAPS NOW,2
S205U.Q17:3.0,S205U.Q17,UNDECIDED,3
S205U.Q18:0.0,S205U.Q18,NO ANSWER,0
S205U.Q18:1.0,S205U.Q18,WE HAVE ALREADY PRACTICALLY WON THE WAR AGAINST JAPAN,1
S205U.Q18:2.0,S205U.Q18,"WE STILL HAVE A BIG JOB AHEAD, BUT IT SHOULDN'T BE SO VERY TOUGH",2
S205U.Q18:3.0,S205U.Q18,WE STILL HAVE TO FACE A HARD STRUGGLE IN WHICH AMERICA WILL SUFFER GREAT LOSSES IN MEN AND MATERIALS,3
S205U.Q19:0.0,S205U.Q19,NO ANSWER,0
S205U.Q19:1.0,S205U.Q19,LESS THAN 6 MONTHS,1
S205U.Q19:2.0,S205U.Q19,6 MONTHS UP TO BUT NOT INCLUDING 1 YEAR,2
S205U.Q19:3.0,S205U.Q19,1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS,3
S205U.Q19:4.0,S205U.Q19,1 1/2 YEARS UP TO BUT NOT INCLUDING 2 YEARS,4
S205U.Q19:5.0,S205U.Q19,2 YEARS UP TO BUT NOT INCLUDING 2 1/2 YEARS,5
S205U.Q19:6.0,S205U.Q19,2 1/2 YEARS UP TO BUT NOT INCLUDING 3 YEARS,6
S205U.Q19:7.0,S205U.Q19,3 YEARS UP TO BUT NOT INCLUDING 4 YEARS,7
S205U.Q19:8.0,S205U.Q19,4 YEARS UP TO BUT NOT INCLUDING 5 YEARS,8
S205U.Q19:9.0,S205U.Q19,5 YEARS OR MORE,9
S205U.Q19:10.0,S205U.Q19,INDEFINITE OR INDETERMINATE,10
S205U.Q20:0.0,S205U.Q20,NO ANSWER,0
S205U.Q20:1.0,S205U.Q20,LESS THAN 6 MONTHS,1
S205U.Q20:2.0,S205U.Q20,6 MONTHS UP TO BUT NOT INCLUDING 1 YEAR,2
S205U.Q20:3.0,S205U.Q20,1 YEAR UP TO BUT NOT INCLUDING 1 1/2 YEARS,3
S205U.Q20:4.0,S205U.Q20,1 1/2 YEARS UP TO BUT NOT INCLUDING 2 YEARS,4
S205U.Q20:5.0,S205U.Q20,2 YEARS UP TO BUT NOT INCLUDING 2 1/2 YEARS,5
S205U.Q20:6.0,S205U.Q20,2 1/2 YEARS UP TO BUT NOT INCLUDING 3 YEARS,6
S205U.Q20:7.0,S205U.Q20,3 YEARS UP TO BUT NOT INCLUDING 4 YEARS,7
S205U.Q20:8.0,S205U.Q20,4 YEARS UP TO BUT NOT INCLUDING 5 YEARS,8
S205U.Q20:9.0,S205U.Q20,5 YEARS OR MORE,9
S205U.Q20:10.0,S205U.Q20,INDEFINITE OR INDETERMINATE,10
S205U.Q21:0.0,S205U.Q21,NO ANSWER,0
S205U.Q21:1.0,S205U.Q21,THEY WILL GIVE UP AND SURRENDER,1
S205U.Q21:2.0,S205U.Q21,THEY WILL KEEP RIGHT ON FIGHTING TO THE VERY END,2
S205U.Q22:0.0,S205U.Q22,NO ANSWER,0
S205U.Q22:1.0,S205U.Q22,"YES, IN MOST WAYS I HAVE",1
S205U.Q22:2.0,S205U.Q22,"IN SOME WAYS, YES, IN OTHERS, NO",2
S205U.Q22:3.0,S205U.Q22,"NO, ON THE WHOLE I HAVE NOT GOTTEN A SQUARE DEAL",3
S205U.Q23A:0.0,S205U.Q23A,NO ANSWER,0
S205U.Q23A:1.0,S205U.Q23A,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23A:2.0,S205U.Q23A,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23A:3.0,S205U.Q23A,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23B:0.0,S205U.Q23B,NO ANSWER,0
S205U.Q23B:1.0,S205U.Q23B,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23B:2.0,S205U.Q23B,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23B:3.0,S205U.Q23B,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23C:0.0,S205U.Q23C,NO ANSWER,0
S205U.Q23C:1.0,S205U.Q23C,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23C:2.0,S205U.Q23C,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23C:3.0,S205U.Q23C,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23D:0.0,S205U.Q23D,NO ANSWER,0
S205U.Q23D:1.0,S205U.Q23D,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23D:2.0,S205U.Q23D,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23D:3.0,S205U.Q23D,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23E:0.0,S205U.Q23E,NO ANSWER,0
S205U.Q23E:1.0,S205U.Q23E,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23E:2.0,S205U.Q23E,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23E:3.0,S205U.Q23E,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23F:0.0,S205U.Q23F,NO ANSWER,0
S205U.Q23F:1.0,S205U.Q23F,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23F:2.0,S205U.Q23F,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23F:3.0,S205U.Q23F,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23G:0.0,S205U.Q23G,NO ANSWER,0
S205U.Q23G:1.0,S205U.Q23G,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23G:2.0,S205U.Q23G,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23G:3.0,S205U.Q23G,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23H:0.0,S205U.Q23H,NO ANSWER,0
S205U.Q23H:1.0,S205U.Q23H,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23H:2.0,S205U.Q23H,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23H:3.0,S205U.Q23H,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23I:0.0,S205U.Q23I,NO ANSWER,0
S205U.Q23I:1.0,S205U.Q23I,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23I:2.0,S205U.Q23I,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23I:3.0,S205U.Q23I,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23J:0.0,S205U.Q23J,NO ANSWER,0
S205U.Q23J:1.0,S205U.Q23J,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23J:2.0,S205U.Q23J,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23J:3.0,S205U.Q23J,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q23K:0.0,S205U.Q23K,NO ANSWER,0
S205U.Q23K:1.0,S205U.Q23K,"YES, THIS WILL BE USED IN GIVING POINTS",1
S205U.Q23K:2.0,S205U.Q23K,"NO, THIS WILL NOT BE USED IN GIVING POINTS",2
S205U.Q23K:3.0,S205U.Q23K,I DON'T KNOW WHAT THE ARMY PLANS TO DO,3
S205U.Q24:0.0,S205U.Q24,NO ANSWER,0
S205U.Q24:1.0,S205U.Q24,"YES, THE ARMY PLANS TO INCLUDE MEN NOW IN THE PACIFIC IN THE POINT SYSTEM",1
S205U.Q24:2.0,S205U.Q24,"NO, THE ARMY DOES NOT PLAN TO INCLUDE MEN NOW IN THE PACIFIC IN THE POINT SYSTEM",2
S205U.Q24:3.0,S205U.Q24,I DON'T KNOW WHAT THE ARMY PLANS TO DO ABOUT THIS,3
S205U.Q25:0.0,S205U.Q25,NO ANSWER,0
S205U.Q25:1.0,S205U.Q25,THE ARMY PLANS TO SEND THEM TO THE PACIFIC ALONG WITH THEIR OUTFIT,1
S205U.Q25:2.0,S205U.Q25,THE ARMY PLANS TO REPLACE THEM IF POSSIBLE BEFORE THEIR OUTFIT GOES TO THE PACIFIC,2
S205U.Q25:3.0,S205U.Q25,I DON'T KNOW WHAT THE ARMY PLANS TO DO ABOUT THIS,3
S205U.Q26:0.0,S205U.Q26,NO ANSWER,0
S205U.Q26:1.0,S205U.Q26,"YES, MOST OF THEM WILL BE SENT TO THE U.S. WITHIN THE NEXT 3 MONTHS",1
S205U.Q26:2.0,S205U.Q26,"NO, MOST OF THEM WILL HAVE TO WAIT MORE THAN 3 MONTHS",2
S205U.Q27A:0.0,S205U.Q27A,NO ANSWER,0
S205U.Q27A:1.0,S205U.Q27A,A MAN WITH ONE CHILD UNDER 18 YEARS OF AGE,1
S205U.Q27A:2.0,S205U.Q27A,A MAN WITH TWO CHILDREN UNDER 18 YEARS OF AGE,2
S205U.Q27A:3.0,S205U.Q27A,BOTH HAVE THE SAME CHANCE,3
S205U.Q27A:4.0,S205U.Q27A,I DON'T KNOW WHAT THE ARMY PLANS TO DO,4
S205U.Q27B:0.0,S205U.Q27B,NO ANSWER,0
S205U.Q27B:1.0,S205U.Q27B,A SINGLE MAN,1
S205U.Q27B:2.0,S205U.Q27B,A MARRIED MAN WITH NO CHILDREN,2
S205U.Q27B:3.0,S205U.Q27B,BOTH HAVE THE SAME CHANCE,3
S205U.Q27B:4.0,S205U.Q27B,I DON'T KNOW WHAT THE ARMY PLANS TO DO,4
S205U.Q27C:0.0,S205U.Q27C,NO ANSWER,0
S205U.Q27C:1.0,S205U.Q27C,A MARRIED MAN WITH NO CHILDREN,1
S205U.Q27C:2.0,S205U.Q27C,A SINGLE MAN WHOSE PARENTS ARE DEPENDENT UPON HIM FOR THEIR SUPPORT,2
S205U.Q27C:3.0,S205U.Q27C,BOTH HAVE THE SAME CHANCE,3
S205U.Q27C:4.0,S205U.Q27C,I DON'T KNOW WHAT THE ARMY PLANS TO DO,4
S205U.Q27D:0.0,S205U.Q27D,NO CODE OR NO DATA,0
S205U.Q27D:1.0,S205U.Q27D,"A SINGLE MAN, 23 YEARS OLD",1
S205U.Q27D:2.0,S205U.Q27D,"A SINGLE MAN, 33 YEARS OLD",2
S205U.Q27D:3.0,S205U.Q27D,BOTH HAVE THE SAME CHANCE,3
S205U.Q27D:4.0,S205U.Q27D,I DON'T KNOW WHAT THE ARMY PLANS TO DO,4
S205U.Q27D:5.0,S205U.Q27D,NO ANSWER,5
S205U.Q27E:0.0,S205U.Q27E,NO ANSWER,0
S205U.Q27E:1.0,S205U.Q27E,"A MAN WITH 24 MONTHS SERVICE, OF WHICH 12 MONTHS WERE OVERSEAS",1
S205U.Q27E:2.0,S205U.Q27E,"A MAN WITH 24 MONTHS SERVICE, OF WHICH 6 MONTHS WERE OVERSEAS",2
S205U.Q27E:3.0,S205U.Q27E,BOTH HAVE THE SAME CHANCE,3
S205U.Q27E:4.0,S205U.Q27E,I DON'T KNOW WHAT THE ARMY PLANS TO DO,4
S205U.Q27F:0.0,S205U.Q27F,NO ANSWER,0
S205U.Q27F:1.0,S205U.Q27F,A MAN WHO HAS 180 DAYS OF COMBAT AND 2 CAMPAIGN STARS,1
S205U.Q27F:2.0,S205U.Q27F,A MAN WHO HAS 90 DAYS OF COMBAT AND 2 CAMPAIGN STARS,2
S205U.Q27F:3.0,S205U.Q27F,BOTH HAVE THE SAME CHANCE,3
S205U.Q27F:4.0,S205U.Q27F,I DON'T KNOW WHAT THE ARMY PLANS TO DO,4
S205U.Q27G:0.0,S205U.Q27G,NO ANSWER,0
S205U.Q27G:1.0,S205U.Q27G,A MAN WITH TWO CAMPAIGN STARS,1
S205U.Q27G:2.0,S205U.Q27G,A MAN WITH ONE CAMPAIGN STAR AND THE SILVER STAR,2
S205U.Q27G:3.0,S205U.Q27G,BOTH HAVE THE SAME CHANCE,3
S205U.Q27G:4.0,S205U.Q27G,I DON'T KNOW WHAT THE ARMY PLANS TO DO,4
S205U.Q28:0.0,S205U.Q28,NO ANSWER,0
S205U.Q28:1.0,S205U.Q28,ALMOST ALL OF THEM,1
S205U.Q28:2.0,S205U.Q28,MOST OF THEM,2
S205U.Q28:3.0,S205U.Q28,ABOUT HALF OF THEM,3
S205U.Q28:4.0,S205U.Q28,ONLY A FEW OF THEM,4
S205U.Q28:5.0,S205U.Q28,ALMOST NONE OF THEM,5
S205U.Q29:0.0,S205U.Q29,NO ANSWER,0
S205U.Q29:1.0,S205U.Q29,THEY WILL HAVE TO STAY IN THE PACIFIC WITH THEIR OUTFIT,1
S205U.Q29:2.0,S205U.Q29,THEY WILL HAVE TO STAY IN THE PACIFIC BUT WILL BE TRANSFERRED TO NON-COMBAT OUTFITS,2
S205U.Q29:3.0,S205U.Q29,THEY WILL BE REPLACED AND SENT BACK TO THE STATES AS SOON AS POSSIBLE,3
S205U.Q29:4.0,S205U.Q29,I DON'T KNOW WHAT THE ARMY PLANS TO DO ABOUT THIS,4
S205U.Q30A:0.0,S205U.Q30A,NO ANSWER,0
S205U.Q30A:1.0,S205U.Q30A,ALMOST NONE,1
S205U.Q30A:2.0,S205U.Q30A,A FAIRLY SMALL NUMBER,2
S205U.Q30A:3.0,S205U.Q30A,A FAIRLY LARGE NUMBER,3
S205U.Q30A:4.0,S205U.Q30A,A VERY LARGE NUMBER,4
S205U.Q30B:0.0,S205U.Q30B,NO ANSWER,0
S205U.Q30B:1.0,S205U.Q30B,PRACTICALLY NONE WILL BE LET OUT,1
S205U.Q30B:2.0,S205U.Q30B,LESS THAN ONE-HALF MILLION WILL BE LET OUT,2
S205U.Q30B:3.0,S205U.Q30B,ONE-HALF TO ONE MILLION WILL BE LET OUT,3
S205U.Q30B:4.0,S205U.Q30B,ONE TO TWO MILLION WILL BE LET OUT,4
S205U.Q30B:5.0,S205U.Q30B,TWO TO FOUR MILLION WILL BE LET OUT,5
S205U.Q30B:6.0,S205U.Q30B,OVER FOUR MILLION WILL BE LET OUT,6
S205U.Q31:0.0,S205U.Q31,NO ANSWER,0
S205U.Q31:1.0,S205U.Q31,I FEEL I'VE DONE MY SHARE AS A SOLDIER AND SHOULD BE DISCHARGED,1
S205U.Q31:2.0,S205U.Q31,"I FEEL I'VE ALREADY DONE MY SHARE, BUT I'M READY TO DO MORE",2
S205U.Q31:3.0,S205U.Q31,I DON'T FEEL I'VE DONE MY SHARE YET,3
S205U.Q32:0.0,S205U.Q32,NO ANSWER,0
S205U.Q32:1.0,S205U.Q32,ALMOST ALL OF THEM WILL BE LET OUT,1
S205U.Q32:2.0,S205U.Q32,MOST OF THEM WILL BE LET OUT,2
S205U.Q32:3.0,S205U.Q32,ABOUT HALF OF THEM WILL BE LET OUT,3
S205U.Q32:4.0,S205U.Q32,ONLY A FEW OF THEM WILL BE LET OUT,4
S205U.Q32:5.0,S205U.Q32,ALMOST NONE OF THEM WILL BE LET OUT,5
S205U.Q33:0.0,S205U.Q33,NO ANSWER,0
S205U.Q33:1.0,S205U.Q33,IT IS VERY GOOD,1
S205U.Q33:2.0,S205U.Q33,IT IS FAIRLY GOOD,2
S205U.Q33:3.0,S205U.Q33,IT IS NOT SO GOOD,3
S205U.Q33:4.0,S205U.Q33,IT IS NOT GOOD AT ALL,4
S205U.Q33:5.0,S205U.Q33,I DON'T KNOW ENOUGH ABOUT IT TO SAY,5
S205U.Q34:0.0,S205U.Q34,NO ANSWER,0
S205U.Q34:1.0,S205U.Q34,"YES, I THINK IT WILL BE CARRIED OUT THE WAY IT IS SUPPOSED TO BE",1
S205U.Q34:2.0,S205U.Q34,"NO, I DON'T THINK IT WILL BE CARRIED OUT THE WAY IT IS SUPPOSED TO BE",2
S205U.Q34:3.0,S205U.Q34,I DON'T KNOW ENOUGH ABOUT THE PLAN TO SAY,3
S205U.Q35:0.0,S205U.Q35,NO ANSWER,0
S205U.Q35:1.0,S205U.Q35,THE PLAN WILL GIVE ALMOST ALL MEN A SQUARE DEAL,1
S205U.Q35:2.0,S205U.Q35,"THE PLAN WILL GIVE MANY MEN A SQUARE DEAL, BUT NOT ALL",2
S205U.Q35:3.0,S205U.Q35,"THE PLAN WILL GIVE SOME MEN A SQUARE DEAL, BUT NOT VERY MANY",3
S205U.Q35:4.0,S205U.Q35,THE PLAN WILL GIVE VERY FEW MEN A SQUARE DEAL,4
S205U.Q35:5.0,S205U.Q35,I DON'T KNOW ENOUGH ABOUT THE PLAN TO SAY,5
S205U.Q36:0.0,S205U.Q36,NO CODE OR NO DATA,0
S205U.Q36:1.0,S205U.Q36,THE ARMY SHOULD SEND ME NOW,1
S205U.Q36:2.0,S205U.Q36,THE ARMY SHOULD NOT SEND ME FOR A WHILE YET,2
S205U.Q36:3.0,S205U.Q36,THE ARMY SHOULD NOT SEND ME AT ALL,3
S205U.Q36:4.0,S205U.Q36,NO ANSWER,4
S205U.Q37:0.0,S205U.Q37,NO ANSWER,0
S205U.Q37:1.0,S205U.Q37,"YES, I AM SURE I WILL BE SENT",1
S205U.Q37:2.0,S205U.Q37,"YES, I THINK I WILL BE SENT, BUT I'M NOT SURE",2
S205U.Q37:3.0,S205U.Q37,THE CHANCES ARE ABOUT FIFTY-FIFTY,3
S205U.Q37:4.0,S205U.Q37,"NO, I DON'T THINK I WILL BE SENT, BUT I'M NOT SURE",4
S205U.Q37:5.0,S205U.Q37,"NO, I AM SURE I WILL NOT BE SENT",5
S205U.Q38:0.0,S205U.Q38,NO ANSWER,0
S205U.Q38:1.0,S205U.Q38,"YES, I HAVE READ THE PAMPHLET",1
S205U.Q38:2.0,S205U.Q38,"YES, I HAVE SEEN THE PAMPHLET, BUT HAVE NOT READ IT",2
S205U.Q38:3.0,S205U.Q38,"NO, I HAVE NOT READ OR SEEN THE PAMPHLET",3
S205U.Q38:4.0,S205U.Q38,I DON'T REMEMBER WHETHER OR NOT I HAVE SEEN OR READ THE PAMPHLET,4
S205U.Q39:0.0,S205U.Q39,NO ANSWER,0
S205U.Q39:1.0,S205U.Q39,"YES, I HAVE SEEN THE FILM ""TWO DOWN AND ONE TO GO""",1
S205U.Q39:2.0,S205U.Q39,"NO, I HAVE NOT SEEN THE FILM ""TWO DOWN AND ONE TO GO""",2
S205U.Q39:3.0,S205U.Q39,"I DON'T REMEMBER WHETHER OR NOT I HAVE SEEN THE FILM ""TWO DOWN AND ONE TO GO""",3
S205U.Q40:0.0,S205U.Q40,NO ANSWER,0
S205U.Q40:1.0,S205U.Q40,VERY GOOD JOB,1
S205U.Q40:2.0,S205U.Q40,FAIRLY GOOD JOB,2
S205U.Q40:3.0,S205U.Q40,PRETTY POOR JOB,3
S205U.Q40:4.0,S205U.Q40,VERY POOR JOB,4
S205U.Q40:5.0,S205U.Q40,I HAVEN'T SEEN THE FILM,5
S205U.Q41:0.0,S205U.Q41,NO CODE OR NO DATA,0
S205U.Q41:1.0,S205U.Q41,"YES, I HAVE HEARD IT TALKED OVER FULLY IN AN ORIENTATION MEETING",1
S205U.Q41:2.0,S205U.Q41,"I HAVE HEARD IT MENTIONED IN AN ORIENTATION MEETING, BUT IT WAS NOT TALKED OVER FULLY",2
S205U.Q41:3.0,S205U.Q41,"NO, I HAVE NOT HEARD IT IN AN ORIENTATION MEETING",3
S205U.Q41:4.0,S205U.Q41,I DON'T REMEMBER WHETHER OR NOT I HAVE,4
S205U.Q41:5.0,S205U.Q41,NO ANSWER,5
S205U.Q42:0.0,S205U.Q42,NO ANSWER,0
S205U.Q42:1.0,S205U.Q42,"YES, I HEARD ABOUT IT FROM CHECKED, ONE WAY MENTIONED",1
S205U.Q42:2.0,S205U.Q42,"YES, I HEARD ABOUT IT FROM CHECKED, TWO WAYS MENTIONED",2
S205U.Q42:3.0,S205U.Q42,"YES, I HEARD ABOUT IT FROM CHECKED, THREE WAYS MENTIONED",3
S205U.Q42:4.0,S205U.Q42,"YES, I HEARD ABOUT IT FROM CHECKED, FOUR OR MORE WAYS MENTIONED",4
S205U.Q42:5.0,S205U.Q42,"YES, I HEARD ABOUT IT FROM CHECKED, NO WAYS MENTIONED",5
S205U.Q42:6.0,S205U.Q42,"NO, I DID NOT HEAR ABOUT IT IN ANY OTHER WAY",6
S205U.Q43:0.0,S205U.Q43,NO ANSWER,0
S205U.Q43:1.0,S205U.Q43,"FROM THE FILM ""TWO DOWN AND ONE TO GO""",1
S205U.Q43:2.0,S205U.Q43,"FROM THE PAMPHLET ""TWO DOWN AND ONE TO GO""",2
S205U.Q43:3.0,S205U.Q43,FROM THE ORIENTATION HOUR,3
S205U.Q43:4.0,S205U.Q43,FROM NEWSPAPERS AND RADIO,4
S205U.Q43:5.0,S205U.Q43,TALKING TO OTHER SOLDIERS,5
S205U.Q43:6.0,S205U.Q43,OTHER,6
S205U.Q44:0.0,S205U.Q44,NO ANSWER,0
