,identifier,parent_id,question
15191,S174.Q35A,S174, HOW DO YOU FEEL ABOUT THE TREATMENT SOLDIERS GET IN OVERSEAS ARMY HOSPITALS?
15192,S174.Q35B.n,S174, WHY DO YOU FEEL THE WAY YOU DO?
15193,S174.Q36,S174, HAVE YOU EVER BEEN PICKED UP BY M.P'S OR TOWN POLICE SINCE YOU HAVE BEEN OVERSEAS?
15194,S174.Q37.n,S174," IF YOU HAVE EVER BEEN PICKED UP BY M.P'S OR TOWN POLICE SINCE YOU HAVE BEEN OVERSEAS, WHY DID YOU GET PICKED UP?"
15195,S174.Q38,S174, DO YOU THINK TOWN POLICE HERE USUALLY TREAT SOLDIERS FAIRLY OR UNFAIRLY?
15196,S174.Q39,S174, DO YOU THINK M.P'S HERE USUALLY TREAT SOLDIERS FAIRLY OR UNFAIRLY?
15197,S174.Q40,S174, IN YOUR OPINION HOW DOES THE TREATMENT THE NEGRO SOLDIER GETS FROM THE M.P'S COMPARE WITH THE TREATMENT THE WHITE SOLDIER GETS?
15198,S174.Q41,S174, IN THE LAST 30 DAYS ABOUT HOW MANY TIMES HAVE YOU HAD A PASS FOR 8 HOURS OR MORE?
15199,S174.Q42,S174," WHEN YOU HAVE A DAY OFF, DO YOU USUALLY LEAVE THE POST?"
15200,S174.Q43,S174," ON THE WHOLE, HOW SATISFIED ARE YOU WITH THE NUMBER OF PASSES GIVEN OUT IN YOUR COMPANY?"
15201,S174.Q44,S174, HOW OFTEN DO YOU HAVE TROUBLE FINDING INTERESTING THINGS TO DO WHILE YOU ARE ON PASS?
15202,S174.Q45A,S174," SINCE YOU HAVE BEEN HERE, ABOUT HOW OFTEN DO YOU GO TO A USO CLUB?"
15203,S174.Q45B.n,S174, WHY DON'T YOU GO TO A USO CLUB MORE OFTEN THAN YOU DO?
15204,S174.Q46A,S174, HOW SATISFIED ARE YOU WITH YOUR CHANCES TO GO TO DANCES HERE?
15205,S174.Q46B.n,S174, WHY DO YOU FEEL THE WAY YOU DO?
15206,S174.Q47,S174," EVERY SOLDIER IN THIS AREA IS SUPPOSED TO BE ABLE TO SWIM 50 YARDS. IF HE CAN'T SWIM 50 YARDS, HE MUST LEARN TO DO SO. HAVE YOU PASSED THE 50 YARD SWIMMING TEST?"
15207,S174.Q48A,S174, DO YOU THINK IT IS A GOOD IDEA OR A POOR IDEA TO MAKE EVERY SOLDIER LEARN TO SWIM 50 YARDS?
15208,S174.Q48B.n,S174, WHY DO YOU FEEL THE WAY YOU DO?
15209,S174.Q49,S174, HOW SATISFIED ARE YOU WITH YOUR CHANCES TO PLAY GAMES AND TAKE PART IN SPORTS IN YOUR CAMP AREA?
15210,S174.Q50,S174, HOW SATISFIED ARE YOU WITH YOUR CHANCES TO SEE MOVIES IN YOUR CAMP AREA?
15211,S174.Q51A,S174, COULD YOUR COMPANY OFFICERS DO MORE THAN THEY ARE DOING TO GIVE YOU INTERESTING AND WORTHWHILE THINGS TO DO IN YOUR OFF-DUTY FREE TIME?
15212,S174.Q51B.n,S174," IF YOU THINK THEY COULD DO MORE, WHAT WOULD YOU MOST LIKE TO HAVE THEM DO?"
15213,S174.Q52A,S174," IF THE ARMY SET UP CLASSES WHERE YOU COULD STUDY SOME SCHOOL SUBJECT IN YOUR FREE TIME, WOULD YOU GO TO ONE OF THE CLASSES?"
15214,S174.Q52B.n,S174, WHAT SUBJECT WOULD YOU MOST LIKE TO STUDY IN SUCH CLASS?
15215,S174.Q53,S174," IN GENERAL, DO YOU THINK THE TOWN PEOPLE OVER HERE TREAT YOU BETTER OR WORSE THAN THE TOWN PEOPLE DID BACK ON THE MAINLAND?"
15216,S174.Q54,S174, HOW DO YOU USUALLY FEEL ABOUT THE ARMY FOOD YOU ARE GETTING?
15217,S174.Q55.n,S174," WHAT KINDS OF FOOD, IF ANY, WOULD YOU LIKE LESS OF?"
15218,S174.Q56.n,S174," WHAT KINDS OF FOOD, IF ANY, WOULD YOU LIKE MORE OF?"
15219,S174.Q57.n,S174," WRITE IN THE SPACE BELOW ANY SUGGESTIONS, QUESTIONS OR ANYTHING ELSE YOU WANT TO GET OFF YOUR CHEST"
15220,S174.V58,S174, COMPANY AND UNIT IDENTIFICATION:
15221,S174.V59,S174, SERIAL NUMBERS WITHIN COMPANY AND UNIT:  ANP
15222,S205U.Q1,S205U, WHAT IS YOUR RANK OR GRADE?
15223,S205U.Q2,S205U," HOW LONG HAVE YOU BEEN IN THE ARMY? E. IF YOU HAVE SERVED PREVIOUSLY IN THE ARMY, GIVE THE LENGTH OF TIME SINCE YOU ENTERED THIS LAST TIME. IF YOU WERE A NATIONAL GUARDSMAN GIVE THE LENGTH OF TIME SINCE YOUR OUTFIT ENTERED THE ARMY.  ANP (ACTUAL NUMBER MONTHS)"
15224,S205U.Q3,S205U, HAVE YOU BEEN IN ACTUAL COMBAT IN THIS WAR?
15225,S205U.Q4,S205U," ARE YOU ENTITLED TO WEAR ANY CAMPAIGN STARS? IF YES, HOW MANY?"
15226,S205U.Q5,S205U," WHICH OF THE FOLLOWING DECORATIONS OR AWARDS DO YOU HAVE? (DISTINGUISHED SERVICE CROSS, LEGION OF MERIT, SILVER STAR, DISTINGUISHED-FLYING CROSS, SOLDIER'S MEDAL, BRONZE STAR MEDAL (NOT CAMPAIGN STAR), AIR MEDAL, PURPLE HEART) Z. COUNT EACH STAR, AWARD AND OAK LEAF CLUSTER SEPARATELY AND CODE THE TOTAL."
15227,S205U.Q6,S205U, ARE YOU:
15228,S205U.Q7,S205U," HAVE YOU ANY CHILDREN UNDER 18 YEARS OF AGE? IF YES, HOW MANY?"
15229,S205U.Q8,S205U," WHAT BRANCH OF THE ARMY ARE YOU IN NOW? E. IF IN AIR FORCES NOW, CODES 01-04; IF IN GROUND FORCES OR SERVICE FORCES NOW, CODES 11-18, 21-24, 31, 41-43."
15230,S205U.Q9,S205U, HOW CLEAR AN IDEA DO YOU HAVE OF WHY WE ARE FIGHTING THIS WAR?
15231,S205U.Q10,S205U, DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING?
15232,S205U.Q11,S205U," IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS?"
15233,S205U.Q12,S205U," CONSIDERING EVERYTHING, HOW DO YOU FEEL ABOUT FURTHER SERVICE IN THE ARMY?"
15234,S205U.Q13.x,S205U, HOW GOOD DO YOU THINK YOUR CHANCES ARE OF BEING DISCHARGED FROM THE ARMY BEFORE THE WAR WITH JAPAN IS OVER?  Q.14. WHAT ARE THE REASONS FOR YOUR ANSWER TO QUESTION 13?
15235,S205U.Q15,S205U, WHAT IS YOUR BEST GUESS AS TO HOW MUCH LONGER YOU WILL BE IN THE ARMY BEFORE YOU ARE DISCHARGED?
15236,S205U.Q16,S205U," COMPARED WITH OTHER PEOPLE, HOW GOOD DO YOU THINK YOUR CHANCES WILL BE OF GETTING THE KIND OF JOB YOU WANT BY THE TIME YOU GET OUT OF THE ARMY?"
15237,S205U.Q17,S205U," IF THE JAPS OFFERED TO STOP FIGHTING NOW AND TRY TO WORK OUT A PEACE IN WHICH BOTH SIDES WOULD HAVE SOMETHING TO SAY ABOUT THE PEACE TERMS, WHICH OF THESE DO YOU THINK WE SHOULD DO?"
15238,S205U.Q18,S205U, HOW DO YOU SIZE UP THE WAR AHEAD IN THE PACIFIC - HAVE WE ALREADY DONE MOST OF THE JOB OR DO WE STILL HAVE THE HARDEST PART OF THE JOB AHEAD OF US?
15239,S205U.Q19,S205U, WHAT IS YOUR GUESS AS TO HOW LONG IT WILL PROBABLY TAKE US TO BEAT JAPAN?
15240,S205U.Q20,S205U, WHAT IS THE VERY LONGEST YOU THINK JAPAN MIGHT HOLD OUT AGAINST US?
15241,S205U.Q21,S205U," DO YOU THINK JAPAN WILL GIVE UP AND SURRENDER ON OUR TERMS BEFORE THEY LOSE EVERYTHING, OR DO YOU THINK THEY WILL KEEP RIGHT ON FIGHTING TO THE VERY END?"
15242,S205U.Q22,S205U," IN GENERAL, DO YOU FEEL YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY?"
15243,S205U.Q23A,S205U, NUMBER OF DAYS IN COMBAT?
15244,S205U.Q23B,S205U, LENGTH OF TIME IN SERVICE?
15245,S205U.Q23C,S205U, LENGTH OF TIME OVERSEAS?
15246,S205U.Q23D,S205U, WIFE WITHOUT CHILDREN?
15247,S205U.Q23E,S205U, CHILDREN UNDER 18 YEARS OF AGE?
15248,S205U.Q23F,S205U, OTHER DEPENDENTS?
15249,S205U.Q23G,S205U, AGE?
15250,S205U.Q23H,S205U, TOTAL NUMBER OF CAMPAIGN STARS?
15251,S205U.Q23I,S205U, COMBAT INFANTRYMAN'S BADGE?
15252,S205U.Q23J,S205U, PURPLE HEART?
15253,S205U.Q23K,S205U," OTHER AWARDS AND DECORATIONS (BRONZE STAR, SILVER STAR, DSC, ETC.)?"
15254,S205U.Q24,S205U," FROM WHAT YOU KNOW OF THE PLAN, DO MEN NOW IN THE PACIFIC FIGHTING AGAINST THE JAPS GET POINT SCORES AND A CHANCE TO GET OUT OF THE ARMY?"
15255,S205U.Q25,S205U, SUPPOSE AN OUTFIT NOW IN EUROPE IS GOING TO BE SENT TO FIGHT THE JAPS. WHAT WILL HAPPEN TO MEN IN THE OUTFIT WHO ARE ELIGIBLE TO BE LET OUT BECAUSE THEY HAVE THE HIGHEST POINT SCORES?
15256,S205U.Q26,S205U, WHAT ABOUT AMERICAN SOLDIERS IN EUROPE WHO ARE ELIGIBLE TO BE LET OUT OF THE ARMY BECAUSE THEY HAVE THE HIGHEST POINT SCORES AND THEREFORE ARE TO BE SENT BACK TO THE STATES. WILL MOST OF THEM BE SENT BACK TO THE U.S. WITHIN THE NEXT 3 MONTHS?
15257,S205U.Q27A,S205U, WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY?
15258,S205U.Q27B,S205U, WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY?
15259,S205U.Q27C,S205U, WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY?
15260,S205U.Q27D,S205U, WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY?
15261,S205U.Q27E,S205U, WHICH OF THESE TWO MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY?
15262,S205U.Q27F,S205U, WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY?
15263,S205U.Q27G,S205U, WHICH OF THESE TWO TYPES OF MEN IS MORE LIKELY TO BE LET OUT FIRST UNDER THE ARMY PLAN (THE POINT SYSTEM) - IF THEY ARE EXACTLY THE SAME IN EVERY OTHER WAY?
15264,S205U.Q28,S205U, HOW MANY AMERICAN SOLDIERS WHO ARE NOW IN EUROPE DO YOU THINK WILL BE SENT TO FIGHT AGAINST THE JAPS?
15265,S205U.Q29,S205U," SUPPOSE AN OUTFIT IS SHIPPED FROM EUROPE TO THE PACIFIC BEFORE THERE IS TIME TO REPLACE THE MEN WHO ARE ELIGIBLE TO BE LET OUT BECAUSE THEY HAVE THE HIGHEST POINT SCORES. AS FAR AS YOU KNOW, WHAT DOES THE ARMY PLAN TO DO ABOUT THESE MEN WITH VERY HIGH POINT SCORES WHO HAPPEN TO BE SENT TO THE PACIFIC WITH THEIR OUTFIT?"
15266,S205U.Q30A,S205U," NOT COUNTING MEDICAL DISCHARGES, HOW MANY SOLDIERS DO YOU THINK WILL BE LET OUT OF THE ARMY DURING THE NEXT SIX MONTHS?"
15267,S205U.Q30B,S205U," THERE ARE NOW ABOUT EIGHT MILLION MEN IN THE AMERICAN ARMY. NOT COUNTING MEDICAL DISCHARGES, HOW MANY SOLDIERS DO YOU THINK WILL BE LET OUT OF THE ARMY DURING THE NEXT SIX MONTHS?"
15268,S205U.Q31,S205U, HOW DO YOU FEEL ABOUT WHAT YOU'VE DONE IN THIS WAR?
15269,S205U.Q32,S205U," UNDER THE ARMY SCORE CARD PLAN, SOME MEN WILL BE RETURNED TO THE STATES BECAUSE THEY HAVE THE HIGHEST POINT SCORES AND THEREFORE WILL BE FIRST IN TURN TO GET OUT OF THE ARMY. HOW MANY OF THESE MEN WHO ARE FIRST IN TURN TO GET OUT OF THE ARMY DO YOU THINK REALLY WILL BE LET OUT SOON AFTER THEY GET BACK TO THE U.S.?"
15270,S205U.Q33,S205U," IN GENERAL, WHAT DO YOU THINK OF THE ARMY SCORE CARD PLAN (THE POINT SYSTEM)?"
15271,S205U.Q34,S205U," WHEN THE ARMY SCORE CARD PLAN (THE POINT SYSTEM) GETS GOING, DO YOU THINK IT WILL REALLY BE CARRIED OUT IN THE WAY IT IS SUPPOSED TO BE?"
15272,S205U.Q35,S205U," IF THE ARMY SCORE CARD PLAN (THE POINT SYSTEM) IS CARRIED OUT IN THE WAY IT IS SUPPOSED TO BE, DO YOU THINK IT WILL GIVE THE MEN A SQUARE DEAL?"
15273,S205U.Q36,S205U, HOW DO YOU FEEL ABOUT BEING SENT TO AN OVERSEAS THEATER WHICH IS FIGHTING AGAINST THE JAPS?
15274,S205U.Q37,S205U," REGARDLESS OF WHAT YOU WANT TO DO, DO YOU THINK YOU ACTUALLY WILL BE SENT TO AN OVERSEAS THEATER WHICH IS FIGHTING AGAINST THE JAPS?"
15275,S205U.Q38,S205U," HAVE YOU READ THE ARMY'S PAMPHLET (BOOKLET) ""TWO DOWN AND ONE TO GO""? THIS IS THE PAMPHLET WHICH THE ARMY HAS GOT OUT TO EXPLAIN THE SCORE CARD PLAN."
15276,S205U.Q39,S205U," HAVE YOU SEEN THE FILM ""TWO DOWN AND ONE TO GO""? THIS IS THE FILM WHICH THE ARMY IS SHOWING TO EXPLAIN THE SCORE CARD PLAN."
15277,S205U.Q40,S205U," HOW GOOD A JOB DO YOU THINK THE FILM ""TWO DOWN AND ONE TO GO"" DOES IN EXPLAINING THE ARMY SCORE CARD PLAN?"
15278,S205U.Q41,S205U, HAVE YOU HEARD THE ARMY SCORE CARD PLAN EXPLAINED IN AN ARMY ORIENTATION HOUR?
15279,S205U.Q42,S205U," HAVE YOU HEARD ABOUT THE ARMY SCORE CARD PLAN IN ANY WAY NOT MENTIONED IN QUESTION 41? IF YES, I HEARD ABOUT IT FROM:"
15280,S205U.Q43,S205U, FROM WHICH OF THE FOLLOWING SOURCES DID YOU GET MOST OF YOUR INFORMATION ABOUT THE ARMY SCORE CARD PLAN?
15281,S205U.Q44,S205U, HOW DO YOU FEEL ABOUT THE AMOUNT OF EXPLANATION YOU HAVE RECEIVED ABOUT THE ARMY SCORE CARD PLAN?
15282,S205U.Q45,S205U, HOW SATISFIED ARE YOU PERSONALLY WITH THE ARMY SCORE CARD PLAN?
15283,S205U.Q46,S205U, IN YOUR OPINION HOW FAIR DO YOU THINK THE ARMY SCORE CARD PLAN IS?
15284,S205U.Q47,S205U, WHAT IS YOUR OWN POINT SCORE?  ANP (ACTUAL NUMBER POINTS)
15285,S205U.Q48,S205U," AS FAR AS YOU KNOW, IS YOUR SERVICE RECORD COMPLETE AND UP-TO-DATE IN REGARD TO THE NUMBER OF POINTS YOU SHOULD HAVE UNDER THE ARMY SCORE CARD PLAN?"
15286,S205U.Q49.n,S205U," IF THERE ARE ANY QUESTIONS YOU WOULD LIKE TO ASK ABOUT THE ARMY SCORE CARD PLAN, WRITE THEM OUT ON THE FOLLOWING LINES."
15287,S205U.Q50,S205U, HOW FAR DID YOU GO IN SCHOOL BEFORE ENTERING THE ARMY?
15288,S205U.Q51,S205U, HOW OLD WERE YOU ON YOUR LAST BIRTHDAY?
15289,S205U.Q52,S205U," IN GENERAL, WHAT SORT OF PHYSICAL CONDITION WOULD YOU SAY YOU ARE IN AT THE PRESENT TIME?"
15290,S205U.Q53A,S205U," AS FAR AS YOU KNOW, ARE YOU NOW CLASSIFIED BY THE ARMY AS PHYSICALLY FIT FOR OVERSEAS DUTY?"
15291,S205U.Q53B,S205U," IN YOUR OWN OPINION, ARE YOU PHYSICALLY FIT FOR OVERSEAS DUTY?"
15292,S205U.Q54,S205U, WERE YOU EVER OVERSEAS OR STATIONED OUTSIDE OF THE 48 STATES IN THIS WAR?
15293,S205U.Q55,S205U, HOW LONG WERE YOU OVERSEAS WITH THE ARMY IN THIS WAR?  ANP (ACTUAL NUMBER MONTHS)
15294,S205U.Q56,S205U, IN WHAT OVERSEAS THEATER OR AREA DID YOU LAST SERVE?
15295,S205U.Q57,S205U," WHAT WAS THE BRANCH OF SERVICE THAT YOU WERE LAST IN WHILE YOU WERE OVERSEAS? E. IF IN AIR FORCES NOW, CODES 01-04; IF IN GROUND FORCES OR SERVICE FORCES NOW, CODES 11-18, 21-24, 31, 41-43."
15296,S205U.Q58,S205U, WHEN DID YOU GET BACK TO THE UNITED STATES? (GIVE THE MONTH AND YEAR IN WHICH YOU ACTUALLY ARRIVED BACK IN THE UNITED STATES)
15297,S205U.Q59,S205U, HOW DO YOU FEEL ABOUT THE IMPORTANCE OF THE WORK YOU ARE DOING RIGHT NOW AS COMPARED WITH OTHER JOBS YOU MIGHT BE DOING IN THE ARMY?
15298,S205U.Q60,S205U, DOES THE ARMY JOB YOU NOW HAVE GIVE YOU A CHANCE TO USE YOUR SKILL AND EXPERIENCE?
15299,S205U.Q61,S205U, WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANCE?
15300,S205U.Q62,S205U, HOW DO YOU FEEL ABOUT THE AMOUNT OF WORK YOU HAVE TO DO?
15301,S205U.Q63,S205U, HOW MANY OF YOUR PRESENT OFFICERS ARE THE KIND THAT ALWAYS TRY TO LOOK OUT FOR THE WELFARE OF ENLISTED MEN?
15302,S205U.Q64,S205U," FROM WHAT YOU'VE SEEN AND HEARD, DO MEN WHO HAVEN'T BEEN OVERSEAS APPRECIATE WHAT RETURNEES HAVE DONE AND BEEN THROUGH OVERSEAS?"
15303,S205U.Q65,S205U," IF IT WERE UP TO YOU, WHAT KIND OF OUTFIT WOULD YOU RATHER BE IN?"
15304,S205U.Q66,S205U," IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB?"
15305,S205U.Q67,S205U, WHAT DO YOU THINK OF THE MILITARY CONTROL AND DISCIPLINE AT THIS POST?
15306,S205U.Q68A,S205U, ARE YOU EVER TROUBLED BY YOUR HANDS SWEATING SO THAT THEY FEEL DAMP AND CLAMMY?
15307,S205U.Q68B,S205U, HOW OFTEN ARE YOU BOTHERED BY HAVING AN UPSET STOMACH?
15308,S205U.Q68C,S205U, DO YOU OFTEN HAVE TROUBLE IN GETTING TO SLEEP OR STAYING ASLEEP?
15309,S205U.Q68D,S205U, DO YOUR HANDS EVER TREMBLE ENOUGH TO BOTHER YOU?
15310,S205U.Q68E,S205U, ARE YOU EVER BOTHERED BY NERVOUSNESS?
15311,S205U.Q68F,S205U, ARE YOU EVER WORRIED AND UPSET?
15312,S205U.Q68G,S205U," IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY?"
15313,S205U.Q69.n,S205U," THERE ARE PROBABLY OTHER THINGS YOU WOULD LIKE TO ASK OR COMMENT ON. USE THIS SPACE FOR ANY ADDITIONAL COMMENTS, COMPLAINTS, OR SUGGESTIONS YOU MAY CARE TO MAKE."
15314,S205U.V70,S205U, TOTAL POINT SCORE  ANP
15315,S205U.V71,S205U, NEUROPSYCHIATRIC SCORE E. DERIVED FROM QUESTION 68 ALL ITEMS.  ANP
15316,S205U.V72,S205U," JOB SATISFACTION SCORE E. DERIVED FROM QUESTIONS 59, 60, 61"
15317,S205U.V73,S205U," PHYSICAL TYPES SCORE E. DERIVED FROM QUESTIONS 52, 53A, 53B.  ANP"
15318,S205U.V74,S205U," DISCHARGE TYPES SCORE E. DERIVED FROM QUESTIONS 13, 33, 34, 47, 54"
15319,S205U.V75,S205U, NEUROPSYCHIATRIC SCORE E. DERIVED FROM QUESTION 68A-E - 5 ITEMS.
15320,S205U.V76,S205U," CAMP, FORCE AND OUTFIT IDENTIFICATION:"
15321,S205U.V77,S205U, SERIAL NUMBER WITHIN OUTFIT IDENTIFICATION:  ANP
15322,S205U.V78,S205U, IDENTIFICATION OF SUB-SAMPLES: CROSS-SECTION OF ENLISTED MEN FOR WORLD-WIDE COMPARISON (WHITE AND NEGRO). E. NO DATA FOR MEDITERRANEAN THEATER.
15323,S205U.V79,S205U, IDENTIFICATION OF SUB-SAMPLES: CROSS-SECTION OF WHITE ENLISTED MEN.
15324,S205U.V80,S205U, IDENTIFICATION OF SUB-SAMPLES: CROSS-SECTION OF NEGRO ENLISTED MEN.
15325,S205U.V81,S205U, IDENTIFICATION OF OPERATING OVERHEAD TROOPS:
15326,S210.Q1,S210, WHAT IS YOUR ARMY RANK OR GRADE?
15327,S210.Q2,S210, HOW OLD WERE YOU ON YOUR LAST BIRTHDAY?
15328,S210.Q3,S210, HOW FAR DID YOU GO IN SCHOOL?
15329,S210.Q4,S210, IN WHAT STATE OF THE UNITED STATES DID YOU SPEND MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY? E. SECTION:
15330,S210.Q5,S210, WHERE WERE YOU LIVING MOST OF THE LAST FIVE YEARS OF YOUR CIVILIAN LIFE BEFORE YOU CAME INTO THE ARMY?
15331,S210.Q6,S210, ARE YOU:
15332,S210.Q7,S210, WERE YOU MARRIED BEFORE OR AFTER ENTERING THE ARMY?
15333,S210.Q8,S210, HOW MANY CHILDREN DO YOU HAVE?
15334,S210.Q9,S210, HOW DID YOU COME INTO THE ARMY?
15335,S210.Q10,S210, HOW LONG HAVE YOU BEEN IN THE ARMY?
15336,S210.Q11,S210, HOW LONG HAVE YOU BEEN IN CHINA-BURMA-INDIA?
15337,S210.Q12,S210, HOW LONG HAVE YOU BEEN STATIONED AT THIS PARTICULAR PLACE?
15338,S210.Q13,S210, WHAT BRANCH OF THE ARMY ARE YOU IN NOW?
15339,S210.Q14,S210, HOW SATISFIED ARE YOU ABOUT BEING IN YOUR PRESENT ARMY JOB INSTEAD OF SOME OTHER ARMY JOB?
15340,S210.Q15,S210," DO YOU FEEL PROUD OF YOUR COMPANY (BATTERY, SQUADRON, TROOP)?"
15341,S210.Q16,S210," IF IT WERE UP TO YOU, WHAT KIND OF AN OUTFIT WOULD YOU RATHER BE IN?"
15342,S210.Q17,S210, HOW IMPORTANT DO YOU CONSIDER YOUR OWN ARMY JOB IN THE TOTAL WAR EFFORT?
15343,S210.Q18,S210, HOW MANY OF YOUR COMPANY OFFICERS ARE THE KIND WHO ARE WILLING TO GO THROUGH ANYTHING THEY ASK THEIR MEN TO GO THROUGH?
15344,S210.Q19,S210, DO YOU FEEL THAT YOUR OFFICERS HAVE AN INTEREST IN YOUR PERSONAL PROBLEMS AND WELFARE?
15345,S210.Q20,S210," IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB?"
15346,S210.Q21,S210, ARE THE MESS FACILITIES AND FOOD IN YOUR OUTFIT AS GOOD AS THEY COULD BE UNDER PRESENT CIRCUMSTANCES?
15347,S210.Q22,S210," IN GENERAL, DO YOU FEEL YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY?"
15348,S210.Q23,S210, HOW WOULD YOU RATE YOUR GENERAL PHYSICAL CONDITION DURING THE PAST MONTH?
15349,S210.Q24,S210," IN GENERAL, HOW WELL DO YOU THINK THE AMERICAN ARMY IS RUN?"
15350,S210.Q25,S210," IN GENERAL, HOW WELL DO YOU THINK THE INDIA-BURMA THEATER IS RUN?"
15351,S210.Q27,S210, HOW MUCH LONGER FROM NOW DO YOU THINK IT WILL BE BEFORE YOU GO BACK TO THE UNITED STATES TO STAY?
15352,S210.Q28,S210," AFTER THE WAR IN EUROPE IS OVER, WHICH ONE OF THE FOLLOWING THINGS DO YOU THINK WILL PROBABLY HAPPEN TO MOST OF THE AMERICAN COMBAT SOLDIERS NOW STATIONED IN EUROPE?"
15353,S210.Q29,S210," HOW ABOUT THE SUPPLY TROOPS AND SERVICE TROOPS IN EUROPE? AFTER THE WAR IN EUROPE IS OVER, WHICH ONE OF THE FOLLOWING THINGS DO YOU THINK WILL PROBABLY HAPPEN TO MOST OF THE SUPPLY TROOPS AND SERVICE TROOPS NOW STATIONED IN EUROPE?"
15354,S210.Q30,S210, AFTER THE WAR IN EUROPE IS OVER WHICH ONE OF THE FOLLOWING THINGS DO YOU THINK WILL PROBABLY HAPPEN TO MOST OF THE COMBAT SOLDIERS WHO HAVE BEEN IN TRAINING IN THE UNITED STATES?
15355,S210.Q31,S210," HOW ABOUT THE SUPPLY AND SERVICE TROOPS IN THE UNITED STATES? AFTER THE WAR IN EUROPE IS OVER, WHICH ONE OF THE FOLLOWING THINGS DO YOU THINK WILL PROBABLY HAPPEN TO MOST OF THE SERVICE TROOPS AND SUPPLY TROOPS THAT HAVE BEEN KEPT IN THE UNITED STATES?"
15356,S210.Q32,S210," AFTER THE WAR IN EUROPE IS OVER, WHICH ONE OF THE FOLLOWING THINGS DO YOU THINK WILL PROBABLY HAPPEN TO YOUR OWN OUTFIT?"
15357,S210.Q33,S210," AFTER THE WAR IN EUROPE IS OVER, DO YOU THINK THERE WILL BE ANY CHANGE IN THE WAY ROTATION WORKS FOR THE MEN IN THE INDIA-BURMA THEATER?"
15358,S210.Q34,S210," AFTER THE WAR IN EUROPE IS OVER, WHICH ONE OF THE FOLLOWING THINGS DO YOU THINK MOST OF THE MEN IN YOUR OUTFIT WILL PROBABLY DO?"
15359,S210.Q35,S210," HOW ABOUT YOU YOURSELF? AFTER THE WAR IN EUROPE IS OVER, WHICH ONE OF THE FOLLOWING THINGS DO YOU THINK YOU WILL PROBABLY DO?"
15360,S210.Q36,S210," AFTER THE WAR IN EUROPE IS OVER, WHICH ONE OF THE FOLLOWING THINGS DO YOU THINK RUSSIA WILL PROBABLY DO?"
15361,S210.Q37,S210," CONSIDERING WHAT THE CHINESE ARE DOING IN THE TOTAL WAR EFFORT, DO YOU THINK THAT WE ARE NOW GIVING THEM TOO MUCH HELP OR TOO LITTLE HELP?"
15362,S210.Q38,S210," AFTER THE WAR IN EUROPE IS OVER, WHAT DO YOU THINK THE BRITISH WILL PROBABLY DO IN THE WAR AGAINST JAPAN?"
15363,S210.Q39,S210," HOW IMPORTANT DO YOU CONSIDER THE INDIA-BURMA THEATER, RIGHT NOW, IN THE TOTAL WAR EFFORT?"
15364,S210.Q40,S210," AFTER THE WAR IN EUROPE IS OVER, DO YOU THINK THE INDIA-BURMA THEATER WILL BE MORE IMPORTANT THAN IT IS NOW OR LESS IMPORTANT THAN IT IS NOW IN THE TOTAL WAR EFFORT?"
