CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22A.,Q.22B.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.48B.,Q.48B..1,Q.49.,Q.50.,V.51.,V.52.
1,186,2111,3,5,1,1,6,6,10,3,2,2,3,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,2,1,3,3,1,2,1,3,1,3,2,2,3,2,2,1,9,9,3,1,1,4,99,5,3,2,7,26
1,186,2112,4,6,1,2,6,6,10,3,0,0,0,2,1,2,2,2,2,2,2,4,1,2,2,3,2,1,3,1,1,3,2,3,1,4,9,1,1,1,4,2,1,1,9,9,3,0,1,4,99,4,0,3,7,46
1,186,2113,4,6,1,6,6,6,7,3,1,6,7,2,1,2,4,2,1,2,1,2,1,1,1,3,2,2,3,2,1,2,1,3,1,4,1,1,2,1,2,1,1,1,4,3,3,2,1,4,99,6,3,3,9,8
1,186,2114,4,5,2,2,6,7,10,2,2,3,5,3,2,1,6,1,2,2,3,3,1,2,2,3,2,1,2,2,1,2,2,2,1,4,1,1,2,2,3,1,1,1,9,9,3,2,1,4,99,5,3,3,9,19
1,186,2115,4,5,2,2,6,6,10,3,1,4,5,2,1,1,2,1,2,2,2,2,1,2,2,3,2,1,2,3,1,3,2,2,1,4,9,1,2,2,2,2,1,1,9,9,5,1,1,4,99,2,3,3,9,1
1,186,2116,4,6,2,1,6,7,5,1,2,2,4,2,1,2,6,1,1,3,2,4,1,2,2,3,3,1,3,2,3,3,1,3,1,4,1,1,2,1,2,1,2,1,9,9,5,1,1,4,99,4,4,3,6,7
1,186,2117,3,6,2,2,6,6,5,3,2,3,3,2,1,2,9,1,2,4,2,3,1,2,2,3,3,1,1,2,2,2,1,3,1,4,1,1,2,2,2,1,1,1,9,9,6,5,1,4,99,6,3,3,6,6
1,186,2118,4,6,2,2,6,6,5,3,1,4,5,1,1,2,2,2,1,3,3,1,1,1,2,3,2,1,3,2,1,2,2,1,1,4,1,1,2,3,2,2,1,1,9,9,6,5,1,4,99,2,3,3,6,11
1,186,2119,4,6,2,6,6,7,10,0,2,3,3,1,2,1,3,3,2,4,1,4,1,3,2,3,2,1,3,2,3,4,2,2,1,3,2,1,1,1,2,2,2,1,9,9,6,1,1,4,99,3,6,3,3,42
1,186,2120,3,6,2,5,6,6,5,3,1,5,7,1,1,3,1,1,3,4,3,5,2,2,3,2,2,1,2,2,1,3,2,1,1,4,1,2,3,1,2,2,1,1,9,9,7,5,1,4,99,2,2,1,6,70
1,186,2121,3,6,1,2,6,6,5,2,2,3,5,2,2,2,2,2,2,3,2,3,3,2,2,3,2,2,2,1,2,3,1,4,1,4,1,1,2,2,3,2,1,1,9,9,7,5,1,4,99,2,3,3,6,102
1,186,2122,4,6,2,2,7,5,5,2,2,3,4,2,2,1,2,1,1,3,1,2,1,1,2,3,1,1,3,1,3,3,2,3,2,2,1,1,2,1,3,1,2,2,4,3,99,99,9,9,99,99,9,9,6,40
1,186,2123,4,6,1,12,7,5,5,3,1,6,7,2,2,0,0,1,2,3,2,1,1,1,2,2,2,1,3,2,2,4,2,2,1,3,9,1,2,2,3,2,3,2,2,2,99,99,9,9,99,99,9,9,6,51
1,186,2124,4,6,2,2,7,5,5,3,1,4,5,2,1,2,2,1,1,4,1,2,1,1,1,1,1,1,3,2,3,4,2,2,1,3,1,2,2,1,2,1,3,2,2,2,99,99,9,9,99,99,9,9,6,89
1,186,2125,4,6,2,1,7,5,10,3,1,5,8,2,1,1,1,2,2,4,2,1,1,1,1,1,1,1,0,1,4,1,1,3,1,4,9,1,1,1,3,2,2,2,2,3,99,99,9,9,99,99,9,9,8,47
1,186,2126,4,6,2,10,7,5,10,3,1,5,7,2,1,2,2,1,3,2,2,2,1,1,2,1,2,1,3,1,3,4,1,3,1,3,2,1,2,1,4,2,2,2,2,3,99,99,9,9,99,99,9,9,9,68
1,186,2127,4,6,2,7,7,5,10,3,2,2,2,2,2,2,2,1,1,4,2,2,1,1,1,3,2,1,3,2,2,2,1,4,4,2,6,1,2,1,3,2,1,2,4,3,99,99,9,9,99,99,9,9,10,3
1,186,2128,4,6,1,2,7,5,10,2,2,3,3,2,2,2,2,2,2,3,2,2,1,1,1,3,2,1,3,1,3,3,2,4,1,3,2,1,2,2,3,1,3,2,2,3,99,99,9,9,99,99,9,9,4,81
1,186,2129,4,6,1,3,7,5,10,2,2,3,4,1,1,2,6,1,2,4,2,3,1,2,2,3,1,1,3,1,3,4,1,3,2,2,9,1,2,1,3,2,2,2,3,3,99,99,9,9,99,99,9,9,4,90
1,186,2130,4,5,2,4,7,3,1,3,2,7,7,1,1,1,2,1,2,4,2,3,2,2,1,1,1,3,3,1,2,3,1,2,2,4,2,1,2,2,3,1,2,2,2,3,99,99,9,9,99,99,9,9,5,443
1,186,2131,3,4,2,2,7,5,1,2,2,3,5,1,2,2,2,2,2,2,2,3,3,2,3,2,2,2,3,1,2,4,1,4,1,4,4,1,1,1,2,1,1,2,3,3,99,99,9,9,99,99,9,9,5,46
1,186,2132,3,4,2,3,7,5,1,3,2,3,4,1,1,1,0,3,2,2,2,3,2,1,1,3,2,3,4,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,3,99,99,9,9,99,99,9,9,5,444
1,186,2133,3,4,2,3,7,5,1,3,2,3,3,1,1,1,2,3,2,4,2,4,2,2,2,3,2,2,2,2,1,2,2,2,1,4,2,1,1,2,3,1,1,2,4,6,99,99,9,9,99,99,9,9,5,297
1,186,2134,3,4,2,3,7,5,1,3,2,3,4,1,2,2,2,1,1,2,1,3,3,2,2,3,2,2,3,2,1,3,2,2,1,4,1,1,2,2,2,1,2,2,2,3,99,99,9,9,99,99,9,9,5,71
1,186,2135,4,4,2,6,7,5,1,3,2,2,3,1,2,3,2,2,3,0,1,5,2,2,1,0,2,3,2,1,1,4,2,1,1,4,9,3,2,2,5,2,1,2,2,1,99,99,9,9,99,99,9,9,5,399
1,186,2136,4,5,2,2,7,5,1,3,1,7,7,1,1,3,2,1,2,3,1,3,2,3,1,1,3,1,3,2,3,3,1,4,1,4,2,1,2,2,2,2,2,2,2,2,99,99,9,9,99,99,9,9,5,234
1,186,2137,3,5,2,2,7,5,1,3,1,4,5,1,1,1,2,2,2,1,2,3,1,2,3,3,2,2,3,1,1,4,2,2,1,2,2,1,2,1,3,2,2,2,4,1,99,99,9,9,99,99,9,9,5,175
1,186,2138,3,5,2,8,7,5,14,2,2,2,3,1,2,2,2,1,2,3,1,3,3,3,2,1,2,3,3,1,2,2,1,5,1,4,1,1,1,2,3,1,1,2,2,3,99,99,9,9,99,99,9,9,5,186
1,186,2139,4,5,2,7,7,5,1,2,2,3,4,2,1,1,6,1,2,4,1,4,2,2,2,3,2,2,3,1,3,3,1,2,2,3,9,1,1,2,3,1,2,2,4,4,99,99,9,9,99,99,9,9,5,255
1,186,2140,4,6,2,3,7,4,1,2,2,3,3,1,2,2,1,1,4,4,1,1,1,1,1,1,1,1,4,1,4,4,2,1,1,4,7,1,2,2,3,2,3,2,1,1,99,99,9,9,99,99,9,9,5,308
1,186,2141,4,6,2,3,7,5,1,3,2,2,3,2,2,2,6,3,2,2,2,4,1,2,2,3,2,0,2,1,3,2,1,4,2,3,9,2,2,2,4,1,2,2,4,3,99,99,9,9,99,99,9,9,5,306
1,186,2142,3,6,2,7,7,5,1,3,1,5,5,1,1,1,2,3,2,4,1,4,2,2,2,3,2,1,3,1,2,1,2,3,2,2,9,1,2,2,3,2,2,2,4,4,99,99,9,9,99,99,9,9,5,455
1,186,2143,4,6,1,2,7,8,1,1,2,2,2,4,2,1,1,3,1,0,0,3,2,2,3,3,3,3,0,3,0,0,0,0,1,4,9,3,3,0,0,0,0,2,9,6,99,99,9,9,99,99,9,9,5,387
1,186,2144,4,4,2,3,7,6,1,3,2,2,3,3,2,1,2,3,1,3,2,4,2,2,2,3,2,3,2,1,1,3,2,3,1,3,9,2,3,2,3,1,2,2,4,6,99,99,9,9,99,99,9,9,5,113
1,186,2145,4,4,2,6,7,6,1,2,2,2,3,4,2,2,6,1,2,3,1,3,2,1,1,3,2,3,2,1,3,3,1,3,1,4,1,2,2,3,2,1,2,2,2,1,99,99,9,9,99,99,9,9,5,139
1,186,2146,3,4,2,4,7,6,1,3,1,4,9,1,1,1,2,1,1,4,1,3,1,1,1,2,2,1,3,1,3,3,2,2,1,2,7,1,1,2,3,1,3,2,2,2,99,99,9,9,99,99,9,9,5,119
1,186,2147,3,4,2,3,7,6,1,3,2,2,3,2,2,2,4,1,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,4,1,3,2,2,2,1,3,1,3,2,2,3,99,99,9,9,99,99,9,9,5,272
1,186,2148,3,4,2,3,7,6,1,2,2,10,2,1,2,2,2,1,3,2,1,3,2,2,1,3,2,1,3,2,2,2,1,3,2,3,2,2,2,2,3,1,3,2,4,3,99,99,9,9,99,99,9,9,5,325
1,186,2149,3,4,2,4,7,6,1,2,2,2,2,2,2,1,2,2,1,4,1,3,2,2,1,3,2,2,3,1,2,2,1,3,1,3,1,1,2,1,5,1,2,2,4,5,99,99,9,9,99,99,9,9,5,379
1,186,2150,4,4,2,7,7,7,1,2,2,3,4,2,1,1,2,1,1,4,1,4,2,2,2,1,2,1,2,1,1,3,1,4,1,4,1,1,2,1,3,2,2,2,2,3,99,99,9,9,99,99,9,9,5,451
1,186,2151,4,4,2,3,7,7,1,2,2,2,3,2,2,1,2,1,1,3,1,2,1,1,2,2,2,1,2,2,3,2,2,3,1,3,2,1,2,2,3,2,3,2,2,3,99,99,9,9,99,99,9,9,5,275
1,186,2152,3,4,2,9,7,7,1,3,2,3,3,2,2,2,2,1,3,4,1,4,2,2,2,2,2,1,2,2,2,3,1,1,2,3,9,1,1,2,3,1,2,2,2,3,99,99,9,9,99,99,9,9,5,441
1,186,2153,3,4,2,4,7,8,1,2,2,3,4,2,2,1,2,1,1,4,2,3,1,3,2,2,3,1,2,2,3,3,1,4,2,3,9,2,2,3,3,1,2,2,3,3,99,99,9,9,99,99,9,9,5,251
1,186,2154,3,4,2,4,7,8,1,3,1,5,7,1,2,2,2,1,1,2,1,3,1,2,1,3,1,1,2,2,3,4,2,2,1,3,1,1,2,1,2,2,2,2,4,2,99,99,9,9,99,99,9,9,5,227
1,186,2155,3,5,2,12,7,6,1,2,2,2,3,2,2,1,2,3,2,3,2,3,2,2,2,3,3,2,3,2,2,3,1,2,2,3,1,1,2,3,4,1,2,2,4,4,99,99,9,9,99,99,9,9,5,388
1,186,2156,3,5,2,3,7,6,0,2,2,3,5,1,1,2,1,2,3,2,1,4,1,2,2,0,2,2,3,2,1,3,2,1,2,3,8,2,2,4,3,1,1,2,2,3,99,99,9,9,99,99,9,9,5,178
1,186,2157,4,5,2,4,7,7,1,2,2,2,3,1,2,1,6,2,2,3,1,3,2,1,1,3,1,1,3,2,3,3,1,3,1,4,1,2,2,1,1,1,2,2,2,4,99,99,9,9,99,99,9,9,5,335
1,186,2158,3,5,2,5,7,7,1,3,1,6,6,2,1,1,1,1,2,2,0,1,1,1,1,1,3,1,2,2,3,4,1,3,1,4,1,1,2,1,2,2,3,2,2,1,99,99,9,9,99,99,9,9,5,6
1,186,2159,3,5,2,3,7,7,1,2,2,4,7,3,2,1,2,1,3,2,2,4,2,2,3,3,2,2,3,1,1,3,2,1,1,4,1,2,2,1,2,1,1,2,4,6,99,99,9,9,99,99,9,9,5,129
1,186,2160,4,6,2,4,7,6,1,3,2,4,7,2,2,2,2,2,1,4,1,3,2,2,2,3,2,1,3,1,2,1,1,3,1,3,2,1,2,1,3,2,2,2,2,3,99,99,9,9,99,99,9,9,5,302
1,186,2161,4,6,2,7,7,6,1,3,1,5,7,3,2,2,2,1,1,4,2,4,2,2,1,1,1,1,4,1,3,3,0,0,1,3,1,1,2,1,5,2,2,2,2,6,99,99,9,9,99,99,9,9,5,363
1,186,2162,4,6,2,4,7,6,1,3,1,4,3,2,1,1,2,1,2,2,2,3,2,3,2,2,3,1,3,1,2,3,1,2,1,4,9,1,1,1,3,1,2,2,2,3,99,99,9,9,99,99,9,9,5,389
1,186,2163,4,6,2,7,7,7,16,3,1,7,7,1,1,2,2,1,2,3,2,3,1,2,2,2,2,3,3,2,2,4,2,1,2,2,1,3,2,3,3,2,2,2,2,2,99,99,9,9,99,99,9,9,5,181
1,186,2164,2,5,1,6,7,6,4,3,1,4,8,1,1,1,2,1,2,3,2,3,1,2,2,2,2,1,1,1,2,3,1,2,2,2,2,1,2,2,3,2,2,1,9,9,1,3,2,4,99,2,3,3,14,161
1,186,2165,2,5,2,6,7,6,4,3,2,3,5,1,1,2,6,1,1,4,1,4,1,2,2,3,2,1,1,1,1,1,2,2,1,4,1,1,2,1,3,1,2,1,9,9,1,3,2,4,99,1,3,3,14,28
1,186,2166,2,5,2,4,7,6,4,2,2,4,5,2,2,2,6,1,2,4,2,4,3,2,2,3,2,3,3,2,2,2,1,3,1,4,1,1,2,2,3,1,2,1,9,9,1,3,2,4,99,1,3,3,13,117
1,186,2167,2,5,1,3,7,6,4,2,2,3,3,2,2,2,6,1,2,4,0,3,1,3,2,1,3,1,3,2,3,3,2,4,2,3,1,1,1,2,3,1,3,1,9,9,1,3,2,3,4,99,3,3,13,119
1,186,2168,2,6,2,4,7,6,4,3,2,3,5,1,2,2,6,1,1,4,1,3,1,3,1,2,1,1,3,1,3,4,2,2,1,3,1,1,2,1,4,2,3,1,9,9,1,3,2,3,6,99,1,3,13,30
1,186,2169,2,6,2,3,7,8,4,3,1,4,5,4,1,3,1,1,3,1,3,5,1,2,3,0,2,2,2,3,1,2,2,2,4,1,0,2,3,1,2,2,1,1,9,9,9,3,2,4,99,1,1,3,12,92
1,186,2170,2,5,2,3,7,4,4,3,1,5,5,1,1,2,2,1,2,3,2,4,1,2,1,3,2,2,2,1,2,3,1,3,1,2,1,2,2,2,3,2,1,1,9,9,1,3,1,4,99,2,1,2,14,77
1,186,2171,2,5,2,6,7,4,4,1,2,2,2,2,2,1,11,1,2,2,2,5,3,2,3,3,2,2,2,1,1,2,1,3,1,4,2,1,1,2,2,1,1,2,4,3,99,99,9,9,99,99,9,9,12,130
1,186,2172,4,5,2,2,5,6,10,2,2,3,4,2,1,1,1,1,3,2,3,4,2,2,2,3,2,1,2,2,1,1,1,5,2,4,1,3,2,2,3,1,1,1,9,9,4,2,1,4,99,4,5,3,11,45
1,186,2173,4,6,2,2,5,6,10,3,2,3,5,2,2,1,1,1,3,1,3,4,2,2,3,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,3,2,1,1,9,9,9,4,1,4,99,1,5,3,11,44
1,186,2174,4,5,2,6,5,7,10,3,1,4,5,2,1,2,2,1,2,4,2,3,1,2,2,3,2,3,3,2,2,3,2,3,1,4,1,3,2,2,2,1,1,1,9,9,2,1,1,4,99,2,3,3,1,111
1,186,2175,4,5,2,6,5,7,10,3,2,4,5,2,2,1,1,3,1,4,2,2,1,1,1,3,2,1,3,2,2,3,2,2,1,4,1,1,2,2,2,2,1,1,9,9,2,1,1,4,99,5,3,3,1,112
1,186,2176,4,5,1,5,5,6,10,0,2,3,4,2,2,2,6,1,2,4,1,2,1,1,2,1,1,1,3,2,3,3,1,4,1,3,1,1,2,2,2,2,2,1,9,9,4,5,1,4,99,5,3,3,1,118
1,186,2177,4,5,1,2,5,6,10,3,1,4,0,3,1,1,6,2,2,3,2,2,1,3,1,3,1,1,3,2,3,3,1,5,1,4,2,1,2,2,3,2,2,1,9,9,4,5,1,4,99,1,3,3,1,126
1,186,2178,4,6,2,6,5,7,10,3,1,5,7,1,1,3,2,1,2,4,1,3,1,2,2,3,1,1,3,2,3,3,1,4,1,3,1,2,2,3,2,2,1,1,9,9,4,5,1,4,99,4,3,3,1,117
1,186,2179,4,6,1,4,5,6,10,3,1,5,7,1,1,1,3,2,2,2,3,3,1,2,3,3,2,1,3,1,3,3,2,1,1,4,1,2,2,1,3,2,2,1,9,9,8,1,1,4,99,3,4,3,1,137
1,186,2180,4,6,1,4,5,6,10,2,2,0,4,3,1,2,1,1,3,1,2,2,1,1,1,3,1,1,2,2,4,4,2,3,2,3,1,2,2,3,3,2,2,1,9,9,8,5,1,4,99,2,6,4,1,60
1,186,2181,4,5,1,4,5,6,10,3,1,5,9,1,1,2,2,1,2,2,2,2,1,2,1,3,3,1,3,2,3,4,2,4,1,3,2,1,2,2,2,2,2,1,9,9,8,8,1,4,99,4,3,3,1,44
1,186,2182,4,6,2,7,5,6,10,3,1,4,7,2,1,2,2,3,2,3,2,3,2,2,1,3,2,1,3,2,3,4,2,1,2,3,9,1,2,1,2,2,1,1,9,9,9,8,1,4,99,2,4,3,1,15
1,186,2183,4,6,2,5,5,6,10,3,1,6,7,1,1,1,9,1,2,4,2,2,1,3,1,3,1,1,3,2,0,3,2,2,2,2,2,2,2,1,2,2,2,1,9,9,9,3,1,4,99,1,4,3,1,78
1,186,2184,4,6,2,6,5,6,10,3,2,3,4,0,2,2,1,2,2,4,2,1,1,1,2,3,1,1,2,2,3,4,1,0,2,3,5,1,2,2,2,1,0,1,9,9,9,1,1,4,99,1,3,3,1,162
1,186,2185,4,6,2,4,5,6,10,3,2,3,5,1,2,2,2,1,3,2,1,4,2,2,2,3,2,1,3,2,1,3,2,2,1,4,1,1,2,2,2,2,1,1,4,5,10,1,1,4,99,4,5,3,1,131
1,186,2186,4,6,2,3,5,7,10,3,2,3,3,2,2,1,6,1,1,4,1,2,1,2,2,3,2,1,3,1,2,3,1,2,2,2,1,2,2,2,2,2,1,1,9,9,10,7,1,4,99,1,6,3,1,104
1,186,2187,4,6,2,5,5,5,10,3,2,3,5,2,2,1,3,1,2,4,2,3,1,2,2,3,2,1,3,3,2,4,2,2,1,3,2,1,2,2,3,1,1,1,9,9,6,1,1,4,99,4,3,3,1,86
1,186,2188,4,6,2,1,5,5,10,3,2,2,3,1,1,2,1,1,3,1,3,4,1,2,2,3,2,1,2,2,1,3,2,1,1,4,2,1,2,1,3,2,1,1,9,9,7,5,1,4,99,2,2,3,1,124
1,186,2189,4,6,1,4,5,5,10,2,2,3,4,2,2,1,2,3,2,2,1,2,1,1,1,3,1,1,2,1,3,3,2,3,2,3,9,1,2,1,2,2,2,1,9,9,10,1,1,4,99,3,4,3,1,176
1,186,2190,4,5,2,2,5,3,10,3,2,3,4,2,1,1,1,1,1,4,2,3,1,1,2,3,3,1,3,3,2,4,1,3,1,4,1,1,2,1,2,1,1,1,9,9,2,1,1,4,99,7,3,3,1,110
1,186,2191,4,6,2,2,5,4,10,3,2,3,3,2,0,1,6,1,2,3,2,4,3,2,2,3,2,1,2,2,1,3,2,3,2,2,9,0,2,1,2,1,1,1,9,9,7,1,1,4,99,7,3,3,1,24
1,186,2192,4,6,2,3,5,4,10,3,2,4,10,1,2,1,6,1,2,4,1,2,1,1,1,2,2,1,3,1,3,4,2,1,2,3,1,1,2,1,3,2,1,1,9,9,9,7,1,4,99,2,6,3,1,159
1,186,2193,1,6,1,1,5,7,10,3,1,5,8,2,2,1,2,1,1,3,1,3,1,1,2,3,2,1,2,2,2,3,1,4,2,3,2,1,2,2,1,2,1,1,9,9,1,1,1,4,99,11,3,3,1,5
1,186,2194,1,6,2,3,5,5,10,2,2,2,3,2,2,2,9,3,2,3,2,3,1,2,1,3,3,1,3,2,3,4,2,2,2,2,1,1,2,2,3,2,2,1,9,9,10,7,1,4,99,11,3,3,1,68
1,186,2195,4,6,2,9,5,6,10,2,2,4,6,2,2,2,3,1,3,4,2,3,2,3,2,1,1,3,3,2,2,3,2,3,1,4,1,1,2,1,2,1,1,1,9,9,4,1,1,3,6,99,3,3,1,109
1,186,2196,4,6,1,5,5,5,10,3,1,6,6,1,1,3,1,1,2,4,2,3,1,1,1,1,3,1,2,2,3,4,2,2,3,3,1,1,2,1,3,2,2,1,9,9,8,5,1,3,3,99,3,2,1,160
1,186,2197,4,6,1,7,5,6,10,3,2,2,3,2,2,1,2,1,3,4,1,3,1,2,1,1,1,2,3,1,4,3,2,1,1,3,1,1,2,1,2,1,2,1,9,9,9,7,1,2,1,99,3,3,11,13
1,186,2198,4,5,1,5,5,6,10,3,1,6,9,1,1,3,2,1,1,4,2,3,1,1,2,1,1,1,3,2,3,4,2,1,2,2,1,3,0,1,3,2,2,1,9,9,6,2,1,2,1,99,1,2,2,60
1,186,2199,4,6,1,3,5,6,10,3,1,4,6,1,1,2,1,1,2,3,1,3,1,1,2,3,3,1,2,2,3,4,1,3,1,3,1,2,2,2,2,2,2,1,9,9,9,5,1,2,5,99,3,3,1,76
1,186,2200,4,5,1,4,5,6,10,3,1,4,5,2,1,1,6,3,3,3,3,4,1,2,2,2,2,1,3,2,2,4,2,1,2,3,2,2,2,2,3,2,3,1,9,9,9,5,1,2,2,99,6,4,1,91
1,186,2201,4,6,2,2,5,6,10,3,2,3,4,1,2,3,2,2,2,4,2,1,1,1,1,1,1,1,3,3,3,4,2,2,1,4,1,1,2,1,3,1,1,1,9,9,9,5,1,2,2,99,3,3,1,116
1,186,2202,4,6,2,6,5,6,10,3,1,4,7,1,1,1,4,1,2,4,1,3,1,1,2,3,3,1,3,1,3,4,2,1,1,4,9,1,2,2,3,2,2,1,9,9,9,7,1,2,8,99,2,3,1,31
1,186,2203,4,6,1,5,5,6,10,3,1,5,7,1,1,2,2,3,2,4,2,1,1,1,1,3,1,1,2,2,4,4,2,1,1,4,1,1,1,1,3,2,2,1,9,9,9,5,1,2,5,99,3,3,1,165
1,186,2204,4,5,1,7,5,6,10,2,2,2,3,2,1,2,2,2,2,2,1,3,1,1,1,3,3,1,2,2,3,3,1,5,3,2,1,3,2,2,3,2,2,1,9,9,9,1,1,2,5,99,3,3,1,158
1,186,2205,4,6,2,9,5,6,10,3,2,4,10,2,1,3,6,1,1,2,1,1,1,1,1,2,1,1,2,2,3,4,2,3,1,4,2,1,2,1,2,2,2,1,9,9,10,5,1,2,5,99,2,3,1,50
1,186,2206,4,6,2,3,5,6,10,3,1,4,5,1,1,1,2,1,2,4,1,3,1,1,2,1,2,1,2,2,3,3,2,1,1,4,2,1,2,1,2,2,2,1,9,9,10,1,1,2,2,99,2,2,1,51
1,186,2207,4,5,1,6,7,6,10,3,2,3,3,3,1,1,2,3,2,3,1,3,1,3,2,3,2,1,3,2,2,3,1,3,2,3,1,1,2,2,3,2,1,1,9,9,3,6,1,4,99,6,3,3,1,119
1,186,2208,4,6,1,4,7,6,10,2,2,3,5,1,2,2,2,3,2,2,2,2,1,1,2,3,2,1,2,3,3,4,2,1,1,3,2,2,2,2,2,1,1,1,9,9,8,0,1,4,99,5,2,3,1,171
1,186,2209,4,6,2,4,7,6,10,3,2,3,0,2,2,1,1,1,2,0,1,0,2,2,2,3,2,1,3,2,2,2,1,3,2,3,1,1,2,2,3,0,2,1,9,9,9,1,1,4,99,7,4,3,1,11
1,186,2210,4,6,1,1,7,6,10,3,1,0,0,2,1,2,2,1,2,4,1,3,1,2,2,3,2,1,4,1,3,4,2,1,1,3,8,1,2,1,3,2,2,1,9,9,9,1,1,4,99,1,4,3,1,29
1,186,2211,4,6,1,2,7,7,10,3,1,10,9,2,0,1,2,3,3,4,2,4,1,2,3,3,3,2,3,1,4,4,2,1,4,1,2,3,2,3,2,2,1,1,9,9,9,3,1,4,99,4,6,3,1,2
1,186,2212,4,6,1,3,7,7,10,3,2,3,4,1,2,2,6,2,2,1,1,2,2,2,1,3,2,2,3,1,2,2,1,2,2,3,2,1,1,3,3,2,1,1,9,9,9,5,1,4,99,6,5,3,1,82
1,186,2213,4,6,2,3,7,7,10,3,1,5,7,2,1,1,2,1,2,4,1,4,2,2,2,3,2,1,3,2,2,3,1,3,1,3,1,1,2,1,2,2,2,1,9,9,9,1,1,4,99,3,3,3,1,154
1,186,2214,4,6,1,7,7,6,10,3,2,3,4,2,2,1,2,1,1,2,1,3,2,2,2,3,3,1,4,1,4,2,2,2,2,3,5,1,2,1,3,1,1,1,9,9,9,5,1,4,99,2,4,3,1,3
1,186,2215,4,6,1,3,7,6,10,3,2,3,5,2,2,2,2,3,3,4,1,3,1,3,2,3,3,1,3,3,2,3,1,3,2,3,2,1,2,1,2,1,2,1,9,9,10,1,1,4,99,10,4,3,1,177
1,186,2216,4,6,2,4,7,5,10,3,2,3,3,2,2,1,2,1,2,3,1,4,1,2,3,3,2,2,3,2,1,4,2,2,2,3,2,1,2,1,3,1,1,1,9,9,8,5,1,4,99,4,3,3,1,173
1,186,2217,4,6,1,5,7,5,10,3,1,5,5,1,1,1,2,1,2,4,1,3,2,2,1,3,1,1,3,2,3,3,2,2,1,4,1,1,2,1,2,2,2,1,9,9,5,1,1,4,99,11,5,3,1,103
1,186,2218,4,6,2,4,7,6,10,2,2,3,5,3,1,1,6,3,2,4,2,3,2,2,1,1,2,1,1,3,2,3,2,3,2,4,9,1,2,2,3,1,2,1,9,9,10,7,2,4,99,3,3,4,1,180
1,186,2219,4,5,2,2,7,4,10,3,2,0,0,2,2,0,2,1,2,2,2,4,2,2,2,3,2,1,2,2,2,4,2,3,1,4,9,1,1,1,5,1,2,1,9,9,6,1,1,4,99,11,3,0,11,9
1,186,2220,4,5,2,2,7,4,10,2,2,4,4,2,2,2,2,3,2,2,2,3,1,2,1,3,1,3,3,2,3,4,2,2,2,3,2,1,1,2,4,2,2,1,9,9,9,1,1,3,7,99,3,3,1,40
1,186,2221,4,6,2,5,7,6,10,3,2,4,5,1,2,2,2,1,4,4,2,1,1,1,1,1,1,1,3,1,4,4,2,2,1,4,2,1,2,1,2,1,3,1,9,9,4,0,1,2,1,99,3,4,1,4
1,186,2222,4,6,2,3,7,6,10,3,2,3,4,2,2,1,6,1,2,4,1,1,1,1,1,3,2,1,2,2,3,2,1,5,1,3,1,1,2,1,3,1,2,1,9,9,9,1,1,2,8,99,3,3,1,71
1,186,2223,4,6,2,12,8,8,10,2,1,4,4,2,2,2,2,1,4,4,1,1,1,1,1,1,1,1,4,1,4,4,2,2,1,4,0,3,0,1,5,2,3,1,9,9,8,1,2,1,4,99,6,2,11,29
1,186,2224,4,6,2,4,8,7,10,3,1,4,5,1,1,1,2,1,3,4,1,3,1,1,1,1,2,1,4,1,1,4,2,2,1,4,1,1,1,1,4,2,2,1,9,9,5,8,1,4,99,5,3,3,1,23
1,186,2225,4,6,2,5,8,6,10,2,2,3,5,3,2,2,4,1,2,4,1,3,1,1,1,3,1,1,3,2,3,2,1,3,2,3,2,1,2,2,2,2,2,1,9,9,9,1,1,4,99,7,4,3,1,127
1,186,2226,4,6,1,9,8,5,10,2,2,3,5,1,2,2,6,1,2,3,1,4,1,2,2,3,2,1,4,1,3,2,2,2,1,3,1,1,1,2,2,2,1,1,9,9,4,1,1,4,99,2,3,3,1,142
1,186,2227,4,6,1,7,6,6,10,3,1,3,4,2,1,2,2,1,3,3,2,5,2,3,3,3,2,1,3,2,1,2,1,3,2,3,2,1,2,1,2,2,1,1,9,9,10,1,1,4,99,6,5,1,1,141
1,186,2228,4,6,2,5,6,6,10,3,1,5,6,1,1,1,2,1,2,2,1,3,2,2,2,3,1,3,2,2,4,4,2,1,2,3,9,3,2,2,3,2,2,1,9,9,10,4,1,4,99,2,2,3,1,164
