CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22A.,Q.22B.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.24F.,Q.24G.,Q.24H.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.36C.,Q.36D.,Q.36E.,Q.36F.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41A.,Q.41B.,Q.42.,Q.44A.,Q.44B.,Q.44C.,Q.44D.,V.45.,V.46.,V.47.,V.48.
1,219,705,3,2,7,3,6,1,6,2,1,3,4,4,3,6,1,3,2,5,8,1,1,2,5,4,3,3,1,1,1,1,1,1,2,5,9,2,3,0,4,3,1,1,2,1,2,1,1,2,2,4,3,2,3,2,4,1,1,1,5,3,3,1,3,720
1,219,706,3,1,5,3,7,1,6,2,1,3,1,3,3,5,2,1,3,3,5,1,1,2,5,5,3,1,3,1,1,1,2,1,1,5,3,1,3,3,3,1,2,1,1,1,2,1,2,2,1,5,2,3,3,3,2,2,1,1,4,3,3,1,3,660
1,219,707,3,1,4,3,7,1,6,2,1,3,2,3,3,5,3,1,2,3,5,2,1,2,5,3,3,2,1,1,3,1,1,1,2,2,4,2,3,2,5,3,4,2,5,1,1,2,2,1,2,4,2,5,3,1,3,2,1,1,3,2,3,1,3,620
1,219,708,3,1,5,3,7,1,6,2,1,3,1,3,3,5,2,3,2,3,4,2,2,2,5,3,3,3,1,3,3,3,3,1,3,5,5,3,3,2,3,2,2,2,3,1,1,1,2,1,2,4,2,3,3,2,2,3,1,1,3,2,3,1,3,610
1,219,709,3,1,4,3,7,1,6,2,1,3,2,4,2,3,2,1,3,3,4,1,1,2,5,3,3,1,1,1,3,1,2,1,2,2,5,1,2,3,4,3,1,2,4,1,1,1,2,1,1,4,3,5,1,2,2,1,1,1,5,3,3,1,3,630
1,219,710,3,2,5,3,7,1,6,3,1,3,3,3,4,4,3,1,2,3,4,1,2,2,4,3,4,3,1,1,1,1,3,1,3,1,5,2,1,2,3,1,1,1,2,1,1,2,1,1,2,2,2,4,3,1,4,3,1,1,3,1,3,1,3,730
1,219,711,3,2,5,3,7,1,6,3,1,3,1,3,2,6,2,1,3,4,7,2,1,1,5,3,3,1,1,1,1,1,1,1,3,2,5,5,2,3,4,1,2,1,1,1,2,2,1,2,2,5,1,2,4,4,2,3,1,1,3,3,3,1,0,411
1,219,712,3,2,6,3,6,1,6,3,1,3,3,2,2,4,2,1,2,2,3,1,1,1,3,2,3,3,1,1,1,1,2,1,2,2,7,3,2,4,4,3,2,2,1,1,2,2,1,2,2,5,3,1,5,2,2,2,1,1,0,2,3,1,3,729
1,219,713,3,3,5,3,7,1,6,2,1,3,4,3,3,7,1,1,2,4,7,1,1,1,3,2,1,2,1,3,1,1,3,1,1,2,10,2,2,4,3,2,1,1,1,2,2,2,1,1,2,5,2,1,5,2,3,1,1,1,3,3,3,1,3,711
1,219,714,3,3,5,3,6,3,1,2,1,3,3,3,2,4,2,1,3,3,5,1,1,1,4,1,2,3,1,1,3,1,2,1,2,1,13,2,1,4,3,3,1,1,1,1,2,1,1,2,2,5,3,1,5,2,4,2,1,1,2,2,3,1,3,631
1,219,715,3,2,5,3,8,2,6,3,1,3,4,1,1,8,2,1,3,4,6,2,3,2,5,5,4,3,3,3,3,1,3,1,3,5,9,1,4,0,3,1,2,5,4,1,1,1,2,2,2,5,1,3,3,1,3,4,2,2,1,1,3,1,3,701
1,219,716,3,2,5,2,6,2,6,3,1,3,1,3,3,4,1,2,3,2,3,1,1,2,5,5,3,2,1,3,1,1,3,1,1,5,5,5,3,1,5,1,2,2,2,1,1,1,2,2,2,5,1,2,4,2,2,2,1,2,3,3,3,1,3,611
1,219,717,3,2,6,2,5,2,6,4,7,2,5,1,4,5,4,3,0,3,3,1,1,2,5,5,4,3,3,3,3,3,3,3,3,4,8,6,4,3,3,1,2,4,1,1,2,1,2,2,2,5,1,4,3,1,4,4,2,2,1,1,3,5,9,38
1,219,718,3,2,6,1,8,2,1,5,7,1,3,3,3,3,2,2,2,1,1,1,1,2,5,4,3,1,1,1,1,3,2,1,3,5,8,1,4,2,5,3,1,2,1,1,2,1,2,1,1,4,3,2,5,2,2,2,1,2,3,1,3,5,7,8
1,219,719,3,2,6,1,7,2,6,3,7,1,4,1,3,4,3,2,3,2,3,2,1,2,5,5,4,1,1,1,1,1,1,1,2,5,7,7,5,3,5,1,2,2,4,3,1,1,2,1,1,2,1,5,1,1,2,3,2,2,1,1,3,5,7,28
1,219,720,3,2,5,2,7,1,6,3,7,2,4,3,4,6,2,1,2,3,4,1,1,1,5,4,3,1,1,3,1,3,3,1,2,3,6,5,4,3,3,3,4,2,2,1,2,1,1,2,2,5,3,2,4,3,2,2,2,2,3,1,3,5,7,18
1,219,721,3,3,7,2,5,2,3,6,7,1,6,4,4,7,4,1,2,3,4,1,1,2,5,3,3,1,1,1,1,1,2,1,2,5,13,2,1,3,5,3,1,1,1,1,2,2,1,1,1,5,3,1,5,2,1,1,1,1,5,3,3,5,7,20
1,219,722,3,2,7,2,8,2,2,4,7,1,6,1,1,3,2,2,2,4,4,2,1,2,5,5,3,1,1,1,2,1,2,1,2,5,13,4,5,4,3,3,1,6,1,1,2,2,1,2,2,3,3,2,4,1,2,3,2,1,1,2,3,5,7,410
1,219,723,3,4,7,1,6,2,1,3,7,2,5,3,3,4,2,1,3,4,4,2,1,2,4,2,2,1,1,1,2,1,2,1,1,2,10,2,2,4,3,3,1,2,1,1,2,1,1,1,1,4,3,4,2,2,1,1,1,1,3,2,3,5,9,81
1,219,724,3,2,5,1,8,2,6,3,7,1,5,3,2,4,2,1,2,2,3,1,2,2,4,2,3,1,1,1,1,2,2,3,2,2,7,3,2,3,4,2,3,2,2,2,1,1,2,1,1,4,2,2,3,1,2,3,2,2,1,1,3,5,7,1
1,219,725,3,3,7,3,6,2,6,3,7,2,5,4,4,6,1,1,2,2,3,2,2,2,5,2,3,3,1,1,1,1,2,1,2,2,9,1,2,2,3,3,1,2,1,1,2,2,1,2,2,5,3,3,4,2,2,2,1,1,5,3,3,5,7,11
1,219,726,3,2,6,1,8,1,6,3,7,2,2,1,4,5,1,2,1,2,3,1,3,2,5,3,3,1,1,1,1,1,3,1,2,3,7,5,3,3,5,4,3,2,1,1,2,1,2,2,2,1,4,4,3,1,4,3,2,1,1,1,3,5,9,51
1,219,727,3,3,6,3,8,2,6,4,7,1,5,2,3,6,1,1,2,4,5,2,2,2,5,0,4,3,3,3,3,3,3,3,3,5,8,5,5,2,5,3,3,5,1,1,2,1,1,2,2,4,3,3,3,1,2,1,2,1,2,2,3,5,7,401
1,219,728,3,4,5,1,8,2,1,4,7,2,1,3,4,5,1,1,2,3,5,2,1,2,5,3,3,1,2,1,1,1,1,1,1,2,6,2,2,3,4,3,2,1,2,1,2,1,1,0,0,4,2,0,0,4,4,4,1,1,3,2,3,5,7,21
1,219,729,3,2,5,1,6,2,1,4,7,2,1,3,4,7,1,1,3,4,4,1,2,2,5,3,3,1,1,3,3,1,3,3,3,2,6,2,2,2,5,1,2,2,4,2,1,1,2,2,2,4,4,3,3,2,2,2,1,1,3,2,3,5,7,411
1,219,730,3,2,5,1,6,2,1,3,7,1,1,4,3,5,2,1,2,3,4,1,2,1,4,1,2,1,1,3,4,1,1,3,2,2,5,2,2,3,2,3,2,1,1,1,2,2,1,1,2,4,3,2,4,1,4,3,1,1,5,3,3,5,7,31
1,219,731,3,4,7,2,7,2,6,6,7,2,6,3,3,4,2,1,2,3,2,2,2,2,5,3,1,1,1,1,1,2,1,1,1,1,10,2,1,3,3,3,2,6,5,1,1,1,3,1,2,5,3,3,3,2,4,1,1,1,3,2,3,5,9,83
1,219,732,3,2,6,1,7,2,6,4,7,1,2,1,4,5,2,1,2,3,5,1,1,2,5,4,3,1,1,1,1,1,1,1,1,4,6,5,5,2,5,3,4,4,1,1,1,2,2,2,1,1,3,5,2,1,3,1,2,1,1,1,3,5,7,33
1,219,733,3,3,5,1,8,2,1,5,7,1,2,2,3,5,3,1,2,2,5,1,2,1,5,4,3,1,1,3,3,1,3,3,3,2,6,5,2,3,3,2,2,2,2,2,1,2,1,2,2,5,2,4,6,2,4,5,2,2,3,1,3,5,7,23
1,219,734,3,1,4,1,8,1,6,4,7,1,1,3,4,4,1,1,2,2,2,1,1,1,4,2,2,2,2,1,1,1,2,1,3,1,3,2,1,2,3,2,1,1,1,1,2,2,1,2,2,5,2,3,3,2,1,2,1,1,3,2,3,5,7,403
1,219,735,3,2,6,1,7,2,6,4,7,1,4,1,3,4,1,1,2,3,4,1,2,1,5,5,3,1,1,1,1,2,2,1,2,4,8,6,4,2,5,1,4,4,6,1,1,1,2,2,2,2,2,5,2,1,2,2,2,1,1,1,3,5,7,3
1,219,736,3,2,5,2,7,2,1,4,7,2,5,1,2,4,2,1,3,4,5,2,2,1,4,2,2,1,1,1,1,1,1,1,1,2,9,1,6,4,4,3,1,2,1,1,2,2,1,2,2,5,3,1,5,1,3,3,2,1,2,2,3,5,7,13
1,219,737,3,1,5,1,7,1,6,2,7,1,2,3,3,1,2,3,2,4,5,1,1,2,5,4,4,1,1,1,1,2,2,1,3,5,5,4,3,2,4,3,2,1,1,1,2,1,1,2,2,4,2,3,3,1,2,4,2,2,2,2,3,5,7,405
1,219,738,3,2,5,2,6,2,6,4,7,2,3,1,1,3,1,1,1,1,1,1,3,2,5,5,4,3,3,3,3,3,3,3,3,5,6,6,5,1,5,2,4,4,4,2,1,1,2,2,1,5,2,5,5,1,3,2,2,1,1,1,3,5,7,35
1,219,739,3,2,5,1,7,2,6,4,7,1,4,4,4,8,1,1,3,3,7,2,1,1,4,2,2,1,1,1,2,1,1,1,3,1,5,2,1,3,3,2,1,1,1,1,2,1,1,2,1,5,2,2,4,4,1,1,1,1,5,3,3,5,7,5
1,219,740,3,3,6,2,7,2,6,3,7,2,5,2,2,3,2,2,3,2,2,1,1,1,4,4,2,1,1,1,2,1,1,1,2,2,9,1,2,3,4,3,3,2,1,1,2,1,1,2,2,1,2,2,4,1,2,2,2,1,2,2,3,5,9,85
1,219,741,3,1,4,1,8,1,6,2,7,1,1,3,3,6,2,2,2,4,9,1,2,1,5,4,3,1,1,1,3,1,2,1,3,5,4,6,4,2,4,3,3,2,2,1,2,2,1,1,1,5,3,4,6,2,3,1,1,2,3,2,3,5,7,15
1,219,742,3,1,5,1,7,2,6,3,7,2,1,3,4,5,1,1,2,2,3,1,1,1,3,1,2,1,2,1,1,1,2,1,1,2,4,1,2,2,4,3,2,1,1,1,2,2,2,1,1,2,3,2,4,2,2,2,1,2,3,2,3,5,7,25
1,219,743,3,3,6,2,6,2,6,3,7,2,6,1,1,3,2,1,1,1,1,1,1,1,5,4,3,1,1,1,1,1,1,1,2,5,9,3,4,3,5,3,1,1,1,1,2,2,1,2,2,5,3,1,5,3,4,3,2,1,1,1,3,5,7,27
1,219,744,3,2,6,2,7,2,1,3,7,1,2,1,3,6,1,1,3,3,3,2,2,2,5,4,4,1,1,1,1,3,3,1,3,5,8,1,4,4,4,2,1,2,1,1,1,1,1,1,1,5,2,2,3,2,3,2,2,1,1,1,3,5,7,7
1,219,745,3,2,4,1,7,1,6,4,7,2,4,3,3,4,1,1,3,3,4,1,1,2,5,4,3,3,1,1,1,1,3,1,3,5,6,1,5,3,5,3,1,2,3,1,1,1,2,1,1,5,3,2,4,2,3,2,2,3,3,1,3,5,7,17
1,219,746,3,2,4,2,6,2,6,4,7,1,5,2,3,4,2,1,2,3,5,1,2,1,5,4,2,1,1,1,1,1,2,1,2,2,7,6,4,2,4,5,6,6,6,3,3,0,3,0,0,0,0,0,0,0,0,5,3,4,7,4,3,5,7,407
1,219,747,3,2,4,1,7,2,6,5,7,2,2,2,3,8,1,2,2,3,5,1,1,1,3,2,2,1,2,1,1,1,2,1,1,3,5,6,5,4,4,3,2,4,2,2,1,1,1,2,2,5,3,4,4,1,3,1,2,1,1,1,3,5,7,29
1,219,748,3,2,4,1,7,1,6,3,3,3,4,2,3,4,1,1,2,2,4,1,1,2,5,2,3,1,1,1,2,1,2,1,2,5,6,6,2,2,4,3,2,1,2,1,1,2,2,1,1,2,3,4,2,1,2,2,2,2,2,1,3,1,6,606
1,219,749,3,2,7,2,6,2,1,3,3,3,5,2,2,4,1,1,3,4,6,1,2,2,5,5,4,1,1,1,1,1,3,1,3,5,9,2,4,3,4,3,2,1,2,1,1,1,1,2,2,5,3,2,3,4,2,1,2,1,2,2,3,1,0,26
1,219,750,3,2,6,2,8,1,6,3,3,3,4,2,2,3,2,1,1,2,3,1,1,2,5,5,4,3,1,1,1,1,1,1,2,3,9,1,4,4,4,3,2,1,1,1,2,1,1,2,2,2,3,2,4,2,3,4,2,1,2,2,3,1,0,16
1,219,751,3,2,6,1,6,1,6,3,3,3,2,1,3,3,2,1,3,2,2,2,2,2,4,5,3,2,3,2,1,3,1,1,3,5,9,1,4,2,4,3,1,1,6,1,2,2,2,1,1,5,3,1,4,2,2,1,2,1,1,2,3,1,0,506
1,219,752,3,3,5,3,6,3,1,5,3,3,5,1,3,3,1,1,3,3,4,2,1,2,2,4,4,1,1,1,1,1,2,1,2,5,10,1,4,4,3,4,2,2,1,1,1,1,2,2,2,5,4,4,2,2,2,2,2,1,6,1,3,1,6,616
1,219,753,3,1,4,1,7,2,6,4,3,3,1,2,3,3,2,1,2,2,3,1,3,2,5,4,3,3,1,2,1,1,3,3,2,2,4,6,2,3,4,2,2,2,1,1,2,1,1,2,2,4,2,2,5,2,2,2,2,1,2,2,3,1,0,6
1,219,754,3,1,4,2,7,2,1,4,3,3,1,1,4,6,3,1,3,3,3,2,2,2,5,5,4,2,1,3,1,3,3,1,2,4,5,1,4,1,5,1,2,2,1,1,2,1,2,2,2,5,1,3,4,2,3,4,2,3,1,1,3,1,0,36
1,219,755,3,4,5,1,8,2,6,5,3,3,6,2,2,3,1,1,2,2,4,1,2,1,4,4,3,1,1,1,3,1,2,3,2,2,8,3,4,3,4,1,2,2,1,1,2,1,1,2,1,4,2,3,3,3,2,2,2,2,2,1,3,5,8,4
1,219,756,3,3,3,2,8,2,3,6,3,3,1,2,2,2,1,2,2,2,4,2,1,2,4,3,3,3,1,1,1,1,1,1,1,5,6,5,3,3,4,2,2,2,2,1,1,1,2,2,2,4,2,2,4,2,2,2,1,2,2,1,3,1,6,604
1,219,757,3,2,5,1,5,2,6,4,3,3,4,2,4,4,2,1,3,3,5,2,1,2,5,3,3,1,2,1,1,2,1,1,2,5,6,4,4,2,4,3,2,2,2,1,2,2,1,1,1,4,3,4,2,2,3,2,2,1,2,1,3,1,0,24
1,219,758,3,3,7,1,6,1,6,2,3,3,5,2,3,4,2,1,2,2,2,2,2,2,5,5,4,3,3,3,3,3,3,3,3,5,9,5,5,4,3,3,2,2,2,1,2,1,1,1,2,5,3,4,2,2,2,1,2,1,2,2,3,1,0,504
1,219,759,3,3,6,2,6,2,1,4,3,3,5,3,2,4,1,1,2,4,5,1,1,1,5,4,3,1,1,1,1,1,1,1,1,2,10,2,2,4,3,1,1,2,1,1,2,1,1,1,2,5,1,1,5,2,2,2,2,1,3,2,3,1,0,4
1,219,760,3,3,7,1,8,2,2,4,3,3,3,4,3,8,1,1,3,2,2,1,2,2,5,5,3,1,1,1,3,1,3,1,3,0,10,2,1,4,4,3,3,2,2,1,2,1,1,1,1,4,3,1,5,2,3,1,1,1,5,3,3,1,0,14
1,219,761,3,1,3,1,8,2,6,3,3,3,1,3,4,4,1,1,3,2,4,2,1,2,5,5,4,3,1,1,1,1,1,1,1,5,2,2,2,3,5,3,3,2,2,1,1,1,2,2,2,5,2,4,2,1,3,2,2,3,3,1,3,1,0,34
1,219,762,3,1,4,1,7,1,6,2,3,3,2,4,4,4,1,1,3,2,3,1,1,2,5,3,4,1,2,1,2,1,2,1,1,5,4,6,3,2,3,3,3,2,5,1,1,1,2,1,1,5,3,4,2,2,3,3,1,1,5,3,3,1,6,614
1,219,763,3,1,6,1,6,1,6,3,3,3,5,3,3,2,0,1,3,2,4,2,2,1,5,4,2,1,2,1,1,1,1,1,2,2,8,2,5,3,3,3,2,2,4,1,1,1,2,1,1,4,2,5,1,2,2,2,2,2,2,1,3,1,0,12
1,219,764,3,2,4,1,7,2,1,2,3,3,4,1,2,3,1,2,2,2,4,1,1,2,5,5,4,3,3,1,1,3,3,1,3,5,7,1,4,3,4,1,2,2,3,1,1,1,2,2,2,4,2,3,3,1,3,4,2,1,1,1,3,1,0,2
1,219,765,3,2,5,1,7,1,6,3,3,3,5,1,2,3,2,1,3,3,4,2,2,2,3,1,2,1,1,1,1,1,1,1,3,1,7,1,1,2,3,2,1,1,1,1,2,1,1,1,1,4,2,2,3,2,2,1,2,1,2,1,3,1,0,22
1,219,766,3,3,7,2,6,1,6,2,4,2,3,4,4,6,2,1,2,3,5,2,1,2,5,3,4,3,3,1,2,1,2,1,1,5,8,3,1,2,4,3,1,1,1,2,2,2,1,2,2,5,3,3,3,2,1,1,1,1,5,3,3,5,6,418
1,219,767,3,2,4,1,7,2,3,5,4,1,2,3,2,5,3,1,3,3,4,2,3,1,5,3,3,1,3,1,3,1,3,3,3,3,8,4,5,0,3,3,2,1,2,1,2,2,1,2,2,4,3,4,1,2,4,2,2,3,3,1,3,5,6,408
1,219,768,3,2,6,3,7,2,6,3,4,2,2,3,4,5,2,1,3,2,3,2,1,2,5,4,3,3,1,1,1,1,2,1,1,2,8,6,2,3,4,3,2,2,3,2,1,1,2,2,2,4,2,2,4,1,4,1,1,2,3,2,3,3,6,718
1,219,769,3,1,4,1,7,1,6,2,4,1,2,3,4,6,2,1,3,3,5,2,1,1,4,2,2,1,1,1,1,1,3,1,3,2,4,2,2,3,3,3,2,1,1,1,2,2,1,2,2,5,3,2,4,3,2,2,2,2,1,2,3,5,6,420
1,219,770,3,1,5,1,7,1,6,2,4,1,2,3,4,6,2,1,3,3,7,2,1,1,4,3,2,1,1,1,1,1,2,1,2,2,4,1,3,3,4,2,2,2,3,1,1,1,2,2,2,4,2,3,4,1,2,3,1,1,3,2,3,5,6,407
1,219,771,3,4,5,1,8,2,6,4,4,2,6,1,2,3,2,1,2,1,3,1,1,1,4,4,3,1,1,1,3,1,2,1,2,3,9,4,4,3,4,3,2,1,1,1,2,2,1,2,2,4,2,3,4,2,2,2,2,1,1,1,3,5,6,1
1,219,772,3,2,6,2,7,2,2,3,4,2,4,1,2,3,1,3,3,3,4,1,2,2,5,4,3,1,1,1,1,1,2,1,2,5,11,1,4,2,4,2,2,2,4,2,1,1,2,1,2,4,2,4,3,1,4,1,2,1,1,1,3,3,6,701
1,219,773,3,4,4,1,8,2,3,6,4,1,4,1,1,2,1,1,1,2,3,1,3,2,4,4,3,1,1,1,1,1,1,1,2,5,10,1,4,4,5,2,2,5,2,1,2,1,1,2,2,5,2,3,4,2,2,1,2,1,1,1,3,5,6,411
1,219,774,3,2,5,3,6,2,6,3,4,1,2,3,4,4,2,1,2,2,4,2,1,2,5,4,3,3,1,3,3,1,3,3,3,5,6,4,4,2,4,5,6,6,6,1,2,2,1,2,2,4,0,0,0,0,1,1,1,1,3,2,3,3,6,711
1,219,775,3,2,6,1,7,2,6,3,4,1,3,1,3,4,1,1,3,3,3,2,2,1,5,4,2,1,2,1,1,1,2,1,2,2,7,2,2,3,3,3,2,1,1,1,2,1,1,2,2,2,3,3,3,2,2,2,2,2,1,1,3,5,6,401
1,219,776,3,3,6,1,8,2,6,3,4,1,2,2,3,4,1,1,2,3,7,2,1,1,4,2,2,1,1,1,1,1,2,1,2,2,7,1,2,5,5,4,2,1,1,1,2,2,1,2,2,4,3,3,4,2,2,1,2,3,2,2,3,5,6,421
1,219,777,3,2,5,2,7,2,1,0,4,1,4,3,2,3,2,1,2,1,3,1,1,2,5,4,3,1,1,1,1,1,2,1,2,5,7,0,2,3,4,3,1,1,1,1,2,2,1,1,1,4,3,3,3,2,2,1,1,1,2,1,3,5,6,3
1,219,778,3,2,5,2,7,1,6,3,4,1,5,1,1,8,1,2,2,2,5,2,3,2,5,5,3,1,1,1,1,1,2,1,2,4,8,4,5,4,4,1,3,4,3,1,1,1,2,1,1,1,1,4,2,1,2,2,2,1,1,1,3,3,6,703
1,219,779,3,3,5,1,8,2,6,5,4,1,2,1,2,4,1,2,2,2,4,1,2,2,5,2,4,1,1,1,1,1,3,1,3,5,5,4,4,3,5,3,2,1,1,1,2,2,1,1,2,4,3,4,3,3,4,1,2,1,1,1,3,5,6,403
1,219,780,3,2,4,1,8,2,6,3,4,1,2,3,4,6,2,2,3,3,4,1,1,2,1,1,3,1,2,1,1,2,0,2,2,2,5,4,2,2,4,3,1,1,1,1,2,1,1,1,2,5,3,3,3,1,3,2,2,3,3,2,3,5,6,413
1,219,781,3,3,6,2,7,2,1,3,4,1,3,1,3,3,3,1,3,2,4,2,2,1,5,4,2,3,2,3,1,1,2,3,3,3,9,4,4,2,4,3,4,2,1,1,2,2,1,2,2,1,3,3,3,2,3,1,1,3,6,1,3,3,6,713
1,219,782,3,4,6,2,8,2,6,3,4,2,4,2,3,4,1,1,3,3,5,2,1,1,4,3,2,1,1,1,2,1,2,1,3,2,11,2,2,4,3,4,2,1,3,2,2,2,1,1,1,5,3,3,4,1,4,2,2,2,2,2,3,3,6,705
1,219,783,3,2,4,3,8,2,6,3,4,1,2,3,3,5,1,1,3,3,4,2,2,1,3,2,2,1,1,3,2,1,2,1,3,2,5,4,2,3,4,3,2,1,2,1,2,2,1,2,2,4,2,3,3,1,2,2,2,2,2,2,3,3,6,715
1,219,784,3,3,4,3,7,2,6,6,4,2,5,3,2,3,1,1,2,2,2,1,3,1,4,2,2,1,1,1,1,2,2,1,2,3,7,3,2,4,5,3,1,1,1,1,2,1,1,2,2,5,3,2,5,1,4,2,1,2,3,2,3,5,6,415
1,219,785,3,1,4,2,8,1,6,6,4,2,3,3,4,5,2,1,3,4,9,2,1,1,3,3,3,3,3,3,3,3,3,3,3,5,7,2,2,2,3,3,2,1,1,1,2,2,1,1,2,4,3,3,4,2,2,1,1,1,3,2,3,5,9,407
1,219,786,3,4,5,3,8,2,2,3,4,2,2,3,2,3,1,1,2,2,5,1,1,1,4,2,2,3,1,1,2,1,3,1,2,1,9,4,3,5,3,3,3,1,1,1,2,2,1,1,2,4,3,3,4,1,1,1,2,2,2,1,3,3,6,717
1,219,787,3,1,4,1,7,2,6,2,4,1,2,3,4,3,1,1,2,2,3,1,1,2,5,4,2,1,1,1,1,1,3,1,2,2,4,3,2,3,3,3,2,1,1,1,2,2,2,2,2,5,2,2,5,3,2,1,2,2,3,2,3,5,6,417
1,219,788,3,2,6,3,0,1,6,3,4,1,4,2,2,5,2,1,2,3,3,2,2,1,4,5,3,3,1,1,1,1,3,3,3,2,9,1,4,3,2,2,2,2,3,3,3,0,1,1,1,2,3,4,2,2,4,3,2,3,3,2,3,3,6,707
1,219,789,3,2,4,1,8,2,1,5,4,2,2,2,3,4,1,1,2,2,3,1,2,1,5,2,3,1,1,1,3,1,1,1,3,5,5,2,2,5,3,3,1,1,1,1,2,2,1,1,2,5,3,3,4,1,2,1,2,1,2,2,3,5,6,409
1,219,790,3,3,4,2,8,2,1,3,4,1,4,2,3,4,2,1,2,3,4,1,1,2,5,4,3,1,1,1,1,1,3,1,3,5,9,1,4,3,4,2,2,2,3,1,1,1,2,2,2,4,2,4,3,3,2,2,2,1,2,2,3,3,6,709
1,219,791,3,1,4,1,7,1,6,2,4,1,2,3,3,6,1,1,3,5,7,2,1,1,4,2,2,1,1,1,1,1,2,1,3,2,4,2,2,4,3,3,2,1,2,1,2,2,1,1,2,4,3,3,3,2,2,3,1,1,3,2,3,5,6,419
1,219,792,3,2,5,2,7,2,1,3,4,2,2,3,3,3,2,3,3,3,3,2,2,1,5,4,3,1,1,1,2,1,2,1,2,2,7,1,4,3,4,3,3,5,1,1,2,1,1,2,2,5,3,3,3,3,4,3,2,1,3,2,3,3,6,719
1,219,793,3,2,7,2,5,2,1,3,3,3,2,3,2,4,1,1,3,3,4,1,1,1,5,2,2,1,1,1,3,1,1,1,2,2,9,3,2,3,4,3,2,4,1,1,2,1,1,2,2,2,3,2,5,2,2,2,2,3,1,2,3,1,0,320
1,219,794,3,2,5,2,8,1,6,3,3,3,5,2,3,5,1,1,3,3,5,2,2,1,5,5,3,1,1,1,1,1,3,1,3,3,9,5,5,4,3,3,3,2,1,1,1,1,2,1,2,5,2,4,5,4,1,4,2,1,2,1,3,1,6,610
1,219,795,3,4,7,1,8,2,2,5,3,3,5,4,4,7,2,1,2,2,3,1,2,1,3,1,3,1,1,1,3,1,3,1,2,1,11,2,2,4,3,3,2,1,1,1,2,1,1,2,2,4,3,2,4,2,2,1,1,2,5,3,3,1,0,1
1,219,796,3,2,5,2,7,1,6,2,3,3,5,1,3,6,3,1,3,4,5,2,1,1,5,4,2,1,1,1,1,1,3,1,2,2,6,5,4,5,3,3,3,2,4,2,1,1,1,1,1,1,3,5,1,1,2,2,2,1,1,2,3,1,6,601
1,219,797,3,3,5,2,8,1,6,5,3,3,5,2,2,4,3,1,2,4,4,2,1,2,5,5,4,2,1,1,1,3,2,1,2,5,10,2,5,4,4,3,2,2,3,1,1,1,2,2,2,5,2,2,2,2,2,3,1,1,2,2,3,1,0,501
1,219,798,3,2,5,2,7,2,6,3,3,3,5,3,2,4,2,1,3,3,4,1,1,2,4,2,2,1,1,1,1,3,2,1,3,2,8,6,2,2,3,4,3,4,4,1,1,1,2,1,1,2,4,5,1,2,2,2,1,1,3,3,3,1,6,611
1,219,799,3,2,5,1,6,2,1,3,3,3,1,3,4,6,3,1,3,3,4,2,2,2,5,5,3,3,1,1,3,1,3,3,3,4,6,6,4,0,0,3,4,5,5,1,2,1,1,2,2,1,3,3,3,4,4,4,1,2,3,1,3,1,0,11
1,219,800,3,3,4,1,8,1,6,2,3,3,1,4,4,6,2,1,3,3,5,2,1,1,4,2,1,1,1,1,2,1,1,1,2,2,4,2,2,2,4,3,1,1,1,1,2,2,1,2,2,5,3,2,4,3,1,1,1,1,5,3,3,1,0,31
1,219,801,3,3,6,1,6,1,6,5,3,3,4,4,4,7,2,1,3,3,4,2,1,1,5,3,3,1,1,1,3,0,2,1,3,5,8,2,2,6,3,3,1,1,1,2,1,2,1,1,1,5,3,2,5,2,2,1,1,1,4,3,3,1,0,21
1,219,802,3,3,6,1,6,2,2,5,3,3,3,3,3,3,1,1,1,2,1,2,1,1,4,4,3,1,1,1,2,2,1,1,3,1,9,2,1,5,3,1,1,3,1,1,2,1,2,1,2,3,1,2,4,1,2,1,1,1,3,2,3,1,0,3
1,219,803,3,4,5,1,8,2,1,5,3,3,3,2,3,3,1,3,3,2,3,2,2,1,4,4,2,3,1,1,1,1,3,1,2,3,6,3,4,2,5,3,2,1,2,1,2,2,1,2,2,5,3,3,5,2,4,2,2,2,1,1,3,5,9,53
1,219,804,3,3,7,1,8,2,4,6,3,3,1,3,2,3,2,2,2,2,7,1,2,2,4,3,3,1,1,3,3,1,3,1,1,5,9,2,3,3,4,5,6,6,6,3,3,0,3,0,0,0,0,0,0,0,0,5,3,4,7,4,3,1,0,33
1,219,805,3,3,5,1,8,1,6,2,3,3,3,3,3,5,2,1,3,3,4,2,1,2,5,3,3,3,1,1,1,1,3,1,3,5,8,1,2,4,3,3,2,1,1,2,2,2,1,2,2,5,3,2,5,1,1,2,1,1,3,2,3,1,0,513
