CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.23C.,Q.24A.,Q.24B.,Q.25A.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31A.,Q.31B.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.37.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.41.,Q.42.,Q.43.,Q.44A.,Q.44B.,Q.44C.,Q.45.,Q.47.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.54.,Q.54..1,Q.1A.,Q.1B.,Q.1C.,Q.1D.,Q.1E.,Q.1F.,Q.1G.,Q.1H.,Q.2A.,Q.2B.,Q.2C.,Q.2D.,Q.3..1,Q.4..1,Q.5..1,Q.5..2,Q.6.,Q.7A.,Q.7B.,Q.7C.,Q.7D.,Q.7E.,Q.9.,V.10.,V.12.,V.13.
1,198,4481,1,3,1,4,7,4,8,1,3,31,2,3,5,1,2,1,1,1,1,5,1,1,4,2,1,0,9,1,2,1,9,10,4,3,2,17,1,1,0,0,2,2,0,2,17,17,7,4,1,1,2,1,4,3,2,6,1,1,2,5,3,2,198,4481,1,1,9,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,9,1,1,3,4,1,1,3,1,36,3
1,198,4482,1,3,2,3,1,4,1,3,5,22,1,1,7,6,2,1,3,2,1,4,6,6,1,2,4,99,1,2,8,4,7,99,9,9,9,99,9,9,0,0,3,4,9,5,11,11,3,3,1,1,1,1,2,3,3,2,1,2,2,5,1,2,198,4482,1,1,9,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,9,1,1,3,3,1,1,3,6,41,1
1,198,4483,1,3,2,3,1,4,1,3,5,22,1,1,7,6,2,1,3,2,1,4,6,6,1,2,4,99,1,2,8,4,7,99,9,9,9,99,9,9,0,0,3,4,9,5,11,11,3,3,1,1,1,1,2,3,3,2,1,2,2,5,1,2,198,4483,1,1,9,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,9,1,1,3,3,1,1,3,6,41,1
1,198,4484,1,3,2,3,1,4,1,1,6,27,2,2,2,4,2,1,2,2,1,1,1,1,3,2,1,0,9,3,2,3,7,99,9,9,9,99,9,9,0,0,1,3,9,3,11,11,8,3,1,1,1,1,1,3,3,2,1,2,3,5,3,2,198,4484,1,1,9,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,9,1,1,2,2,1,1,2,3,32,1
1,198,4485,1,3,2,3,1,4,1,1,6,27,2,2,2,4,2,1,2,2,1,1,1,1,3,2,1,0,9,3,2,3,7,99,9,9,9,99,9,9,0,0,1,3,9,3,11,11,8,3,1,1,1,1,1,3,3,2,1,2,3,5,3,2,198,4485,1,1,9,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,9,1,1,2,2,1,1,2,3,32,1
1,198,4486,1,3,2,3,1,4,1,1,6,27,2,2,2,4,2,1,2,2,1,1,1,1,3,2,1,0,9,3,2,3,7,99,9,9,9,99,9,9,0,0,1,3,9,3,11,11,8,3,1,1,1,1,1,3,3,2,1,2,3,5,3,2,198,4486,1,1,9,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,9,1,1,2,2,1,1,2,3,32,1
1,198,4487,1,3,2,3,1,4,1,1,6,27,2,2,2,4,2,1,2,2,1,1,1,1,3,2,1,0,9,3,2,3,7,99,9,9,9,99,9,9,0,0,1,3,9,3,11,11,8,3,1,1,1,1,1,3,3,2,1,2,3,5,3,2,198,4487,1,1,9,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,9,1,1,2,2,1,1,2,3,32,1
1,198,4488,1,3,2,3,1,4,1,1,6,27,2,2,2,4,2,1,2,2,1,1,1,1,3,2,1,0,9,3,2,3,7,99,9,9,9,99,9,9,0,0,1,3,9,3,11,11,8,3,1,1,1,1,1,3,3,2,1,2,3,5,3,2,198,4488,1,1,9,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,9,1,1,2,2,1,1,2,3,32,1
1,198,4489,2,3,2,4,1,3,4,3,6,23,2,2,5,5,1,1,3,2,1,6,6,6,3,2,1,0,9,1,2,2,9,1,4,3,2,11,2,2,2,1,1,2,1,2,4,11,4,3,2,1,1,1,2,1,1,2,1,2,1,2,1,2,198,4489,2,9,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,9,1,9,9,9,9,9,9,9,2,31,1
1,198,4490,2,3,2,4,1,3,4,3,6,23,2,2,5,5,1,1,3,2,1,6,6,6,3,2,1,0,9,1,2,2,9,1,4,3,2,11,2,2,2,1,1,2,1,2,4,11,4,3,2,1,1,1,2,1,1,2,1,2,1,2,1,2,198,4490,2,9,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,9,1,9,9,9,9,9,9,9,2,31,1
1,198,4491,2,3,2,4,1,3,4,3,6,23,2,2,5,5,1,1,3,2,1,6,6,6,3,2,1,0,9,1,2,2,9,1,4,3,2,11,2,2,2,1,1,2,1,2,4,11,4,3,2,1,1,1,2,1,1,2,1,2,1,2,1,2,198,4491,2,9,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,9,1,9,9,9,9,9,9,9,2,31,1
1,198,4492,2,3,2,4,1,3,4,3,6,23,2,2,5,5,1,1,3,2,1,6,6,6,3,2,1,0,9,1,2,2,9,1,4,3,2,11,2,2,2,1,1,2,1,2,4,11,4,3,2,1,1,1,2,1,1,2,1,2,1,2,1,2,198,4492,2,9,1,2,2,1,1,2,1,1,2,1,2,1,2,1,1,9,1,9,9,9,9,9,9,9,2,31,1
1,198,4493,2,3,3,3,4,4,3,1,5,26,2,2,5,5,2,2,1,2,2,3,1,4,4,3,1,1,9,3,2,1,9,9,0,1,2,11,2,1,0,0,1,1,4,1,11,11,4,3,1,1,1,1,2,1,1,3,4,0,6,12,4,2,198,4493,2,9,0,0,0,0,0,0,0,0,0,1,1,3,2,1,2,9,2,9,9,9,9,9,9,9,1,41,1
1,198,4494,2,3,3,3,4,4,3,1,5,26,2,2,5,5,2,2,1,2,2,3,1,4,4,3,1,1,9,3,2,1,9,9,0,1,2,11,2,1,0,0,1,1,4,1,11,11,4,3,1,1,1,1,2,1,1,3,4,0,6,12,4,2,198,4494,2,9,0,0,0,0,0,0,0,0,0,1,1,3,2,1,2,9,2,9,9,9,9,9,9,9,1,41,1
1,198,4495,2,3,3,3,4,4,3,1,5,26,2,2,5,5,2,2,1,2,2,3,1,4,4,3,1,1,9,3,2,1,9,9,0,1,2,11,2,1,0,0,1,1,4,1,11,11,4,3,1,1,1,1,2,1,1,3,4,0,6,12,4,2,198,4495,2,9,0,0,0,0,0,0,0,0,0,1,1,3,2,1,2,9,2,9,9,9,9,9,9,9,1,41,1
1,198,4496,2,3,3,3,4,4,3,1,5,26,2,2,5,5,2,2,1,2,2,3,1,4,4,3,1,1,9,3,2,1,9,9,0,1,2,11,2,1,0,0,1,1,4,1,11,11,4,3,1,1,1,1,2,1,1,3,4,0,6,12,4,2,198,4496,2,9,0,0,0,0,0,0,0,0,0,1,1,3,2,1,2,9,2,9,9,9,9,9,9,9,1,41,1
1,198,4497,2,3,3,4,3,3,1,1,5,30,2,2,5,5,4,3,3,2,2,4,1,2,1,4,1,5,9,1,2,1,9,8,4,1,2,11,1,1,1,1,1,3,9,2,11,11,5,4,1,2,1,1,3,3,3,2,1,2,1,12,1,2,198,4497,2,9,1,0,1,1,1,1,1,1,1,1,3,1,1,2,2,9,2,9,9,9,9,9,9,9,1,30,1
1,198,4498,2,3,3,4,3,3,1,1,5,30,2,2,5,5,4,3,3,2,2,4,1,2,1,4,1,5,9,1,2,1,9,8,4,1,2,11,1,1,1,1,1,3,9,2,11,11,5,4,1,2,1,1,3,3,3,2,1,2,1,12,1,2,198,4498,2,9,1,0,1,1,1,1,1,1,1,1,3,1,1,2,2,9,2,9,9,9,9,9,9,9,1,30,1
1,198,4499,2,3,3,4,3,3,1,1,5,30,2,2,5,5,4,3,3,2,2,4,1,2,1,4,1,5,9,1,2,1,9,8,4,1,2,11,1,1,1,1,1,3,9,2,11,11,5,4,1,2,1,1,3,3,3,2,1,2,1,12,1,2,198,4499,2,9,1,0,1,1,1,1,1,1,1,1,3,1,1,2,2,9,2,9,9,9,9,9,9,9,1,30,1
1,198,4500,2,3,3,4,3,3,1,1,5,30,2,2,5,5,4,3,3,2,2,4,1,2,1,4,1,5,9,1,2,1,9,8,4,1,2,11,1,1,1,1,1,3,9,2,11,11,5,4,1,2,1,1,3,3,3,2,1,2,1,12,1,2,198,4500,2,9,1,0,1,1,1,1,1,1,1,1,3,1,1,2,2,9,2,9,9,9,9,9,9,9,1,30,1
1,198,4501,2,3,3,4,3,3,1,1,5,30,2,2,5,5,4,3,3,2,2,4,1,2,1,4,1,5,9,1,2,1,9,8,4,1,2,11,1,1,1,1,1,3,9,2,11,11,5,4,1,2,1,1,3,3,3,2,1,2,1,12,1,2,198,4501,2,9,1,0,1,1,1,1,1,1,1,1,3,1,1,2,2,9,2,9,9,9,9,9,9,9,1,30,1
1,198,4502,1,3,3,4,4,4,3,1,4,32,1,1,9,5,4,1,5,2,1,3,5,5,4,3,1,0,9,2,4,4,2,99,9,9,9,99,9,9,0,0,3,4,9,3,6,6,3,4,1,2,2,1,3,1,1,7,1,2,1,5,1,2,198,4502,1,2,9,0,0,1,1,0,1,0,0,2,1,2,2,1,2,1,9,1,1,4,1,1,4,2,3,45,2
1,198,4503,2,3,3,3,1,4,10,1,7,38,2,4,9,6,4,1,5,2,2,3,5,5,4,2,4,99,4,2,8,4,0,99,9,9,9,99,9,9,0,0,3,4,9,5,19,12,1,1,2,1,2,1,3,2,1,0,2,2,3,11,4,2,198,4503,2,9,1,0,0,0,0,0,1,0,0,2,1,3,3,1,2,9,3,9,9,9,9,9,9,9,6,65,2
1,198,4504,2,3,4,4,1,3,4,3,6,29,2,2,6,6,3,1,2,2,1,1,1,1,4,3,1,5,9,1,8,4,1,99,9,9,9,99,9,9,0,0,1,4,9,3,1,1,5,4,1,1,3,1,3,2,2,5,1,1,1,6,1,2,198,4504,2,9,1,0,0,0,0,0,0,0,0,1,1,2,2,1,4,9,2,9,9,9,9,9,9,9,3,47,3
1,198,4505,1,3,3,4,3,4,8,1,7,27,2,2,3,5,2,1,3,2,1,2,6,6,3,2,2,1,9,3,3,2,9,9,2,2,3,6,2,3,0,0,2,4,9,6,4,4,6,4,1,1,3,1,4,3,1,7,2,2,1,5,2,2,198,4505,1,2,9,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,9,1,1,3,2,1,1,4,4,36,3
1,198,4506,1,3,2,3,3,4,1,1,4,27,2,3,3,1,4,1,2,1,1,2,1,3,4,4,3,99,0,2,4,2,9,5,4,2,4,11,3,2,2,2,1,1,2,1,11,11,3,3,1,1,1,1,1,3,3,2,2,2,2,5,1,2,198,4506,1,1,9,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,9,1,1,3,3,1,1,2,6,30,1
1,198,4507,1,3,2,3,3,4,1,1,4,27,2,3,3,1,4,1,2,1,1,2,1,3,4,4,3,99,0,2,4,2,9,5,4,2,4,11,3,2,2,2,1,1,2,1,11,11,3,3,1,1,1,1,1,3,3,2,2,2,2,5,1,2,198,4507,1,1,9,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,9,1,1,3,3,1,1,2,6,30,1
1,198,4508,1,3,2,3,3,4,1,1,4,27,2,3,3,1,4,1,2,1,1,2,1,3,4,4,3,99,0,2,4,2,9,5,4,2,4,11,3,2,2,2,1,1,2,1,11,11,3,3,1,1,1,1,1,3,3,2,2,2,2,5,1,2,198,4508,1,1,9,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,9,1,1,3,3,1,1,2,6,30,1
1,198,4509,1,3,2,3,3,4,1,1,4,27,2,3,3,1,4,1,2,1,1,2,1,3,4,4,3,99,0,2,4,2,9,5,4,2,4,11,3,2,2,2,1,1,2,1,11,11,3,3,1,1,1,1,1,3,3,2,2,2,2,5,1,2,198,4509,1,1,9,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,9,1,1,3,3,1,1,2,6,30,1
1,198,4510,2,3,2,3,4,4,1,1,5,25,2,2,5,6,4,1,2,2,1,2,1,4,3,2,1,0,9,1,2,3,2,99,9,9,9,99,9,3,2,0,1,3,9,3,11,11,1,3,1,2,1,1,1,3,3,2,1,2,2,1,1,2,198,4510,2,9,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,3,42,1
1,198,4511,2,3,2,3,4,4,1,1,5,25,2,2,5,6,4,1,2,2,1,2,1,4,3,2,1,0,9,1,2,3,2,99,9,9,9,99,9,3,2,0,1,3,9,3,11,11,1,3,1,2,1,1,1,3,3,2,1,2,2,1,1,2,198,4511,2,9,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,3,42,1
1,198,4512,2,3,2,3,4,4,1,1,5,25,2,2,5,6,4,1,2,2,1,2,1,4,3,2,1,0,9,1,2,3,2,99,9,9,9,99,9,3,2,0,1,3,9,3,11,11,1,3,1,2,1,1,1,3,3,2,1,2,2,1,1,2,198,4512,2,9,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,3,42,1
1,198,4513,2,3,2,3,4,4,1,1,5,25,2,2,5,6,4,1,2,2,1,2,1,4,3,2,1,0,9,1,2,3,2,99,9,9,9,99,9,3,2,0,1,3,9,3,11,11,1,3,1,2,1,1,1,3,3,2,1,2,2,1,1,2,198,4513,2,9,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,3,42,1
1,198,4514,1,3,3,4,3,4,3,1,4,28,2,2,2,4,4,1,2,2,1,3,1,4,4,3,1,2,9,1,2,1,9,0,4,2,3,19,1,1,0,0,1,4,9,2,19,20,1,3,2,2,2,1,1,1,1,4,1,1,1,3,3,2,198,4514,1,1,9,1,1,2,1,2,2,1,1,1,1,3,1,2,2,1,9,1,1,3,3,1,1,3,1,65,2
1,198,4515,2,3,4,4,1,4,9,1,4,39,2,3,3,6,2,1,2,2,1,1,1,1,0,0,1,0,9,1,3,2,9,9,4,3,3,1,3,4,0,0,2,2,2,2,1,15,1,4,2,1,2,1,3,2,1,8,1,2,2,9,2,2,198,4515,2,9,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,9,2,9,9,9,9,9,9,9,2,55,2
1,198,4516,1,3,3,4,1,4,9,1,6,29,2,2,4,6,1,1,2,2,1,1,1,4,3,2,1,9,9,3,3,4,6,99,9,9,9,99,9,9,0,0,2,4,9,3,1,1,1,4,1,1,2,1,4,2,1,6,1,2,3,1,1,2,198,4516,1,1,9,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,9,1,1,1,4,4,1,3,3,54,2
1,198,4517,1,3,3,4,1,4,9,1,6,39,2,2,5,5,1,2,2,2,1,3,1,4,4,3,1,1,9,2,4,3,2,99,9,9,9,99,9,9,0,0,3,4,9,3,15,12,2,4,2,1,2,1,2,3,1,7,2,2,2,5,3,2,198,4517,1,2,9,1,1,1,1,2,1,1,1,2,2,2,1,2,3,2,9,1,1,3,2,1,1,3,3,45,2
1,198,4518,1,3,3,3,1,3,10,3,7,33,2,2,4,6,1,1,2,2,1,2,1,4,4,2,2,3,9,2,5,4,1,99,9,9,9,99,9,9,0,0,1,4,9,3,8,8,8,3,1,1,2,1,0,0,1,8,1,2,2,12,1,2,198,4518,1,1,9,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,9,1,1,3,2,1,1,2,5,65,2
1,198,4519,2,3,2,3,2,4,3,1,4,22,2,2,3,3,1,1,2,2,1,3,1,1,4,3,2,0,9,1,2,2,9,5,2,1,2,6,2,2,0,0,2,2,2,3,4,4,5,3,1,1,3,1,2,3,2,7,1,1,3,7,1,2,198,4519,2,9,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,9,2,9,9,9,9,9,9,9,4,36,3
1,198,4520,2,3,3,4,4,4,3,1,5,26,2,2,3,5,3,2,3,2,1,4,6,6,1,2,4,99,1,2,7,4,2,99,9,9,9,99,9,9,0,0,2,4,9,5,4,4,4,4,2,1,3,1,3,2,1,7,3,1,5,7,2,2,198,4520,2,9,3,1,2,2,1,2,1,1,2,2,1,1,2,2,3,9,1,9,9,9,9,9,9,9,6,36,3
1,198,4521,2,3,3,4,1,4,3,1,4,31,1,1,6,4,3,2,2,2,1,3,4,4,3,3,4,99,3,2,3,4,0,99,9,9,9,99,9,9,0,0,3,4,9,5,1,1,1,4,1,2,3,1,4,3,1,6,2,2,3,6,2,2,198,4521,2,9,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,6,47,3
1,198,4522,1,3,1,3,5,4,3,1,5,39,4,2,9,6,4,1,2,2,2,2,2,3,4,4,2,1,9,2,3,2,9,5,4,2,3,6,2,2,0,0,3,2,2,6,6,20,1,2,2,2,2,1,1,1,1,9,1,1,3,12,4,2,198,4522,1,1,9,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,9,1,1,3,2,1,1,3,4,65,2
1,198,4523,1,3,3,3,6,4,3,1,5,28,1,1,7,3,4,1,1,2,2,2,1,4,4,2,2,5,9,3,2,4,1,99,9,9,9,99,9,9,0,0,1,3,9,3,10,10,6,3,1,1,2,1,3,1,1,7,2,2,3,6,1,2,198,4523,1,1,9,1,2,2,2,2,2,1,1,2,1,3,2,1,1,1,9,1,1,2,2,1,1,3,5,33,2
1,198,4524,2,3,1,4,3,4,3,1,4,31,2,2,1,6,3,1,2,2,2,1,2,1,3,2,1,2,9,1,2,1,9,8,4,1,2,15,2,1,0,0,2,4,9,2,4,4,1,4,1,2,2,1,2,3,1,7,1,1,3,7,2,2,198,4524,2,9,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,9,1,9,9,9,9,9,9,9,1,36,3
1,198,4525,1,3,4,4,1,4,9,3,5,32,2,2,5,4,3,1,2,2,3,2,1,4,4,4,2,1,9,2,4,4,0,99,9,9,9,99,9,9,0,0,9,4,9,3,1,1,1,4,1,1,2,1,4,1,1,7,1,2,1,1,1,2,198,4525,1,1,9,1,1,2,2,1,2,1,2,2,2,1,2,3,3,1,9,1,1,3,2,2,1,1,5,54,2
1,198,4526,2,3,3,4,1,4,10,4,6,39,2,4,9,6,4,1,5,2,2,3,5,4,4,4,2,1,9,2,4,3,0,99,9,9,9,99,9,9,0,0,1,1,3,1,13,1,5,4,1,1,2,1,1,1,1,7,1,2,1,1,1,2,198,4526,2,9,1,1,1,1,2,2,2,2,1,2,2,1,1,3,3,9,1,9,9,9,9,9,9,9,5,65,2
1,198,4527,2,3,4,6,5,2,6,3,5,27,2,0,5,5,4,1,3,1,1,5,1,1,3,2,1,5,9,2,4,1,9,8,4,2,4,4,1,1,0,0,1,1,1,1,4,4,5,6,1,1,3,1,4,2,1,5,1,2,1,5,2,2,198,4527,2,9,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,9,1,9,9,9,9,9,9,9,1,36,3
1,198,4528,2,3,2,4,5,4,1,1,5,27,1,1,5,4,1,1,2,2,1,4,3,4,1,2,1,8,9,2,3,3,2,99,9,9,9,99,9,9,2,2,1,4,9,3,11,11,4,3,1,2,1,1,2,3,3,2,2,2,2,4,2,2,198,4528,2,9,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,9,2,9,9,9,9,9,9,9,3,42,1
1,198,4529,2,3,2,4,5,4,1,1,5,27,1,1,5,4,1,1,2,2,1,4,3,4,1,2,1,8,9,2,3,3,2,99,9,9,9,99,9,9,2,2,1,4,9,3,11,11,4,3,1,2,1,1,2,3,3,2,2,2,2,4,2,2,198,4529,2,9,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,9,2,9,9,9,9,9,9,9,3,42,1
1,198,4530,2,3,2,4,5,4,1,1,5,27,1,1,5,4,1,1,2,2,1,4,3,4,1,2,1,8,9,2,3,3,2,99,9,9,9,99,9,9,2,2,1,4,9,3,11,11,4,3,1,2,1,1,2,3,3,2,2,2,2,4,2,2,198,4530,2,9,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,9,2,9,9,9,9,9,9,9,3,42,1
1,198,4531,2,3,2,4,5,4,1,1,5,27,1,1,5,4,1,1,2,2,1,4,3,4,1,2,1,8,9,2,3,3,2,99,9,9,9,99,9,9,2,2,1,4,9,3,11,11,4,3,1,2,1,1,2,3,3,2,2,2,2,4,2,2,198,4531,2,9,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,9,2,9,9,9,9,9,9,9,3,42,1
1,198,4532,1,3,2,3,5,4,1,1,4,26,1,1,5,5,4,1,2,2,1,1,1,1,1,4,1,1,9,2,3,4,2,99,9,9,9,99,9,9,2,2,3,4,9,3,11,11,1,4,1,2,1,1,1,3,3,2,1,2,5,12,2,2,198,4532,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,9,1,4,3,3,1,1,4,3,30,1
1,198,4533,1,3,2,3,5,4,1,1,4,26,1,1,5,5,4,1,2,2,1,1,1,1,1,4,1,1,9,2,3,4,2,99,9,9,9,99,9,9,2,2,3,4,9,3,11,11,1,4,1,2,1,1,1,3,3,2,1,2,5,12,2,2,198,4533,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,9,1,4,3,3,1,1,4,3,30,1
1,198,4534,1,3,2,3,5,4,1,1,4,26,1,1,5,5,4,1,2,2,1,1,1,1,1,4,1,1,9,2,3,4,2,99,9,9,9,99,9,9,2,2,3,4,9,3,11,11,1,4,1,2,1,1,1,3,3,2,1,2,5,12,2,2,198,4534,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,9,1,4,3,3,1,1,4,3,30,1
1,198,4535,1,3,2,3,5,4,1,1,4,26,1,1,5,5,4,1,2,2,1,1,1,1,1,4,1,1,9,2,3,4,2,99,9,9,9,99,9,9,2,2,3,4,9,3,11,11,1,4,1,2,1,1,1,3,3,2,1,2,5,12,2,2,198,4535,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,9,1,4,3,3,1,1,4,3,30,1
1,198,4536,1,3,3,4,6,4,2,1,4,26,2,4,9,4,2,2,1,1,1,5,3,4,4,2,3,99,2,3,2,3,3,99,9,9,9,99,9,9,3,3,1,1,3,1,11,11,6,4,1,1,1,1,1,1,1,2,1,2,1,12,1,2,198,4536,1,2,9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9,3,1,1,2,1,1,2,6,31,1
1,198,4537,1,3,3,4,6,4,2,1,4,26,2,4,9,4,2,2,1,1,1,5,3,4,4,2,3,99,2,3,2,3,3,99,9,9,9,99,9,9,3,3,1,1,3,1,11,11,6,4,1,1,1,1,1,1,1,2,1,2,1,12,1,2,198,4537,1,2,9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9,3,1,1,2,1,1,2,6,31,1
1,198,4538,1,3,3,4,6,4,2,1,4,26,2,4,9,4,2,2,1,1,1,5,3,4,4,2,3,99,2,3,2,3,3,99,9,9,9,99,9,9,3,3,1,1,3,1,11,11,6,4,1,1,1,1,1,1,1,2,1,2,1,12,1,2,198,4538,1,2,9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9,3,1,1,2,1,1,2,6,31,1
1,198,4539,1,3,3,4,6,4,2,1,4,26,2,4,9,4,2,2,1,1,1,5,3,4,4,2,3,99,2,3,2,3,3,99,9,9,9,99,9,9,3,3,1,1,3,1,11,11,6,4,1,1,1,1,1,1,1,2,1,2,1,12,1,2,198,4539,1,2,9,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,9,3,1,1,2,1,1,2,6,31,1
1,198,4540,1,3,4,4,5,4,3,1,5,26,2,2,8,1,1,2,1,2,1,4,0,4,1,2,3,99,1,2,8,4,2,99,9,9,9,99,9,9,0,0,3,4,9,5,6,6,5,4,1,1,2,1,3,2,3,5,1,2,3,4,1,2,198,4540,1,2,9,1,1,1,2,2,1,1,2,2,2,3,2,2,1,1,9,1,1,3,2,1,1,2,6,55,2
1,198,4541,1,3,1,3,5,4,3,1,4,25,2,3,2,6,4,1,1,2,1,2,5,5,3,3,1,2,9,1,2,1,9,4,1,3,3,10,2,2,0,0,1,1,4,1,10,10,6,3,1,1,2,1,4,2,1,9,2,2,2,5,3,2,198,4541,1,1,9,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,9,3,1,3,2,1,1,2,1,33,2
1,198,4542,2,3,2,3,1,4,1,1,6,26,1,1,2,1,1,1,2,2,1,3,1,3,4,3,1,2,9,2,3,2,9,5,2,3,3,11,3,2,1,1,1,1,2,2,11,11,3,3,1,1,1,1,2,3,3,2,1,2,1,5,1,2,198,4542,2,9,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,2,32,1
1,198,4543,2,3,2,3,1,4,1,1,6,26,1,1,2,1,1,1,2,2,1,3,1,3,4,3,1,2,9,2,3,2,9,5,2,3,3,11,3,2,1,1,1,1,2,2,11,11,3,3,1,1,1,1,2,3,3,2,1,2,1,5,1,2,198,4543,2,9,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,2,32,1
1,198,4544,2,3,2,3,1,4,1,1,6,26,1,1,2,1,1,1,2,2,1,3,1,3,4,3,1,2,9,2,3,2,9,5,2,3,3,11,3,2,1,1,1,1,2,2,11,11,3,3,1,1,1,1,2,3,3,2,1,2,1,5,1,2,198,4544,2,9,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,2,32,1
1,198,4545,2,3,2,3,1,4,1,1,6,26,1,1,2,1,1,1,2,2,1,3,1,3,4,3,1,2,9,2,3,2,9,5,2,3,3,11,3,2,1,1,1,1,2,2,11,11,3,3,1,1,1,1,2,3,3,2,1,2,1,5,1,2,198,4545,2,9,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,9,2,9,9,9,9,9,9,9,2,32,1
1,198,4546,2,3,3,5,4,4,1,3,4,22,1,1,3,5,1,1,3,2,1,4,0,0,1,0,1,1,9,2,3,2,9,3,4,2,3,11,2,1,2,2,1,1,3,1,11,11,4,4,1,1,1,1,3,3,3,2,1,2,1,5,1,2,198,4546,2,9,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,9,2,9,9,9,9,9,9,9,2,40,1
1,198,4547,2,3,3,5,4,4,1,3,4,22,1,1,3,5,1,1,3,2,1,4,0,0,1,0,1,1,9,2,3,2,9,3,4,2,3,11,2,1,2,2,1,1,3,1,11,11,4,4,1,1,1,1,3,3,3,2,1,2,1,5,1,2,198,4547,2,9,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,9,2,9,9,9,9,9,9,9,2,40,1
1,198,4548,2,3,3,5,4,4,1,3,4,22,1,1,3,5,1,1,3,2,1,4,0,0,1,0,1,1,9,2,3,2,9,3,4,2,3,11,2,1,2,2,1,1,3,1,11,11,4,4,1,1,1,1,3,3,3,2,1,2,1,5,1,2,198,4548,2,9,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,9,2,9,9,9,9,9,9,9,2,40,1
1,198,4549,2,3,3,5,4,4,1,3,4,22,1,1,3,5,1,1,3,2,1,4,0,0,1,0,1,1,9,2,3,2,9,3,4,2,3,11,2,1,2,2,1,1,3,1,11,11,4,4,1,1,1,1,3,3,3,2,1,2,1,5,1,2,198,4549,2,9,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,9,2,9,9,9,9,9,9,9,2,40,1
