CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5A.,Q.5B.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39J.,Q.40.,Q.40A.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.44.,Q.45.,Q.46.,Q.46A.,Q.46B.,Q.46C.,Q.46D.,Q.46E.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.47F.,Q.47G.,Q.47H.,Q.48.,Q.49.,CARD..1,DECK..1,BALLOT..1,V.50.,V.51.,V.52.,V.53.
1,47,1069,2,1,2,1,4,4,4,3,2,1,2,2,3,1,1,6,2,1,2,2,1,2,2,2,2,3,3,3,1,3,1,1,1,2,3,1,2,6,1,2,4,2,1,2,1,1,2,1,3,3,2,98,98,2,1,3,1,3,1,1,1,1,1,2,1,2,47,1069,8,7,9,3086
1,47,1070,2,1,1,1,2,2,2,5,2,3,1,1,3,3,1,6,1,1,1,2,2,3,1,1,2,3,2,2,2,4,4,1,4,4,2,1,1,3,1,1,4,0,1,1,1,2,1,1,1,1,2,98,98,2,1,3,1,3,1,3,1,1,1,1,1,2,47,1070,7,9,9,3051
1,47,1071,3,2,2,1,0,0,3,5,1,2,1,2,2,2,1,6,2,2,2,2,1,1,2,3,2,2,3,3,1,1,3,1,2,1,2,2,2,3,3,1,2,1,1,2,2,0,1,1,3,1,1,3,4,2,1,3,2,3,2,1,1,2,1,1,1,2,47,1071,5,8,9,3409
1,47,1072,4,1,1,1,4,2,2,4,1,2,1,2,1,2,2,6,2,1,1,1,1,1,1,2,2,3,3,2,2,4,4,2,4,3,3,2,2,2,4,1,1,4,1,1,1,2,1,1,1,1,2,98,98,1,1,3,1,3,1,1,1,1,1,1,1,2,47,1072,8,6,9,3319
1,47,1073,4,1,1,1,7,9,4,4,2,5,1,3,1,1,2,6,3,1,2,2,2,2,1,2,2,3,3,2,1,2,3,1,2,1,3,2,5,4,3,1,3,2,1,2,3,2,1,1,1,3,2,98,98,2,1,3,2,3,2,1,1,2,1,1,1,2,47,1073,5,9,9,3227
1,47,1074,5,1,2,1,1,1,2,5,2,5,2,3,1,1,3,6,3,3,2,2,4,2,1,3,2,4,2,2,2,3,1,1,3,3,2,2,3,5,5,3,1,2,1,1,2,2,1,1,3,1,1,3,5,1,1,3,1,3,1,1,1,3,1,2,2,2,47,1074,7,4,9,3315
1,47,1075,6,1,1,1,2,3,4,1,1,1,1,2,4,4,2,6,2,1,2,2,2,3,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,3,1,5,5,1,1,1,2,1,1,1,1,1,7,4,2,1,2,1,2,3,2,2,3,2,2,1,2,47,1075,1,8,9,3032
1,47,1076,2,1,1,1,1,3,2,4,1,2,1,1,3,2,1,7,1,2,2,2,1,2,3,4,2,3,3,2,1,2,2,1,1,2,2,1,2,6,3,1,3,2,1,2,1,2,1,1,3,3,2,98,98,2,3,1,3,1,3,3,1,2,3,1,1,2,47,1076,1,8,9,3082
1,47,1077,2,1,1,1,2,3,4,2,2,2,1,2,3,1,2,7,1,1,2,2,1,1,1,2,2,3,2,2,1,4,4,1,2,4,3,3,2,3,4,1,5,5,1,1,1,2,1,3,3,1,2,98,98,2,1,1,2,1,2,2,1,2,1,1,2,2,47,1077,2,8,9,3252
1,47,1078,2,1,1,1,2,4,4,3,2,2,1,1,3,2,2,7,2,1,1,2,2,1,2,3,2,4,3,3,1,3,3,2,1,2,1,1,1,9,5,1,3,2,1,2,1,2,1,1,3,1,2,98,98,1,1,3,1,2,1,1,1,1,1,1,1,2,47,1078,7,8,9,3019
1,47,1079,3,2,3,1,0,0,3,0,2,2,2,2,2,2,2,7,1,1,1,1,3,1,1,2,2,1,3,2,2,3,3,2,3,2,2,1,2,3,4,1,1,2,1,1,1,5,1,1,3,3,2,98,98,2,1,3,3,3,3,2,2,2,2,1,1,2,47,1079,2,7,9,3398
1,47,1080,3,1,1,1,10,10,6,4,4,2,1,1,4,4,2,7,1,2,1,2,1,1,1,1,2,2,3,3,2,4,1,1,2,3,2,2,1,8,5,1,5,5,1,1,2,1,1,3,3,3,2,98,98,3,1,3,3,3,3,3,1,1,3,1,1,2,47,1080,4,10,9,3429
1,47,1081,2,1,1,1,0,0,4,0,1,3,1,3,1,4,5,1,0,3,2,2,3,3,3,4,3,6,2,2,4,4,2,1,4,1,3,1,3,2,1,2,4,2,2,2,2,5,1,3,3,3,1,3,1,1,3,3,1,3,2,1,1,2,2,1,1,2,47,1081,5,4,9,3077
1,47,1082,2,1,1,1,4,4,3,2,1,1,1,2,3,2,1,4,2,3,2,2,1,1,1,2,2,6,3,1,1,2,3,3,1,2,2,2,3,2,4,1,4,1,2,1,2,3,1,3,3,3,2,98,98,1,1,3,3,3,3,3,1,1,3,1,1,2,47,1082,4,8,9,3059
1,47,1083,2,1,1,1,1,1,4,2,2,2,2,3,3,2,2,4,3,3,3,2,4,2,3,7,2,6,2,3,2,3,1,1,3,4,1,1,2,2,3,1,2,1,2,2,3,3,1,1,1,1,2,98,98,2,2,3,1,3,1,1,1,1,1,1,1,2,47,1083,8,9,9,3288
1,47,1084,1,1,2,1,2,7,2,4,0,3,4,2,1,1,4,5,3,3,3,2,4,2,3,5,2,6,3,3,1,2,2,2,1,4,1,1,2,3,3,1,0,0,2,1,3,2,1,1,3,1,2,98,98,2,2,3,1,3,1,3,1,1,1,2,1,2,47,1084,7,10,9,3083
1,47,1085,3,1,2,1,2,2,2,2,2,2,1,1,1,1,3,6,2,1,1,2,2,2,3,3,2,6,3,2,3,4,4,3,3,4,2,1,3,9,5,1,4,3,2,1,2,4,1,2,2,1,2,98,98,1,1,1,1,3,1,1,1,3,1,1,1,2,47,1085,6,6,9,3435
1,47,1086,1,1,2,1,11,11,2,2,1,5,2,2,3,2,2,3,2,3,2,2,1,3,3,3,2,6,3,1,3,3,2,3,3,4,2,2,2,7,1,2,5,5,2,1,1,2,1,1,3,3,2,98,98,2,1,2,1,2,1,2,1,1,1,1,1,2,47,1086,5,5,9,3029
1,47,1087,1,1,2,4,0,0,3,1,2,2,1,2,3,1,1,5,2,1,2,2,1,3,3,3,2,6,1,3,1,1,1,1,2,4,1,1,1,2,5,1,2,4,2,1,1,2,1,1,3,3,2,98,98,1,2,3,1,3,1,1,1,1,1,1,1,2,47,1087,8,6,9,3345
1,47,1088,1,1,1,3,1,9,4,4,2,4,1,2,3,2,3,5,1,1,2,2,1,1,2,2,2,6,3,3,1,1,2,2,1,1,4,3,4,2,1,1,1,3,2,2,2,2,1,1,3,1,2,98,98,2,2,3,1,3,1,1,1,1,1,1,1,2,47,1088,8,10,9,3152
1,47,1089,1,1,1,3,4,6,4,3,1,1,1,2,3,1,2,6,1,1,1,2,1,1,3,3,2,6,3,3,1,1,4,4,4,4,3,3,3,1,5,3,2,4,2,1,1,2,1,2,2,1,2,98,98,2,1,1,3,1,3,3,1,1,1,2,1,2,47,1089,3,4,9,3334
1,47,1090,1,1,2,1,2,6,2,3,2,4,2,3,1,1,2,4,3,3,3,2,4,2,3,2,2,7,3,3,1,2,2,4,1,2,3,2,2,9,3,1,4,1,2,2,2,2,1,3,3,3,2,98,98,2,2,3,1,1,1,1,1,3,1,1,1,2,47,1090,6,8,9,3160
1,47,1091,1,1,1,1,1,2,3,1,2,1,2,2,2,1,3,5,2,1,2,1,2,2,3,3,2,2,2,1,4,4,4,4,4,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,3,1,2,98,98,1,2,3,1,3,1,1,1,3,1,2,1,2,47,1091,7,5,9,3041
1,47,1092,1,1,1,1,1,2,4,3,2,2,2,2,3,4,3,6,3,2,3,2,2,3,3,3,2,2,2,3,2,3,1,3,4,4,3,3,3,4,5,1,5,5,2,1,1,1,1,1,3,1,2,98,98,1,1,3,3,3,3,3,1,3,3,1,1,2,47,1092,3,9,9,3324
1,47,1093,1,1,1,1,4,3,4,4,1,2,2,1,2,2,2,5,2,2,2,1,0,1,2,2,2,2,3,2,4,3,3,4,4,1,2,1,3,1,2,2,4,2,2,1,3,3,1,1,3,1,2,98,98,1,1,3,1,3,1,1,1,1,1,1,1,2,47,1093,8,5,9,3047
1,47,1094,1,1,1,1,0,0,4,4,5,5,1,1,3,1,2,6,1,1,3,1,2,1,1,2,2,2,3,3,1,3,3,3,1,1,2,2,2,2,5,1,4,1,2,2,3,3,1,3,3,3,2,98,98,1,1,1,3,1,3,3,3,3,3,2,1,2,47,1094,0,8,9,3290
1,47,1095,1,1,1,1,0,0,4,3,2,2,1,2,3,3,2,6,2,1,1,2,2,1,2,2,2,2,2,2,1,3,2,2,2,1,2,2,1,4,4,1,4,2,2,1,2,1,1,3,2,1,2,98,98,2,1,3,1,3,1,1,1,3,1,2,1,2,47,1095,7,7,9,3343
1,47,1096,1,1,1,1,4,7,4,4,2,5,1,2,3,3,2,6,2,2,1,2,1,2,3,3,2,2,3,3,1,3,3,1,1,2,2,2,3,4,5,1,5,5,2,1,1,1,2,3,3,1,2,98,98,2,1,1,2,1,3,3,1,1,1,3,1,2,47,1096,3,7,9,3322
1,47,1097,1,1,1,1,4,4,5,2,1,2,1,1,3,2,1,3,1,1,1,2,1,1,3,3,1,2,3,2,2,4,2,1,1,4,1,1,1,5,1,1,4,2,2,1,1,3,1,1,1,1,2,98,98,2,1,3,1,3,1,1,1,1,1,1,1,2,47,1097,8,10,9,3270
1,47,1098,1,1,1,1,1,3,4,3,2,2,1,2,3,1,1,7,2,1,2,2,2,2,2,3,2,3,1,2,1,1,2,1,2,1,2,2,2,1,4,1,2,3,2,1,2,2,2,1,3,3,2,98,98,1,1,1,3,1,3,3,1,1,1,2,1,2,47,1098,3,9,9,3361
1,47,1099,1,1,1,1,1,2,3,4,2,2,1,2,2,1,2,6,2,3,2,2,1,1,1,2,2,3,3,3,1,1,1,1,3,1,2,3,3,1,5,1,4,2,2,2,1,3,1,3,3,1,2,98,98,1,1,3,1,3,1,1,1,2,1,1,1,2,47,1099,7,7,9,3374
1,47,1100,1,1,2,1,2,1,3,5,2,2,1,2,3,1,2,6,2,1,2,1,2,2,1,2,2,3,2,2,1,3,2,1,2,1,3,3,2,10,4,1,2,4,2,1,1,3,1,1,1,3,2,98,98,1,2,3,1,3,1,1,1,3,1,2,1,2,47,1100,7,6,9,3259
1,47,1101,1,1,1,1,1,1,3,3,5,5,1,3,3,1,2,6,2,1,2,2,3,1,1,1,2,3,2,2,2,2,3,2,2,2,2,2,2,2,4,1,2,3,2,2,2,2,2,3,3,3,2,98,98,1,2,1,2,1,2,3,1,1,1,2,1,2,47,1101,3,5,9,3043
1,47,1102,1,1,2,1,2,3,4,2,5,1,1,2,3,2,2,5,1,1,2,2,1,1,1,2,2,3,3,3,2,3,2,1,2,2,2,2,2,2,5,1,4,1,2,1,2,3,1,1,1,1,2,98,98,1,2,2,3,1,3,1,3,3,3,1,1,2,47,1102,0,9,9,3329
1,47,1103,1,2,2,1,2,6,3,1,5,1,1,2,3,1,1,5,1,1,2,2,1,1,1,1,2,3,2,3,1,3,2,1,1,1,1,1,5,5,5,1,4,1,2,1,1,3,1,3,3,3,2,98,98,1,1,3,1,3,2,1,1,2,1,1,1,2,47,1103,6,6,9,3189
1,47,1104,1,1,1,1,11,11,3,2,1,1,2,1,3,2,1,5,2,1,1,2,2,3,3,3,2,3,4,4,1,4,4,2,2,2,3,2,1,2,2,1,2,4,2,1,1,1,1,1,3,3,2,98,98,1,1,3,2,3,3,1,1,1,3,1,1,2,47,1104,5,6,9,3317
1,47,1105,1,1,1,1,2,2,4,2,1,1,1,2,3,2,2,6,2,1,1,2,3,1,3,2,2,3,2,2,1,3,3,1,1,1,2,2,1,4,1,1,4,2,2,1,2,3,1,1,3,3,2,98,98,1,1,3,1,3,1,1,1,1,3,1,1,2,47,1105,7,6,9,3358
1,47,1106,1,1,1,1,1,2,2,1,1,1,1,1,3,2,1,5,1,1,1,1,1,1,3,2,2,3,2,2,1,1,3,3,2,3,2,2,3,7,5,1,4,2,2,2,2,1,1,1,1,3,2,98,98,2,1,2,1,2,1,1,1,2,1,1,1,2,47,1106,5,8,9,3389
1,47,1107,1,1,1,1,1,1,4,1,1,1,1,1,3,2,1,2,1,1,1,2,1,1,1,2,2,3,1,2,1,1,1,1,1,1,1,1,1,5,3,1,4,1,2,1,5,5,1,3,3,3,2,98,98,2,1,3,1,3,1,3,1,1,1,1,1,2,47,1107,7,6,9,3336
1,47,1108,1,1,1,1,4,6,4,4,1,2,1,2,2,1,3,6,3,3,2,3,2,1,1,0,2,3,3,3,1,0,1,1,1,0,0,0,6,0,3,1,4,3,2,3,2,2,1,3,3,0,2,98,98,2,1,3,1,3,1,1,1,1,1,2,1,2,47,1108,8,5,9,3296
1,47,1109,1,1,2,1,1,1,2,1,1,1,1,1,3,2,1,4,1,1,1,1,1,2,3,2,2,3,2,2,1,1,3,1,1,1,1,1,1,5,1,1,4,1,2,2,3,3,1,1,3,1,2,98,98,2,1,3,1,3,1,1,1,2,1,1,1,2,47,1109,7,9,9,3390
1,47,1110,1,1,2,4,1,2,2,2,2,2,1,2,3,2,2,1,2,1,3,2,2,1,3,3,2,3,2,1,1,4,2,4,2,4,2,2,2,5,5,2,4,5,2,5,5,5,1,1,3,3,2,98,98,1,2,3,1,3,1,1,1,1,1,2,1,2,47,1110,8,6,9,3119
1,47,1111,1,1,2,1,3,3,4,2,1,1,1,1,1,1,1,5,2,1,1,2,5,2,1,2,2,4,2,2,3,4,1,1,4,4,1,1,4,2,3,1,2,4,2,1,2,2,1,1,1,3,2,98,98,1,2,3,1,3,1,1,1,1,1,2,1,2,47,1111,8,99,9,3114
1,47,1112,1,1,1,1,11,11,4,1,5,1,1,3,3,2,1,2,2,2,3,2,1,2,1,2,3,5,1,3,1,2,1,1,1,1,1,1,1,0,2,1,0,0,2,2,1,1,2,1,3,3,2,98,98,2,2,3,1,3,1,1,1,1,1,2,1,2,47,1112,8,5,9,3095
1,47,1113,1,1,2,1,2,5,4,4,2,3,1,2,3,2,3,7,2,1,2,2,1,1,3,3,2,5,3,3,2,2,2,2,2,2,2,3,3,3,5,2,4,2,2,1,2,2,1,1,3,3,2,98,98,1,1,3,1,3,3,3,1,1,3,1,1,2,47,1113,5,7,9,3360
1,47,1114,1,1,1,1,3,7,4,3,1,2,1,1,3,3,1,7,1,1,1,2,5,1,3,4,2,5,3,3,1,3,4,1,1,4,1,2,1,1,3,1,2,4,2,1,1,1,1,2,2,1,2,98,98,2,1,3,1,3,1,3,1,3,1,1,1,2,47,1114,6,4,9,3026
1,47,1115,1,1,1,1,3,7,4,3,1,2,1,1,3,3,1,7,1,1,1,2,5,1,3,4,2,5,3,3,1,3,4,1,1,4,1,2,1,1,3,1,2,4,2,1,1,1,1,2,2,1,2,98,98,2,1,3,1,3,1,3,1,3,1,1,1,2,47,1115,6,4,9,3026
1,47,1116,2,1,2,1,2,2,3,5,1,1,1,3,1,2,1,5,2,1,3,2,5,2,3,3,2,1,2,3,1,1,1,1,2,4,5,1,2,2,5,1,4,1,2,2,3,4,1,3,3,3,2,98,98,2,2,2,1,3,2,1,2,2,1,2,1,2,47,1116,4,8,9,3382
1,47,1117,2,2,2,1,2,2,4,5,2,3,1,1,3,2,2,5,2,2,1,1,1,1,1,1,2,1,3,2,2,3,3,4,3,3,1,1,2,4,4,1,1,4,2,2,1,3,2,3,3,3,2,98,98,2,1,3,2,3,3,3,1,3,1,1,2,2,47,1117,4,7,9,3442
1,47,1118,2,2,1,1,2,6,4,3,2,3,1,2,3,1,2,5,2,3,1,2,1,1,1,2,2,1,3,3,2,3,1,2,1,2,1,1,2,4,5,1,5,5,2,2,1,1,1,3,2,1,2,98,98,2,1,3,3,3,3,1,1,3,1,1,2,2,47,1118,5,8,9,3439
1,47,1119,2,1,2,1,2,5,4,1,2,4,1,3,2,1,3,5,3,2,3,2,1,2,3,4,2,2,2,3,1,1,1,1,1,1,3,3,3,2,5,1,4,2,2,1,2,2,1,2,1,1,2,98,98,1,4,3,1,3,1,1,1,1,1,3,1,2,47,1119,8,6,9,3074
1,47,1120,2,2,2,1,2,4,5,0,2,3,1,2,3,1,2,5,2,1,1,2,1,1,2,2,2,2,3,3,1,4,3,1,2,1,3,3,4,8,4,1,5,4,2,1,1,4,2,1,3,3,2,98,98,1,1,3,3,3,3,1,1,1,1,1,2,2,47,1120,6,9,9,3438
1,47,1121,0,1,2,2,4,2,4,3,2,3,1,3,2,1,2,6,3,2,3,2,1,2,3,4,2,3,3,2,1,1,3,1,3,1,4,3,4,1,3,1,2,4,2,1,1,1,2,1,3,3,2,98,98,2,2,1,1,3,1,3,1,1,1,1,1,2,47,1121,6,8,9,3106
1,47,1122,2,1,2,2,8,8,3,3,2,4,1,2,0,1,6,4,3,2,3,2,5,1,3,3,2,6,2,3,1,4,1,1,1,4,3,2,2,5,2,1,4,2,2,1,1,3,1,3,3,3,2,98,98,2,2,3,1,3,1,1,1,1,1,3,1,2,47,1122,8,9,9,3159
1,47,1123,2,1,2,2,1,2,4,2,2,1,1,2,3,1,1,3,2,3,2,2,3,2,3,3,2,4,2,2,2,2,3,2,3,1,3,3,3,5,1,1,4,2,2,2,2,2,2,1,3,1,2,98,98,1,3,3,1,3,1,1,1,1,1,2,1,2,47,1123,8,10,9,3168
1,47,1124,1,1,2,2,1,0,2,5,5,3,1,2,2,1,5,1,3,2,3,2,4,2,3,7,2,3,2,2,2,2,1,1,3,4,1,1,2,6,1,1,4,2,2,1,5,5,1,1,3,3,2,98,98,1,3,3,1,3,1,1,1,1,3,2,1,2,47,1124,7,9,9,3109
1,47,1125,1,1,1,2,1,1,4,3,2,2,1,2,3,2,1,3,2,1,2,1,1,3,3,3,2,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,2,1,3,4,1,0,0,0,2,98,98,1,3,3,1,3,1,1,1,1,1,2,1,2,47,1125,8,3,9,3080
1,47,1126,2,1,2,2,3,3,3,2,4,2,1,3,3,1,3,5,2,1,3,2,1,2,3,2,1,2,2,4,1,1,3,1,2,3,1,1,2,5,5,1,4,2,2,1,3,3,1,3,3,3,2,98,98,2,3,3,1,3,1,1,1,1,1,3,1,2,47,1126,8,8,9,3229
1,47,1127,2,1,3,2,0,0,6,1,1,1,1,1,3,2,1,2,2,1,3,2,2,2,3,3,2,5,1,3,1,3,3,3,1,2,2,1,1,4,3,1,4,4,2,1,2,2,1,3,3,3,2,98,98,3,1,2,1,3,1,1,1,1,1,1,1,2,47,1127,7,7,9,3006
1,47,1128,4,1,2,2,0,0,5,5,1,5,1,2,2,1,2,6,2,3,2,2,5,2,3,10,3,3,2,2,2,4,1,1,1,1,1,2,2,7,1,4,5,5,2,2,1,1,1,3,3,3,2,98,98,3,1,2,2,2,2,1,2,2,3,1,1,2,47,1128,1,99,9,3166
1,47,1129,4,1,2,2,1,1,4,3,2,4,2,3,2,4,2,6,3,3,3,2,4,2,3,4,2,6,3,3,1,1,1,1,1,4,2,2,2,3,3,1,2,1,2,1,2,2,3,1,1,3,1,3,5,1,1,2,2,2,3,3,1,3,3,2,2,2,47,1129,1,8,9,3197
1,47,1130,6,1,0,2,1,1,2,3,2,1,2,3,2,1,1,4,3,2,3,2,2,2,3,3,2,3,2,2,1,3,2,1,1,1,4,1,1,4,1,1,4,1,2,3,1,1,1,1,1,1,1,10,9,2,1,3,1,3,1,1,1,1,1,2,2,2,47,1130,8,7,9,3008
1,47,1131,2,1,2,2,1,2,2,4,2,5,2,3,1,1,2,6,3,2,3,2,4,2,3,2,2,6,2,2,1,4,1,1,1,1,1,2,1,4,2,1,4,1,2,2,2,3,1,3,3,3,2,98,98,1,1,3,1,3,1,1,1,1,1,1,1,2,47,1131,8,8,9,3370
1,47,1132,6,1,1,2,1,1,4,3,2,2,1,2,4,3,2,5,2,1,3,2,1,2,2,2,2,3,2,1,1,2,2,1,2,3,2,2,1,6,3,2,5,5,2,2,2,5,1,1,1,3,2,98,98,1,1,2,1,2,2,1,1,3,1,2,1,2,47,1132,4,7,9,3299
1,47,1133,2,1,2,2,1,1,4,1,1,3,1,3,2,3,2,5,3,2,2,2,2,2,2,4,2,3,2,2,2,3,0,1,3,1,3,3,3,2,3,1,1,2,2,1,1,2,2,1,3,3,2,98,98,1,1,3,1,3,3,1,3,1,1,2,1,2,47,1133,6,0,9,3338
1,47,1134,2,1,1,2,1,1,5,2,1,2,2,1,3,2,2,6,2,1,2,2,1,2,2,2,3,2,2,2,2,3,4,4,3,3,2,2,2,6,1,1,4,1,2,2,3,3,1,1,1,3,2,98,98,1,1,3,1,3,1,2,1,1,1,1,1,2,47,1134,7,8,9,3273
1,47,1135,2,1,1,2,10,10,4,2,2,2,1,2,3,1,4,5,2,1,1,2,1,2,3,3,2,5,2,2,1,4,1,1,1,1,2,2,1,5,5,1,4,2,2,1,2,2,1,1,1,1,2,98,98,1,1,3,1,3,1,1,1,1,1,1,1,2,47,1135,8,9,9,3308
1,47,1136,2,1,2,2,4,5,3,5,2,1,1,2,3,2,3,4,3,2,3,2,5,3,3,2,2,4,3,2,1,1,1,1,1,1,1,3,4,2,5,1,5,4,2,2,2,3,1,2,2,1,2,98,98,1,1,3,1,3,1,3,1,3,1,1,1,2,47,1136,6,5,9,3179
1,47,1137,2,1,1,2,1,1,2,4,1,4,1,1,3,3,3,4,1,1,1,1,1,1,1,1,2,2,2,3,1,1,4,4,1,1,3,3,3,6,2,1,1,4,2,2,3,5,1,1,3,1,2,98,98,2,1,3,1,3,1,1,1,3,1,3,1,2,47,1137,7,8,9,3090
1,47,1138,1,1,1,2,1,2,4,3,2,1,3,2,1,1,3,5,2,1,2,2,3,2,3,2,2,4,2,3,1,1,1,1,1,1,1,2,2,2,5,1,4,2,2,1,3,3,1,1,3,1,2,98,98,1,2,3,3,3,3,1,1,3,1,2,1,2,47,1138,5,5,9,3350
1,47,1139,2,1,2,2,1,1,4,2,2,1,1,3,2,3,1,4,2,1,2,2,4,2,3,4,2,6,1,3,4,4,2,1,4,4,1,1,2,2,3,1,4,2,2,1,3,4,1,1,3,1,2,98,98,1,2,3,1,3,3,1,1,3,1,1,1,2,47,1139,6,8,9,3327
1,47,1140,2,1,1,2,11,11,4,1,1,1,1,2,3,2,3,1,2,2,2,2,1,2,3,10,2,4,1,2,1,3,2,2,2,2,2,2,2,5,1,1,4,2,2,1,4,2,1,3,3,3,2,98,98,1,2,3,2,3,3,1,1,2,0,1,1,2,47,1140,4,7,9,3191
1,47,1141,2,1,2,2,1,1,3,1,2,5,2,3,4,1,2,1,2,3,3,2,5,2,3,3,2,6,1,1,2,1,1,1,1,3,2,2,3,2,1,1,4,2,2,2,3,5,1,1,1,3,2,98,98,1,2,3,1,3,1,1,1,3,1,2,1,2,47,1141,7,9,9,3251
1,47,1142,1,1,2,2,0,0,4,4,1,1,3,3,2,3,2,5,3,2,3,3,1,2,3,3,2,1,2,3,3,4,4,4,2,4,1,1,2,2,4,1,2,4,2,1,3,3,1,1,1,1,2,98,98,1,2,3,1,3,1,1,1,1,3,3,1,2,47,1142,7,8,9,3217
1,47,1143,2,1,2,1,0,0,5,2,0,2,5,2,3,1,1,4,1,1,0,0,2,0,2,4,0,2,4,4,3,0,1,1,0,4,3,0,6,0,1,4,0,0,0,0,0,0,0,0,0,0,9,99,99,99,9,0,0,0,0,0,0,0,0,0,0,2,47,1143,9,99,9,2167
1,47,1144,2,1,2,1,10,4,5,2,3,2,2,2,2,2,3,4,2,2,2,2,3,2,3,4,2,2,3,3,1,2,1,1,1,4,3,1,2,10,1,4,0,0,0,0,0,0,0,0,0,0,9,99,99,99,9,0,0,0,0,0,0,0,0,0,0,2,47,1144,9,99,9,2166
1,47,1145,3,1,1,1,1,1,3,4,2,2,1,3,3,1,2,4,2,1,3,2,1,2,3,3,2,2,2,1,1,1,1,1,1,1,3,3,2,2,3,2,5,5,4,2,4,4,1,3,1,1,2,98,98,2,1,3,1,3,1,1,1,1,1,1,1,2,47,1145,8,7,9,2235
1,47,1146,4,1,2,1,11,11,5,3,2,1,1,2,4,2,3,4,2,1,1,2,1,2,2,3,2,3,2,2,2,4,3,4,2,4,2,2,2,5,1,3,2,4,5,1,1,4,1,1,1,3,1,3,1,2,1,3,1,3,2,1,1,3,1,2,1,2,47,1146,6,3,9,2229
1,47,1147,2,1,1,2,1,1,7,2,1,1,1,2,3,2,2,1,2,3,3,2,5,2,3,5,2,7,2,2,2,3,1,2,2,2,4,3,2,2,5,1,0,0,0,0,0,0,0,0,0,0,3,98,98,98,4,3,3,3,2,3,3,2,3,3,1,2,47,1147,2,5,9,2197
1,47,1148,3,1,2,2,1,1,7,2,1,1,1,1,1,1,1,2,2,2,3,2,3,2,0,4,3,5,1,1,1,1,1,1,1,1,2,1,1,0,5,2,5,5,5,5,5,5,1,3,3,3,1,3,1,2,1,2,2,2,2,1,1,2,2,1,1,2,47,1148,2,7,9,2230
1,47,1149,4,1,2,2,0,0,3,2,1,2,1,2,3,2,2,2,2,1,2,2,3,3,3,2,2,3,2,2,1,3,1,2,3,4,3,2,3,4,1,1,4,2,5,2,2,2,1,3,3,3,2,98,98,2,1,3,1,3,1,1,1,1,1,1,1,2,47,1149,8,7,9,2095
1,47,1150,2,1,1,2,1,1,5,4,2,4,1,3,3,2,2,4,3,3,3,2,1,2,3,4,2,4,2,2,1,1,3,1,2,2,1,1,3,2,3,1,4,2,4,1,3,4,1,3,3,1,9,99,99,99,9,3,1,3,1,1,1,3,1,2,1,2,47,1150,7,8,9,2240
1,47,1151,2,1,3,2,0,0,5,5,5,5,5,2,4,4,5,4,2,3,2,2,5,3,3,4,2,5,3,2,2,2,2,2,2,3,2,2,2,5,5,2,5,5,5,5,5,5,5,3,3,3,1,3,1,1,1,3,1,2,1,1,1,2,1,4,1,2,47,1151,6,7,9,2210
1,47,1152,2,1,2,2,10,10,5,4,2,4,1,1,3,3,1,4,2,1,3,2,1,2,3,2,2,6,3,3,2,2,4,1,4,4,1,2,2,3,3,1,4,2,5,2,5,3,3,3,3,2,1,7,5,1,1,0,0,0,0,0,0,0,0,0,0,2,47,1152,9,8,9,2196
1,47,1153,5,1,2,4,7,7,2,1,4,4,1,1,1,1,3,1,3,2,1,2,4,2,3,3,1,7,3,3,1,4,4,1,1,1,4,4,2,5,4,1,4,2,4,1,1,4,1,2,2,3,2,98,98,1,1,3,1,3,1,1,1,1,1,3,2,2,47,1153,8,3,9,2194
1,47,1154,1,1,1,1,3,5,3,2,2,2,1,2,3,1,2,5,2,1,1,2,1,3,1,2,2,2,2,3,1,3,1,1,1,1,3,3,1,2,3,1,4,2,4,3,2,4,1,2,1,1,2,98,98,2,1,3,1,3,2,1,1,3,1,1,1,2,47,1154,6,5,9,2097
1,47,1155,0,1,1,1,11,11,3,5,2,2,1,2,2,2,5,5,1,1,2,2,1,1,1,2,2,2,2,3,1,1,1,1,1,1,2,2,2,1,5,1,4,1,5,2,3,0,1,1,3,3,2,98,98,2,1,3,1,3,3,3,1,2,1,1,1,2,47,1155,5,6,9,2072
1,47,1156,2,1,1,1,1,2,5,5,5,3,2,2,4,0,2,5,2,3,2,2,5,3,3,10,2,2,1,2,2,3,2,1,3,3,2,2,2,9,2,4,4,4,5,5,5,5,1,3,3,3,1,3,2,2,1,2,2,2,2,2,1,1,1,2,1,2,47,1156,3,7,9,2202
