CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.25.,Q.26A.,Q.26B.,Q.26C.,Q.26D.,Q.26E.,Q.26F.,Q.26G.,Q.26H.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.38C.,Q.38D.,Q.38E.,Q.38F.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.48B.,Q.48C.,Q.48D.,Q.48E.,V.49.,V.50.,CARD..1,DECK..1,BALLOT..1,FORM..1,V.51.,V.52.
1,219,607,2,2,6,2,7,2,1,4,8,1,3,1,2,3,1,1,3,3,3,2,3,4,2,2,5,5,4,1,1,1,1,1,3,1,3,5,9,1,5,4,5,3,2,2,1,1,2,2,1,2,2,1,2,4,4,1,2,1,1,3,1,3,2,3,3,2,2,5,2,219,607,2,1,614
1,219,608,2,2,5,2,6,1,6,4,4,1,4,2,4,5,1,1,2,3,5,2,1,2,2,2,4,3,2,1,1,0,1,1,2,1,2,2,9,1,3,2,4,3,2,1,5,1,2,1,1,1,1,4,3,2,5,2,3,2,1,6,2,3,2,3,1,1,2,5,2,219,608,2,0,118
1,219,609,2,2,5,1,6,2,1,3,12,1,1,3,4,6,1,1,3,4,4,2,1,3,1,2,4,2,3,2,1,1,2,1,2,1,1,2,5,2,2,1,3,3,2,1,1,1,2,0,1,2,2,5,3,1,5,1,2,1,1,4,1,2,2,2,1,2,2,3,2,219,609,2,1,925
1,219,610,2,1,3,3,6,2,6,4,12,1,2,2,3,4,2,2,2,2,3,1,2,2,1,2,4,2,3,3,1,1,3,1,1,1,2,3,5,4,2,3,4,3,3,2,1,2,2,1,2,2,2,4,3,4,3,2,2,1,1,4,1,2,2,2,1,2,2,3,2,219,610,2,0,718
1,219,611,2,1,3,1,6,2,2,2,8,1,2,3,4,6,2,1,3,3,4,2,1,1,2,2,3,3,4,1,1,1,1,1,2,1,2,1,5,1,1,1,3,2,2,2,5,1,2,1,2,1,1,5,2,4,2,2,2,1,1,6,3,3,0,0,0,0,2,5,2,219,611,2,0,921
1,219,612,2,1,3,1,5,1,6,2,8,1,3,2,4,7,3,1,2,4,5,2,2,1,2,2,5,4,3,1,2,1,1,1,1,1,2,2,5,3,2,4,4,2,2,2,2,2,1,1,1,1,1,5,2,4,2,4,3,2,1,3,1,1,1,2,1,2,2,5,2,219,612,2,1,412
1,219,613,2,2,4,1,7,1,6,2,5,2,3,3,4,5,1,3,2,2,3,1,2,3,1,2,4,3,3,3,1,1,1,1,2,3,3,5,5,2,2,2,5,3,1,1,1,1,2,2,1,1,2,4,3,2,5,2,3,2,1,5,2,3,3,1,1,2,2,5,2,219,613,2,1,820
1,219,614,2,3,5,1,8,1,6,5,6,2,1,1,3,6,1,2,2,5,5,2,3,1,2,2,5,4,1,3,3,1,1,1,1,1,3,3,5,1,3,2,5,3,2,1,2,1,1,2,1,1,1,1,3,5,2,2,2,2,1,6,2,3,3,1,3,3,2,5,2,219,614,2,0,514
1,219,615,2,3,4,1,8,2,1,4,6,2,2,3,4,5,1,1,3,3,5,2,1,1,2,2,5,2,3,2,3,1,3,1,3,1,3,5,5,2,3,4,4,3,2,1,1,1,2,2,1,2,2,5,3,1,5,1,2,3,1,6,2,3,3,1,1,2,2,5,2,219,615,2,0,530
1,219,616,2,2,4,2,7,1,6,2,7,1,2,3,4,5,1,1,2,3,5,2,1,1,2,2,4,4,3,1,1,1,2,1,2,1,2,2,5,5,3,2,2,3,2,2,2,1,1,1,2,1,1,2,3,4,2,2,3,2,1,5,2,3,1,1,2,2,2,5,2,219,616,2,0,602
1,219,617,2,1,4,2,7,1,6,3,10,1,2,3,4,6,1,1,3,3,5,1,2,1,1,2,5,3,3,2,1,1,2,1,2,1,2,5,5,2,3,2,3,3,1,1,1,1,2,1,1,1,2,4,3,1,5,3,4,2,1,5,1,2,2,2,2,2,2,3,2,219,617,2,2,903
1,219,618,2,3,3,2,8,1,6,3,6,1,3,3,4,6,3,1,3,3,6,1,2,1,2,2,5,3,4,1,3,3,1,1,1,3,2,3,5,6,4,0,2,4,3,2,4,1,1,1,2,1,1,4,4,5,1,2,2,2,1,6,2,1,2,2,3,1,2,5,2,219,618,2,0,112
1,219,619,2,1,4,1,7,1,6,2,4,1,2,3,4,6,1,1,2,3,5,2,1,1,1,2,4,2,3,1,1,1,1,1,3,1,3,5,5,2,2,3,3,3,1,1,1,1,2,2,1,2,2,5,3,1,5,2,4,1,1,2,1,2,2,2,3,2,2,5,2,219,619,2,1,821
1,219,620,2,3,3,1,8,2,2,5,6,1,2,1,3,3,3,1,2,2,3,1,3,4,1,2,5,5,4,3,1,1,1,1,2,1,2,3,5,3,5,3,5,3,2,3,1,1,2,2,1,2,2,5,3,3,5,3,3,1,1,5,4,0,0,0,1,0,2,5,2,219,620,2,1,709
1,219,621,2,2,5,1,7,1,6,3,8,1,2,3,4,6,1,1,3,4,5,2,1,1,2,2,5,5,4,1,1,3,1,1,3,3,3,5,5,6,5,0,5,1,3,4,4,1,1,1,2,1,1,1,1,5,1,1,4,4,1,7,4,3,3,3,1,3,2,5,2,219,621,2,0,918
1,219,622,2,3,4,1,8,2,1,6,17,2,1,1,3,4,1,1,2,1,2,2,3,5,2,2,4,2,3,1,2,1,3,1,2,1,3,5,5,3,3,2,2,3,2,1,2,1,2,0,1,2,2,4,3,1,4,2,2,2,1,7,3,3,1,1,3,3,2,5,2,219,622,2,1,728
1,219,623,2,2,5,1,7,1,6,3,8,1,2,2,4,6,2,1,3,6,8,2,3,1,1,2,5,5,3,2,2,1,2,1,2,1,3,5,5,5,4,2,5,3,2,2,5,1,1,1,2,1,2,1,3,3,3,1,3,2,1,3,1,1,2,2,2,2,2,5,2,219,623,2,0,925
1,219,624,2,2,3,1,7,2,6,4,8,1,3,3,3,5,1,1,1,3,5,2,2,2,1,2,5,5,4,1,1,3,3,3,2,2,2,5,5,6,4,2,4,3,3,3,2,2,2,2,2,1,2,2,2,5,2,2,2,2,2,1,4,0,0,0,0,0,2,5,2,219,624,2,1,12
1,219,625,2,2,4,1,8,2,6,5,9,1,4,1,3,6,1,2,2,3,5,2,3,1,2,2,5,5,3,3,3,3,2,1,3,2,3,3,5,6,4,2,5,2,2,3,2,1,1,2,2,1,1,4,2,4,2,1,2,1,3,7,3,3,3,3,2,2,2,5,2,219,625,2,1,309
1,219,626,2,2,5,2,5,2,6,5,7,1,3,2,3,6,2,1,3,3,5,2,1,1,1,2,5,5,4,3,2,0,1,3,0,1,2,5,5,3,4,2,4,1,2,2,1,2,2,1,1,1,1,4,2,2,5,2,2,3,1,3,3,3,1,1,3,2,2,5,2,219,626,2,0,607
1,219,627,2,2,4,1,7,2,1,4,6,2,2,3,4,5,2,1,3,2,4,1,2,2,1,2,2,2,2,1,2,1,3,1,3,1,3,2,5,3,2,3,3,3,2,1,1,1,2,1,1,2,2,5,3,3,3,2,3,2,1,5,1,1,2,2,3,2,2,5,2,219,627,2,1,718
1,219,628,2,5,4,1,7,2,1,2,8,1,2,3,3,4,1,1,3,4,0,2,1,2,2,2,4,3,3,1,1,1,2,2,2,1,1,4,5,5,4,3,5,3,3,3,2,1,2,2,2,2,2,5,3,3,3,3,4,1,1,5,3,1,1,1,2,2,2,5,2,219,628,2,1,415
1,219,629,2,1,4,1,6,2,1,3,1,3,1,1,4,4,1,1,1,2,3,1,3,4,1,2,4,4,2,1,2,1,1,3,3,1,2,5,5,1,2,3,4,3,2,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2,1,3,3,1,2,3,1,1,2,1,2,219,629,2,0,746
1,219,630,2,1,4,3,5,1,6,2,1,3,1,2,3,4,2,2,2,3,5,2,1,5,1,2,5,3,3,3,1,1,3,1,2,1,2,5,5,2,2,4,3,3,1,1,1,1,2,2,2,2,2,5,3,3,5,1,2,2,1,3,1,3,1,1,2,3,2,1,2,219,630,2,0,762
1,219,631,2,1,4,3,7,1,6,2,1,3,1,3,3,4,2,1,2,2,3,1,1,4,2,2,5,5,3,3,3,1,3,1,3,3,3,5,5,2,2,3,3,3,2,2,2,1,2,2,2,2,2,4,3,3,3,1,3,2,1,3,3,1,3,3,1,1,2,1,2,219,631,2,0,769
1,219,632,2,1,4,3,7,1,6,2,1,3,1,3,3,4,2,3,0,3,4,1,0,4,1,2,5,3,3,3,1,1,1,1,3,1,3,5,5,6,2,3,3,3,1,1,1,1,2,2,1,1,2,5,3,3,4,2,2,2,1,3,1,1,2,3,1,3,2,1,2,219,632,2,0,773
1,219,633,2,2,4,3,7,1,6,2,1,3,1,2,3,4,2,1,2,4,5,2,2,3,1,2,5,3,3,3,3,1,1,1,2,1,1,2,5,3,2,4,3,2,3,2,1,1,2,2,1,1,2,5,2,2,5,3,3,2,1,3,1,1,1,1,1,1,2,1,2,219,633,2,0,776
1,219,634,2,3,4,2,8,2,1,5,6,0,3,1,3,5,3,2,3,4,4,2,3,3,2,2,5,5,3,1,1,1,1,1,0,1,2,3,9,6,4,2,4,3,2,3,3,1,1,1,2,1,2,4,3,4,3,1,2,1,1,3,2,1,2,2,2,2,2,3,2,219,634,2,3,103
1,219,635,2,2,5,2,6,1,6,3,4,1,4,1,3,5,1,1,2,2,3,2,2,2,1,2,5,3,3,1,1,3,3,3,3,1,3,0,9,1,3,4,4,3,2,1,2,1,2,1,2,1,1,5,3,2,3,1,2,2,1,6,2,1,1,2,3,1,2,5,2,219,635,2,0,103
1,219,636,2,3,4,3,7,1,6,3,4,2,4,1,3,3,1,2,2,2,3,1,3,2,1,2,4,3,3,1,1,3,2,1,2,1,3,2,9,5,2,3,4,2,2,2,1,1,2,1,1,1,1,5,3,5,2,1,2,2,1,5,2,1,3,2,2,2,2,5,2,219,636,2,0,414
1,219,637,2,1,3,3,4,1,6,2,12,1,2,3,4,4,3,3,2,2,3,2,2,2,2,2,5,2,3,0,0,3,0,0,0,0,0,5,14,5,3,2,4,3,2,5,2,1,2,1,1,2,1,4,2,2,6,2,2,2,1,5,3,3,0,0,0,0,2,3,2,219,637,2,0,723
1,219,638,2,2,5,3,7,1,6,3,8,1,3,2,2,3,2,2,3,6,7,2,2,2,2,2,5,4,3,1,3,1,3,1,3,1,2,5,14,2,0,3,5,2,2,3,2,1,1,2,1,1,2,2,2,5,2,2,2,1,2,1,4,0,0,0,0,0,2,5,2,219,638,2,1,14
1,219,639,2,1,5,2,7,1,6,2,1,3,3,2,3,5,2,1,3,5,7,2,3,3,1,2,5,5,3,3,1,3,3,1,3,3,3,2,14,2,4,3,4,2,2,1,1,1,2,2,1,2,2,2,2,1,4,1,3,3,1,4,1,1,1,1,1,2,2,1,2,219,639,2,0,701
1,219,640,2,1,4,1,7,1,6,2,1,0,1,4,4,6,1,1,2,3,5,2,1,4,1,2,5,5,4,2,2,1,1,1,2,1,2,5,14,3,3,2,4,1,5,2,5,1,1,2,2,1,2,4,1,3,3,2,2,3,1,5,2,1,1,1,2,2,2,1,2,219,640,2,0,723
1,219,641,2,2,5,3,7,2,6,3,1,0,2,2,0,4,2,1,3,2,4,1,1,4,2,2,5,4,4,3,1,1,3,3,3,1,3,5,14,4,4,3,3,3,2,2,1,1,2,1,1,1,1,4,3,4,3,1,2,2,1,1,3,1,2,2,1,2,2,1,2,219,641,2,0,732
1,219,642,2,1,4,1,6,1,6,2,1,3,1,3,3,6,2,1,2,2,2,1,3,4,1,2,5,5,3,1,3,1,3,3,3,1,3,2,14,1,2,4,2,2,2,2,2,1,1,2,2,1,2,4,2,3,3,4,4,4,1,7,3,3,2,3,1,3,2,1,2,219,642,2,0,737
1,219,643,2,2,5,2,6,1,6,3,3,3,4,2,3,4,2,1,3,3,5,1,3,4,2,2,5,5,4,3,2,1,1,3,1,1,3,5,7,6,4,3,4,3,2,2,2,1,2,1,2,1,1,1,3,5,1,2,2,1,1,2,2,1,1,2,3,2,2,1,2,219,643,2,1,8
1,219,644,2,3,5,1,6,2,1,6,2,3,3,2,1,4,2,1,2,3,5,1,3,4,2,2,5,4,3,3,1,1,1,1,2,1,2,2,7,6,2,4,5,3,1,1,1,1,2,2,1,1,1,4,3,3,4,1,3,1,1,2,1,2,2,2,1,2,2,1,2,219,644,2,0,906
1,219,645,2,3,4,1,8,2,6,4,6,2,2,3,3,6,1,2,3,4,5,2,2,1,1,0,4,4,3,3,3,3,3,1,3,1,3,5,5,2,3,4,3,3,1,1,1,1,2,2,1,2,2,4,3,2,4,3,1,2,1,6,2,3,3,2,3,2,2,5,2,219,645,2,0,528
1,219,646,2,2,4,2,8,1,6,4,8,1,3,1,1,3,1,2,3,2,3,1,3,3,1,2,5,4,3,1,1,1,1,3,1,1,3,5,6,3,0,3,5,3,3,1,1,1,1,2,1,2,2,4,3,2,5,1,2,1,1,3,1,1,2,2,1,2,2,5,2,219,646,2,1,612
1,219,647,2,2,5,1,6,2,1,4,6,1,1,3,4,6,2,1,3,5,5,2,1,1,1,2,5,5,4,3,3,1,3,1,3,1,1,5,6,6,3,1,2,2,2,4,4,1,1,1,1,1,1,5,2,4,1,2,4,3,1,5,2,3,2,2,3,2,2,5,2,219,647,2,0,513
1,219,648,2,2,6,1,6,1,6,4,9,1,3,2,3,4,3,1,3,4,5,2,1,1,2,2,5,4,3,1,1,1,3,1,2,3,3,5,6,6,3,3,3,3,3,3,2,1,2,2,1,1,2,4,3,4,5,2,4,1,1,2,1,0,0,0,0,0,2,5,2,219,648,2,1,306
1,219,649,2,3,4,2,8,2,1,4,6,1,2,3,4,4,2,2,2,2,5,1,2,3,2,2,4,4,3,3,3,3,3,3,3,3,3,5,6,5,4,2,5,2,2,2,2,1,2,2,1,1,1,4,2,4,3,3,4,2,3,1,4,3,3,3,3,3,2,5,2,219,649,2,1,705
1,219,650,2,2,3,1,7,2,6,3,8,1,2,2,4,6,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,4,5,2,2,2,1,2,1,1,1,1,1,3,2,5,1,4,3,3,1,7,3,3,2,3,3,3,2,5,2,219,650,2,1,404
1,219,651,2,1,3,1,6,1,6,2,1,3,1,1,3,0,3,1,3,3,4,0,1,3,3,0,2,1,0,2,2,0,3,3,2,1,1,1,3,1,2,5,4,0,1,3,3,1,2,2,2,2,2,5,3,4,6,2,3,2,1,5,2,2,1,1,2,1,2,1,2,219,651,2,0,747
1,219,652,2,1,4,3,6,1,6,2,12,1,1,3,4,6,3,1,3,3,7,2,1,1,1,0,5,3,3,3,1,3,3,1,3,3,3,5,4,5,3,3,3,3,2,1,2,2,2,2,1,1,2,5,3,3,5,2,4,2,1,2,1,2,2,2,2,2,2,3,2,219,652,2,2,730
1,219,653,2,2,3,3,8,1,6,2,12,1,2,3,4,6,2,3,3,4,7,2,1,1,1,2,4,3,3,1,1,1,3,1,1,1,1,5,1,3,3,3,3,2,2,5,3,1,1,1,2,1,1,4,2,4,2,2,4,2,1,3,3,1,2,2,1,2,2,3,2,219,653,2,2,710
1,219,654,2,2,7,3,8,2,6,2,13,1,1,4,4,0,1,1,3,3,5,1,1,4,1,2,4,4,3,1,1,1,1,1,2,1,2,5,1,4,3,4,3,3,3,2,1,1,2,2,1,2,2,5,3,2,5,1,4,2,1,5,1,3,2,2,2,2,2,3,2,219,654,2,1,604
1,219,655,2,3,7,3,8,2,6,4,13,1,4,4,4,0,3,1,2,3,5,1,1,3,2,2,5,4,3,1,1,3,1,1,3,3,3,5,1,2,4,4,4,3,3,2,2,1,2,2,1,1,1,4,3,2,4,1,4,2,1,5,1,1,2,2,1,2,2,3,2,219,655,2,1,603
1,219,656,2,1,3,1,6,1,6,2,1,3,1,3,4,7,3,1,3,4,5,1,0,5,2,2,5,5,4,3,2,3,1,1,3,3,2,2,1,2,2,3,3,3,2,1,2,1,2,2,1,2,2,5,3,3,4,4,3,2,1,3,2,1,1,1,2,3,2,1,2,219,656,2,0,749
1,219,657,2,1,3,1,6,1,6,3,1,0,1,3,3,4,0,1,3,3,4,2,1,4,1,2,4,2,3,2,3,2,1,1,1,1,2,2,1,1,0,2,3,3,2,2,1,1,2,2,1,1,2,5,3,3,3,2,2,2,1,3,1,3,1,1,1,3,2,1,2,219,657,2,0,748
1,219,658,2,3,4,2,6,2,6,6,8,2,3,3,3,6,2,1,3,4,5,2,1,1,2,2,4,3,3,3,2,1,3,1,2,3,3,5,6,6,5,3,4,3,3,3,1,2,2,2,1,2,2,1,3,3,3,2,2,1,2,1,4,0,0,0,0,0,2,5,2,219,658,2,1,6
1,219,659,2,2,5,2,6,3,6,6,0,0,5,3,3,4,1,3,3,3,3,2,2,2,2,1,5,3,3,3,3,3,3,3,3,3,3,2,12,0,3,3,3,3,1,5,5,1,2,2,1,1,1,3,3,2,3,2,4,4,3,5,2,3,0,0,0,0,2,3,2,219,659,2,3,111
1,219,660,2,2,6,1,7,2,1,3,2,3,3,2,2,4,2,1,2,4,6,1,3,4,1,1,4,2,3,3,1,1,2,1,2,1,1,2,12,5,2,4,2,3,2,2,2,1,2,2,1,2,2,5,2,2,4,2,2,2,1,5,1,3,2,2,3,1,2,1,2,219,660,2,0,310
1,219,661,2,4,7,3,7,1,6,3,1,3,3,4,3,6,1,1,3,3,4,1,2,2,1,1,5,5,3,3,1,1,2,1,1,1,1,5,13,1,2,2,5,3,1,1,1,1,2,2,2,1,1,4,2,2,5,2,2,1,1,5,1,2,1,1,1,2,2,1,2,219,661,2,0,112
1,219,662,2,2,5,3,5,2,1,3,13,1,3,1,3,5,1,2,3,4,5,2,3,4,2,1,5,4,3,3,1,1,3,1,2,1,2,3,9,5,2,2,4,3,2,2,1,2,2,1,1,1,1,5,2,4,3,2,2,2,1,2,2,1,2,2,3,1,2,3,2,219,662,2,2,406
1,219,663,2,3,5,3,8,2,1,3,13,1,3,1,1,3,1,1,2,4,5,1,3,4,1,1,4,4,3,1,1,3,3,1,2,1,3,2,9,1,2,3,4,3,1,2,4,1,1,1,2,1,1,2,3,4,2,3,2,2,1,1,4,1,1,2,3,2,2,3,2,219,663,2,2,404
1,219,664,2,1,7,3,6,2,1,4,12,1,4,2,3,6,1,1,2,3,5,1,2,3,1,1,4,2,3,3,1,1,3,1,3,1,3,5,9,2,2,2,3,3,1,2,2,1,1,1,1,1,2,5,3,0,6,5,2,4,1,7,0,1,3,3,3,3,2,3,2,219,664,2,1,911
1,219,665,2,2,5,2,8,1,6,4,4,1,5,1,2,3,1,3,3,2,3,2,2,3,2,1,5,4,3,3,1,1,1,1,3,1,3,3,9,4,4,0,0,2,3,2,2,1,2,2,1,2,2,1,2,2,4,1,2,2,1,4,2,2,2,2,3,2,2,5,2,219,665,2,0,406
1,219,666,2,2,4,1,8,2,1,3,4,1,5,1,2,4,2,1,2,4,5,2,3,4,3,1,5,2,3,1,1,3,2,1,2,1,2,2,9,1,2,4,3,3,1,1,1,1,2,1,1,2,2,5,3,3,3,1,4,2,1,2,1,2,2,2,1,2,2,5,2,219,666,2,0,419
1,219,667,2,2,4,3,6,1,6,2,1,3,2,4,4,5,2,1,3,3,4,2,2,2,1,1,5,3,3,3,1,1,3,1,1,1,1,2,9,2,1,2,3,1,4,2,5,1,2,1,1,1,1,5,3,2,4,3,1,4,1,3,1,3,3,3,3,3,2,1,2,219,667,2,0,915
1,219,668,2,2,4,3,7,1,6,2,1,0,3,2,2,3,2,1,2,1,2,1,3,4,2,1,4,2,3,3,3,1,1,1,1,1,2,2,9,2,2,5,4,2,2,1,1,1,2,2,1,2,2,5,3,1,4,2,2,2,1,7,3,3,3,3,1,1,2,1,2,219,668,2,0,903
1,219,669,2,2,5,3,6,1,6,4,13,1,4,1,1,3,1,1,3,3,5,2,3,3,1,1,5,5,3,1,1,1,2,1,2,1,1,2,9,1,2,4,3,3,2,1,1,1,2,2,1,1,1,2,3,1,5,1,4,2,1,2,1,3,2,2,1,2,2,3,2,219,669,2,2,305
1,219,670,2,2,5,2,8,1,6,3,14,2,4,1,3,3,1,1,2,3,6,2,3,5,2,1,5,4,3,1,0,0,1,1,2,1,2,2,9,2,4,2,4,1,2,1,1,1,2,2,1,2,2,4,3,3,6,1,2,2,1,4,1,1,2,2,2,2,2,3,2,219,670,2,0,601
1,219,671,2,2,6,2,7,2,1,4,12,1,3,1,2,3,1,1,3,4,5,2,3,4,3,1,5,5,3,1,3,1,3,1,2,3,2,3,9,1,4,4,4,2,2,1,2,1,1,2,1,2,2,1,1,3,4,1,3,2,1,3,1,3,2,2,1,2,2,3,2,219,671,2,2,714
1,219,672,2,3,4,3,8,2,1,5,6,2,3,1,3,3,1,1,2,2,4,1,3,4,2,1,4,2,3,3,1,1,1,1,2,1,1,2,9,2,2,3,4,3,2,1,1,1,2,2,1,1,1,5,3,1,5,2,4,2,1,7,1,3,3,2,1,3,2,3,2,219,672,2,3,106
1,219,673,2,2,7,2,7,2,6,4,14,1,4,3,3,4,2,1,2,3,5,2,0,4,2,2,5,5,1,0,0,0,0,0,0,0,0,5,6,5,4,0,3,3,2,5,2,0,1,0,1,2,2,2,3,4,4,2,2,2,1,4,1,2,2,2,1,2,2,3,2,219,673,2,0,603
1,219,674,2,1,5,3,8,1,6,5,15,0,2,2,3,4,2,1,2,3,5,2,1,2,1,2,4,4,3,1,2,1,1,1,2,1,1,3,6,6,4,3,3,3,3,1,1,1,2,2,1,2,2,5,3,1,3,2,4,1,1,6,1,3,3,3,3,2,2,3,2,219,674,2,3,902
1,219,675,2,2,5,3,8,1,6,2,12,1,2,1,4,6,1,1,2,3,4,1,3,1,1,2,5,5,3,2,1,1,1,1,2,1,3,5,6,1,5,2,5,3,2,1,1,1,1,2,1,1,1,5,3,2,5,1,4,1,1,5,1,1,2,2,1,2,2,3,2,219,675,2,0,111
1,219,676,2,2,5,1,8,2,2,4,8,1,2,4,4,6,1,1,3,3,5,2,2,1,2,2,4,2,3,3,1,1,1,1,3,1,3,2,6,6,2,4,3,3,2,3,1,1,2,2,1,1,1,5,3,3,5,1,2,3,1,3,1,1,2,1,1,2,2,5,2,219,676,2,0,910
1,219,677,2,1,4,2,8,2,6,4,4,1,3,3,3,4,2,1,3,3,4,2,1,1,1,2,5,3,2,1,1,1,1,1,3,1,2,2,6,1,2,3,4,3,1,1,1,1,2,2,1,2,2,5,3,2,5,1,4,4,1,6,2,3,3,2,3,1,2,5,2,219,677,2,0,135
1,219,678,2,2,6,2,7,1,6,4,11,1,4,2,3,5,2,1,3,4,5,2,2,1,1,2,5,5,3,1,1,1,1,2,1,1,2,3,8,6,4,3,4,2,3,3,4,1,1,1,2,1,1,1,2,4,4,1,4,2,1,1,1,3,2,2,1,2,2,5,2,219,678,2,1,506
1,219,679,2,1,4,2,7,2,1,4,5,1,4,4,3,0,3,1,3,2,2,1,2,2,1,2,5,4,3,1,2,1,2,1,2,1,3,5,8,1,1,2,3,3,1,1,1,1,2,2,1,2,1,4,3,2,4,2,1,2,1,7,1,2,2,2,1,2,2,3,2,219,679,2,1,507
1,219,680,2,2,5,2,5,1,6,5,4,1,4,2,2,4,2,1,2,2,4,2,1,2,1,2,5,4,3,1,3,3,3,1,3,3,2,5,8,3,2,3,3,2,2,1,3,1,1,1,2,1,1,5,3,4,2,2,2,2,1,6,2,3,1,2,2,1,2,5,2,219,680,2,0,137
1,219,681,2,2,6,2,7,1,6,3,8,1,3,2,3,4,2,1,3,4,4,1,1,1,1,2,5,4,3,3,2,1,1,3,0,1,1,5,9,1,2,2,3,3,2,1,1,1,2,1,1,1,2,1,3,3,3,2,3,1,1,6,4,1,0,0,0,0,2,5,2,219,681,2,1,5
1,219,682,2,2,6,3,8,1,6,3,13,1,2,1,3,4,2,1,1,3,4,1,3,4,1,2,4,4,4,2,1,1,2,1,2,1,3,5,7,2,4,3,3,2,2,3,2,1,2,2,1,1,2,1,2,3,2,3,2,3,1,3,1,1,1,3,2,2,2,3,2,219,682,2,2,509
1,219,683,2,3,6,3,7,1,6,4,15,2,2,1,4,4,3,1,3,3,4,1,3,3,1,2,5,4,3,3,2,1,3,1,3,3,3,5,7,6,0,0,0,3,3,3,1,1,2,2,2,2,2,5,2,3,3,2,3,1,1,2,1,0,0,0,0,0,2,3,2,219,683,2,3,206
1,219,684,2,2,4,3,5,2,6,3,15,1,2,1,3,4,1,2,2,2,2,1,1,4,1,2,4,4,3,2,1,1,2,1,3,1,1,3,7,6,3,3,4,2,2,1,1,2,1,2,1,2,2,4,2,3,5,2,3,2,1,3,1,1,2,2,1,1,2,3,2,219,684,2,2,703
1,219,685,2,2,6,2,8,2,6,3,15,1,2,1,4,5,1,1,3,2,3,1,3,4,1,2,5,4,3,1,1,1,1,1,2,1,2,4,7,4,4,4,3,4,3,4,1,1,2,1,1,2,2,1,4,3,4,1,4,2,1,6,2,1,2,2,1,3,2,3,2,219,685,2,2,809
1,219,686,2,2,6,2,6,1,6,3,12,1,3,2,3,6,2,2,3,4,6,2,3,2,1,2,4,3,3,3,1,1,0,1,2,1,2,2,7,2,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,219,686,2,1,514
1,219,687,2,1,5,3,6,1,6,3,12,1,2,3,3,6,1,1,3,4,5,1,2,2,1,2,4,2,3,2,1,1,3,1,3,1,3,2,7,1,2,3,3,2,2,3,2,1,2,0,1,1,1,4,3,4,2,2,2,2,1,2,1,3,1,2,1,2,2,3,2,219,687,2,0,113
1,219,688,2,2,4,3,7,2,6,2,12,1,2,4,4,6,2,2,3,5,5,2,3,1,1,2,5,3,3,2,1,1,2,3,2,1,2,2,7,5,1,2,3,1,2,2,1,1,2,1,0,2,2,4,1,2,3,3,3,1,1,3,1,1,2,2,2,2,2,3,2,219,688,2,2,717
1,219,689,2,2,5,3,8,1,6,4,13,1,2,2,2,4,1,1,3,4,6,2,3,4,2,2,4,5,3,3,1,2,3,1,2,3,3,2,7,6,2,3,5,1,3,2,1,1,2,2,1,2,2,5,3,1,5,1,1,2,1,2,1,2,2,2,2,2,2,3,2,219,689,2,2,510
1,219,690,2,2,5,3,7,2,1,3,13,1,2,2,3,6,1,1,2,3,4,1,3,3,1,2,5,2,3,1,1,1,1,1,3,1,2,2,7,4,2,4,4,3,1,1,1,1,2,2,1,1,2,4,3,3,5,2,3,1,1,2,1,2,2,2,1,2,2,3,2,219,690,2,2,513
1,219,691,2,2,4,3,7,2,1,2,12,1,2,3,3,3,2,0,2,1,3,1,3,3,2,2,5,4,3,3,3,1,3,1,3,1,2,2,7,5,2,2,4,2,2,5,2,1,2,2,1,1,2,5,2,3,6,2,2,2,1,2,2,2,2,2,1,3,2,3,2,219,691,2,0,722
1,219,692,2,2,5,3,8,1,6,3,13,1,1,3,4,6,1,1,3,3,5,1,2,3,1,2,5,5,4,1,1,3,1,1,1,3,3,5,7,6,2,4,4,3,3,2,1,1,2,2,1,2,2,2,3,4,5,1,2,1,1,3,1,2,2,2,2,2,2,3,2,219,692,2,2,511
1,219,693,2,3,5,3,8,2,6,3,15,1,2,3,3,5,1,1,3,3,3,2,2,2,1,2,5,4,2,1,1,1,1,1,1,1,2,2,7,5,2,4,3,3,3,1,1,1,2,2,1,1,2,4,3,3,3,1,2,1,1,3,1,2,2,2,1,2,2,3,2,219,693,2,3,2
