CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35H.,Q.35I.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.63..14,Q.64.,V.66.,V.66..1,V.67.,V.68.,V.69.,CARD..2,DECK..2,BALLOT..2,FORM..2,FORM..3,V.71.,V.72.,V.73.
1,100,1706,2,1,4,9,5,3,65,1,2,7,2,7,1,2,1,1,1,3,2,4,3,3,2,1,1,2,2,4,3,2,3,1,1,1,3,4,4,3,2,1,2,3,2,2,2,1,1,2,2,1,1,2,3,2,2,1,2,2,1,2,1,2,1,2,1,1,2,100,1706,2,1,1,1,1,1,2,1,1,1,1,2,1,4,4,4,4,4,1,2,1,1,1,5,1,1,5,1,5,5,1,5,4,1,4,4,2,1,2,1,3,2,2,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,1,3,100,1706,2,4,4,9,9
1,100,1707,2,4,1,1,10,2,60,1,3,2,3,2,1,2,1,2,2,1,3,4,3,1,1,1,8,1,2,2,5,1,2,2,1,0,3,4,4,3,2,3,2,3,3,2,2,1,1,1,1,1,1,1,3,2,0,2,2,2,1,3,1,1,1,3,2,2,2,100,1707,2,3,2,2,1,1,3,1,2,3,4,3,4,4,1,4,4,4,1,1,1,2,1,4,2,1,5,1,5,3,3,5,3,1,5,4,2,2,1,2,3,1,3,3,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,4,8,1,6,2,2,3,100,1707,2,4,2,27,82
1,100,1708,2,6,1,1,10,2,10,1,3,2,3,1,2,2,1,2,2,1,3,4,1,1,2,1,8,2,3,2,11,1,1,2,0,3,2,4,4,3,3,3,0,3,3,2,4,1,1,1,1,1,1,1,3,2,3,2,1,1,2,3,2,3,2,3,2,2,2,100,1708,2,3,3,2,3,3,1,1,2,2,4,4,4,4,3,4,4,4,2,1,1,2,1,3,1,1,1,2,3,3,2,1,3,1,9,4,2,1,1,2,3,3,2,4,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,15,1,11,0,6,3,100,1708,2,1,2,27,41
1,100,1709,2,4,1,1,4,2,90,1,3,4,1,4,1,1,2,1,1,1,1,6,1,1,2,2,0,1,3,2,3,1,1,1,1,3,2,1,1,1,4,2,3,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,3,3,3,4,3,2,2,2,2,100,1709,2,2,3,3,2,3,3,2,4,4,4,4,4,4,4,4,4,4,1,2,3,2,1,2,1,1,1,1,1,4,1,1,2,1,9,4,2,1,2,2,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,11,1,16,0,10,3,100,1709,2,0,0,27,93
1,100,1710,2,4,1,1,12,2,999,3,3,6,2,2,4,2,2,2,2,1,4,1,3,1,2,0,1,0,0,0,4,3,2,1,1,3,3,4,4,4,4,3,2,3,2,5,4,0,0,0,0,0,0,0,0,0,1,2,3,3,1,0,2,3,2,2,2,2,2,100,1710,2,2,0,0,0,0,2,5,1,2,3,3,0,0,3,0,0,0,1,1,0,2,1,4,3,3,2,1,1,2,1,2,2,1,9,4,2,2,2,0,1,2,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,9,2,5,9,3,3,100,1710,2,3,10,27,39
1,100,1711,2,4,1,1,10,2,70,1,3,1,3,1,1,3,2,1,2,1,3,6,1,3,2,2,8,2,1,2,5,3,3,2,2,0,3,3,3,2,3,3,4,3,3,5,4,1,1,3,1,1,1,1,0,2,1,1,3,3,1,1,2,3,2,2,0,2,2,100,1711,2,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,2,1,1,1,5,1,1,2,1,2,2,1,5,2,1,9,4,2,2,2,2,1,2,1,4,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,2,3,9,3,3,100,1711,2,3,10,27,7
1,100,1712,2,4,1,1,3,2,87,1,3,1,1,4,1,2,2,1,1,1,3,1,1,1,2,2,0,1,2,2,6,2,3,1,1,4,3,1,1,4,4,3,4,3,3,1,2,1,3,0,1,1,1,3,3,1,2,2,3,3,2,3,3,3,3,1,1,2,2,100,1712,2,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,1,1,3,2,1,3,1,1,5,1,5,3,1,1,2,1,7,4,2,1,1,1,1,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,7,2,10,9,8,3,100,1712,2,0,10,27,14
1,100,1713,2,4,1,10,12,2,45,3,4,4,1,4,1,2,1,1,1,1,1,6,1,1,0,1,8,1,0,1,3,3,2,1,1,3,3,1,4,4,4,1,1,3,3,1,4,1,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,1,2,1,1,2,2,100,1713,2,1,1,2,1,2,3,3,2,1,2,1,0,1,0,0,0,0,2,2,1,1,3,4,1,1,5,3,2,4,1,1,2,1,9,4,2,1,2,2,0,1,1,1,3,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,100,1713,2,5,10,27,97
1,100,1714,2,4,1,1,2,1,43,1,1,1,3,1,1,2,2,2,1,3,3,3,1,1,2,2,8,1,3,2,3,2,2,2,1,3,2,4,4,4,3,3,4,3,3,2,4,1,1,3,1,1,1,3,3,3,1,1,3,3,2,2,2,3,3,2,2,1,2,100,1714,2,3,3,2,2,3,2,5,2,2,4,4,4,4,4,4,4,4,1,1,1,2,3,3,1,1,4,5,5,2,5,5,3,1,7,4,2,2,2,2,3,1,2,1,2,4,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,0,12,1,9,0,6,3,100,1714,2,0,2,27,74
1,100,1715,2,6,1,1,12,1,30,1,3,1,3,1,1,2,2,1,1,1,3,1,1,1,2,1,8,1,3,2,3,2,2,1,1,6,3,1,2,1,4,1,2,3,2,1,4,1,1,1,1,1,1,1,0,1,2,1,1,1,3,3,3,3,3,2,2,1,2,100,1715,2,0,0,0,1,0,2,5,2,0,0,0,0,0,0,0,0,0,2,2,1,2,1,3,1,1,5,2,2,1,5,2,3,1,11,4,2,1,2,2,1,2,2,3,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,12,9,9,3,100,1715,2,0,10,27,34
1,100,1716,2,3,2,1,10,2,45,1,3,7,3,7,1,3,1,1,2,1,3,6,3,1,2,2,8,1,2,4,3,2,3,1,1,3,4,4,4,4,2,2,1,2,2,2,4,1,1,3,1,3,1,0,0,2,1,1,3,3,2,2,1,2,2,2,2,2,2,100,1716,2,2,2,1,1,2,3,1,2,2,4,2,4,2,2,4,4,4,2,1,1,2,1,3,2,2,1,2,2,5,5,4,2,1,3,4,2,1,1,2,3,2,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,1,4,2,3,3,100,1716,2,3,5,26,31
1,100,1717,2,3,2,2,6,2,42,1,2,7,1,2,1,2,2,1,2,1,3,6,2,2,2,1,0,2,2,1,2,2,2,2,1,3,3,2,2,2,2,3,4,3,3,2,2,1,1,1,0,2,1,1,1,3,2,2,1,1,2,2,3,3,3,2,3,2,2,100,1717,2,3,3,2,2,2,2,2,4,4,2,2,0,0,1,4,2,2,2,2,1,2,3,3,1,1,2,1,2,2,5,1,1,1,5,4,2,2,2,2,1,2,2,4,3,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,10,1,10,0,7,3,100,1717,2,0,10,26,99
1,100,1718,2,3,2,2,10,2,300,1,3,7,2,7,2,3,1,1,2,1,3,3,1,1,2,1,8,1,2,1,9,2,3,1,1,3,4,4,4,4,4,1,4,2,1,2,1,1,1,1,1,2,1,2,2,3,2,1,1,1,1,2,2,3,2,2,2,2,2,100,1718,2,2,3,3,2,1,3,2,1,1,4,1,4,4,2,4,1,2,2,2,1,1,1,3,1,1,1,1,1,1,1,2,1,1,6,4,2,1,1,2,1,2,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,9,1,5,1,4,3,100,1718,2,2,6,26,78
1,100,1719,2,3,2,2,10,2,18,1,4,7,2,7,3,3,2,2,2,2,2,6,3,1,2,2,8,3,0,4,8,3,3,6,1,3,5,1,1,1,1,1,4,3,2,1,3,1,2,2,2,0,1,2,0,2,2,1,1,1,1,1,1,2,2,2,2,2,2,100,1719,2,1,1,1,1,1,3,3,1,1,1,2,1,1,1,0,2,1,1,2,1,2,1,5,1,2,3,2,2,5,1,1,1,1,11,4,2,3,2,1,1,3,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,3,1,1,5,1,3,100,1719,2,5,10,24,57
1,100,1720,2,3,2,3,11,1,60,1,4,7,1,4,1,2,1,1,1,3,1,1,1,1,2,2,8,3,1,4,2,1,3,1,1,2,2,1,1,2,2,3,4,1,1,1,3,1,1,0,1,1,1,1,0,2,3,5,3,3,3,1,2,3,1,2,2,2,2,100,1720,2,3,3,1,1,1,1,5,1,2,1,2,1,2,1,2,4,2,2,2,1,2,3,5,1,1,4,1,1,2,5,1,1,1,7,4,2,1,2,2,1,1,1,1,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,9,1,7,3,4,3,100,1720,2,2,8,26,97
1,100,1721,2,3,2,9,10,1,365,0,4,6,1,6,1,2,1,2,2,1,3,1,3,1,2,1,1,2,2,4,2,1,1,1,1,0,1,1,1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,1,3,3,1,1,2,2,100,1721,2,2,3,3,3,3,3,1,4,4,4,4,4,3,4,4,4,4,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,11,4,2,0,1,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,9,1,11,0,6,3,100,1721,2,1,1,26,30
1,100,1722,2,1,2,9,2,2,60,1,3,6,2,1,4,3,2,2,2,3,2,1,3,3,1,1,8,1,2,4,6,3,3,1,0,6,4,4,4,4,3,3,0,3,3,5,3,1,1,1,1,1,1,1,3,3,2,1,1,1,2,1,2,3,2,2,2,2,2,100,1722,2,3,3,3,2,2,3,1,2,2,2,2,2,2,3,4,4,4,2,1,1,2,3,5,3,1,1,1,1,1,1,3,3,1,6,4,2,1,1,2,2,1,1,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,11,1,4,0,4,3,100,1722,2,2,5,24,8
1,100,1723,2,2,1,1,10,2,0,0,0,5,3,5,1,3,1,1,1,3,4,6,1,1,2,2,8,1,1,4,4,3,3,1,1,1,1,1,1,5,4,3,4,3,3,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,3,2,2,2,100,1723,2,1,1,1,1,2,3,5,2,4,4,4,2,4,2,2,2,1,1,2,1,2,3,5,1,1,1,1,1,1,3,1,3,3,10,4,2,1,2,2,1,1,1,3,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,5,1,1,4,1,3,100,1723,2,5,5,27,92
1,100,1724,2,1,2,10,11,3,110,1,3,2,1,3,2,3,2,1,1,2,2,2,2,2,2,1,8,1,1,2,6,3,2,1,1,1,3,2,1,0,3,3,2,3,3,1,2,1,1,1,1,1,1,1,1,0,3,2,1,1,2,1,2,2,2,1,1,2,2,100,1724,2,0,0,3,2,2,2,1,1,2,4,2,4,4,2,4,4,2,1,1,1,1,2,3,2,1,3,1,5,4,2,3,2,1,5,4,2,3,1,0,2,2,1,1,3,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,4,7,2,4,9,3,3,100,1724,2,3,5,25,27
1,100,1725,2,2,2,11,6,3,16,1,4,7,2,2,3,3,1,1,2,2,3,2,1,1,2,2,0,1,3,1,5,3,3,2,2,3,1,4,4,4,2,1,1,3,3,3,2,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,1,3,2,2,2,100,1725,2,1,3,1,1,3,3,3,1,1,1,1,1,4,1,4,4,4,1,1,3,2,1,5,1,1,4,1,4,4,1,2,2,1,9,4,2,1,1,1,1,1,2,4,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,8,1,1,3,1,3,100,1725,2,4,5,24,65
1,100,1726,2,1,2,10,10,2,30,1,3,7,2,1,2,3,2,1,1,3,2,6,3,1,2,1,8,2,3,2,6,3,2,1,1,1,4,4,4,3,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,3,2,3,1,2,1,2,3,2,2,1,2,2,100,1726,2,2,3,2,3,2,2,1,1,2,2,4,2,4,2,4,2,4,2,1,1,1,1,3,2,2,1,1,1,5,1,5,1,1,5,4,2,1,2,1,2,1,1,1,3,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,4,9,1,5,0,4,3,100,1726,2,2,5,26,2
1,100,1727,2,2,13,9,10,2,60,1,3,1,1,1,1,1,2,1,2,1,3,1,1,1,2,2,8,2,2,2,3,2,2,1,1,3,2,1,1,1,4,1,3,3,3,2,2,1,1,1,1,1,1,1,2,3,1,1,3,3,2,2,3,3,3,2,2,2,2,100,1727,2,3,2,2,3,3,2,1,2,2,2,2,4,4,2,4,4,4,2,2,1,2,1,1,1,1,1,1,1,1,1,5,1,2,8,4,2,2,2,2,1,2,2,1,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,12,1,11,0,7,3,100,1727,2,0,5,29,91
1,100,1728,2,1,2,2,6,3,120,1,4,6,3,6,1,3,1,1,1,1,1,6,1,1,2,2,8,1,3,1,3,3,2,1,1,3,2,2,2,2,4,3,4,2,2,2,1,1,1,3,3,1,1,1,1,3,2,1,3,1,2,2,3,2,2,2,2,2,2,100,1728,2,2,2,2,2,2,2,1,2,4,2,2,3,4,2,4,4,2,2,1,1,2,1,3,1,1,1,1,1,1,2,2,2,1,6,4,2,1,2,2,3,2,1,3,4,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,9,1,6,0,5,3,100,1728,2,2,5,24,68
1,100,1729,2,1,10,9,5,3,0,1,4,2,2,1,0,3,1,3,2,1,2,2,2,1,2,2,8,1,3,1,0,2,3,2,1,2,4,4,4,5,2,1,1,3,3,3,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,2,2,2,2,2,2,2,2,100,1729,2,3,3,3,2,3,2,3,2,2,4,2,4,2,4,4,4,2,1,1,1,2,1,4,2,1,2,2,2,2,1,2,3,1,5,4,2,1,2,2,2,2,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,1,5,0,4,3,100,1729,2,2,5,29,73
1,100,1730,2,1,2,3,2,3,67,1,3,3,2,7,3,3,3,2,1,2,1,6,1,1,2,1,8,1,2,1,4,3,3,2,2,3,4,5,4,4,1,1,1,3,3,3,2,1,1,1,1,1,1,1,2,2,2,1,3,1,1,1,2,1,2,2,1,2,2,100,1730,2,2,1,1,1,2,3,1,1,2,2,3,4,1,4,4,4,2,2,2,3,2,2,3,2,2,2,2,2,1,1,5,2,1,7,4,2,2,1,1,2,3,4,2,3,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,3,2,3,100,1730,2,4,5,25,16
1,100,1731,2,1,2,2,5,3,30,1,3,7,3,2,1,2,2,1,1,1,3,1,3,2,0,1,8,0,0,2,3,2,2,1,0,6,3,0,1,3,4,3,4,3,3,3,2,1,1,1,1,1,1,1,1,1,2,4,3,3,2,2,1,3,3,3,2,2,2,100,1731,2,2,2,2,2,2,1,1,1,2,4,2,4,4,4,4,3,2,2,2,1,2,1,4,3,1,1,1,1,1,5,2,2,1,7,4,2,1,1,2,1,1,1,0,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,11,1,8,0,5,3,100,1731,2,1,5,26,15
1,100,1732,2,2,5,5,5,3,47,1,3,7,3,3,1,3,2,1,2,3,2,3,1,1,2,1,8,0,3,1,5,3,3,1,1,1,2,4,4,4,2,3,4,3,3,3,3,1,1,1,1,1,1,3,3,3,2,1,2,1,1,1,1,3,2,2,2,2,2,100,1732,2,0,0,0,0,1,3,2,1,2,2,2,2,4,1,4,4,3,1,2,1,2,1,3,1,1,4,2,1,1,1,5,3,1,7,4,2,1,2,2,1,2,1,2,3,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,7,2,2,9,2,3,100,1732,2,4,5,28,10
1,100,1733,2,1,5,0,10,2,125,1,4,7,3,7,1,2,1,1,1,1,4,1,2,2,2,1,8,1,1,1,3,3,2,2,2,3,4,3,4,5,3,3,4,2,3,2,3,1,1,1,1,1,1,1,3,3,1,1,1,1,2,2,2,1,3,2,2,2,2,100,1733,2,2,3,1,2,3,2,3,1,2,2,1,2,4,2,3,4,4,1,1,1,2,1,4,3,3,1,1,1,2,1,5,3,1,4,4,2,1,2,2,3,2,2,2,4,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,10,1,7,1,5,3,100,1733,2,1,5,28,12
1,100,1734,2,1,2,9,12,1,30,1,4,7,2,0,4,2,1,2,2,2,3,3,3,0,0,1,0,0,0,1,9,2,0,1,0,0,3,4,0,0,4,1,4,3,3,0,2,1,1,3,1,1,1,3,3,2,1,2,3,1,2,2,2,0,1,2,2,2,2,100,1734,2,2,3,3,2,2,1,1,2,2,4,2,2,4,2,2,4,4,0,0,3,0,1,0,0,0,0,0,0,0,0,4,3,1,6,4,2,0,1,2,1,0,1,3,3,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,0,12,2,5,0,3,3,100,1734,2,2,5,26,37
1,100,1735,2,1,2,13,0,6,90,1,4,3,2,7,1,3,3,2,4,2,2,1,1,1,1,1,8,2,0,1,0,3,1,1,1,3,2,4,3,3,4,3,1,3,3,5,4,1,0,0,0,0,0,0,0,0,2,5,1,1,1,1,1,2,1,3,2,2,2,100,1735,2,2,3,1,1,3,1,2,1,1,1,1,4,2,1,4,4,4,2,2,1,2,2,4,3,2,4,1,4,1,5,3,1,1,10,4,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,4,11,1,2,2,0,3,100,1735,2,5,6,24,47
1,100,1736,2,1,2,12,8,4,35,1,4,3,3,2,4,3,2,2,1,1,4,6,2,1,2,1,8,1,3,4,8,3,2,2,1,0,3,1,2,1,4,1,4,3,3,2,4,1,1,3,3,1,1,1,3,3,2,1,1,1,1,1,1,3,2,1,1,2,2,100,1736,2,1,3,2,2,1,2,2,1,3,3,4,4,4,1,4,4,4,2,1,3,2,1,3,1,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,0,5,1,3,2,2,3,100,1736,2,4,2,25,61
1,100,1737,2,1,2,0,8,4,12,1,4,7,2,2,3,3,2,2,3,1,2,6,1,1,2,2,8,1,1,1,4,3,3,1,1,1,2,4,5,4,4,1,1,2,2,3,1,1,0,2,0,0,1,0,0,0,2,5,3,3,2,2,2,2,2,2,2,2,2,100,1737,2,0,0,1,1,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,5,1,1,3,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,2,4,9,4,3,100,1737,2,2,10,24,24
1,100,1738,2,2,2,2,5,3,40,1,4,1,3,1,1,2,2,2,1,3,4,1,1,1,2,2,8,1,1,1,3,2,2,1,2,3,4,3,4,4,2,1,4,2,2,5,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,3,2,2,2,2,2,100,1738,2,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,10,2,5,9,2,3,100,1738,2,4,10,25,67
1,100,1739,2,1,2,9,9,2,75,1,2,2,3,7,2,2,1,1,2,2,2,4,1,2,2,2,8,1,2,3,6,1,2,2,2,3,3,3,3,3,4,1,2,3,2,2,2,1,1,1,1,1,1,3,3,2,2,5,1,1,2,2,2,3,3,1,3,2,2,100,1739,2,2,3,3,3,2,2,5,4,4,4,4,4,4,4,4,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,10,1,10,0,6,3,100,1739,2,0,0,25,98
1,100,1740,2,1,2,2,8,4,155,1,3,3,3,2,4,3,1,1,1,1,1,6,3,1,2,2,8,1,2,2,6,3,3,1,1,6,4,4,4,4,3,3,1,1,2,2,4,1,2,2,2,1,1,2,3,2,3,5,3,3,1,1,1,2,2,2,1,2,2,100,1740,2,3,3,3,1,2,3,1,2,1,4,4,1,4,2,2,4,4,2,2,1,2,2,4,2,2,1,3,1,1,2,5,2,1,2,2,2,2,2,1,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,8,1,1,1,1,3,100,1740,2,5,4,25,0
1,100,1741,2,1,2,2,8,4,0,0,4,3,3,3,2,2,1,1,2,1,4,0,1,1,2,0,8,0,0,0,3,3,2,1,0,0,2,1,1,0,2,2,4,2,1,5,0,0,0,0,0,0,1,0,0,0,0,5,3,2,1,2,2,4,2,3,2,2,2,100,1741,2,0,0,0,1,1,3,2,0,1,0,0,0,0,1,0,0,0,2,2,1,2,3,3,0,1,5,0,2,5,1,1,1,1,3,2,2,0,0,0,0,0,0,4,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,0,7,2,7,9,5,3,100,1741,2,2,10,25,4
1,100,1742,2,1,2,3,1,4,45,1,4,2,1,0,2,3,1,2,1,1,2,3,3,1,2,1,1,1,3,3,4,3,1,3,1,6,1,1,2,4,1,1,3,1,2,1,4,1,1,2,3,3,3,2,1,3,3,3,3,2,3,3,3,1,3,3,3,2,2,100,1742,2,1,2,2,1,3,0,3,1,1,4,3,2,1,3,3,4,1,1,1,2,2,2,3,2,1,5,5,1,3,2,5,1,2,0,3,1,3,1,2,2,1,4,4,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,7,2,10,2,8,3,100,1742,2,1,4,24,43
1,100,1743,2,0,2,8,0,6,0,1,4,2,3,0,4,3,2,1,1,3,2,6,1,1,2,2,0,0,0,4,4,3,3,1,0,0,4,4,4,4,4,3,4,3,3,5,3,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,1,1,1,3,2,2,2,100,1743,2,1,0,1,1,2,3,2,1,0,1,1,0,0,1,0,0,1,2,1,1,2,3,4,1,1,5,5,5,0,1,5,1,3,10,2,2,2,0,2,0,3,1,4,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,0,6,2,0,9,0,3,100,1743,2,5,10,24,44
1,100,1744,2,1,2,3,4,4,205,1,2,2,3,1,3,3,1,2,2,2,1,6,1,1,2,1,8,0,0,1,4,3,3,2,0,2,4,4,4,4,1,2,1,1,1,1,3,1,2,0,0,1,1,1,3,1,1,5,1,1,1,1,1,2,1,1,0,2,2,100,1744,2,1,1,1,1,1,3,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,5,2,2,4,4,4,4,1,5,1,3,9,3,2,2,1,1,1,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,0,2,0,5,0,3,100,1744,2,5,10,24,1
1,100,1745,2,1,2,9,7,4,36,1,3,4,3,1,4,2,2,3,3,3,1,1,3,3,2,1,8,2,2,1,4,3,3,2,1,3,3,2,4,2,3,1,4,3,3,1,3,1,1,0,0,1,1,0,0,0,2,5,1,1,1,1,2,2,1,2,2,2,2,100,1745,2,1,1,2,1,2,2,2,1,1,2,0,1,2,1,4,4,1,2,1,3,2,2,5,3,1,3,2,2,2,1,4,1,3,10,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,6,1,2,3,1,3,100,1745,2,4,10,24,55
1,100,1746,2,3,2,9,4,4,60,1,4,2,3,2,1,3,2,1,1,1,3,1,1,1,2,2,8,1,2,4,3,3,3,2,1,3,2,2,2,2,3,1,1,3,3,1,4,1,1,1,1,1,1,3,3,1,1,1,3,1,2,2,3,3,2,2,2,2,2,100,1746,2,3,3,3,3,3,2,3,1,2,4,1,2,4,1,4,4,2,2,2,1,2,1,4,1,1,5,1,5,1,1,4,5,1,9,3,2,2,0,2,1,2,1,4,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,14,1,6,0,6,3,100,1746,2,1,5,24,20
1,100,1747,2,1,2,9,7,4,96,1,4,4,1,3,2,3,2,1,2,1,2,4,1,1,2,2,0,1,2,1,4,3,3,1,1,3,4,2,4,3,1,1,4,3,3,3,2,1,1,1,3,3,1,3,3,2,3,1,1,1,1,1,2,2,3,2,2,2,2,100,1747,2,2,3,2,1,2,3,1,1,2,2,3,1,4,2,4,4,2,2,2,1,2,1,3,3,1,1,1,1,1,1,4,5,1,4,2,2,2,1,2,1,2,1,2,3,3,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,3,8,1,3,1,3,3,100,1747,2,3,5,26,14
1,100,1748,2,5,2,9,11,3,30,1,3,7,3,7,2,2,2,1,1,1,3,2,1,1,2,2,8,2,3,4,2,1,2,2,2,3,2,2,2,4,4,3,3,3,3,2,2,1,1,1,1,1,1,3,3,1,1,2,1,1,3,3,3,3,3,2,1,2,2,100,1748,2,2,2,3,3,3,3,2,2,4,4,4,4,4,4,4,2,4,2,1,3,2,2,4,1,1,1,1,5,5,5,2,5,2,11,4,2,2,1,2,1,2,2,1,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,9,1,13,0,9,3,100,1748,2,0,2,26,26
