CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33A.,Q.34.,Q.35A.,Q.36.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45A.,Q.46A.,Q.47.,Q.48A.,Q.49.,Q.50.,Q.51A.,Q.52A.,Q.53.,Q.54.,V.58.,V.59.
1,174,803,3,6,5,2,22,5,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,4,3,3,1,2,3,1,1,1,1,6,1,2,5,4,1,2,2,2,1,1,3,1,2,1,1,1,1,1,1,3,1,4,38
1,174,804,2,4,5,7,74,1,2,3,1,2,4,1,4,2,3,0,1,1,1,1,2,1,1,2,2,2,2,1,1,2,3,3,6,1,1,2,4,1,1,3,1,3,1,3,5,0,1,1,1,1,2,1,2,2,4,39
1,174,805,2,10,5,3,33,5,3,2,1,3,2,2,4,1,5,4,1,1,1,1,2,2,1,4,2,1,3,0,2,2,3,3,5,1,1,4,4,1,2,3,5,1,1,1,5,2,2,1,1,1,1,1,3,1,4,5
1,174,806,3,8,4,3,33,5,2,2,2,2,3,2,5,2,3,2,1,3,3,1,2,2,2,3,5,3,1,3,1,2,3,3,6,1,1,2,4,4,3,3,4,1,2,1,1,1,1,1,2,1,1,1,3,4,4,21
1,174,807,1,10,3,6,63,4,3,1,2,3,4,3,5,2,1,1,2,1,1,1,2,4,1,1,1,2,2,1,1,2,3,3,3,4,1,2,4,3,2,3,1,2,2,4,5,3,1,1,1,1,1,2,3,4,4,23
1,174,808,3,10,5,2,23,5,2,1,1,2,2,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,3,2,2,3,3,2,1,1,1,4,1,1,2,4,1,1,3,3,2,2,1,1,1,1,3,2,2,4,8
1,174,809,4,11,6,2,21,5,3,2,2,1,2,3,1,1,2,1,1,1,1,1,1,3,5,2,2,1,1,3,1,2,3,3,6,2,2,1,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2,1,2,2,4,50
1,174,810,3,10,3,2,21,5,3,2,2,1,2,3,3,2,2,3,1,1,2,1,1,1,2,1,2,1,1,5,2,2,2,1,1,2,2,2,4,2,2,2,4,2,1,2,5,1,1,1,1,1,1,2,3,2,4,4
1,174,811,3,7,0,2,22,4,2,2,2,2,4,3,3,1,3,3,1,2,2,1,1,2,2,2,3,1,1,4,2,1,3,3,0,2,1,1,4,1,3,3,2,2,2,1,1,4,1,1,2,1,3,1,3,2,4,18
1,174,812,1,9,1,5,56,4,4,2,1,2,2,3,3,1,1,1,1,3,3,1,1,1,1,3,3,1,2,1,2,2,1,2,6,1,2,5,1,4,1,3,1,3,1,1,5,1,1,1,1,1,2,1,3,2,4,14
1,174,813,1,6,3,7,74,3,2,3,3,3,2,3,5,3,3,3,2,2,2,4,3,4,4,1,3,1,1,3,2,1,3,2,2,3,2,2,4,4,2,3,5,2,2,3,5,2,1,1,2,1,2,2,2,3,1,32
1,174,814,2,11,1,7,72,1,3,2,3,3,2,2,5,4,1,1,1,3,3,4,3,2,1,2,5,1,1,5,2,2,3,3,6,1,1,2,4,1,1,2,3,2,1,4,5,1,1,1,1,1,1,1,2,1,1,44
1,174,815,2,7,4,7,74,4,3,2,2,2,3,2,4,3,3,3,1,1,2,4,4,3,2,3,3,1,1,4,2,2,3,3,6,2,2,2,4,1,3,3,3,1,2,3,4,4,1,1,3,1,3,1,2,2,1,4
1,174,816,1,5,6,7,74,5,2,3,3,3,4,5,5,4,5,2,1,1,1,4,4,4,2,4,4,1,1,1,2,1,3,3,1,4,1,4,4,1,1,2,4,1,2,1,3,2,1,1,1,1,3,1,3,1,1,55
1,174,817,1,5,3,7,74,1,2,3,3,2,0,5,5,4,4,4,1,1,1,4,4,3,4,3,3,1,3,1,2,0,3,2,2,3,1,2,4,4,4,3,4,2,2,3,5,1,1,1,2,1,1,0,3,1,1,1
1,174,818,1,5,7,8,85,2,2,3,3,2,2,5,5,4,3,1,1,2,2,4,4,5,3,4,4,2,2,4,0,0,3,2,3,4,1,1,4,1,1,2,3,1,1,4,5,3,1,1,3,2,3,1,3,4,1,81
1,174,819,2,6,7,7,74,5,3,3,4,2,2,3,2,2,1,2,1,3,1,5,1,2,5,4,1,2,1,4,2,2,2,2,6,4,2,3,4,1,3,3,6,1,2,1,5,3,1,1,1,1,3,1,1,3,1,75
1,174,820,1,6,5,7,74,3,3,2,3,0,2,3,2,2,4,2,1,1,1,5,1,5,5,2,3,2,1,5,2,2,3,1,3,3,1,4,1,1,3,3,6,0,3,2,5,4,1,1,1,2,3,1,2,1,1,21
1,174,821,5,11,7,7,74,4,4,1,1,2,2,5,2,4,1,1,1,3,1,5,2,3,2,1,3,1,1,3,2,2,2,2,6,5,2,5,4,1,3,3,0,3,1,4,1,2,1,1,2,1,3,3,1,1,1,78
1,174,822,1,11,5,9,93,5,2,3,3,2,2,5,3,4,2,1,2,2,1,5,2,3,4,4,3,1,1,5,1,0,3,2,4,4,1,2,4,0,4,3,4,1,4,3,4,3,1,1,3,2,3,1,3,1,1,41
1,174,823,3,6,6,7,74,5,3,3,3,3,3,4,2,3,1,1,1,2,3,5,3,2,5,3,4,1,1,5,1,2,3,3,6,4,2,5,4,1,2,3,6,1,4,4,3,4,1,1,4,2,2,1,1,2,1,95
1,174,824,1,2,3,6,63,3,1,3,3,2,2,2,2,4,3,3,1,1,1,5,3,3,3,3,3,1,1,3,2,2,3,2,3,3,2,2,4,1,1,3,4,3,2,3,4,4,1,1,1,1,3,1,1,2,1,14
1,174,825,1,8,5,3,33,5,5,3,3,3,3,5,4,4,3,3,3,3,3,5,3,4,3,4,4,1,2,1,0,0,1,3,5,4,1,1,4,1,1,3,6,3,4,3,5,0,1,2,4,1,3,1,3,4,1,24
1,174,826,1,6,5,7,74,5,3,3,4,2,2,3,3,5,2,1,1,2,2,5,3,4,3,4,4,1,1,6,2,2,1,1,6,2,1,2,4,3,3,3,6,1,3,4,5,4,1,4,4,4,3,3,1,2,1,46
1,174,827,2,6,4,7,74,5,3,3,3,3,4,5,5,4,5,1,1,3,3,5,3,4,3,4,4,1,1,3,2,1,1,2,1,4,1,2,4,1,2,3,4,1,3,4,5,4,3,3,4,4,3,3,2,4,1,50
1,174,828,1,2,1,5,52,5,1,3,3,2,2,5,5,4,5,2,1,3,3,5,3,5,3,4,4,1,1,6,1,1,1,2,2,4,2,4,1,2,3,3,2,1,4,1,5,4,2,1,4,3,0,0,3,4,1,58
1,174,829,1,9,7,9,93,5,1,3,3,1,4,4,5,4,3,2,4,0,0,5,3,2,3,4,4,1,2,5,1,1,3,3,6,2,2,2,4,2,3,3,1,1,4,4,5,1,1,1,1,1,2,1,2,1,1,61
1,174,830,1,7,6,7,74,5,3,3,3,3,4,5,5,4,3,2,3,1,1,5,3,4,5,3,4,2,2,3,2,2,1,1,2,4,1,3,4,2,3,3,4,1,3,3,5,2,1,1,2,2,3,2,2,4,1,69
1,174,831,1,5,1,2,22,5,3,3,4,2,4,3,5,5,3,3,4,3,3,5,3,4,4,4,4,1,2,4,2,2,1,2,6,1,1,1,4,1,2,3,6,1,3,4,4,2,2,1,2,2,3,1,3,2,1,37
1,174,832,1,8,6,9,93,5,3,3,3,3,4,4,5,4,4,1,3,2,1,5,3,4,5,4,3,2,2,1,2,0,2,3,6,3,1,3,4,2,2,3,4,1,2,1,5,4,1,1,2,2,2,1,3,4,1,40
1,174,833,1,9,6,2,21,5,3,3,3,3,4,5,5,4,4,4,2,1,1,5,3,2,3,4,3,1,2,5,2,2,1,3,6,4,1,1,1,4,3,3,3,2,2,1,5,4,1,1,2,1,3,2,3,1,1,43
1,174,834,2,7,5,7,74,2,2,3,3,3,3,3,2,4,3,2,3,3,3,5,4,4,4,4,4,2,2,4,2,2,3,3,4,3,2,2,4,2,3,3,6,3,2,3,4,2,1,1,3,1,3,1,2,4,1,38
1,174,835,2,10,3,7,74,4,2,2,2,2,2,4,4,2,5,1,1,1,1,5,4,4,2,5,4,1,1,5,2,2,3,2,4,4,1,4,4,4,3,3,4,1,2,1,5,1,1,1,4,3,3,3,1,2,1,56
1,174,836,1,0,1,0,0,3,4,3,3,3,0,5,5,5,5,1,1,3,3,5,4,5,2,5,4,1,1,1,2,2,3,3,6,3,1,4,4,1,3,3,1,3,2,1,4,4,3,4,1,1,3,1,3,2,1,83
1,174,837,1,6,5,5,53,4,3,3,3,2,2,5,5,4,3,3,1,2,2,5,4,4,5,2,2,2,2,5,0,1,2,2,0,1,2,0,4,0,2,4,6,1,4,3,4,3,1,2,4,1,2,1,2,2,1,51
1,174,838,1,6,5,7,74,4,2,3,3,3,4,5,5,4,4,3,2,1,1,5,4,4,3,4,3,3,2,6,2,1,2,1,6,3,1,2,4,1,2,3,6,3,2,1,5,3,1,1,4,2,2,3,2,2,1,45
1,174,839,1,7,3,7,74,5,2,2,2,3,3,3,4,3,3,3,3,0,2,5,0,4,1,3,3,0,0,0,0,0,0,1,1,0,2,5,0,0,0,0,4,0,1,0,0,4,1,1,2,2,3,1,3,3,1,80
1,174,840,2,9,1,7,74,5,3,2,2,1,4,3,2,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,3,1,1,4,1,2,4,3,3,3,6,1,1,2,5,4,1,1,2,2,1,1,3,2,1,67
1,174,841,2,9,2,7,74,1,3,1,3,1,2,2,2,2,3,1,1,3,3,2,1,3,4,4,2,1,1,3,2,1,1,2,6,2,1,2,4,2,2,3,3,2,1,2,5,2,1,1,1,1,3,1,2,1,1,31
1,174,842,1,11,3,7,74,4,3,2,2,3,2,2,3,2,3,3,2,1,1,2,2,2,5,3,3,1,1,3,2,2,3,2,6,1,2,1,4,1,1,2,5,1,2,1,2,1,2,1,1,1,1,3,3,2,1,23
1,174,843,3,0,3,7,74,5,3,3,3,0,4,5,5,4,1,4,1,1,1,2,2,3,2,2,2,1,1,3,2,2,3,3,1,3,2,3,4,4,2,3,3,1,4,4,5,2,1,1,0,2,0,1,3,2,1,34
1,174,844,3,10,5,6,61,5,3,2,3,2,1,5,3,3,2,1,2,1,1,2,3,2,5,3,3,2,1,3,2,2,1,1,6,0,1,1,4,1,2,4,3,1,1,3,5,0,2,1,1,1,0,0,0,0,1,57
1,174,845,1,9,2,7,74,1,2,3,2,2,3,2,3,2,4,3,1,1,1,2,3,2,5,1,2,1,1,1,2,1,3,3,1,2,2,1,4,1,2,2,2,3,2,3,5,3,1,1,2,2,1,3,2,2,1,9
1,174,846,1,10,5,6,63,5,1,3,4,3,2,3,3,5,5,4,2,1,1,2,3,4,4,4,5,1,1,5,0,0,3,3,6,0,2,0,4,4,4,3,3,3,4,3,5,4,0,0,1,1,3,1,3,2,1,33
1,174,847,1,10,1,2,22,3,2,2,1,3,2,3,3,5,3,3,1,1,3,2,4,2,2,2,3,1,1,1,2,2,2,2,6,2,1,2,4,1,1,2,4,1,1,1,1,2,1,1,1,1,2,1,3,2,1,53
1,174,848,2,11,1,7,74,5,2,1,2,1,1,4,1,3,5,1,1,1,2,1,3,1,1,1,3,1,1,3,2,2,0,3,1,1,1,1,4,2,1,3,2,1,4,4,5,4,1,1,4,4,2,1,2,2,1,5
1,174,849,1,10,2,6,63,3,3,2,1,0,2,2,2,1,4,3,1,2,2,1,2,1,5,1,1,1,1,2,2,0,2,1,5,5,1,0,0,1,1,2,4,2,1,4,5,1,1,0,1,1,1,1,3,1,1,79
1,174,850,2,10,1,7,72,5,4,1,1,2,2,3,3,2,2,3,2,1,1,1,2,1,5,2,2,1,1,1,2,2,3,3,6,2,2,5,4,4,4,4,1,3,2,3,5,2,1,1,1,1,1,1,2,1,1,39
1,174,851,2,5,1,6,63,1,0,1,1,2,2,1,1,3,2,1,1,2,2,1,1,2,1,1,3,1,1,1,2,2,3,3,6,2,2,1,4,1,2,2,4,1,2,1,2,1,2,1,1,1,1,3,2,2,1,36
1,174,852,3,11,4,7,74,5,3,1,1,1,1,2,1,2,2,1,1,1,1,3,1,3,2,3,3,1,1,1,0,2,0,3,6,1,1,1,0,0,0,0,6,1,1,4,4,2,1,1,1,1,1,1,3,1,1,65
1,174,853,1,11,1,7,72,4,2,3,4,3,3,4,4,4,4,4,1,1,1,3,1,3,5,2,3,1,1,1,1,1,3,3,4,4,1,2,4,1,2,3,4,1,3,2,1,2,1,1,1,1,1,1,3,4,1,13
1,174,854,2,0,5,7,74,1,3,3,2,3,3,3,4,2,2,2,2,1,1,3,2,3,5,2,3,2,2,3,2,1,3,3,2,2,1,1,4,2,3,3,3,1,1,3,4,4,1,1,4,2,1,1,3,1,1,66
1,174,855,1,10,1,6,64,1,2,1,3,3,4,5,4,2,4,3,1,3,3,3,2,3,2,2,4,1,1,4,2,2,3,3,6,1,2,1,4,3,3,3,2,3,1,4,2,3,2,1,1,1,3,1,3,1,1,10
1,174,856,4,9,6,7,74,4,3,2,2,2,2,4,3,2,3,3,1,1,1,3,2,2,5,2,1,1,1,4,2,2,3,3,6,5,1,2,4,1,2,3,5,3,2,3,4,3,1,1,2,1,2,1,3,1,1,30
1,174,857,2,5,6,7,74,4,2,3,2,3,2,5,5,3,4,1,1,1,1,3,2,3,4,3,3,2,2,3,1,2,3,2,2,4,2,0,4,0,0,3,3,1,4,4,5,4,1,1,1,1,3,1,2,3,1,7
1,174,858,2,11,3,7,74,3,3,2,1,2,1,4,5,2,4,1,3,1,1,3,2,4,2,1,4,1,1,2,2,2,3,3,6,1,2,5,4,3,2,3,4,1,2,1,5,4,2,2,1,1,3,1,3,1,1,16
1,174,859,3,6,6,7,74,5,3,2,2,2,2,5,5,2,2,1,1,1,1,3,2,1,2,2,2,1,1,4,2,2,2,2,6,1,2,1,4,1,1,3,4,1,1,3,4,3,1,1,1,1,2,1,3,2,1,40
1,174,860,2,0,0,5,53,1,3,3,1,2,2,2,0,3,3,3,1,2,1,3,3,4,1,3,2,1,1,1,0,2,3,3,0,0,2,0,4,0,2,3,6,1,3,4,5,3,1,1,1,1,2,1,3,3,1,68
1,174,861,1,6,3,7,74,4,3,3,3,3,4,5,5,3,3,1,1,0,0,3,3,4,5,4,4,0,2,1,2,2,3,2,2,3,1,4,4,2,2,3,4,4,3,4,4,1,2,1,2,1,3,3,3,2,1,50
1,174,862,2,10,5,7,74,5,3,3,3,3,4,5,5,4,2,1,1,1,1,3,3,4,5,4,4,1,1,5,2,2,2,2,1,4,2,4,4,4,3,3,3,2,3,2,5,4,3,1,3,4,3,3,3,4,1,56
1,174,863,2,11,1,9,93,5,2,0,1,1,1,2,2,1,3,1,1,1,1,3,4,2,5,2,2,1,1,1,2,2,3,3,6,1,1,1,4,3,2,3,3,1,2,3,2,1,2,1,1,1,1,1,3,2,1,60
1,174,864,2,5,4,7,74,0,3,0,0,3,4,3,1,3,4,2,1,0,0,4,1,5,5,1,4,1,1,1,2,2,3,1,6,1,1,1,4,3,3,3,4,1,3,3,5,3,2,0,1,1,1,1,3,1,1,20
1,174,865,1,5,1,7,74,2,2,3,3,2,4,2,5,3,4,1,2,3,3,4,1,2,5,2,1,1,1,2,2,2,3,3,6,3,1,2,4,2,3,4,3,2,4,4,5,2,2,1,3,1,2,1,3,2,1,24
1,174,866,4,9,5,9,93,5,3,3,3,3,4,4,5,3,1,2,1,2,2,4,1,4,3,4,4,2,2,3,1,2,1,1,6,5,2,5,4,4,4,3,2,3,2,1,4,4,1,1,3,1,3,1,3,2,1,32
1,174,867,2,7,5,9,93,5,2,3,3,3,3,5,5,4,3,4,4,1,1,4,1,5,3,4,4,1,1,3,0,1,3,2,6,5,2,2,4,4,3,3,2,2,4,1,5,4,1,1,4,4,3,3,3,1,1,35
1,174,868,1,7,0,5,53,1,2,3,3,3,2,4,2,4,4,3,1,1,1,4,2,3,1,3,4,2,1,1,2,2,1,1,1,4,1,3,4,1,1,3,4,2,3,3,5,3,1,1,4,2,3,3,2,4,1,43
1,174,869,1,0,4,7,74,4,2,2,3,2,3,1,2,4,2,4,1,1,2,4,2,4,4,2,3,2,2,4,2,2,2,2,6,1,1,1,1,3,3,3,6,1,3,3,1,2,1,1,2,1,3,3,3,3,1,27
1,174,870,2,0,7,2,23,5,3,3,3,3,4,5,4,4,2,3,3,1,1,4,2,3,3,4,4,2,3,6,2,1,2,1,6,5,1,2,4,1,2,3,4,1,2,1,4,4,1,1,3,2,3,1,3,2,1,58
1,174,871,3,9,7,7,74,5,3,3,4,2,3,5,4,4,2,2,2,1,1,4,2,4,4,4,4,3,2,5,2,2,1,2,1,4,1,1,4,4,4,3,6,3,2,1,4,4,1,1,2,1,2,1,3,2,1,12
1,174,872,1,9,1,7,74,3,3,2,2,2,2,3,4,2,3,3,2,2,2,4,2,4,2,3,3,1,1,4,2,2,3,3,1,3,2,3,1,1,2,2,3,1,2,3,4,4,1,1,2,1,2,3,2,2,1,33
1,174,873,2,0,2,7,74,5,2,2,3,2,3,4,3,3,4,3,1,1,1,4,2,4,2,4,3,2,1,3,2,2,3,1,2,4,2,0,4,4,4,2,4,1,1,1,5,1,1,1,1,2,1,1,3,2,1,19
1,174,874,3,9,6,7,74,5,2,3,3,3,4,5,5,4,3,2,2,1,3,4,2,4,3,4,4,1,3,4,2,1,3,2,6,4,2,4,4,4,4,3,3,1,4,1,5,3,1,1,2,2,3,3,3,3,1,42
1,174,875,2,10,2,7,71,4,4,3,3,3,1,5,5,4,3,2,1,3,3,4,2,4,5,2,4,1,1,4,2,1,3,2,1,4,2,0,4,1,1,0,0,1,4,0,5,0,1,1,4,1,3,3,3,2,1,48
1,174,876,1,9,1,7,74,4,3,1,2,3,2,5,5,4,2,3,1,3,3,4,2,4,2,2,2,2,1,2,2,2,3,3,6,1,1,1,1,1,1,2,4,1,1,2,5,4,1,1,1,1,2,3,3,1,1,4
1,174,877,1,9,5,7,74,5,2,2,3,3,2,5,5,4,4,1,1,3,3,4,2,4,3,4,4,1,1,6,2,2,2,3,2,4,1,1,4,3,3,3,3,2,3,1,5,4,1,1,3,3,3,1,3,4,1,21
1,174,878,2,9,7,7,74,5,3,2,2,2,3,2,2,3,2,3,2,1,1,4,3,3,4,3,4,1,1,3,1,2,2,2,6,3,2,2,4,2,2,3,4,2,2,3,5,4,1,1,3,1,3,1,2,2,1,55
1,174,879,2,8,4,7,74,3,3,3,3,3,3,4,4,3,3,3,2,1,1,4,3,2,5,3,4,1,1,4,2,2,3,2,2,2,1,1,1,1,1,2,4,2,2,1,5,2,1,1,2,1,2,1,0,2,1,0
1,174,880,1,9,5,9,93,5,3,3,3,3,3,4,4,4,4,1,2,1,1,4,3,4,4,4,3,1,3,4,2,1,0,3,5,4,1,3,4,4,2,3,4,2,2,1,5,4,3,1,2,2,1,3,2,2,1,8
1,174,881,4,5,6,7,74,5,3,2,4,2,2,4,4,4,1,3,1,3,2,4,3,2,3,4,5,1,1,3,2,2,1,1,6,5,2,5,4,1,1,4,3,2,3,1,4,4,1,1,2,1,3,1,2,2,1,34
1,174,882,2,7,5,9,93,3,3,3,3,2,3,5,3,4,3,1,3,2,2,4,3,4,3,4,4,2,2,3,2,2,2,1,6,5,2,5,4,4,4,4,3,1,2,1,4,4,1,1,3,2,1,1,3,4,1,1
1,174,883,2,10,7,7,74,5,3,2,2,2,2,3,3,3,3,1,1,1,1,4,3,4,2,2,3,1,1,4,2,1,2,2,6,3,2,5,4,2,2,3,2,2,2,1,4,1,1,1,1,1,1,1,3,2,1,11
1,174,884,3,9,6,7,74,5,2,2,2,2,2,3,3,2,4,1,1,1,1,4,3,3,2,2,3,1,1,3,2,2,3,3,5,2,2,5,4,4,4,3,4,1,2,1,2,1,1,1,1,1,1,1,3,1,1,14
1,174,885,2,10,1,7,74,2,3,2,1,2,1,2,3,2,1,1,1,1,1,4,3,4,5,1,3,1,1,4,2,2,3,3,6,1,2,1,1,1,2,3,6,1,3,4,1,1,1,1,1,1,1,1,3,2,1,15
1,174,886,2,10,1,7,74,5,3,3,4,2,3,2,3,4,3,1,1,1,1,4,3,4,1,4,4,1,1,3,2,2,3,3,6,4,2,4,4,2,3,3,3,4,2,4,5,2,1,1,2,2,3,1,3,2,1,18
1,174,887,2,10,1,7,74,4,3,2,2,2,2,3,3,4,1,1,1,1,2,4,3,3,2,3,4,1,1,4,1,2,2,1,6,0,2,5,4,0,3,3,2,2,2,3,5,3,1,1,3,1,3,1,3,2,1,25
1,174,888,1,8,6,9,93,5,3,3,3,2,2,4,3,4,2,2,3,1,1,4,3,3,2,3,3,2,2,1,2,2,2,3,4,2,2,2,4,1,2,2,3,1,2,2,4,3,2,1,1,1,2,1,2,1,1,38
1,174,889,1,8,4,7,74,5,3,3,3,3,4,5,5,4,4,3,4,1,1,4,3,4,3,4,4,1,1,3,2,2,3,3,6,4,2,5,1,4,3,3,4,2,3,1,5,4,1,1,4,1,2,1,3,3,1,45
1,174,890,1,9,3,7,72,5,3,2,3,3,2,5,5,4,3,3,1,2,2,4,3,4,5,4,4,2,2,5,1,2,3,2,3,4,1,1,1,2,2,3,3,1,1,4,5,2,1,1,4,1,1,1,1,2,1,61
1,174,891,2,6,3,7,74,5,3,3,2,3,2,5,5,5,4,3,1,3,3,4,3,4,1,1,5,1,1,4,2,2,2,3,1,5,1,1,4,1,4,3,4,1,3,2,4,3,1,1,3,1,3,3,3,2,1,67
1,174,892,1,8,4,7,74,4,3,3,3,3,4,5,5,4,3,2,3,1,1,4,3,4,3,4,4,2,2,4,2,1,3,2,6,3,1,0,1,0,3,3,6,4,4,1,5,4,1,1,3,2,2,1,3,2,1,23
1,174,893,2,6,5,7,74,1,3,3,3,2,2,5,5,4,2,1,2,1,1,4,3,4,4,4,4,1,2,4,1,1,1,2,1,4,2,5,4,4,3,3,4,1,3,1,4,3,1,1,3,2,3,1,1,2,1,26
1,174,894,2,9,7,7,74,5,3,3,3,3,3,4,5,4,3,3,3,1,1,4,3,4,4,4,4,2,2,5,2,1,1,1,6,4,2,5,4,2,1,3,4,3,2,1,5,2,1,1,2,2,2,3,3,2,1,37
1,174,895,1,7,4,4,41,4,2,3,3,3,4,5,5,4,2,2,1,3,1,4,3,4,5,2,3,1,1,2,2,2,2,2,3,1,2,5,1,1,3,3,3,3,1,4,5,4,1,1,2,2,3,1,2,4,1,39
1,174,896,2,9,5,7,74,3,3,3,2,2,2,4,3,4,4,1,1,2,2,4,4,4,1,2,4,1,1,1,2,2,3,3,2,2,2,5,4,3,3,3,3,2,2,2,4,4,1,1,2,1,2,1,3,2,1,52
1,174,897,3,7,7,3,33,5,3,3,3,3,4,5,5,4,2,2,2,2,2,4,4,4,5,4,4,3,2,5,2,1,3,3,6,5,2,5,4,4,3,3,3,2,2,1,5,1,1,1,0,1,3,1,0,3,1,17
1,174,898,2,10,5,2,23,5,4,3,3,3,3,4,5,4,4,1,2,1,1,4,4,4,4,4,4,1,1,4,2,1,3,3,5,3,1,2,4,4,2,3,6,4,3,1,5,4,3,2,3,2,2,3,3,3,1,28
1,174,899,2,7,5,7,74,5,3,2,3,3,4,5,5,4,1,3,1,3,3,4,4,4,5,3,4,1,1,6,2,2,1,1,6,1,1,3,4,3,3,3,6,1,2,4,4,4,1,1,4,2,1,3,3,2,1,36
1,174,900,1,5,1,7,74,0,3,3,2,1,1,5,1,3,1,3,1,2,3,5,1,1,5,1,1,1,1,1,1,1,3,3,5,1,1,1,4,2,3,3,4,1,1,1,3,1,1,1,2,1,2,1,1,1,1,47
1,174,901,3,10,4,7,74,5,3,3,3,3,2,5,5,3,4,3,2,1,1,5,1,4,5,4,4,1,1,5,2,2,3,3,6,3,1,3,4,2,3,3,4,1,2,1,5,3,1,1,2,2,2,1,3,2,1,54
1,174,902,2,7,3,7,74,2,3,3,3,3,4,5,5,4,5,2,1,3,3,5,1,4,4,4,4,1,1,4,2,2,3,3,2,4,2,5,4,4,3,3,2,2,3,2,2,4,2,1,1,2,3,1,3,2,1,64
1,174,903,2,6,2,7,72,5,5,0,3,2,1,5,1,2,1,0,1,2,3,5,3,4,2,3,4,1,1,5,2,2,3,1,1,4,2,4,4,3,3,3,1,1,3,4,5,4,1,1,2,1,2,1,1,1,1,57
1,174,904,1,9,6,7,74,5,2,3,3,3,2,4,3,3,4,2,1,2,2,5,3,4,4,3,4,1,1,5,2,2,3,3,6,3,2,3,4,2,3,3,4,1,2,2,5,3,1,1,2,2,3,1,3,2,1,2
1,174,905,2,0,3,0,0,1,3,3,4,3,2,5,5,4,4,4,1,3,3,5,3,4,2,4,4,1,1,4,2,1,3,1,6,4,2,4,4,4,3,3,6,3,4,3,5,2,2,1,1,3,1,3,3,3,1,44
1,174,906,1,11,5,9,93,5,3,3,3,3,4,4,5,4,3,2,1,3,0,5,3,4,5,4,3,1,1,3,1,2,0,1,1,4,2,5,4,4,3,3,6,3,2,4,5,4,2,2,4,4,3,1,3,2,1,49
1,174,907,1,5,5,2,23,5,5,3,3,3,2,5,5,4,3,2,2,1,1,5,3,4,3,4,4,1,2,0,0,0,0,1,1,4,1,1,1,2,3,3,6,3,3,2,5,4,1,1,3,1,3,1,3,2,1,51
1,174,908,2,6,6,7,74,5,3,3,3,3,4,5,5,4,1,3,1,3,3,5,3,4,3,3,4,2,2,4,1,2,1,2,2,3,2,0,4,4,3,3,4,1,2,3,5,3,1,1,1,1,3,1,3,2,1,53
1,174,909,2,8,5,7,74,5,3,3,3,3,4,4,5,4,3,2,3,1,1,5,3,4,5,4,4,1,1,5,2,1,3,3,2,4,2,3,4,2,2,3,3,3,3,1,4,3,1,1,1,1,3,2,3,4,1,59
1,174,910,2,5,5,7,74,4,3,3,3,3,4,5,5,4,4,4,1,2,2,5,3,4,2,2,1,2,1,5,2,1,3,3,6,1,2,5,4,3,3,3,3,1,4,2,5,2,1,1,1,1,2,1,3,4,1,63
1,174,911,1,8,7,3,31,5,3,3,3,3,4,5,5,4,3,2,3,0,0,5,3,5,3,5,4,2,2,4,1,0,3,1,5,4,2,2,4,1,2,3,6,2,4,1,1,4,2,1,4,2,0,1,3,4,1,6
1,174,912,2,10,4,7,74,5,3,3,3,3,4,5,5,4,2,1,1,1,1,5,3,4,5,3,4,1,1,5,2,2,3,2,6,4,2,3,4,4,4,4,6,2,3,2,5,4,3,1,4,3,3,0,3,4,1,41
1,174,913,1,7,3,6,62,1,3,1,4,2,2,4,2,3,3,4,4,3,1,5,4,2,5,5,5,3,3,1,1,2,3,3,2,5,2,5,4,4,2,4,2,2,1,1,5,4,1,1,1,1,2,1,3,2,1,22
1,174,914,1,11,4,9,93,5,2,3,3,3,4,5,4,4,2,3,1,1,1,5,4,4,3,4,4,1,1,4,2,2,3,3,1,5,2,3,4,1,2,2,3,2,3,1,1,4,2,4,1,1,0,0,0,0,1,3
1,174,915,1,9,1,4,43,2,3,2,3,3,4,3,5,4,4,4,1,2,2,5,4,4,4,4,2,2,1,2,2,2,3,3,6,2,1,3,4,1,1,3,2,3,4,1,5,2,3,1,3,1,2,1,3,4,1,62
1,174,916,3,11,1,7,74,4,3,1,1,2,2,4,2,2,2,3,1,1,1,2,1,2,1,2,2,1,1,1,2,2,3,3,3,2,1,2,4,2,2,3,6,1,1,0,5,2,2,0,2,2,2,1,2,1,1,46
1,174,917,3,0,4,7,74,5,3,2,2,1,2,3,2,2,2,4,2,1,1,2,1,2,2,3,2,3,1,5,2,2,1,1,6,5,2,5,4,4,4,3,3,1,2,4,5,4,2,2,2,2,1,3,1,1,1,29
