CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16A.,Q.16B.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A....DID,Q.21B....DID,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,CARD..1,DECK..1,BALLOT..1,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,Q.101.,Q.102.,Q.103.,Q.104.,Q.105.,Q.106.,Q.106A.,Q.106B.,Q.106C.,Q.106D.,Q.106E.,Q.106F.,Q.106G.,Q.107.,Q.108.,Q.109.,Q.110.,Q.111.,Q.112.,Q.113.,Q.114.,N.116.,N.117.,N.118.
1,177,2203,1,4,1,1,4,5,4,2,3,10,0,2,0,7,8,8,0,5,2,3,1,1,1,2,2,3,0,0,3,1,5,1,2,1,5,2,0,3,1,3,2,0,0,0,4,2,1,4,4,4,2,5,5,2,3,2,1,1,2,5,1,1,2,3,3,2,177,2203,1,12,1,2,2,2,2,1,1,1,1,3,12,3,1,1,1,2,2,2,12,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,3,2,1,2,4,1,1,1,1,1,1,1,3,1,2,3,3,3,1,3,79,8,0
1,177,2204,1,3,7,1,4,5,4,1,11,8,5,8,7,1,7,8,7,3,1,5,1,1,1,2,1,2,3,1,1,1,5,1,1,2,2,1,3,1,2,1,1,2,3,1,4,2,1,6,4,4,2,1,4,1,1,1,1,2,2,3,2,2,3,2,2,2,177,2204,4,4,2,2,2,2,2,4,1,1,2,6,5,3,3,2,3,1,4,3,6,1,3,3,3,3,3,3,3,3,2,2,3,2,2,6,2,2,5,1,2,1,3,2,3,3,3,3,3,2,3,4,3,3,3,4,2,1,76,109,0
1,177,2205,1,2,7,1,4,5,4,1,11,2,3,8,7,1,8,3,8,3,2,3,1,1,1,1,2,2,5,1,1,1,5,1,5,2,1,2,2,1,2,4,1,5,4,1,2,4,1,8,4,4,5,3,3,1,1,1,1,2,4,3,2,2,4,4,5,2,177,2205,3,3,1,1,1,1,2,4,1,1,1,4,2,2,1,1,1,3,2,4,11,1,1,3,3,2,2,3,2,3,2,1,1,1,1,6,2,2,5,1,2,1,3,3,2,3,2,3,3,3,2,3,2,3,3,4,2,2,76,58,0
1,177,2206,1,1,4,1,2,4,11,0,4,6,7,1,2,2,4,3,1,2,0,1,1,2,1,1,1,0,5,1,1,1,8,4,1,3,2,2,1,1,2,1,1,1,1,3,2,1,1,5,4,1,3,4,4,4,0,1,2,0,3,2,2,1,3,2,1,2,177,2206,4,2,1,4,1,1,4,2,1,1,2,5,8,3,1,2,1,3,1,1,11,2,3,3,3,1,3,3,2,3,1,1,3,2,3,5,2,2,1,2,2,1,1,4,4,4,4,1,4,4,2,3,2,1,3,3,2,2,79,15,0
1,177,2207,1,1,7,1,3,4,4,1,3,7,8,8,7,3,6,5,6,3,2,2,1,1,1,2,2,2,5,1,1,1,5,1,2,1,4,1,4,1,1,5,1,2,2,1,1,2,1,7,1,4,2,1,4,3,2,1,2,3,3,3,2,2,2,1,5,2,177,2207,4,1,2,3,3,3,2,2,1,3,2,4,10,2,1,1,1,3,1,2,1,2,2,3,3,2,1,2,1,3,3,2,1,2,1,6,2,1,2,2,2,2,1,1,2,2,2,2,2,1,3,3,4,1,3,3,1,3,79,95,0
1,177,2208,1,3,5,1,5,4,4,1,4,2,6,8,7,1,2,6,3,2,1,5,1,1,1,2,2,3,5,1,1,1,1,1,1,4,4,3,3,1,4,5,5,5,1,1,4,3,1,6,3,4,2,1,4,1,1,1,1,2,1,5,1,2,3,1,3,2,177,2208,2,12,2,2,2,2,2,4,1,1,1,5,1,4,4,2,2,1,3,4,11,2,1,3,2,3,1,4,2,3,2,3,1,4,2,6,1,1,1,1,2,1,3,3,3,3,3,3,3,3,1,2,3,1,3,4,2,2,76,25,0
1,177,2209,1,1,1,1,2,3,4,1,11,4,8,2,6,3,3,4,0,2,1,3,1,1,1,2,2,3,5,1,1,1,5,1,2,4,4,2,4,4,2,2,2,1,5,1,4,2,1,4,4,4,2,2,4,2,1,1,1,3,1,2,1,2,2,2,0,2,177,2209,4,10,1,1,2,1,5,4,1,1,2,3,12,3,2,4,1,2,2,4,11,2,1,3,2,2,2,2,2,3,2,2,2,2,2,6,2,2,1,2,2,2,1,2,3,3,3,3,3,3,4,5,5,5,4,5,4,5,0,9,0
1,177,2210,1,1,1,1,3,5,4,1,11,8,3,8,7,4,7,8,0,1,2,3,1,1,1,1,1,2,5,1,1,1,12,3,3,2,2,5,2,1,4,2,1,2,0,1,2,2,1,7,4,4,2,2,5,3,2,1,1,3,5,2,1,2,2,3,2,2,177,2210,0,12,2,2,1,2,4,2,2,1,3,3,12,3,3,1,2,2,2,3,12,6,2,2,2,2,2,3,2,2,2,0,3,3,4,6,2,2,2,2,1,3,2,1,2,4,2,4,4,4,3,2,1,2,3,3,3,3,55,82,0
1,177,2211,1,1,1,1,4,4,4,1,0,0,0,0,0,7,5,4,0,5,3,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,2,177,2211,0,12,0,0,0,0,0,5,6,5,6,6,12,5,6,5,4,4,5,5,12,6,0,0,0,0,4,5,4,0,0,0,0,5,4,7,3,3,0,6,4,5,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,16,16,1
1,177,2212,3,2,1,2,3,4,4,1,11,0,0,8,7,1,1,6,8,2,2,1,1,1,1,1,2,2,5,1,1,1,5,4,2,2,3,2,3,1,1,5,5,5,5,1,4,4,1,5,1,4,2,1,4,3,2,1,1,3,4,1,3,1,1,2,3,2,177,2212,4,12,1,4,2,4,2,2,1,3,4,4,12,4,1,3,1,3,1,1,10,6,1,2,2,1,1,2,3,2,1,1,1,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,3,2,3,3,2,3,3,4,2,2,0,3,0
1,177,2213,1,2,1,1,3,4,4,1,11,3,7,3,0,4,4,4,6,2,1,5,2,1,2,2,1,2,3,0,1,1,5,1,2,1,5,2,1,1,1,3,5,5,3,1,1,2,4,12,4,4,2,4,4,2,2,1,1,2,2,2,2,2,4,2,1,2,177,2213,3,12,2,2,2,4,5,3,2,4,5,6,12,5,6,5,4,4,5,5,12,6,0,0,0,0,4,5,4,0,0,0,0,5,4,7,3,3,0,6,4,5,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,20,50,3
1,177,2214,1,2,1,2,4,4,4,1,0,5,5,0,1,3,7,8,0,3,1,5,1,1,1,2,2,1,0,1,1,1,12,1,2,3,5,3,0,0,2,1,1,1,0,1,2,4,4,12,4,1,2,1,3,1,1,1,1,1,1,3,1,1,2,3,5,2,177,2214,1,12,1,5,0,1,0,5,6,1,1,6,12,5,6,2,1,2,5,4,12,6,0,1,1,2,2,5,2,3,2,1,1,5,1,7,1,2,1,1,1,1,1,1,4,4,4,4,4,4,4,5,5,5,4,1,1,2,54,7,1
1,177,2215,1,2,1,1,4,4,4,1,4,4,5,1,1,1,6,5,11,2,2,3,1,2,2,2,1,2,3,1,1,1,5,1,2,1,1,4,3,1,4,4,3,2,5,3,2,2,1,4,4,1,5,1,3,3,2,1,1,1,2,2,1,1,3,3,5,2,177,2215,3,4,2,4,2,4,3,3,2,1,3,4,5,2,1,1,1,3,1,4,10,3,3,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,3,1,1,1,3,2,2,4,1,3,4,4,3,3,4,3,2,48,27,1
1,177,2216,1,1,2,2,3,4,4,1,5,6,7,1,2,3,6,5,11,2,1,0,4,1,1,1,1,2,5,0,1,1,5,4,4,3,2,1,2,3,2,1,1,4,2,1,3,3,4,12,4,1,2,1,2,1,2,1,1,3,2,2,2,2,3,3,1,2,177,2216,3,1,2,2,4,2,2,3,1,1,1,3,12,4,1,2,1,2,2,2,12,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,2,2,1,4,5,5,5,4,5,4,5,15,2,1
1,177,2217,1,1,2,1,3,4,4,1,11,2,6,3,1,3,5,4,11,3,1,5,1,2,1,1,1,3,4,1,1,1,12,4,1,3,3,3,1,4,2,1,5,5,5,1,4,2,4,8,4,4,1,1,3,2,1,2,1,1,1,3,1,1,1,3,2,2,177,2217,1,12,1,1,1,1,1,3,1,1,1,5,12,4,3,1,2,2,1,3,12,5,1,3,2,2,3,3,3,3,1,1,1,2,1,6,2,2,1,4,2,1,4,4,4,4,4,4,4,4,2,3,2,1,3,2,2,2,49,22,1
1,177,2218,1,2,2,1,3,4,4,1,4,7,3,2,1,3,5,4,8,2,1,5,1,1,1,1,1,3,0,1,1,1,5,1,3,1,3,2,3,1,1,2,1,2,2,1,3,2,4,8,4,4,3,1,1,3,2,2,1,2,2,2,2,2,3,3,1,2,177,2218,2,12,1,2,3,0,3,4,2,1,2,3,12,3,6,2,1,1,3,4,12,6,0,0,1,2,1,1,1,2,2,2,1,1,2,1,3,1,1,2,2,1,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,55,38,3
1,177,2219,1,2,2,1,4,5,4,1,4,11,7,8,7,4,8,6,9,3,1,1,2,1,1,1,0,2,0,1,1,1,5,4,1,3,3,4,2,3,2,2,5,1,4,3,4,2,4,12,4,4,2,1,4,3,2,1,2,2,0,2,2,2,1,3,0,2,177,2219,1,12,3,1,1,2,3,3,1,1,2,2,12,2,2,2,2,2,2,1,12,1,2,1,1,1,1,4,2,2,2,2,2,2,2,4,1,1,3,3,1,1,4,4,4,4,4,4,4,4,3,3,1,2,2,3,2,4,49,48,1
1,177,2220,1,2,2,1,4,4,4,1,2,9,7,8,7,4,8,6,11,1,2,1,3,1,1,2,1,2,5,1,1,1,11,1,3,1,5,2,2,1,1,4,4,4,4,1,4,2,1,1,4,1,3,1,4,3,2,2,1,2,2,3,2,2,2,2,5,2,177,2220,2,10,1,2,2,2,2,2,1,1,2,3,2,4,2,1,1,2,1,1,3,1,1,3,3,3,3,3,3,2,1,2,1,2,1,6,2,2,1,1,2,1,2,2,4,4,2,2,4,2,2,2,2,2,3,4,2,2,49,85,0
1,177,2221,1,1,3,2,3,4,4,1,11,5,6,1,6,1,5,4,3,1,2,3,3,1,1,2,2,3,5,1,1,2,12,4,4,1,4,1,4,1,4,5,1,5,4,1,2,4,1,6,4,4,4,3,1,3,3,2,2,3,3,3,2,2,2,1,3,2,177,2221,4,9,1,2,4,4,2,1,1,2,2,3,1,2,1,1,1,3,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,3,1,3,3,4,2,4,53,42,1
1,177,2222,1,1,3,2,3,3,3,2,3,5,4,2,1,4,5,8,0,2,2,3,2,1,1,1,2,1,5,1,1,1,7,1,3,2,5,1,1,1,1,1,1,1,1,1,1,2,1,6,1,4,1,1,4,2,2,2,1,1,1,3,2,2,2,1,3,2,177,2222,1,2,2,2,2,2,2,3,1,1,2,2,2,1,1,1,1,1,1,1,12,5,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,3,2,1,1,4,4,4,1,4,4,4,4,1,2,1,3,3,3,1,3,58,21,1
1,177,2223,1,2,3,2,3,4,4,1,6,6,8,2,3,3,6,5,7,1,3,1,2,1,1,1,2,1,5,1,1,1,7,1,2,2,5,2,2,1,1,5,2,2,2,1,2,2,1,4,4,4,2,1,4,1,1,1,1,2,2,3,2,2,3,1,3,2,177,2223,4,1,1,4,2,4,2,3,1,1,2,3,1,2,1,1,1,3,2,3,10,1,1,3,1,2,1,3,1,3,2,2,1,3,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,3,2,2,3,3,4,3,2,34,3,1
1,177,2224,1,2,3,1,4,4,4,1,11,8,11,2,7,3,8,3,11,1,1,5,3,1,1,1,1,3,3,0,1,1,3,0,2,3,1,4,0,1,1,3,1,2,5,1,3,2,1,3,4,4,3,1,4,2,2,2,1,2,1,2,1,1,3,1,1,2,177,2224,1,2,3,3,3,3,1,4,1,1,6,6,3,5,6,5,4,4,5,5,3,6,0,0,0,0,4,5,4,0,0,0,0,5,4,7,2,2,1,1,1,2,4,4,4,4,4,4,4,4,4,3,5,3,0,4,2,2,55,44,3
1,177,2225,1,2,3,2,3,4,4,1,0,7,5,2,1,7,2,2,11,2,2,3,4,1,1,1,2,2,0,1,1,2,12,1,3,1,5,2,2,1,1,3,3,2,5,1,4,4,1,6,4,1,2,5,3,3,1,2,1,1,1,5,2,2,0,1,3,2,177,2225,3,5,1,2,2,2,2,5,1,1,1,4,12,3,1,1,1,2,1,4,10,3,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,4,1,4,4,4,4,1,3,1,2,3,3,4,2,2,49,15,1
1,177,2226,1,1,4,1,4,5,4,1,11,2,4,1,1,3,1,6,0,3,1,5,1,1,1,1,1,2,2,1,1,1,1,1,1,5,1,1,2,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,5,1,1,1,2,2,2,5,1,0,1,1,0,2,177,2226,4,1,2,1,1,1,1,4,1,1,1,5,12,4,3,4,2,1,4,4,12,6,1,3,3,2,1,3,2,2,3,3,1,3,1,6,1,2,1,1,1,1,4,4,4,4,4,4,4,4,3,4,3,1,1,3,2,2,0,25,0
1,177,2227,1,1,4,1,3,5,4,1,7,10,7,6,4,4,7,6,7,4,1,5,2,1,1,1,1,2,3,1,1,1,5,1,1,3,3,2,2,1,1,3,1,1,1,1,1,2,4,6,4,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,5,2,177,2227,1,12,1,2,3,2,2,3,1,1,2,2,3,2,1,2,1,2,1,2,12,2,3,3,3,3,3,3,2,3,2,2,2,2,1,1,2,2,2,2,2,2,1,4,4,4,4,4,4,4,2,4,3,1,3,3,3,1,23,84,0
1,177,2228,1,2,4,2,6,7,4,2,0,7,8,1,1,1,6,5,0,2,1,5,6,1,1,1,2,3,5,1,1,1,5,1,3,2,5,2,2,1,2,1,1,1,3,1,4,2,1,6,4,4,1,1,3,1,1,2,1,2,2,1,1,1,1,3,6,2,177,2228,3,2,1,2,2,1,1,3,1,1,1,2,5,1,1,3,1,2,3,2,4,3,2,2,2,2,2,3,2,2,2,1,1,2,2,1,1,2,1,1,2,5,4,1,4,4,1,4,4,4,2,2,2,2,3,3,1,2,15,10,2
1,177,2229,1,2,4,1,4,4,4,1,3,6,1,8,7,4,8,4,8,2,1,5,2,1,1,2,1,2,5,2,1,1,5,1,5,3,3,2,2,3,4,1,1,2,1,1,3,2,1,8,4,4,2,0,5,2,1,2,1,1,3,1,2,2,1,3,3,2,177,2229,4,2,2,4,3,3,2,3,2,2,2,3,12,1,3,2,2,2,2,2,12,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,4,4,4,4,4,4,4,4,2,4,2,2,3,3,3,2,48,34,1
1,177,2230,1,2,4,1,4,4,4,1,11,9,7,3,1,4,6,5,6,2,2,3,2,1,1,1,2,1,5,1,1,1,5,4,2,1,5,2,3,1,4,2,2,5,2,1,3,4,1,4,4,4,2,1,4,1,1,2,3,1,2,4,1,1,4,1,5,2,177,2230,4,11,1,2,2,2,2,3,1,1,2,2,2,3,1,2,2,2,3,4,12,5,2,2,2,2,3,2,1,2,2,2,3,2,2,6,2,2,1,1,3,1,2,3,2,3,2,3,2,1,2,3,2,1,3,4,3,2,55,59,1
1,177,2231,1,2,4,2,3,4,4,1,11,10,6,2,2,4,6,5,6,2,2,3,1,1,1,2,2,1,5,1,1,1,0,1,2,3,4,2,2,1,1,5,2,2,2,1,4,4,1,0,4,4,2,1,4,3,2,1,1,2,2,5,1,2,4,2,5,2,177,2231,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,98,0
1,177,2232,1,2,4,1,4,4,4,1,0,9,0,2,1,3,6,5,7,2,1,0,2,1,1,2,2,2,5,2,1,1,12,1,3,3,3,2,2,1,1,2,1,1,5,1,4,2,1,8,4,4,2,3,4,1,2,1,1,2,2,3,1,2,3,3,1,2,177,2232,2,12,1,4,4,2,2,3,1,1,1,5,12,4,1,2,2,2,3,2,12,2,3,3,3,2,2,3,2,3,1,2,2,3,2,5,2,2,1,1,2,1,3,2,3,3,2,3,3,1,2,3,2,2,3,3,2,2,49,23,3
1,177,2233,3,2,4,1,6,6,4,1,5,11,7,1,2,2,7,6,11,3,1,5,1,1,1,2,1,2,2,1,1,2,12,4,2,2,4,2,4,1,4,5,2,2,2,2,2,4,1,1,1,1,2,1,3,2,2,1,1,2,5,3,2,1,4,0,0,2,177,2233,4,3,1,4,3,2,2,1,1,3,5,4,1,2,1,1,1,1,2,4,12,1,2,3,3,2,3,3,3,3,2,1,2,2,2,1,2,2,3,2,2,3,1,2,3,3,1,2,1,2,3,3,2,1,2,3,1,2,23,32,2
1,177,2234,3,2,4,1,4,5,4,1,3,8,5,8,6,3,7,6,9,2,1,3,6,2,1,1,1,2,5,1,1,1,5,1,3,2,5,1,2,1,1,5,2,4,4,1,1,2,1,7,4,4,2,2,4,3,2,2,1,3,3,1,3,3,2,3,6,2,177,2234,2,7,2,3,3,3,2,3,1,2,3,4,5,1,1,1,1,3,1,1,2,1,3,3,3,3,2,3,3,2,2,1,1,2,1,5,2,2,1,1,2,1,2,2,3,3,3,2,3,1,2,3,3,1,3,4,2,2,17,31,1
1,177,2235,3,2,4,1,4,5,4,1,4,11,8,8,7,1,8,6,8,2,2,1,2,1,1,2,2,2,2,1,1,1,5,1,1,2,5,3,2,1,2,5,1,5,5,1,3,2,1,8,4,4,2,1,3,3,2,2,1,3,2,3,1,2,2,3,5,2,177,2235,4,1,1,4,3,4,2,3,1,1,4,3,2,4,2,1,1,3,2,4,11,5,3,2,3,3,3,3,3,3,2,2,2,2,1,5,2,2,1,1,1,2,3,2,3,3,2,2,3,3,3,4,3,3,3,4,3,4,50,87,0
1,177,2236,1,2,4,1,4,5,5,2,11,10,5,8,7,1,8,6,8,4,2,3,6,1,1,2,1,1,1,1,1,1,3,1,1,3,3,1,1,1,2,5,1,5,5,1,4,2,1,4,4,4,2,2,2,1,2,1,1,2,2,1,2,1,1,3,5,2,177,2236,2,1,1,3,4,1,2,4,1,2,1,4,3,1,1,2,1,2,1,2,10,1,2,3,3,2,3,3,3,3,1,1,1,2,2,6,2,2,1,1,2,2,2,1,4,2,4,4,4,1,2,4,1,1,3,4,2,1,47,39,1
1,177,2237,1,6,4,1,4,6,4,2,6,3,8,1,6,4,8,4,8,4,1,5,1,1,1,1,1,2,3,1,1,1,8,1,1,1,4,2,4,1,2,5,2,2,1,1,1,2,0,8,4,4,1,3,3,3,2,2,1,1,5,1,2,3,4,2,3,2,177,2237,3,1,1,2,2,2,2,4,1,1,1,3,12,4,2,2,1,1,3,2,3,2,2,2,2,2,1,3,2,2,2,2,1,3,2,1,2,2,1,3,2,1,1,4,1,4,4,4,4,1,2,4,3,1,4,4,2,2,18,38,0
1,177,2238,1,0,2,0,1,4,14,0,1,3,5,6,4,2,4,5,5,0,0,1,2,0,1,2,1,1,5,2,1,1,5,1,3,1,4,2,2,1,2,3,2,5,1,1,3,2,1,1,4,4,2,1,2,4,2,2,1,2,5,3,2,3,2,3,3,2,177,2238,4,4,2,2,3,3,3,3,2,1,2,4,6,3,2,1,1,2,2,2,12,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,4,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,3,3,2,55,37,3
1,177,2239,1,2,4,1,3,4,4,1,11,5,7,2,4,1,5,4,0,3,1,5,2,1,1,1,2,3,5,1,1,1,5,4,5,4,4,4,4,1,4,4,4,2,5,1,4,4,4,4,0,4,0,5,4,1,2,1,1,0,0,5,1,2,4,2,3,2,177,2239,4,1,1,1,2,2,1,3,2,4,1,5,12,4,1,5,2,2,3,2,12,1,1,2,2,1,4,3,3,2,2,2,3,3,2,6,1,2,2,6,1,2,1,1,1,2,2,3,3,2,3,1,3,3,2,3,1,2,21,82,0
1,177,2240,1,2,4,2,3,4,4,1,11,5,7,1,1,4,6,5,6,3,2,1,1,1,1,1,2,2,5,3,1,1,1,1,1,5,5,2,2,1,2,1,1,4,1,1,1,2,1,5,4,4,2,3,4,3,2,1,1,1,1,2,1,2,2,1,6,2,177,2240,4,1,3,2,3,4,3,3,1,1,1,1,12,1,5,1,1,1,1,4,12,6,3,3,1,3,3,3,2,3,1,3,3,2,2,1,2,2,1,1,2,1,4,4,1,4,4,4,4,4,2,4,3,1,1,1,1,1,48,54,1
1,177,2241,1,2,4,1,4,5,4,1,11,9,6,4,7,1,7,8,8,3,1,5,1,1,1,2,1,1,5,1,1,1,12,1,5,1,3,2,2,3,1,2,1,4,3,3,2,3,1,4,4,4,2,1,1,3,1,2,1,2,3,2,3,2,3,3,5,2,177,2241,3,1,1,4,3,3,3,3,2,3,4,4,12,1,1,1,1,3,1,2,12,4,2,3,3,3,4,3,3,2,3,3,3,2,1,5,2,2,1,1,3,3,2,1,3,2,1,1,1,1,3,4,3,2,3,4,2,2,43,70,3
1,177,2242,2,2,3,1,4,6,4,1,0,1,2,7,2,4,1,3,0,1,1,5,4,1,1,1,2,3,5,1,1,1,1,1,1,5,3,2,0,0,1,1,1,0,1,1,3,2,1,7,4,4,3,1,4,1,1,1,0,1,1,1,1,1,0,1,3,2,177,2242,3,4,4,0,0,1,1,4,1,1,1,3,12,3,5,4,2,1,4,5,12,5,1,3,2,2,3,3,2,3,2,2,3,3,2,1,1,1,2,1,1,2,1,1,1,4,4,4,4,1,3,4,4,3,3,3,1,3,16,41,1
1,177,2243,1,2,4,1,4,5,6,1,11,11,11,8,7,1,7,6,3,3,2,3,1,1,1,1,1,2,3,1,1,2,12,0,2,2,4,3,4,1,1,5,5,3,5,1,4,4,1,6,4,4,2,1,4,2,1,1,2,2,2,1,2,3,4,2,6,2,177,2243,3,12,2,4,2,5,2,3,1,1,2,2,10,2,2,1,1,2,3,4,11,2,2,3,3,2,1,3,3,3,3,2,1,3,3,1,2,2,1,2,2,1,2,1,2,2,2,1,2,3,2,3,3,2,3,3,3,3,24,79,0
1,177,2244,3,2,4,2,4,5,4,1,3,7,7,8,7,3,8,6,0,2,2,3,1,1,1,2,1,2,3,1,1,1,1,1,1,5,4,1,3,1,2,2,1,2,1,5,4,2,1,1,4,4,1,1,2,1,1,1,1,1,1,5,1,1,2,1,5,2,177,2244,2,1,1,1,2,1,1,4,1,1,1,2,9,3,3,4,1,3,2,4,11,1,2,3,3,2,2,3,3,3,2,2,2,3,3,6,2,2,1,1,2,2,2,3,2,2,2,3,3,1,2,4,2,3,2,3,2,2,41,92,0
1,177,2245,1,2,4,1,4,4,4,1,0,5,7,8,7,3,8,6,0,2,1,0,1,1,1,1,1,2,3,1,1,1,12,1,1,3,5,2,2,3,2,2,1,1,2,1,4,2,1,4,4,4,2,1,4,1,1,2,1,2,3,3,1,1,2,1,5,2,177,2245,1,12,1,2,3,2,3,4,1,1,2,5,12,4,2,1,2,1,2,3,12,3,2,3,3,2,3,3,2,3,2,2,3,2,3,5,2,2,1,1,2,1,2,3,2,3,2,2,3,2,2,2,2,1,2,3,2,2,48,6,1
1,177,2246,1,2,4,1,3,5,4,1,11,11,8,1,3,2,7,6,0,2,1,5,1,1,1,2,1,2,3,1,1,1,5,4,2,2,2,2,4,1,2,2,5,2,3,1,3,2,1,4,4,1,1,5,3,1,2,2,1,2,2,0,2,1,4,2,5,2,177,2246,4,4,1,2,2,1,2,3,2,1,2,3,12,1,1,2,1,2,3,3,12,1,2,3,3,2,3,4,3,3,3,1,3,3,2,2,2,2,1,1,2,5,1,2,2,1,2,1,2,4,2,3,2,2,2,3,2,2,15,12,1
1,177,2247,3,2,4,2,4,5,4,1,11,2,5,8,7,3,8,6,8,2,1,5,1,1,1,2,2,3,5,1,1,2,12,4,1,4,1,5,2,1,1,2,1,1,5,1,4,4,1,6,4,4,2,3,4,1,1,2,1,1,2,5,1,1,2,3,5,2,177,2247,4,12,1,2,2,1,1,4,1,1,1,2,12,4,2,4,1,2,2,2,12,1,2,3,2,3,3,2,3,3,1,3,3,2,3,1,2,2,1,1,1,1,2,3,1,3,2,3,2,3,2,3,3,1,3,3,1,2,55,63,3
1,177,2248,1,2,2,2,4,5,5,2,11,6,0,8,7,1,8,6,0,3,1,5,6,1,1,2,1,3,1,1,1,1,12,4,1,3,5,4,2,1,4,1,1,5,5,1,4,4,1,12,4,4,2,5,4,1,1,3,1,1,1,4,1,1,4,3,5,2,177,2248,4,1,1,2,2,2,2,4,1,1,2,3,12,4,2,2,1,2,3,3,12,5,3,3,3,3,3,4,3,3,2,3,3,2,3,1,2,2,1,1,2,1,2,3,2,3,1,3,2,3,2,3,3,1,3,4,2,1,46,81,1
1,177,2249,2,2,1,1,4,4,4,1,0,0,0,3,3,3,6,5,0,2,1,0,1,1,1,1,2,3,0,1,2,2,12,0,1,4,4,1,2,1,2,1,1,1,1,1,4,4,1,1,4,4,1,1,3,1,0,1,1,1,1,5,1,1,2,1,5,2,177,2249,3,12,1,1,1,1,1,2,1,1,1,1,12,4,2,3,4,1,4,4,12,6,0,3,3,3,3,4,3,3,3,1,3,4,3,5,2,2,1,1,2,1,2,4,4,4,4,4,4,4,2,3,3,1,3,3,2,1,45,23,3
1,177,2250,1,2,2,2,4,6,4,1,11,11,6,8,7,1,3,6,3,2,2,1,2,1,1,2,2,2,4,2,1,2,12,4,2,4,4,2,2,4,3,4,1,5,5,3,2,2,1,12,4,4,1,3,3,1,2,1,3,3,5,3,2,1,2,3,5,2,177,2250,3,1,1,4,3,4,2,3,2,1,3,3,11,1,3,2,1,1,3,2,12,1,3,2,3,2,3,3,2,3,3,3,3,3,2,1,2,2,1,1,1,1,4,4,4,4,1,4,2,4,2,2,3,3,1,3,1,3,0,17,0
1,177,2251,1,1,3,1,3,4,4,1,11,7,5,3,1,4,6,5,0,2,2,3,1,1,1,2,2,2,5,1,1,1,5,1,2,1,5,2,3,3,2,2,1,1,2,1,2,2,1,12,4,4,1,1,4,1,1,1,1,1,1,5,1,1,4,0,5,2,177,2251,1,1,1,1,1,1,1,4,1,1,1,2,12,4,1,4,1,2,4,4,12,5,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,1,1,2,1,3,2,2,3,2,3,3,2,3,4,3,3,3,4,2,2,55,86,0
