CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.31H.,Q.31I.,Q.31J.,Q.31K.,Q.31L.,Q.31M.,Q.31N.,Q.31O.,Q.31P.,Q.31Q.,Q.31R.,Q.31S.,Q.31T.,Q.32.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.36C.,Q.36D.,Q.36E.,Q.36F.,Q.36G.,Q.36H.,Q.36I.,Q.37A.,Q.37B.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.49.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.51A.,Q.51B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.54C.,Q.54D.,Q.54E.,Q.55A.,Q.55B.,Q.56.,Q.57.,Q.58.,Q.58..1,Q.58..2,Q.58..3,Q.58..4,Q.58..5,Q.58..6,Q.58..7,Q.58..8,Q.58..9,Q.58..10,Q.58..11,Q.58..12,Q.59.,Q.60A.,Q.60B.,Q.61A.,Q.61A..1,Q.61B.
1,101,320,2,2,2,2,3,4,4,50,4,3,1,3,2,2,1,2,3,1,2,1,2,3,2,0,3,2,1,4,2,2,2,1,4,2,3,2,2,2,3,1,4,2,2,4,4,1,4,4,1,1,2,4,1,2,4,4,2,1,5,4,1,4,3,3,1,1,2,101,320,2,2,1,1,1,2,2,3,1,1,2,1,3,1,2,1,1,2,1,2,2,1,0,3,2,1,1,1,1,3,1,3,1,2,1,3,2,3,1,2,0,0,25,75,0,3,2,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,3,1,1,4,5,3
1,101,321,2,2,5,2,4,8,3,35,4,1,1,1,2,2,0,2,2,1,2,3,2,2,2,1,1,2,1,2,2,3,2,2,4,2,5,2,2,2,2,3,2,1,3,3,3,2,3,2,2,2,2,3,4,1,3,2,3,1,1,3,1,2,3,3,1,2,2,101,321,2,2,2,1,1,2,2,1,2,3,2,5,1,1,4,2,2,4,4,2,4,2,4,4,2,3,2,1,5,3,1,2,3,3,2,3,3,3,1,2,5,10,70,5,10,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,2,4,3,5
1,101,322,2,2,4,1,4,3,5,40,4,4,1,1,2,2,1,2,1,2,1,2,2,1,3,1,1,1,1,3,2,2,2,2,1,1,1,1,1,1,1,4,1,4,2,3,4,4,4,4,4,4,2,4,2,4,4,4,2,4,5,1,1,3,2,2,1,1,2,101,322,2,3,3,1,1,3,1,1,1,1,2,2,3,2,1,2,2,4,4,3,4,4,4,4,4,1,2,1,5,3,1,4,1,3,1,3,1,1,2,2,10,50,38,2,0,2,1,3,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,4,3,1
1,101,323,2,3,5,1,3,7,4,17,4,2,1,1,2,3,1,3,3,2,2,3,3,3,3,8,2,2,1,7,2,2,3,2,3,2,2,3,3,2,2,1,2,4,3,2,1,1,2,2,2,1,2,3,1,1,2,1,2,1,2,2,1,1,3,3,1,1,2,101,323,2,2,3,1,1,2,3,3,2,2,2,2,2,2,2,4,1,3,2,4,4,3,4,4,4,3,1,1,3,3,5,2,2,3,3,3,2,1,1,1,0,2,10,10,78,2,2,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,5,0,0,0,0,0
1,101,324,2,2,4,1,3,11,3,50,4,4,1,2,2,2,1,2,2,1,1,1,2,2,1,8,1,2,1,5,2,2,2,2,3,1,1,1,1,1,1,4,3,2,2,1,1,4,2,1,4,1,1,1,4,4,4,4,3,1,1,3,3,3,3,3,1,1,2,101,324,2,3,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,4,2,4,4,2,3,1,1,2,3,1,2,1,1,1,2,2,1,1,2,5,50,45,0,0,1,1,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,4,2,4
1,101,325,2,3,5,2,3,10,3,29,4,11,1,1,2,3,1,2,2,1,2,2,2,2,2,1,2,1,1,3,2,1,2,2,6,2,0,2,2,2,2,2,1,2,3,1,2,4,1,2,0,1,2,1,1,2,1,1,2,2,2,1,1,1,3,3,1,1,2,101,325,2,1,1,1,1,1,2,3,2,1,2,2,3,1,2,2,1,4,2,2,4,4,4,4,4,1,1,1,2,4,1,2,1,5,1,5,2,2,1,2,0,0,0,0,98,2,3,2,3,2,2,2,2,2,2,2,2,1,2,2,1,2,4,3,3,4,3,1
1,101,326,2,3,5,1,4,10,3,80,4,10,1,1,2,2,1,2,2,1,1,2,2,1,2,8,2,2,1,2,2,2,2,2,3,2,3,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,3,1,1,1,1,2,1,1,2,1,1,3,3,1,1,2,101,326,2,1,1,1,1,2,2,3,0,3,1,2,3,1,0,1,2,3,4,2,4,1,3,4,2,1,1,2,4,5,1,2,3,4,1,4,1,1,1,2,0,0,0,0,99,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,4,3,2,4,3,4
1,101,327,2,2,6,1,4,9,1,80,4,10,1,2,2,2,3,2,3,2,1,2,2,1,1,1,1,2,1,4,2,3,2,2,4,1,1,1,2,1,1,4,1,1,2,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,5,2,1,4,3,3,1,1,2,101,327,2,1,1,1,1,2,3,3,1,1,2,2,1,1,2,1,1,1,2,1,3,1,3,3,1,1,2,1,5,4,2,2,1,4,1,3,3,1,2,1,0,10,50,20,20,1,3,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,0,5
1,101,328,2,3,5,3,3,5,4,2,4,2,1,2,2,2,3,3,1,1,2,2,0,0,0,0,1,2,0,3,1,2,3,2,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,3,1,2,101,328,2,1,1,1,1,2,2,3,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,1,3,0,0,1,2,10,30,30,30,0,1,0,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,3,3,4,4
1,101,329,2,2,3,1,4,8,3,50,4,6,2,2,1,3,1,3,1,2,1,2,3,1,3,1,1,3,2,1,2,1,2,1,3,2,4,2,2,1,1,4,3,4,2,4,1,1,3,4,4,4,3,4,2,4,4,4,3,4,3,1,1,1,3,3,1,1,2,101,329,2,3,1,1,1,2,3,1,0,1,1,2,3,1,1,1,3,4,4,4,4,4,4,4,4,1,2,1,1,1,2,2,2,2,1,1,3,1,1,1,5,20,50,0,25,2,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,0,6,2,5,3
1,101,330,2,2,5,0,4,3,4,66,4,9,2,3,1,2,1,3,1,1,3,2,2,3,2,0,1,2,2,3,2,2,4,2,3,2,3,2,2,2,2,4,3,4,1,1,2,4,3,2,3,2,4,2,4,4,2,2,2,4,2,1,1,1,3,3,3,1,2,101,330,2,3,3,1,1,2,3,3,2,3,2,5,3,1,2,4,2,4,2,4,4,4,4,4,4,3,3,1,4,3,2,4,2,3,2,3,1,1,1,2,1,4,85,10,0,2,1,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,3,4,3,3,4,2
1,101,331,2,1,5,1,4,6,2,80,4,4,2,1,3,1,3,0,1,1,1,2,3,1,2,4,2,1,2,2,1,1,2,1,6,0,0,0,0,0,0,4,4,4,2,2,2,2,4,4,4,4,2,1,1,4,4,1,2,4,0,3,1,4,2,2,1,1,2,101,331,2,1,1,1,1,2,3,1,1,1,1,1,1,0,0,1,3,4,4,4,4,4,4,4,4,3,1,1,2,1,1,2,1,2,1,2,2,1,1,2,0,55,40,5,0,1,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,6,4,3,5
1,101,332,2,2,3,1,4,10,3,50,4,8,2,1,3,0,0,3,2,1,1,1,3,1,2,8,0,0,2,2,1,1,2,2,0,2,4,2,3,2,1,4,2,0,2,4,2,4,4,3,1,4,3,2,2,1,4,4,3,2,3,2,1,1,3,3,1,1,2,101,332,2,1,1,1,1,2,2,3,2,3,2,1,3,2,3,2,4,4,2,4,4,4,3,4,2,2,1,1,1,3,1,4,1,5,1,3,2,1,1,1,0,0,90,0,10,2,1,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,1
1,101,333,2,3,5,3,2,8,4,10,4,3,2,1,3,3,3,4,1,1,1,2,1,3,3,8,1,2,4,3,1,2,2,2,0,1,0,2,2,2,1,4,4,2,2,4,4,2,2,4,4,4,4,4,4,2,2,4,2,4,5,1,3,2,3,3,1,1,2,101,333,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,2,4,4,4,4,4,4,4,4,3,2,1,1,4,1,2,2,1,1,2,1,1,1,1,0,0,75,25,0,1,1,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,1,4,2,4
1,101,334,2,2,4,1,3,9,3,14,4,0,2,1,3,1,2,0,1,1,0,2,4,1,1,8,1,3,4,7,1,2,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,1,1,2,101,334,2,1,1,1,1,2,2,3,1,4,1,1,1,1,1,2,2,4,4,1,4,1,4,4,4,1,3,1,5,1,2,0,1,2,1,2,1,1,0,0,0,10,80,0,10,2,4,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,6,3,5,0,4
1,101,335,2,2,3,1,4,10,3,80,4,10,2,1,3,1,2,2,2,1,2,2,2,2,1,8,1,2,1,3,1,2,2,2,0,2,3,2,2,2,3,1,1,1,1,2,4,2,1,1,1,1,2,1,1,1,1,1,2,1,1,4,3,4,3,2,3,1,2,101,335,2,1,1,1,1,2,3,3,2,1,2,2,0,1,1,2,4,4,4,4,4,3,4,4,3,4,1,2,2,2,2,2,2,3,2,2,1,1,1,2,0,10,90,0,0,2,1,3,3,2,1,2,2,2,2,2,2,2,2,1,2,2,3,6,2,4,3,3
1,101,336,2,2,4,1,4,10,3,80,4,4,2,1,3,3,3,2,1,1,1,2,2,1,3,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,3,3,2,1,1,2,101,336,2,1,1,1,1,2,2,1,1,1,1,1,3,1,2,2,2,4,3,3,3,4,4,3,4,1,1,1,3,3,1,2,1,3,1,2,1,1,1,2,5,40,45,5,0,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,3,4,3,4
1,101,337,2,2,2,1,4,10,3,80,4,9,2,1,2,2,1,2,1,1,1,2,2,1,2,8,2,1,2,3,1,1,1,2,2,1,1,2,3,2,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,2,3,1,1,2,101,337,2,2,2,1,1,1,1,1,1,1,2,2,3,3,1,4,2,4,4,4,4,4,4,4,4,1,2,1,5,3,2,2,1,3,1,3,2,1,2,1,0,20,50,20,10,2,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,3,3,4,5,2
1,101,338,2,1,5,1,3,4,4,25,4,9,2,2,2,2,1,4,1,1,1,2,3,1,1,0,2,2,3,2,1,1,2,2,3,1,0,2,2,2,2,4,1,1,1,4,4,1,4,1,4,4,1,4,4,4,4,4,1,4,1,4,3,1,3,2,1,1,2,101,338,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,4,4,4,4,4,2,4,4,4,1,5,1,5,5,5,2,1,2,1,3,1,1,1,1,0,50,35,10,5,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,4,4,4,5,1
1,101,339,2,2,4,2,4,8,3,55,4,4,2,1,2,3,3,2,1,1,2,1,1,1,3,1,3,3,1,9,3,3,1,1,5,2,2,3,2,3,5,1,1,1,3,1,1,2,3,3,2,1,2,1,1,3,3,3,2,1,1,1,1,1,3,3,2,2,2,101,339,2,2,2,1,1,2,2,1,1,2,2,5,1,1,2,1,1,1,1,1,0,1,4,4,4,1,5,1,4,4,5,3,1,5,1,4,2,2,1,1,0,30,30,40,0,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,4,1,1,5,4,4
1,101,340,2,3,5,1,2,7,4,5,4,9,2,1,2,1,1,3,1,2,1,2,4,1,1,8,1,3,1,3,2,2,2,2,3,1,1,2,2,1,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,1,2,3,3,1,1,2,101,340,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,1,4,1,4,3,5,3,1,2,1,2,1,1,1,2,0,0,97,0,0,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4
1,101,341,2,2,5,1,4,8,3,56,0,0,1,2,1,2,1,3,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,3,1,1,1,1,1,1,4,1,0,1,0,0,4,0,0,0,4,4,4,0,0,4,4,4,0,0,1,1,1,3,2,1,1,2,101,341,2,2,1,1,1,2,3,1,1,1,2,2,1,1,1,4,1,4,4,4,4,4,4,4,0,1,1,5,2,5,1,1,1,1,1,0,2,2,0,1,0,40,0,60,0,2,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,4,4,4,1
1,101,342,2,1,6,3,3,8,1,130,2,2,1,1,1,3,0,3,2,1,0,2,4,1,2,8,2,1,2,2,1,1,2,2,2,1,1,1,2,1,2,4,1,4,1,4,4,4,1,1,4,4,1,1,1,1,1,4,1,4,5,3,1,1,3,3,1,1,2,101,342,2,1,1,1,1,2,2,3,1,1,1,2,2,2,1,3,2,4,4,4,4,4,4,4,4,1,1,1,3,5,1,4,1,1,1,1,1,1,1,1,5,15,73,2,0,1,1,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,4,3,4
1,101,343,2,3,5,1,4,8,3,60,2,9,1,1,1,1,1,3,3,3,1,2,2,3,3,0,2,2,4,2,3,2,3,2,2,2,3,3,2,4,3,1,2,1,3,1,1,2,1,2,1,2,2,1,2,2,1,1,3,1,1,2,1,1,1,1,1,3,2,101,343,2,3,3,1,1,2,3,3,1,1,1,1,1,1,2,1,1,2,2,2,4,1,4,4,4,1,5,1,5,2,2,2,2,4,2,3,1,1,1,2,1,20,60,19,0,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,5,4
1,101,344,2,1,5,2,4,10,2,90,2,2,1,2,1,2,1,3,2,2,1,2,2,1,1,8,1,2,2,2,2,2,2,2,5,2,4,1,2,1,1,4,2,4,1,4,4,4,4,1,4,4,2,4,4,1,4,4,1,4,1,3,1,0,0,0,1,1,2,101,344,2,1,1,1,1,2,3,1,1,3,1,1,1,1,1,2,4,4,4,4,4,2,4,4,3,1,5,1,4,5,1,3,2,3,1,3,2,1,2,2,0,0,20,0,80,1,1,1,3,2,2,2,2,2,2,1,2,1,2,2,2,2,4,2,1,4,2,4
1,101,345,2,1,6,3,4,3,4,50,5,5,0,1,1,0,1,3,2,2,1,2,3,3,2,8,1,2,1,4,2,2,2,1,1,1,1,2,1,2,2,4,1,4,2,4,4,4,4,4,4,4,1,1,4,4,4,2,3,0,5,4,1,1,3,2,1,1,2,101,345,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,4,4,2,4,3,4,4,4,1,1,1,1,1,1,3,1,2,1,2,1,3,0,0,5,5,85,5,0,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,5,2,1,4,3,1
1,101,346,2,0,1,2,4,2,2,68,0,2,0,1,2,2,1,3,2,2,1,2,3,3,3,8,1,1,2,2,1,2,2,2,3,2,3,2,2,2,1,1,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,4,5,4,3,3,3,2,1,1,2,101,346,2,1,1,1,1,1,2,3,1,1,2,1,1,1,1,2,2,4,4,2,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,1,3,1,2,1,10,90,0,0,0,1,1,3,3,2,2,2,2,1,2,2,2,2,2,1,2,2,4,2,2,4,3,5
1,101,347,2,3,5,1,4,8,3,80,5,4,1,2,3,3,3,2,2,1,1,2,3,3,1,8,1,2,1,3,1,2,1,1,1,2,5,1,2,1,1,2,4,4,3,4,4,4,4,1,1,4,2,4,4,1,4,4,1,1,1,3,2,2,1,2,1,1,2,101,347,2,3,3,1,1,2,2,3,1,3,1,2,1,1,2,2,4,2,4,4,4,4,4,4,4,1,1,1,2,3,1,2,2,2,2,3,1,1,2,1,10,10,25,5,0,1,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,6,4,3,3
1,101,348,2,2,5,1,3,9,3,60,2,2,1,3,3,1,2,3,2,2,1,2,2,1,3,1,3,1,2,0,2,2,1,0,6,2,3,1,2,1,2,4,1,4,2,1,2,1,4,2,4,4,3,1,1,4,4,4,3,4,5,3,2,0,0,0,3,1,2,101,348,2,3,3,1,1,2,3,1,2,3,1,1,3,0,1,2,3,4,3,3,4,4,4,4,4,1,1,1,1,2,2,1,0,1,3,1,3,1,1,1,67,51,51,0,0,5,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,2,1,2,1
1,101,349,2,1,2,2,3,12,2,60,2,2,1,2,3,1,1,3,1,1,1,2,3,1,1,8,1,2,2,2,1,2,2,2,3,1,1,1,1,1,1,4,1,4,1,4,1,1,4,4,4,4,1,4,4,4,1,4,1,4,5,4,2,3,3,3,1,1,2,101,349,2,1,1,1,1,2,1,1,1,1,1,2,3,3,2,1,2,4,4,2,4,2,4,4,4,1,5,1,5,1,2,2,1,2,1,2,1,1,2,2,15,60,25,0,0,2,1,3,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,4,4,4,2,4
1,101,350,2,1,4,1,4,8,3,75,2,2,1,2,3,1,1,3,2,2,1,2,3,3,1,2,1,2,2,1,2,1,2,1,4,1,1,1,2,1,2,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,2,4,2,3,1,1,2,101,350,2,2,1,1,1,2,3,1,1,1,1,2,3,1,4,4,2,4,4,4,4,4,4,4,4,1,1,1,1,2,1,2,1,3,1,2,1,1,2,2,90,5,0,0,5,1,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,3,6,3,4,3,1
1,101,351,2,1,5,1,4,10,2,0,2,9,1,1,3,1,1,3,1,2,1,2,3,1,1,8,3,3,0,0,3,2,2,1,3,1,1,1,2,1,1,4,4,4,2,4,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,4,3,1,3,3,1,1,2,101,351,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,4,4,4,4,4,4,4,4,1,5,1,1,1,2,4,1,1,1,1,1,1,2,2,10,40,10,0,40,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,5,5,3,4,1
1,101,352,2,1,4,1,4,11,3,75,2,8,1,1,3,1,1,3,2,2,1,2,2,1,1,8,2,2,1,0,2,2,2,2,4,2,2,1,2,1,1,4,1,4,0,4,4,4,1,4,4,4,0,1,4,4,4,4,4,4,0,4,2,2,2,2,1,1,2,101,352,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,2,2,4,4,4,4,4,4,4,4,4,1,1,1,2,5,3,1,3,1,2,2,1,2,2,50,40,5,0,5,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,1,5,4
1,101,353,2,1,2,2,4,11,3,75,2,8,1,2,3,1,1,3,1,1,1,2,2,1,1,4,1,2,2,2,2,2,2,2,3,2,1,1,2,2,2,4,2,4,1,4,4,4,1,4,4,4,1,4,4,1,4,4,1,4,5,3,2,2,2,1,1,1,2,101,353,2,1,1,1,1,1,3,3,1,1,1,1,3,1,1,4,2,3,2,4,4,3,4,4,4,1,2,2,2,2,1,3,1,3,1,2,1,1,0,2,30,40,25,5,0,1,1,2,3,2,2,1,2,2,2,2,2,2,1,2,2,2,3,6,6,2,4,4
1,101,354,2,2,5,1,3,8,3,65,2,9,1,2,3,2,1,3,2,2,1,3,3,1,1,8,1,1,2,2,2,3,3,2,3,1,1,1,2,2,3,1,1,1,1,4,1,4,1,4,1,4,1,1,4,4,1,1,4,4,5,3,1,1,3,2,1,1,2,101,354,2,3,1,1,1,2,2,1,2,1,2,1,3,3,1,2,3,4,2,3,2,4,4,4,4,1,2,5,3,1,1,4,1,3,1,2,3,1,1,2,50,40,10,0,0,2,1,1,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,3,2,4
1,101,355,2,2,3,1,3,10,3,60,2,10,1,3,3,3,3,3,2,2,1,1,2,3,2,8,1,2,1,3,1,2,2,2,1,4,2,3,2,3,3,1,4,4,2,1,4,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,2,101,355,2,1,1,1,1,2,2,3,1,1,2,1,2,2,1,4,3,4,4,4,4,4,4,4,4,3,2,1,3,3,1,2,2,3,1,3,2,1,1,2,60,20,20,0,0,3,1,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,4,2,3
1,101,356,2,2,3,1,3,6,4,22,2,2,1,2,3,1,1,3,2,1,1,0,2,2,3,8,2,2,4,2,2,2,3,2,3,2,2,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,1,2,3,3,1,1,2,101,356,2,1,1,1,1,3,3,3,1,0,1,1,3,3,1,1,1,1,1,4,4,3,4,4,2,3,5,2,5,2,1,3,2,2,1,2,2,2,1,2,0,75,20,0,5,2,1,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,3,5,6,0,0,4
1,101,357,2,2,4,2,4,6,3,70,2,2,1,2,3,1,1,3,1,1,1,2,3,1,3,2,1,2,4,3,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,2,2,1,1,2,101,357,2,1,1,1,1,2,2,1,1,1,1,1,3,1,1,2,1,4,4,4,4,4,4,4,4,1,3,1,3,3,1,2,1,2,2,2,2,1,0,1,0,50,50,0,0,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,4
1,101,358,2,2,3,1,3,3,4,100,2,2,1,2,3,1,1,2,2,2,1,3,3,2,3,1,1,1,1,3,1,2,2,2,3,1,2,2,2,2,2,2,1,2,3,3,4,1,4,1,2,2,1,1,4,3,3,1,1,2,5,4,3,4,3,3,1,1,2,101,358,2,3,1,1,1,2,2,3,2,1,1,1,3,1,1,1,2,3,2,1,3,1,3,3,3,1,2,2,2,2,1,2,2,2,1,3,2,2,1,2,10,0,75,5,10,1,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,4,2,1,2,3,4
1,101,359,2,1,5,2,3,6,2,50,2,3,1,1,3,3,1,3,3,2,1,1,4,3,1,8,3,1,1,6,3,3,3,2,3,2,2,2,2,2,2,1,4,1,1,4,4,2,2,1,1,1,4,1,4,4,2,1,2,4,1,1,1,1,3,3,1,1,2,101,359,2,1,1,1,1,2,3,1,2,1,1,2,3,3,2,1,1,1,1,1,4,1,4,4,1,1,4,4,3,5,1,3,1,3,1,3,2,3,2,0,0,0,75,5,20,2,3,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,5,1,4
1,101,360,2,1,3,3,3,8,1,40,2,2,1,1,3,2,1,3,2,2,1,2,3,1,1,10,2,2,4,1,3,1,2,2,3,2,1,2,2,2,2,1,4,4,1,1,4,1,4,4,1,4,4,4,1,1,1,4,4,4,5,4,1,3,3,3,1,1,2,101,360,2,1,1,1,1,2,2,3,1,4,1,2,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,96,1,1,2,3,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,5,6,1,4,3,4
1,101,361,2,1,5,1,4,8,1,90,2,2,1,2,3,1,1,1,0,1,1,2,4,2,3,1,0,0,1,5,0,1,1,0,5,2,2,2,2,1,1,1,2,1,1,1,4,4,4,4,4,1,4,0,2,2,1,4,2,2,2,4,3,2,2,2,1,1,2,101,361,2,1,1,1,1,2,3,1,1,1,1,1,3,2,1,2,2,4,4,4,4,0,4,4,2,1,5,1,2,1,5,2,2,2,2,2,1,1,1,1,1,20,70,5,4,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,0,6,4,4,4
1,101,362,2,1,5,1,4,10,2,100,2,2,1,2,3,1,1,3,2,1,1,2,2,3,2,2,1,2,1,2,1,1,3,2,3,2,2,1,2,1,1,4,3,4,2,4,4,2,2,4,2,4,4,1,4,4,2,2,2,4,5,3,1,3,3,1,1,2,2,101,362,2,1,1,1,1,1,1,1,3,1,3,1,1,0,1,1,2,2,2,4,2,4,4,4,1,2,2,2,4,4,3,2,2,2,2,2,2,1,1,2,25,25,35,15,0,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,5,4
1,101,363,2,2,5,2,3,8,3,60,2,9,1,1,3,1,1,3,2,2,1,1,2,3,3,8,2,2,4,3,1,3,3,1,3,2,2,1,2,1,2,2,4,4,3,4,1,1,3,2,1,4,4,3,1,1,2,4,3,1,1,2,1,4,3,3,1,1,2,101,363,2,3,3,1,1,2,2,3,1,3,2,1,2,2,2,1,1,4,4,2,4,2,4,4,4,1,3,2,4,2,1,3,2,3,2,2,2,1,1,1,0,25,70,5,0,1,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,3,6,1,4,3,4
1,101,364,2,2,3,1,3,10,3,65,2,10,1,2,3,1,1,3,2,1,1,2,3,3,3,8,2,2,1,3,2,3,2,2,4,2,5,2,2,1,1,1,4,4,1,4,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,4,3,4,3,3,1,1,2,101,364,2,1,0,1,1,3,1,1,1,1,1,1,2,1,1,1,1,4,1,4,4,3,4,4,4,3,2,1,5,3,2,4,1,3,1,3,1,3,1,2,0,20,70,5,5,2,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,4,5,4,4,3,4
1,101,365,2,2,5,1,3,8,3,40,2,10,1,1,3,1,1,2,2,2,1,2,2,3,2,4,2,2,1,7,3,2,3,2,3,2,2,2,2,1,1,1,4,4,2,4,4,1,1,4,1,4,2,1,1,1,4,4,2,4,5,2,1,1,3,2,1,1,2,101,365,2,3,1,1,1,2,2,3,2,1,1,1,2,2,1,1,1,2,1,4,4,1,4,4,4,1,5,1,5,4,5,2,1,3,1,2,1,3,1,2,0,10,80,5,5,2,1,3,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,5,6,4,3,4
