CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.23C.,Q.23D.,Q.23E.,Q.23F.,Q.23G.,Q.23H.,Q.23I.,Q.23J.,Q.23K.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.27C.,Q.27D.,Q.27E.,Q.27F.,Q.27G.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.45..1,Q.45..2,CARD..1,DECK..1,BALLOT..1,FORM..1,X.,X..1,X..2,X..3,X..4,X..5,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.0.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,V.65.,V.66.,V.67.,V.68.,V.69.
1,205,1610,4,4,26,3,1,1,2,6,1,4,2,2,2,2,4,2,2,3,4,5,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,1,2,2,3,2,2,2,2,2,2,2,0,4,6,4,14,7,3,1,1,1,2,2,2,205,1610,4,1,2,2,2,2,2,9,4,1,1,1,3,3,3,2,2,3,2,4,4,0,1,2,3,3,1,3,2,2,7,323
1,205,1611,4,4,29,2,2,2,2,6,7,1,3,1,3,3,5,1,1,2,2,3,1,1,2,1,1,0,1,0,0,1,0,1,1,1,2,2,2,3,3,3,1,3,3,3,3,2,2,2,2,2,1,2,2,2,6,4,18,8,3,1,3,1,1,2,2,205,1611,4,2,2,2,2,2,2,7,4,2,1,3,3,3,3,2,2,2,2,3,2,0,3,3,3,2,3,1,2,2,4,112
1,205,1612,4,3,32,2,1,1,2,1,1,2,3,2,1,3,5,3,1,3,4,5,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,2,1,4,2,2,2,3,4,6,4,21,8,3,1,1,1,1,2,2,205,1612,4,1,2,2,2,2,2,1,4,3,1,1,2,2,3,3,1,1,3,4,2,0,1,2,3,2,4,3,2,2,7,126
1,205,1613,4,3,32,2,1,1,2,6,1,2,3,2,2,3,5,1,1,3,0,3,1,2,2,1,1,2,1,2,2,1,3,1,1,1,2,2,2,3,3,3,1,3,3,2,3,1,1,1,2,2,1,2,3,3,6,4,20,7,3,1,1,2,1,2,2,205,1613,4,2,2,1,2,2,2,1,4,3,2,2,3,2,3,3,2,2,3,4,3,0,2,2,3,2,2,3,2,2,7,185
1,205,1614,4,4,32,3,1,1,2,1,1,2,4,1,2,2,3,2,1,2,3,5,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,4,4,4,1,3,4,3,3,2,4,2,1,2,1,2,3,5,6,4,21,7,3,1,2,1,1,2,2,205,1614,4,1,2,2,2,2,2,1,5,2,1,1,3,3,3,2,2,2,3,5,3,0,2,1,3,2,2,3,1,2,7,171
1,205,1615,4,4,33,3,1,1,2,6,5,1,2,1,2,2,3,2,1,2,3,4,0,2,2,1,1,2,1,2,2,1,3,1,1,1,2,1,3,3,4,3,1,2,3,2,3,3,4,1,4,2,2,2,3,4,6,4,29,4,3,1,1,1,1,1,2,205,1615,4,2,2,2,2,2,2,11,4,3,3,1,3,2,2,1,4,1,1,4,2,0,1,2,3,2,2,3,2,2,4,112
1,205,1616,4,4,24,2,1,1,2,6,1,2,2,2,1,3,6,1,1,3,5,5,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,4,4,4,4,1,3,3,4,3,1,1,1,2,2,3,2,3,2,7,4,19,9,2,1,1,1,2,1,2,205,1616,4,1,2,2,2,2,2,3,1,3,2,2,3,2,2,2,2,3,1,5,4,0,2,2,4,2,4,3,2,2,7,312
1,205,1617,4,4,24,3,11,99,2,6,5,1,4,1,3,3,4,1,1,3,3,5,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,1,3,2,3,2,3,2,2,2,2,1,1,3,7,4,18,8,3,1,3,1,1,1,2,205,1617,4,2,2,2,1,2,2,3,13,2,1,2,2,1,3,1,2,2,2,4,3,0,2,2,3,3,2,3,2,2,1,708
1,205,1618,4,4,25,2,11,99,2,6,7,2,2,2,2,3,4,1,1,3,4,4,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,3,1,3,3,2,3,3,3,2,2,2,2,2,3,3,7,4,20,7,3,1,3,1,1,1,2,205,1618,4,1,2,2,2,2,2,9,4,2,1,1,3,2,2,3,2,3,2,5,4,0,2,2,3,3,3,3,2,2,1,734
1,205,1619,4,4,26,3,1,1,2,6,11,1,2,3,2,3,4,2,0,3,4,8,1,2,3,1,1,3,1,1,1,1,2,1,1,1,3,2,2,3,2,3,1,3,3,2,3,3,3,1,3,2,2,2,3,4,7,4,18,7,3,1,1,1,1,2,2,205,1619,4,1,2,2,2,2,2,0,13,3,3,3,3,2,1,2,2,1,1,4,3,0,2,1,3,4,2,3,2,2,0,333
1,205,1620,4,4,35,3,11,99,2,6,14,2,1,3,1,4,5,3,1,3,2,3,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,3,3,3,2,3,1,3,4,2,4,1,2,7,4,15,8,1,1,1,1,2,2,2,205,1620,4,1,2,2,2,2,2,9,4,3,2,2,2,2,3,2,4,4,3,5,4,0,2,1,3,4,3,3,2,2,8,713
1,205,1621,4,3,24,3,10,99,2,6,7,1,4,2,2,2,4,1,1,3,3,3,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,3,3,1,3,3,2,3,2,2,2,2,3,1,2,1,3,8,4,16,8,3,1,1,1,2,2,2,205,1621,4,2,2,2,2,2,2,9,13,4,2,3,3,2,3,2,2,2,2,4,4,0,2,3,2,1,1,3,2,2,5,306
1,205,1622,4,4,25,2,1,1,2,6,1,1,4,1,3,3,4,1,1,2,2,5,1,1,2,1,1,2,1,2,2,1,2,1,2,1,2,2,2,3,3,3,1,3,3,1,4,3,3,3,1,2,1,2,2,4,8,4,19,7,3,2,3,2,2,2,2,205,1622,4,2,2,2,1,1,2,14,4,1,1,1,3,1,3,3,2,2,2,5,3,0,1,3,3,3,3,3,2,2,7,308
1,205,1623,4,3,27,3,11,99,2,1,14,1,4,1,2,2,3,1,1,3,2,3,1,2,0,1,1,0,1,0,1,1,0,1,1,1,1,2,2,3,3,3,1,3,3,2,3,2,2,0,2,2,1,2,2,3,8,4,15,7,3,1,1,1,1,2,2,205,1623,4,1,2,2,2,2,2,13,3,2,1,1,3,1,0,2,2,3,2,4,2,0,2,3,3,3,1,3,2,2,8,707
1,205,1624,4,3,25,2,1,1,2,6,1,1,2,3,1,2,3,3,1,3,4,7,1,3,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,1,3,2,3,2,4,1,4,4,2,4,3,3,6,5,19,8,3,1,1,1,1,2,2,205,1624,4,2,2,2,2,2,2,5,13,2,2,2,3,2,2,2,2,3,3,4,3,0,2,1,3,3,4,3,1,2,7,301
1,205,1625,4,4,27,3,2,2,2,6,16,3,4,2,2,3,4,2,1,3,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,3,1,3,3,3,3,3,3,1,4,2,2,2,2,2,6,5,16,7,1,1,1,1,1,2,2,205,1625,4,2,2,2,2,2,2,14,4,2,1,1,3,2,3,2,2,1,2,2,1,0,2,1,3,4,1,2,2,2,1,105
1,205,1626,4,4,27,3,11,99,2,6,7,2,4,1,2,2,3,1,1,2,3,4,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,3,3,2,3,3,2,2,1,2,3,4,6,5,18,7,3,1,3,1,1,1,2,205,1626,4,1,2,2,2,2,2,7,13,2,1,1,2,2,3,2,2,2,2,2,2,0,2,2,2,3,2,3,2,2,1,730
1,205,1627,4,3,30,3,11,99,2,6,7,1,4,2,1,1,2,1,1,2,2,3,1,1,0,1,1,1,1,1,1,1,1,1,3,1,2,1,2,3,2,3,1,3,3,2,3,2,4,1,2,2,1,2,3,4,6,5,4,7,1,1,1,1,1,1,2,205,1627,4,1,2,2,2,2,2,0,0,2,3,3,3,2,2,2,2,1,2,2,2,0,1,2,2,2,2,1,2,2,4,526
1,205,1628,4,3,32,2,1,2,2,4,5,1,3,2,1,3,3,2,3,2,2,3,1,2,0,3,3,0,3,0,3,3,0,3,3,1,2,2,4,4,3,3,3,3,3,2,3,2,4,1,2,2,1,2,0,3,6,5,14,7,3,1,1,1,2,2,2,205,1628,4,2,2,2,2,2,2,0,0,2,3,3,3,2,3,1,3,3,2,2,3,0,2,2,2,5,3,3,2,2,4,318
1,205,1629,4,3,32,3,1,1,2,6,1,1,4,2,3,4,3,2,1,3,2,3,1,1,0,0,0,0,4,0,0,0,0,0,0,1,2,2,2,4,4,4,1,1,2,2,3,2,2,1,2,5,1,5,2,4,6,5,20,7,3,1,1,1,2,2,2,205,1629,4,2,2,2,2,2,2,1,13,2,3,3,3,3,3,2,1,1,3,1,1,0,3,4,4,5,5,3,2,2,7,176
1,205,1630,4,3,24,3,1,1,2,1,12,1,4,1,1,2,4,1,1,3,5,5,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,3,1,2,2,1,1,0,0,7,5,15,8,3,1,1,1,1,2,2,205,1630,4,1,2,2,2,2,2,11,4,2,2,1,3,2,3,1,2,2,2,1,1,0,2,3,1,2,1,3,1,2,6,111
1,205,1631,4,4,24,3,1,1,2,1,11,4,1,1,3,4,5,3,1,3,3,4,2,2,1,1,1,3,1,3,1,1,1,1,1,1,2,2,2,3,3,3,3,1,3,4,3,2,4,2,4,2,3,1,3,1,7,5,18,8,1,1,3,2,2,1,2,205,1631,4,2,2,2,2,2,2,10,0,3,3,2,3,2,2,1,2,1,2,4,4,0,2,1,3,3,3,3,2,2,0,334
1,205,1632,4,4,24,2,1,1,2,6,5,1,4,1,1,2,2,1,1,2,2,3,1,1,2,1,1,2,2,1,2,1,1,1,1,1,2,2,2,3,3,3,1,1,3,2,3,3,4,1,2,2,1,2,2,3,7,5,12,6,1,1,1,1,1,2,2,205,1632,4,1,2,2,1,2,2,9,13,2,3,3,3,2,3,2,2,2,2,4,3,0,2,2,2,3,3,3,1,2,4,331
1,205,1633,4,4,25,3,1,1,2,6,11,1,3,3,2,2,0,3,1,3,4,5,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,3,3,2,3,2,2,1,1,3,2,2,3,4,7,5,18,8,3,2,3,1,1,2,2,205,1633,4,2,2,2,2,2,2,5,13,3,3,2,3,2,3,2,2,1,1,3,3,0,2,1,3,3,2,3,2,2,0,306
1,205,1634,4,4,27,3,11,99,2,6,7,1,4,2,1,2,2,1,2,3,3,5,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,3,3,3,3,2,3,1,3,2,2,2,3,4,7,5,20,6,3,1,1,1,1,1,2,205,1634,4,1,2,2,2,2,2,11,4,2,3,2,3,2,2,3,3,4,4,3,2,0,2,3,3,3,4,3,2,2,1,702
1,205,1635,4,4,28,3,1,1,2,0,7,2,2,1,1,2,3,1,1,2,0,3,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,3,3,2,2,2,3,2,1,2,1,1,7,5,20,7,1,1,1,1,1,2,2,205,1635,4,2,2,2,2,2,2,9,13,2,1,1,3,2,3,2,2,1,1,4,2,0,2,3,3,3,4,1,2,2,2,300
1,205,1636,4,3,30,3,11,99,2,6,14,1,1,2,1,3,4,3,1,2,2,3,1,3,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,3,2,1,1,2,2,3,2,4,1,2,3,2,3,2,3,7,5,15,8,3,1,1,1,2,2,2,205,1636,4,2,2,2,2,2,2,3,13,3,2,2,3,2,2,1,5,3,4,4,4,0,2,2,3,4,4,3,2,2,8,706
1,205,1637,4,4,32,2,1,1,2,6,1,1,4,1,3,5,2,1,1,3,3,3,2,1,3,1,1,3,2,2,1,1,1,1,1,1,2,2,2,3,3,4,1,3,3,2,3,2,3,2,4,2,1,1,1,1,7,5,22,7,1,1,1,1,1,1,2,205,1637,4,2,2,2,2,2,2,1,10,1,3,1,2,2,3,1,2,1,2,2,1,0,1,4,2,2,3,3,2,2,7,114
1,205,1638,4,4,34,2,2,2,2,6,3,1,2,2,2,2,4,1,1,2,2,3,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,3,3,2,3,2,3,2,1,2,3,2,7,5,15,8,3,1,3,1,1,2,2,205,1638,4,2,2,2,2,2,2,3,4,3,1,2,3,2,3,1,2,1,2,2,2,0,1,2,2,2,2,2,2,2,1,119
1,205,1639,4,4,30,3,11,99,2,6,7,1,3,1,1,2,3,2,1,3,3,7,2,2,2,1,1,2,1,2,2,1,3,1,1,1,2,2,2,3,4,3,1,3,4,2,3,3,3,1,2,2,1,2,1,5,8,5,19,7,3,1,1,2,1,2,2,205,1639,4,1,1,2,2,2,2,6,1,2,3,2,3,3,2,2,3,1,2,5,3,0,2,1,3,4,4,1,2,2,2,325
1,205,1640,4,3,24,3,1,1,1,6,1,2,3,3,3,3,5,2,1,2,2,3,1,2,3,1,1,2,2,3,1,1,1,1,1,1,2,2,2,3,3,3,1,1,1,3,3,3,5,2,2,2,2,2,1,4,6,3,19,7,3,1,1,1,2,2,2,205,1640,4,1,2,2,2,2,2,1,2,3,2,2,3,2,2,3,4,2,3,4,3,0,2,2,3,2,3,3,2,2,7,309
1,205,1641,4,3,24,2,1,1,3,1,11,2,2,1,1,3,5,1,1,3,3,5,1,3,1,2,3,2,1,1,2,1,1,1,1,2,1,2,2,1,2,2,2,3,3,5,1,1,1,1,4,4,2,4,2,4,6,3,25,8,3,2,3,1,1,2,2,205,1641,4,2,2,2,2,2,2,10,4,2,1,1,3,2,2,2,2,2,1,4,3,0,2,1,3,4,1,3,2,2,0,328
1,205,1642,4,3,25,3,1,1,1,6,11,1,0,3,1,3,3,1,1,2,2,3,1,2,1,2,1,2,1,1,1,2,2,1,2,3,2,2,3,3,2,2,1,1,2,2,3,2,3,1,3,2,2,2,3,4,6,3,18,7,3,1,4,1,2,2,2,205,1642,4,2,2,2,2,2,2,9,12,4,2,2,3,2,2,2,3,1,2,4,4,0,2,1,3,3,3,3,2,2,0,326
1,205,1643,4,4,29,2,2,2,1,6,7,1,4,2,2,3,5,1,1,3,3,5,2,1,1,1,1,3,1,1,1,1,3,1,1,1,2,1,2,2,3,2,1,1,2,1,3,3,2,2,2,2,1,2,1,1,6,3,20,9,2,2,1,1,1,2,2,205,1643,4,1,2,2,2,2,2,7,4,1,1,1,1,2,3,2,1,1,1,3,3,0,1,2,2,2,2,3,2,2,5,102
1,205,1644,4,3,30,3,1,1,1,6,5,1,4,2,2,3,4,1,1,3,3,3,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,4,3,4,1,1,1,1,1,6,3,14,8,3,1,2,1,1,2,2,205,1644,4,1,2,2,2,2,2,5,4,2,1,1,3,3,2,2,2,4,4,4,3,0,2,2,2,2,1,3,2,2,4,337
1,205,1645,4,3,31,2,2,2,1,6,7,2,4,2,3,4,4,1,1,2,2,3,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,2,3,1,1,3,2,3,2,3,2,2,2,1,2,3,1,6,3,18,7,3,1,3,1,1,2,2,205,1645,4,2,2,2,2,2,2,7,0,1,1,2,3,3,3,2,1,1,1,5,4,0,2,2,2,3,2,1,2,2,4,119
1,205,1646,4,3,32,2,1,1,1,6,1,2,4,2,3,3,4,1,1,2,3,4,1,2,3,1,1,2,1,3,3,1,1,1,1,1,3,2,2,3,2,3,1,1,3,2,3,2,4,2,3,2,2,1,3,3,6,3,21,7,2,2,1,1,1,2,2,205,1646,4,1,2,2,2,2,2,1,13,2,1,1,3,2,2,1,2,2,2,2,1,0,1,1,3,2,2,3,2,2,7,139
1,205,1647,4,4,30,3,1,1,1,6,11,1,1,2,2,2,0,1,1,2,2,3,1,1,2,1,1,2,1,2,1,2,1,1,1,3,2,1,2,3,3,3,1,3,3,2,3,2,2,1,1,3,2,2,3,4,6,3,18,7,3,2,3,1,1,2,2,205,1647,4,2,2,2,2,2,2,10,4,1,1,2,3,1,3,2,1,1,1,3,3,0,2,1,2,2,1,3,2,2,0,338
1,205,1648,4,4,30,3,11,99,1,6,4,3,1,3,1,4,6,3,2,3,5,5,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,4,3,1,1,1,1,1,4,4,2,4,3,3,6,3,24,9,3,1,2,1,1,2,2,205,1648,4,1,2,2,2,2,2,14,4,3,3,1,3,2,2,3,3,3,3,5,4,0,2,4,3,2,1,3,2,2,1,722
1,205,1649,4,4,30,2,2,2,1,6,7,1,4,1,3,4,5,1,1,3,3,4,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,3,3,3,3,3,3,2,1,2,1,1,6,3,18,8,3,1,2,1,1,2,2,205,1649,4,2,2,2,2,2,2,7,13,2,1,1,3,1,3,2,2,1,2,3,3,0,2,2,3,2,2,1,1,2,4,101
1,205,1650,4,4,31,2,2,2,1,6,7,1,4,2,2,2,3,2,1,2,2,3,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,3,3,3,1,3,2,2,3,2,4,1,2,3,1,3,3,2,6,3,20,7,3,1,3,1,1,1,2,205,1650,4,1,2,2,2,2,2,9,13,3,2,2,3,2,3,2,2,1,3,4,3,0,1,3,2,3,1,1,2,2,4,126
1,205,1651,4,4,32,2,1,1,1,6,1,2,3,1,2,2,3,2,1,2,2,3,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,4,4,1,2,3,3,3,3,4,2,1,1,1,1,3,3,6,3,20,7,3,1,1,1,1,2,2,205,1651,4,2,2,2,2,2,2,1,4,1,1,1,3,3,3,2,2,2,3,3,2,0,1,2,2,2,3,3,2,2,7,135
1,205,1652,4,4,34,3,11,99,1,6,7,2,2,2,3,4,0,2,1,3,3,5,0,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,3,2,3,1,2,3,3,3,3,4,2,3,2,1,2,0,4,6,3,18,7,3,1,1,1,1,1,2,205,1652,4,1,2,2,2,2,2,7,0,2,1,1,3,2,3,3,5,4,4,2,2,0,2,4,2,3,3,3,2,2,1,718
1,205,1653,4,4,35,3,11,99,1,6,5,2,4,1,3,3,5,2,1,3,3,5,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,4,3,1,3,2,4,3,3,4,2,2,2,1,2,1,4,6,3,9,9,3,1,1,1,1,2,2,205,1653,4,2,2,2,2,2,2,9,5,1,1,1,1,2,2,2,2,3,2,4,3,0,2,2,3,3,1,3,2,2,4,508
1,205,1654,4,4,24,3,11,99,1,6,7,2,4,1,3,4,4,2,1,2,2,4,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,3,2,2,1,1,4,3,3,3,4,3,2,2,1,1,1,4,7,3,19,8,3,1,1,1,1,2,2,205,1654,4,2,2,2,2,2,2,7,13,2,1,1,2,1,3,2,2,2,2,3,2,0,2,4,3,2,4,1,2,2,2,303
1,205,1655,4,3,29,3,1,1,1,6,5,2,4,1,3,3,6,1,1,2,3,4,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,2,1,1,4,3,3,2,3,2,3,2,1,2,1,2,7,3,14,9,3,1,2,1,2,2,2,205,1655,4,2,2,2,2,2,2,9,4,2,1,3,2,1,3,2,2,2,2,2,3,0,2,1,2,2,2,3,2,2,4,329
1,205,1656,4,3,31,2,1,1,1,6,1,1,3,1,1,2,3,1,1,1,2,3,1,2,2,1,1,2,1,1,2,1,2,1,1,1,2,2,2,3,2,3,1,1,3,3,3,2,2,1,2,3,2,2,0,0,7,3,21,6,2,1,1,1,1,2,2,205,1656,4,1,2,2,2,2,2,9,4,2,3,2,3,2,3,3,4,1,2,4,1,0,2,1,3,2,2,3,2,2,7,146
1,205,1657,4,3,32,2,1,1,1,6,1,1,4,2,2,4,0,2,1,3,2,3,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,3,1,1,1,3,3,2,2,2,3,2,3,2,2,3,7,3,21,8,1,1,2,1,1,2,2,205,1657,4,1,2,2,2,2,2,1,5,4,1,2,3,2,3,2,3,1,2,5,3,0,2,1,3,4,2,3,2,2,7,104
1,205,1658,4,4,31,3,11,99,1,6,5,4,2,2,3,4,6,2,2,3,4,5,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,1,2,3,0,2,3,2,3,0,0,7,3,10,9,3,1,1,1,1,2,2,205,1658,4,1,2,2,2,2,2,9,0,2,1,1,0,2,2,3,4,3,2,4,4,0,2,1,2,3,2,3,2,2,4,518
1,205,1659,4,4,33,3,1,1,1,6,7,2,2,2,3,3,4,2,1,3,3,9,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,1,3,2,3,2,2,2,2,2,1,2,0,2,7,3,15,8,3,1,1,1,2,2,2,205,1659,4,1,2,2,2,2,2,7,13,2,1,2,1,3,2,2,2,2,2,3,3,0,2,2,3,4,3,3,2,2,5,329
1,205,1660,4,4,33,3,11,99,1,6,7,2,4,1,3,4,4,2,1,2,2,3,1,1,2,1,1,2,1,3,1,3,3,1,3,1,2,1,2,3,2,3,1,3,4,2,3,2,3,3,3,2,1,2,1,3,7,3,4,7,1,1,1,1,2,2,2,205,1660,4,2,2,2,2,2,2,1,4,1,1,1,2,2,3,1,2,4,2,4,2,0,1,3,3,2,1,3,2,2,1,714
1,205,1661,4,4,34,3,1,1,1,6,5,1,3,2,3,3,6,3,1,3,4,5,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,2,3,3,2,3,2,2,2,2,2,2,2,3,4,7,3,29,5,3,1,1,1,1,2,2,205,1661,4,1,2,1,2,2,2,14,4,2,1,2,3,1,3,3,1,2,2,4,3,0,2,2,3,3,3,3,2,2,4,114
1,205,1662,4,4,32,3,11,99,1,6,7,1,2,1,2,3,5,2,3,3,4,5,2,2,1,1,1,2,1,3,1,1,1,1,1,1,1,2,2,4,2,2,1,1,2,2,3,2,2,1,2,3,2,2,2,3,8,3,28,0,1,1,1,1,1,1,2,205,1662,4,1,2,2,2,2,2,14,5,3,3,3,3,2,3,1,1,3,1,4,3,0,2,1,3,3,1,3,2,2,5,709
1,205,1663,4,4,32,2,1,1,1,6,1,2,4,1,2,1,3,1,2,2,3,5,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,2,2,1,1,3,2,3,3,3,1,2,2,1,1,2,4,8,3,22,7,3,1,1,1,2,2,2,205,1663,4,1,1,2,2,2,2,1,13,2,1,2,2,1,3,1,2,1,2,2,2,0,2,3,2,2,2,3,2,2,7,165
1,205,1664,4,4,35,3,1,1,1,6,5,1,3,1,1,3,4,1,2,2,3,5,1,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,1,3,3,3,2,2,1,2,2,2,2,3,4,8,3,28,3,3,1,3,1,2,2,2,205,1664,4,2,2,2,2,2,2,5,4,2,3,2,3,1,3,2,4,1,1,3,3,0,1,1,3,2,3,3,2,2,4,115
1,205,1665,4,4,32,2,1,1,1,6,1,1,4,2,2,4,5,2,1,3,2,3,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,3,3,3,1,1,3,3,3,2,3,1,4,2,1,3,3,2,6,4,21,7,3,1,1,1,1,2,2,205,1665,4,1,2,2,2,2,2,1,0,3,2,2,3,2,2,2,2,1,1,5,3,0,2,1,2,3,2,3,2,2,7,118
1,205,1666,4,4,33,2,2,2,1,6,7,1,4,1,3,4,6,2,1,3,4,4,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,3,1,1,3,3,3,3,2,2,3,2,1,2,3,1,6,4,20,8,1,1,1,1,1,1,2,205,1666,4,1,2,2,2,2,2,0,4,1,1,3,3,3,3,2,1,1,2,2,2,0,1,2,2,2,2,3,2,2,5,100
1,205,1667,4,4,34,2,2,2,1,6,3,2,4,1,3,3,4,1,1,3,2,3,2,2,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,3,3,3,1,3,2,2,3,3,3,3,1,2,1,2,1,1,6,4,16,7,3,1,3,1,1,2,2,205,1667,4,2,1,2,2,2,2,7,3,1,1,1,2,1,4,2,2,2,2,3,2,0,1,1,2,3,1,2,2,2,1,124
1,205,1668,4,3,28,3,11,99,1,6,14,1,1,1,3,4,5,1,2,3,3,4,2,3,1,1,1,2,1,2,3,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,3,2,2,4,2,3,0,3,7,4,15,9,3,1,1,1,2,2,2,205,1668,4,1,2,2,2,2,2,10,13,2,1,1,1,2,2,2,5,4,3,5,4,0,2,1,3,4,2,3,2,2,8,714
1,205,1669,4,3,32,2,1,1,1,6,1,1,3,2,1,2,3,2,1,2,3,5,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,3,2,3,1,1,3,3,3,3,4,1,4,2,1,2,3,5,7,4,21,7,3,1,2,1,1,2,2,205,1669,4,1,2,2,2,2,2,9,4,4,2,2,2,2,2,2,4,2,2,4,3,0,1,1,3,2,1,3,2,2,7,156
1,205,1670,4,4,31,3,1,1,1,6,11,4,1,3,1,4,4,1,2,0,0,0,2,2,2,1,1,2,3,2,2,2,1,2,2,1,2,2,4,3,4,4,1,3,4,3,3,2,2,2,2,5,1,1,3,3,7,4,19,7,3,2,3,2,1,2,2,205,1670,4,2,2,2,2,2,2,10,5,2,3,2,3,2,2,2,1,1,1,4,3,0,2,2,3,2,2,3,2,2,0,335
1,205,1671,4,4,31,0,1,1,1,6,1,1,4,1,3,3,4,1,1,2,2,4,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,3,2,3,1,1,2,3,4,7,4,21,8,3,1,2,1,1,2,2,205,1671,4,1,2,2,2,2,2,1,4,2,1,1,3,1,2,2,1,1,2,4,2,0,1,1,3,2,2,3,2,2,7,145
1,205,1672,4,4,35,3,11,99,1,6,7,1,1,1,2,4,6,1,1,3,4,5,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,1,1,2,2,3,3,2,0,3,1,1,1,3,4,7,4,19,7,3,1,1,1,1,2,2,205,1672,4,1,2,2,2,2,2,9,4,2,1,1,2,2,2,2,2,1,2,1,4,0,2,2,3,2,1,3,2,2,1,715
1,205,1673,4,4,28,3,11,99,1,6,7,1,3,1,2,4,4,0,2,3,3,5,0,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,3,3,3,1,3,1,2,4,2,2,2,2,2,1,1,0,3,8,4,15,7,3,1,1,1,2,2,2,205,1673,4,2,1,2,1,2,2,3,4,1,1,1,2,1,3,2,4,2,2,2,3,0,3,3,3,5,2,3,1,2,1,721
