CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8A.,Q.8B.,Q.9.,Q.10.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.17C.,Q.18A.,Q.18A..1,Q.18A..2,Q.18A..3,Q.18A..4,Q.18A..5,Q.18A..6,Q.18A..7,Q.18A..8,Q.18A..9,Q.18A..10,Q.18A..11,Q.18A..12,Q.18B.,Q.19.,Q.20.,Q.20..1,Q.20..2,Q.20..3,Q.20..4,Q.20..5,Q.20..6,Q.20..7,Q.20..8,Q.20..9,Q.20..10,Q.20..11,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,CARD..1,DECK..1,BALLOT..1,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44.,V.44A.,Q.45.,Q.46.,Q.47.,Q.48A.,V.50.,V.51.,V.52.,V.53.
1,106,2099,4,2,5,1,1,2,3,2,10,3,2,6,4,2,9,3,4,1,10,2,3,2,1,2,2,2,2,2,2,2,2,2,2,9,5,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,1,5,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,2099,4,9,9,9,90,8,10,80,8,1,2,4,2,1,5,10,2
1,106,2100,4,3,5,1,2,2,3,2,10,4,5,6,1,5,3,3,4,3,1,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,2100,4,9,9,9,90,9,10,90,9,1,1,1,1,1,5,12,5
1,106,2101,4,3,5,1,1,2,3,2,10,6,5,6,1,5,3,3,1,4,8,7,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,3,3,2,3,3,3,5,2,2,9,2,106,2101,4,9,9,9,90,2,10,20,2,1,1,1,1,1,4,12,3
1,106,2102,4,3,5,1,1,2,3,2,10,5,5,6,4,1,4,3,4,3,2,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,2102,4,9,9,9,90,4,10,40,0,4,3,3,1,1,5,12,6
1,106,2103,4,3,5,1,1,2,3,2,10,6,5,6,4,1,4,3,4,4,2,10,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1,4,5,2,3,3,4,4,2,3,3,3,3,2,2,9,2,106,2103,4,9,9,9,90,3,10,30,3,1,1,1,1,1,5,12,6
1,106,2104,4,2,5,1,1,2,3,2,7,4,5,6,5,1,6,3,4,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,3,2,1,1,4,4,2,3,3,3,3,2,2,9,2,106,2104,4,9,9,9,90,4,10,40,0,4,3,3,1,1,5,10,1
1,106,2105,4,3,5,1,2,2,3,2,7,6,5,6,1,5,5,3,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,1,2,2,1,2,2,1,3,3,2,5,1,2,9,2,106,2105,4,9,9,9,90,1,10,10,1,1,1,1,1,1,3,11,4
1,106,2106,4,4,5,1,3,2,3,2,7,6,5,6,1,5,7,3,4,5,12,0,0,2,2,2,2,2,2,2,1,1,2,2,2,4,2,3,2,2,2,2,2,2,1,2,2,2,2,2,4,3,4,1,2,4,4,2,3,3,3,3,2,5,1,3,9,2,106,2106,4,9,9,9,90,5,10,50,5,1,2,1,1,2,4,10,5
1,106,2107,4,2,5,1,1,2,3,2,7,6,2,6,1,5,13,3,4,3,10,3,2,2,2,2,2,2,2,2,1,2,2,1,2,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,4,2,4,5,2,2,4,4,3,2,3,3,3,5,2,2,9,2,106,2107,4,9,9,9,91,2,10,90,9,1,2,3,2,3,5,12,3
1,106,2108,4,2,5,1,4,5,1,2,9,5,5,5,5,1,10,1,3,10,3,0,0,2,2,2,2,2,1,2,2,2,2,2,2,2,9,2,2,2,2,2,2,1,2,2,2,2,2,2,5,3,4,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,106,2108,4,1,1,1,10,5,10,50,0,4,3,3,1,3,1,21,2
1,106,2109,4,3,5,1,3,5,1,2,9,5,2,5,5,1,4,3,4,10,3,0,0,2,2,2,2,2,1,2,2,2,2,2,2,1,0,2,2,2,2,2,2,1,2,2,2,2,2,2,0,1,4,5,1,3,3,1,1,1,2,2,2,4,1,1,9,2,106,2109,4,9,9,9,90,9,10,90,9,1,3,4,1,4,1,22,7
1,106,2110,4,2,3,1,3,5,3,2,9,6,5,5,5,1,10,2,1,3,6,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,9,1,2,2,2,2,2,1,2,2,2,2,2,2,0,3,4,1,3,3,3,1,1,1,1,1,1,1,1,1,9,2,106,2110,4,9,9,9,90,2,10,20,0,4,3,3,1,1,1,21,0
1,106,2111,4,4,6,1,4,5,3,2,9,5,5,5,4,3,7,8,4,3,5,6,5,2,2,2,2,2,2,2,2,1,2,2,2,8,5,2,2,2,2,2,2,1,2,2,2,2,2,2,5,3,4,1,3,2,3,1,1,1,3,1,1,1,1,1,9,2,106,2111,4,9,9,9,90,9,10,90,9,1,2,2,1,3,2,20,5
1,106,2112,4,2,5,1,2,2,3,2,8,6,5,3,5,1,13,3,4,3,10,2,3,2,2,2,2,2,2,2,2,1,2,2,2,9,8,3,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,1,3,3,3,3,2,3,3,3,3,2,2,9,2,106,2112,4,9,9,9,90,2,10,20,2,1,1,1,1,1,4,12,4
1,106,2113,4,3,5,1,1,2,3,2,9,6,5,3,1,5,6,3,4,3,10,2,4,2,2,2,2,2,2,1,2,2,2,1,2,8,8,2,2,2,2,1,2,2,2,1,2,2,2,2,3,3,4,1,3,4,4,2,1,1,3,2,2,5,1,1,9,2,106,2113,4,9,9,9,90,7,10,70,7,1,2,1,1,1,2,10,1
1,106,2114,4,2,5,1,2,2,3,2,9,5,5,3,1,5,5,3,4,1,10,3,4,2,2,2,2,2,2,2,2,1,2,2,2,9,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,1,4,3,1,1,2,3,1,1,5,1,3,9,2,106,2114,4,9,9,9,90,4,10,40,0,4,3,4,2,4,2,11,8
1,106,2115,4,2,5,1,1,2,3,2,5,6,5,3,1,5,6,3,3,3,10,2,3,2,2,2,2,2,2,2,2,2,1,2,2,6,9,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,1,4,4,3,2,2,3,3,3,5,2,2,9,2,106,2115,4,9,9,9,90,2,10,20,2,1,2,2,2,4,3,10,1
1,106,2116,4,2,5,1,2,2,3,2,7,6,5,3,1,5,3,3,1,3,5,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,2,2,1,3,3,3,5,2,2,9,2,106,2116,4,9,9,9,90,3,10,30,3,1,1,1,1,1,3,12,5
1,106,2117,4,3,5,1,1,2,3,2,8,5,5,7,4,1,7,3,4,3,2,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,2,2,3,3,3,3,2,2,9,2,106,2117,4,9,9,9,90,2,10,20,2,1,1,2,1,1,5,10,5
1,106,2118,4,3,5,1,5,2,3,2,8,6,5,7,5,1,9,3,4,3,11,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,5,1,3,3,2,2,2,3,2,3,4,1,3,9,2,106,2118,4,9,9,9,90,9,10,90,9,1,1,2,1,1,2,10,8
1,106,2119,4,2,5,1,2,2,3,2,8,6,5,7,1,5,17,3,4,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,2119,4,9,9,9,90,7,20,60,7,1,1,1,1,2,5,12,4
1,106,2120,4,3,5,1,2,2,3,2,9,4,2,6,4,2,5,3,4,3,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,3,4,2,2,1,2,3,2,2,2,1,3,9,2,106,2120,4,9,9,9,90,3,10,30,3,1,1,2,1,3,2,12,8
1,106,2121,4,2,5,1,1,3,3,2,9,6,1,6,5,1,17,3,4,1,1,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,1,3,3,2,4,4,2,3,3,3,3,2,2,9,2,106,2121,4,9,9,9,90,7,20,70,7,2,1,1,1,1,5,12,4
1,106,2122,4,3,5,1,1,3,3,2,9,6,5,6,5,2,10,3,2,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,1,1,2,3,3,3,1,1,2,9,2,106,2122,4,9,9,9,90,3,10,30,9,3,3,4,2,3,3,12,0
1,106,2123,4,4,5,1,1,3,3,2,9,5,5,6,5,1,7,3,1,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,1,2,1,1,1,1,1,3,2,1,4,1,1,9,2,106,2123,4,9,9,9,90,1,10,10,1,1,3,3,1,2,2,10,5
1,106,2124,4,3,5,1,1,3,3,2,9,6,5,6,5,2,3,3,4,3,1,4,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,3,4,2,2,2,3,3,4,2,2,1,3,9,2,106,2124,4,9,9,9,90,9,10,90,9,1,1,1,1,2,2,10,7
1,106,2125,4,4,5,1,3,3,3,2,11,5,5,6,5,1,10,3,4,3,10,3,5,2,2,2,2,2,2,2,2,1,2,2,2,9,8,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,3,4,2,3,2,2,3,3,4,4,2,2,9,2,106,2125,4,9,9,9,90,1,10,10,1,1,2,4,2,2,3,21,4
1,106,2126,4,2,5,1,1,3,3,2,11,6,5,6,5,1,3,3,4,3,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,2,2,1,3,3,2,2,1,3,9,2,106,2126,4,9,9,9,90,5,10,50,5,1,1,1,1,3,2,12,5
1,106,2127,4,3,5,1,2,3,3,2,11,5,0,6,1,5,13,3,4,3,10,1,3,2,2,2,2,2,2,2,2,2,1,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,1,2,5,3,4,1,3,4,4,4,4,2,3,3,3,5,2,2,9,2,106,2127,4,9,9,9,90,3,10,30,3,1,1,1,1,2,5,12,5
1,106,2128,4,2,5,1,1,3,3,2,10,6,5,6,5,2,6,3,4,4,8,8,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,3,3,3,2,4,4,2,3,3,3,3,2,2,9,2,106,2128,4,9,9,9,90,3,10,30,3,1,1,1,1,1,5,10,1
1,106,2129,4,2,5,1,1,3,3,2,10,6,5,6,1,5,3,3,4,1,8,4,5,2,2,2,2,2,2,2,2,1,2,2,2,7,5,1,2,2,2,2,2,2,1,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,2129,4,9,9,9,90,5,10,50,5,1,2,1,1,3,5,12,5
1,106,2130,4,3,5,1,1,3,3,2,10,5,5,6,5,2,3,3,4,3,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,4,3,2,2,2,3,3,3,3,2,2,9,2,106,2130,4,9,9,9,90,2,10,20,2,1,1,2,2,3,3,12,8
1,106,2131,4,2,5,1,1,3,2,2,10,5,5,6,5,1,9,3,4,3,11,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,4,1,3,3,3,4,2,3,3,3,3,2,2,9,2,106,2131,4,9,9,9,90,1,20,10,0,4,3,4,1,2,4,10,8
1,106,2132,4,3,5,1,1,3,3,2,10,6,5,6,5,2,13,3,4,3,11,6,5,2,2,2,2,2,2,2,2,2,1,2,2,4,9,3,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,2,2,2,3,3,2,4,2,3,9,2,106,2132,4,9,9,9,90,1,10,10,1,1,1,1,1,1,2,12,4
1,106,2133,4,4,5,1,1,3,3,2,10,6,1,6,5,1,16,3,1,3,8,4,3,2,2,1,2,2,2,2,2,2,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,3,4,4,4,2,3,3,3,1,2,2,9,2,106,2133,4,9,9,9,90,2,10,20,2,1,1,3,2,1,5,11,1
1,106,2134,4,3,5,1,1,3,3,2,10,6,5,6,5,2,3,3,1,3,1,4,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,3,3,2,4,4,2,3,3,3,4,2,2,9,2,106,2134,4,9,9,9,90,2,10,20,2,1,1,1,1,3,5,12,3
1,106,2135,4,1,5,1,1,3,3,2,11,6,5,6,2,5,16,9,1,3,8,6,2,2,2,2,2,2,1,2,2,2,2,2,2,8,0,0,2,2,2,2,2,1,2,2,2,2,2,2,0,3,4,1,1,3,3,1,1,3,3,1,1,5,1,1,9,2,106,2135,4,9,9,9,90,5,20,20,0,4,3,4,1,3,1,12,8
1,106,2136,4,3,5,1,1,3,3,2,11,5,5,6,1,5,3,9,4,4,9,2,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,2136,4,9,9,9,90,5,10,50,5,1,2,3,1,2,5,12,3
1,106,2137,4,2,5,1,1,3,3,2,11,6,5,6,5,2,17,3,4,3,1,4,5,2,2,2,2,2,2,2,2,1,2,2,2,11,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,2,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,2137,4,9,9,9,90,9,10,90,9,1,1,1,1,1,5,12,3
1,106,2138,4,2,5,1,1,3,3,2,10,6,5,6,5,1,3,3,2,3,8,6,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,2,2,2,9,2,106,2138,4,9,9,9,90,6,10,60,6,1,1,1,1,1,5,12,8
1,106,2139,4,3,5,1,1,3,3,2,10,4,5,6,1,5,3,3,1,3,8,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,2,2,3,3,2,3,5,1,3,9,2,106,2139,4,9,9,9,90,3,10,30,0,4,3,4,2,2,2,11,4
1,106,2140,4,3,5,1,5,3,3,2,10,6,5,6,1,5,16,9,1,1,10,3,4,2,2,2,2,2,2,2,2,2,1,2,2,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,1,1,3,3,1,1,2,3,2,3,5,1,0,9,2,106,2140,4,9,9,9,90,7,10,70,9,3,1,3,1,3,3,10,9
1,106,2141,4,3,5,1,1,3,3,2,10,6,5,6,1,5,5,3,1,2,1,2,6,2,2,2,2,2,2,2,2,2,1,2,2,9,6,1,2,2,1,2,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,2,1,3,3,2,4,5,1,3,9,2,106,2141,4,9,9,9,90,1,10,10,1,1,1,1,1,2,2,12,8
1,106,2142,4,3,5,1,1,3,3,2,10,6,4,6,4,1,10,3,4,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,0,4,4,2,3,3,3,3,2,2,9,2,106,2142,4,9,9,9,90,9,10,90,9,1,1,1,2,1,5,11,4
1,106,2143,4,2,5,1,4,3,3,2,10,6,4,6,5,2,2,3,4,3,10,2,3,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,3,3,2,3,3,2,3,3,3,4,2,2,9,2,106,2143,4,9,9,9,90,2,10,20,2,1,1,1,2,1,4,12,3
1,106,2144,4,3,5,1,1,3,3,2,8,4,5,6,1,5,10,3,4,5,12,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,8,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,1,3,3,3,3,2,3,3,3,5,2,2,9,2,106,2144,4,9,9,9,90,2,10,20,2,1,1,1,1,2,4,11,0
1,106,2145,4,3,5,1,1,3,3,2,8,1,5,6,1,5,10,3,4,5,12,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,6,1,2,2,1,2,2,2,2,2,2,2,2,2,5,2,1,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,2145,4,9,9,9,90,3,10,30,3,1,1,1,1,2,5,11,0
1,106,2146,4,3,5,1,1,3,3,2,9,6,5,6,5,1,16,3,1,3,10,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,9,1,2,1,2,2,2,2,2,2,2,1,2,2,2,3,4,1,3,2,3,3,3,2,3,3,3,2,2,2,9,2,106,2146,4,9,9,9,90,9,10,90,9,1,1,1,1,1,4,11,1
1,106,2147,4,3,5,1,1,3,3,2,9,3,5,6,5,1,6,3,4,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,1,1,4,3,1,1,3,3,4,3,2,1,3,9,2,106,2147,4,9,9,9,90,5,10,50,5,1,1,4,2,1,2,10,1
1,106,2148,4,4,5,1,1,3,3,2,9,5,5,6,5,2,3,3,4,3,10,3,1,2,2,2,2,2,2,2,2,2,1,2,2,8,8,3,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,2,3,3,3,3,3,4,1,2,9,2,106,2148,4,9,9,9,90,3,10,30,0,4,3,4,1,2,4,12,2
1,106,2149,4,3,5,1,4,3,3,2,9,6,5,6,5,2,8,3,4,3,11,1,1,2,2,2,2,2,2,2,2,2,2,1,2,8,8,3,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,3,3,2,4,4,2,3,3,3,3,2,2,9,2,106,2149,4,9,9,9,90,2,10,20,2,1,1,1,1,1,5,10,8
1,106,2150,4,3,5,1,1,3,3,2,9,4,4,6,5,1,4,3,1,7,2,1,0,2,2,2,2,2,2,2,2,1,2,2,2,2,0,3,2,2,2,2,2,2,1,2,2,2,2,2,2,3,4,5,3,1,2,3,3,2,3,3,3,3,2,2,9,2,106,2150,4,9,9,9,90,3,20,20,3,1,2,4,1,2,4,12,6
1,106,2151,4,3,5,1,3,3,3,2,9,6,5,6,5,2,3,3,2,6,11,2,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,3,2,2,2,2,2,2,1,2,2,2,2,2,5,3,4,1,1,3,3,2,2,3,3,4,1,2,1,3,9,2,106,2151,4,9,9,9,90,2,20,30,3,2,2,2,1,3,2,21,8
1,106,2152,4,4,5,1,1,3,3,2,9,5,2,6,5,1,7,3,4,1,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,7,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,2,2,2,3,3,2,2,2,2,2,9,2,106,2152,4,9,9,9,90,5,10,50,5,1,1,4,3,2,3,10,5
1,106,2153,4,3,5,1,1,3,3,2,9,6,5,6,5,2,3,3,4,3,10,2,4,2,2,2,2,2,2,2,2,1,2,2,2,2,8,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,4,2,2,2,2,3,2,2,2,1,3,9,2,106,2153,4,9,9,9,90,2,10,20,2,1,1,3,1,2,2,12,5
1,106,2154,4,3,5,1,3,3,3,2,9,6,5,6,1,5,10,3,4,3,6,4,3,2,2,2,2,2,2,2,2,1,2,2,2,2,8,3,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,2,2,2,2,1,3,3,2,1,5,2,3,9,2,106,2154,4,9,9,9,90,9,10,90,9,1,2,3,3,4,2,21,0
1,106,2155,4,3,5,1,2,3,3,2,9,3,4,6,5,1,10,1,4,3,5,4,3,2,2,2,2,2,2,2,2,1,2,2,2,3,8,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,2,4,4,2,3,3,3,3,2,2,9,2,106,2155,4,9,9,9,90,1,10,10,1,1,2,3,1,3,5,11,4
1,106,2156,4,3,5,1,3,3,2,1,9,6,5,6,5,1,10,1,4,3,1,3,3,2,2,1,2,2,2,2,2,2,2,2,2,7,3,3,2,2,2,2,2,2,1,2,2,2,2,2,5,3,4,1,3,4,3,2,2,2,3,3,2,2,1,2,1,2,106,2156,4,9,2,1,10,3,10,30,9,4,2,3,1,2,3,21,0
1,106,2157,4,3,5,1,1,3,2,2,9,6,4,6,5,2,9,3,4,3,1,0,3,2,2,2,2,2,2,2,2,2,1,2,2,8,8,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,5,3,4,2,2,4,2,3,3,3,3,1,3,9,2,106,2157,4,9,9,9,90,2,10,20,0,4,3,2,2,3,4,10,2
1,106,2158,4,3,5,1,1,3,3,2,9,5,5,6,5,1,10,3,1,3,10,3,3,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,4,1,2,2,3,3,3,2,3,3,3,3,2,3,9,2,106,2158,4,9,9,9,90,4,10,40,4,1,3,4,2,2,4,11,1
1,106,2159,4,3,5,1,1,3,3,2,9,4,1,6,5,1,2,3,4,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,3,4,2,3,3,2,3,3,3,3,2,2,9,2,106,2159,4,9,9,9,90,7,20,30,7,1,2,3,1,2,4,12,7
1,106,2160,4,3,5,1,1,3,3,2,9,6,5,6,5,1,6,3,4,3,6,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,4,1,2,2,1,2,3,2,3,3,3,2,2,2,9,2,106,2160,4,9,9,9,20,2,20,30,3,2,1,3,1,2,4,10,1
1,106,2161,4,2,5,1,1,3,3,2,9,5,2,6,1,5,12,3,2,3,11,3,2,2,2,2,2,2,2,2,2,1,2,2,2,3,8,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,2,4,4,4,2,3,3,3,5,2,2,9,2,106,2161,4,9,9,9,90,8,10,80,8,1,2,1,2,3,5,10,2
1,106,2162,4,3,5,1,1,3,3,2,9,5,4,6,1,5,10,3,1,1,10,3,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,3,1,2,2,2,2,2,2,2,2,1,2,2,3,3,4,1,1,3,3,3,3,2,3,3,3,5,2,2,9,2,106,2162,4,9,9,9,90,6,10,60,0,4,2,4,2,3,4,11,4
1,106,2163,4,4,5,1,1,3,3,2,9,3,5,6,1,5,10,3,4,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,8,8,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,4,4,2,2,3,3,4,3,5,2,3,9,2,106,2163,4,9,9,9,90,2,10,20,2,1,1,2,2,2,2,11,4
1,106,2164,4,3,5,1,3,3,3,2,9,2,5,6,1,5,9,3,4,3,7,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,2,2,2,2,2,2,2,2,2,2,3,1,4,1,2,1,1,2,2,2,3,2,2,5,2,2,9,2,106,2164,4,9,9,9,90,9,10,90,9,1,2,1,1,1,3,20,8
1,106,2165,4,3,5,1,1,3,3,2,9,6,5,6,1,5,13,3,4,2,11,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,2165,4,9,9,9,90,2,10,20,2,1,1,1,2,1,5,12,4
1,106,2166,4,2,5,1,1,3,1,2,9,4,3,5,4,1,5,3,3,3,10,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,3,5,2,2,1,4,4,2,3,3,3,3,2,2,9,2,106,2166,4,9,9,9,90,9,10,90,9,1,1,1,1,2,5,10,2
1,106,2167,4,2,5,1,3,3,3,2,9,5,5,5,1,5,9,3,4,3,6,4,2,2,2,2,2,2,2,2,2,1,2,2,2,8,8,3,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,2,2,3,4,2,4,5,0,3,9,2,106,2167,4,9,9,9,90,3,10,30,9,3,2,3,2,3,2,20,8
1,106,2168,4,3,5,1,4,3,3,2,9,4,5,5,1,5,6,3,4,3,10,2,5,2,2,2,2,2,2,2,1,1,2,2,2,8,8,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,2,1,1,2,2,3,4,2,4,5,1,3,9,2,106,2168,4,9,9,9,90,2,10,20,2,1,1,1,2,2,2,10,1
1,106,2169,4,3,5,1,1,3,3,2,9,6,1,5,1,5,6,3,4,3,1,6,3,2,2,2,2,2,2,2,2,1,2,2,2,7,3,3,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,2,2,4,2,2,2,3,2,2,5,1,3,9,2,106,2169,4,9,9,9,90,2,20,70,1,3,2,3,1,3,2,10,1
1,106,2170,4,3,5,1,1,3,2,2,9,6,5,5,1,5,9,3,4,3,1,6,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,1,2,2,2,1,1,2,3,1,1,5,1,2,9,2,106,2170,4,9,9,9,90,5,10,50,5,1,1,1,2,1,3,10,8
1,106,2171,4,3,5,1,2,3,3,2,4,6,5,5,1,5,10,3,1,3,10,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,2,3,3,4,4,2,3,3,3,5,2,2,9,2,106,2171,4,9,9,9,90,5,10,50,5,1,1,4,1,1,5,11,1
1,106,2172,4,2,5,1,5,3,3,2,5,5,5,5,1,5,4,3,4,3,5,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,2,2,1,3,4,2,3,3,3,5,2,2,9,2,106,2172,4,9,9,9,90,8,10,80,8,1,1,1,1,1,4,12,6
1,106,2173,4,3,5,1,4,3,3,2,5,4,5,5,5,2,7,3,3,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,7,8,3,2,2,2,2,1,2,2,2,2,2,2,2,4,2,4,5,2,1,1,3,3,2,3,3,3,2,2,2,9,2,106,2173,4,9,9,9,90,8,10,80,9,3,1,3,2,2,4,10,5
