CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.16A.,Q.16B.,Q.16C.,Q.16D.,Q.16E.,Q.16F.,Q.16G.,Q.16H.,Q.17A.,Q.17B.,Q.18.,Q.19.,Q.20A.,Q.21.,Q.22.,Q.23.,Q.24.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.30E.,Q.30F.,Q.30G.,Q.30H.,Q.30I.,Q.30J.,Q.30K.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.32.,Q.33A.,Q.33B.,Q.34.,Q.35A.,Q.35B.,Q.36.,Q.37.,Q.38.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50.,Q.51A.,Q.51B.,Q.52A.,Q.52B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.55A.,Q.55B.,Q.56A.,Q.56B.,Q.57.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.61A.,Q.62A.,Q.62B.,Q.63A.,Q.63B.,Q.64A.,Q.64B.,Q.65A.,Q.65B.,Q.66A.,Q.66B.,Q.67A.,Q.67B.,Q.68.,Q.69A.,Q.69B.,V.71.,V.72.,V.73.,V.74.,V.75.,V.76.
1,211,1955,2,1,2,1,30,4,4,5,1,1,1,21,1,1,2,1,3,2,3,2,1,2,2,2,2,3,1,4,4,4,1,0,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,3,3,3,1,1,3,3,3,3,1,2,3,2,1,2,2,211,1955,2,3,3,2,3,2,3,2,2,39,3,2,1,2,1,1,2,3,2,3,1,1,1,3,3,3,2,4,3,5,1,3,1,1,1,1,2,3,2,3,3,3,3,3,2,3,2,3,3,5,1,0,2,7,2,6,84
1,211,1956,2,1,1,5,23,2,4,6,1,1,1,21,1,1,1,6,3,2,3,2,2,1,2,2,2,3,1,4,4,4,1,4,2,2,1,3,1,1,1,1,1,2,1,2,2,1,2,1,1,2,3,2,3,1,3,3,1,3,3,1,2,3,2,1,2,2,211,1956,2,3,5,1,3,2,3,2,3,31,1,2,4,2,2,2,2,4,2,4,1,1,1,3,2,2,2,4,3,0,0,1,3,1,1,2,2,4,2,4,2,2,2,3,2,2,1,2,2,2,3,1,5,7,2,9,81
1,211,1957,2,1,2,5,26,4,4,5,1,1,1,21,1,1,1,6,3,2,3,2,2,2,2,2,2,3,1,4,4,4,1,4,1,2,3,3,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,2,3,4,1,2,3,2,1,2,2,211,1957,2,3,4,1,3,2,4,2,4,34,1,1,5,1,1,1,3,5,2,5,2,1,2,3,3,1,2,4,3,2,4,1,5,1,1,1,3,5,2,5,0,0,2,3,3,0,2,0,3,2,5,4,3,8,2,9,75
1,211,1958,2,1,2,3,29,4,4,4,1,1,1,21,1,1,1,6,4,2,3,2,2,2,2,2,2,3,3,4,4,4,1,4,1,1,3,3,1,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,1,2,3,2,1,1,3,2,3,5,2,211,1958,2,3,5,4,3,2,2,2,2,36,1,1,5,1,1,2,1,5,3,5,2,1,2,3,2,1,1,4,3,2,3,1,5,1,1,2,1,5,2,5,2,1,2,3,2,1,2,0,3,5,3,6,5,8,2,1,215
1,211,1959,2,1,3,3,15,4,4,4,1,1,1,0,1,1,2,1,3,1,3,2,2,2,2,2,2,3,0,4,4,4,1,3,2,3,1,3,1,1,1,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,1,2,3,2,3,1,2,3,2,1,1,2,211,1959,2,3,4,1,3,2,3,2,3,34,1,2,4,2,2,3,3,4,1,4,3,0,1,3,2,3,2,4,3,5,0,3,3,2,2,1,3,4,1,3,1,2,1,3,2,2,0,0,0,5,3,1,1,7,2,3,100
1,211,1960,2,1,2,4,19,4,4,4,1,2,2,21,1,1,1,6,4,2,4,3,3,2,1,1,1,3,1,4,4,4,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,3,2,1,2,1,3,3,4,3,4,1,4,4,2,3,2,2,211,1960,2,3,4,4,2,3,2,4,4,33,3,1,3,1,2,1,3,5,1,5,1,2,1,3,2,1,2,2,2,3,4,1,5,2,1,2,3,5,1,5,1,1,1,3,2,1,2,0,2,3,5,3,2,14,2,3,45
1,211,1961,2,1,4,3,15,4,4,4,1,1,1,21,1,1,2,1,4,2,3,2,3,2,2,2,2,3,3,4,4,4,2,3,1,3,3,3,2,1,2,1,1,2,1,2,1,1,1,1,1,3,2,3,2,1,1,2,4,2,2,1,2,2,2,3,1,2,211,1961,2,3,4,1,2,2,3,2,2,35,1,1,5,1,1,1,3,5,2,4,2,1,2,3,2,1,2,4,3,2,4,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,2,0,3,2,5,7,7,9,1,4,94
1,211,1962,2,1,5,1,25,4,4,4,1,10,0,11,1,1,1,0,5,1,4,2,1,1,1,3,2,3,3,4,4,4,1,4,1,4,1,3,2,3,2,1,1,2,1,1,1,1,2,1,1,3,3,2,2,3,3,3,4,2,2,1,3,3,3,2,4,2,211,1962,2,3,4,4,3,5,3,5,3,35,1,2,5,2,1,1,1,4,1,4,1,1,1,3,1,1,2,4,0,5,3,3,3,2,1,1,1,3,1,5,1,2,1,3,1,1,1,3,1,4,4,0,0,6,2,1,60
1,211,1963,2,1,4,1,34,4,4,13,1,1,1,23,1,1,1,6,3,2,3,2,1,1,2,1,1,3,3,4,4,4,2,1,1,2,1,2,2,1,1,1,0,0,1,1,1,1,2,1,1,4,3,3,4,4,4,4,2,3,2,1,3,3,5,1,2,2,211,1963,2,3,4,4,1,5,3,2,3,47,2,1,3,3,0,2,2,3,0,0,0,0,2,3,2,2,3,4,3,2,3,1,3,3,3,2,2,3,2,3,2,2,2,3,2,2,0,1,3,2,4,7,7,8,1,9,50
1,211,1964,2,1,2,5,19,4,4,6,1,0,0,21,1,1,1,0,3,2,3,2,3,3,2,3,2,1,1,4,4,4,1,3,1,4,3,3,2,3,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,2,3,3,1,1,4,1,1,1,2,211,1964,2,3,3,1,4,2,4,1,4,40,2,1,5,1,1,2,2,5,1,5,2,3,2,1,2,1,2,4,3,2,4,1,5,1,1,1,2,5,2,5,2,3,2,3,2,1,2,0,3,2,5,7,7,9,1,6,133
1,211,1965,2,1,1,5,16,4,4,5,1,2,2,21,1,1,1,6,3,2,3,2,2,2,1,2,2,3,1,4,4,4,2,3,2,3,1,3,1,3,2,1,1,2,1,2,3,1,2,1,1,2,2,2,2,1,3,3,3,3,4,1,1,3,2,1,2,2,211,1965,2,3,4,3,3,2,2,2,2,40,3,2,5,2,1,1,3,3,1,5,1,2,1,3,2,2,2,4,3,5,2,1,3,1,2,2,3,5,1,5,1,3,1,3,2,2,2,0,3,3,4,1,3,9,2,9,73
1,211,1966,2,1,5,1,22,4,4,11,1,3,3,0,1,1,1,6,3,1,3,2,3,2,2,2,2,3,3,4,4,4,2,4,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,2,3,2,2,1,1,1,4,3,4,1,1,3,2,2,2,2,211,1966,2,3,5,4,3,2,3,2,3,46,2,1,5,1,1,1,1,5,3,5,2,1,1,3,2,1,2,4,1,2,3,1,5,1,1,1,1,5,3,5,2,1,1,3,2,2,2,0,2,2,4,5,5,8,2,9,83
1,211,1967,2,1,2,3,24,4,4,8,1,2,2,21,1,1,1,6,4,2,3,2,2,1,3,2,2,3,1,4,4,4,1,2,1,3,3,3,2,2,2,1,1,2,1,2,1,1,1,1,1,2,4,4,4,1,1,2,2,3,4,1,2,2,2,1,5,2,211,1967,2,3,4,3,2,2,3,2,2,40,3,1,4,1,2,2,2,4,2,4,1,2,1,3,1,2,2,4,1,4,3,1,4,1,2,1,2,3,2,4,1,2,1,3,2,1,2,0,1,2,3,2,3,6,2,8,6
1,211,1968,2,3,2,3,27,4,4,7,1,2,3,11,1,1,1,6,4,2,2,2,2,2,2,2,2,3,1,4,4,4,2,3,1,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,1,1,3,2,3,4,1,2,3,2,1,2,2,211,1968,2,3,3,1,3,2,3,2,3,42,1,1,5,1,1,1,3,5,2,5,2,1,1,3,2,1,2,4,0,2,4,1,5,1,1,1,3,5,2,5,2,1,2,3,2,1,2,0,3,2,5,4,5,7,2,1,109
1,211,1969,2,1,2,5,27,2,4,6,1,2,2,21,1,1,1,6,4,2,5,0,0,0,0,0,0,1,3,4,4,4,1,4,1,2,1,3,2,1,2,1,1,2,1,2,2,1,2,1,1,3,3,3,3,1,3,3,3,3,2,1,2,3,2,1,2,2,211,1969,2,3,5,3,3,2,3,2,3,42,1,1,3,1,2,1,3,5,1,5,1,2,1,3,2,1,1,1,2,2,3,1,3,1,2,3,3,5,2,4,2,2,1,3,2,1,2,0,3,2,3,3,4,1,2,1,119
1,211,1970,2,1,3,1,30,4,4,6,1,1,2,21,1,1,2,6,5,1,1,1,1,1,3,3,3,3,1,4,4,4,1,2,1,2,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,4,4,4,4,4,4,4,1,2,4,1,4,3,2,2,2,2,211,1970,2,3,4,1,1,2,4,2,4,41,1,2,5,2,1,1,1,5,3,5,1,1,1,3,1,1,2,4,1,3,4,2,5,2,1,1,1,5,1,5,1,1,1,3,1,1,2,0,1,3,5,1,0,0,2,1,64
1,211,1971,2,1,4,3,14,4,4,6,1,1,2,21,1,1,2,2,4,1,2,1,1,1,2,3,3,1,1,4,4,4,1,4,2,2,1,2,2,2,1,1,1,0,1,0,1,1,1,1,0,2,2,1,2,1,1,2,3,3,3,1,1,4,1,1,2,2,211,1971,2,3,4,0,3,5,4,2,3,47,3,3,5,2,1,1,2,5,1,5,1,1,1,3,1,1,1,2,2,3,4,3,4,2,1,1,2,5,1,5,1,1,1,3,1,1,2,0,3,5,4,0,0,1,2,1,176
1,211,1972,2,1,2,2,28,4,4,5,1,10,0,21,1,1,1,6,4,1,2,2,1,1,3,3,3,3,2,4,4,4,2,4,1,2,1,2,1,2,1,1,1,0,0,0,0,1,1,0,1,4,4,4,4,4,4,4,4,4,2,1,3,3,2,3,2,2,211,1972,2,3,4,4,0,5,3,5,3,40,2,1,3,1,2,1,1,3,3,5,3,2,1,3,2,1,1,2,3,5,3,1,3,1,2,3,2,3,1,5,1,1,3,2,1,3,0,0,3,5,3,4,2,1,2,3,85
1,211,1973,2,1,5,3,19,4,4,7,1,3,3,21,1,1,2,6,4,1,3,1,2,2,2,3,3,3,3,4,4,4,3,3,1,3,3,3,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,2,1,3,1,4,2,2,1,3,2,2,3,2,2,211,1973,2,3,4,4,2,5,0,2,0,40,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,2,4,45
1,211,1974,2,1,2,4,26,4,4,6,1,2,2,21,1,1,1,6,3,2,3,3,2,1,3,2,2,1,1,4,4,4,3,3,2,2,3,3,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,2,3,5,1,2,3,3,1,2,2,211,1974,2,3,4,3,3,3,3,3,3,45,3,2,4,3,0,1,2,3,2,3,1,2,1,2,2,3,2,4,2,5,0,3,0,3,0,1,2,3,2,0,3,0,3,0,2,3,3,0,3,5,3,7,7,7,1,4,118
1,211,1975,2,4,2,5,31,2,4,6,1,3,3,21,1,1,1,6,3,3,3,3,2,3,2,2,1,3,1,4,0,0,4,1,1,2,1,3,1,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,2,2,4,1,3,1,2,3,2,2,211,1975,2,2,3,4,3,2,2,5,1,44,2,3,0,3,1,3,2,3,1,5,3,1,3,3,3,0,2,4,3,5,0,3,0,3,0,3,2,3,1,5,3,0,3,3,3,0,2,0,3,5,6,7,7,12,1,1,262
1,211,1976,2,1,2,4,33,2,4,6,1,1,1,21,1,0,1,6,4,3,2,3,3,3,2,3,3,3,3,4,4,4,2,1,1,1,3,3,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,2,2,1,1,3,2,1,2,2,211,1976,2,3,5,4,3,2,2,2,3,43,1,1,4,1,2,3,2,5,2,4,2,2,3,0,3,0,2,4,3,5,2,1,5,1,2,3,2,2,2,3,3,0,3,0,3,0,2,0,3,5,6,3,2,9,2,1,251
1,211,1977,2,1,3,2,32,4,4,6,1,1,1,24,1,1,1,6,5,1,2,2,2,1,3,3,2,3,3,4,4,4,2,3,1,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,4,1,3,3,3,4,1,3,2,2,2,1,2,211,1977,2,3,3,3,3,2,2,2,3,45,1,1,4,3,3,1,2,3,3,5,3,3,1,2,3,3,3,3,3,5,3,3,2,2,3,3,2,4,2,3,1,1,1,3,1,1,2,0,3,2,4,2,0,3,2,1,25
1,211,1978,2,3,4,3,30,4,4,7,1,3,3,22,1,1,2,6,3,3,1,1,2,2,2,2,2,3,0,4,4,4,2,3,2,2,2,3,1,2,2,1,1,1,1,2,1,1,3,1,1,2,3,3,3,1,3,2,4,2,3,1,2,3,4,2,3,2,211,1978,2,3,4,4,2,4,4,4,4,53,2,2,5,2,1,1,1,3,1,3,1,1,1,3,1,1,2,4,2,3,4,2,4,2,1,1,1,4,1,4,1,1,1,3,1,2,2,0,2,3,4,0,0,7,2,7,26
1,211,1979,2,1,2,3,24,4,2,11,1,3,3,21,1,1,1,0,2,2,3,3,3,2,2,3,2,3,0,4,4,4,2,2,2,3,3,3,2,2,2,1,1,2,1,2,1,1,2,1,1,2,3,3,3,1,1,1,3,3,7,4,0,0,0,0,0,2,211,1979,2,0,4,5,3,5,3,3,3,55,3,2,5,2,2,1,2,4,1,5,1,1,1,3,2,2,3,3,3,3,3,3,2,2,2,1,2,4,1,4,1,1,1,3,1,2,2,0,3,5,4,7,7,9,1,1,278
1,211,1980,2,1,4,1,15,4,2,0,1,0,0,21,1,1,2,6,5,2,1,1,2,2,1,3,3,2,2,4,4,4,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,0,1,4,1,4,5,3,5,2,211,1980,2,0,0,0,0,5,4,5,0,94,3,2,3,2,2,1,0,0,2,3,3,2,3,1,2,2,2,4,0,2,0,2,4,2,2,2,0,0,1,5,1,1,1,3,1,1,0,3,0,0,6,1,0,5,2,8,41
1,211,1981,2,1,2,5,24,2,2,6,1,2,2,21,1,1,1,1,4,2,4,2,2,3,1,0,1,3,3,4,4,4,1,2,2,0,2,3,2,3,0,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,3,2,4,1,3,2,1,3,2,211,1981,2,3,4,0,3,3,4,3,4,94,2,1,5,1,2,1,3,4,3,4,2,2,1,3,2,1,2,4,3,2,3,1,5,1,1,0,3,5,3,5,2,1,1,3,2,1,1,1,3,2,4,5,5,11,2,6,170
1,211,1982,2,1,5,3,36,4,4,13,1,3,3,23,1,1,1,0,4,1,2,2,2,1,2,2,2,3,0,4,4,4,1,4,1,3,1,3,2,1,2,1,1,0,1,2,1,2,2,1,0,4,4,4,4,4,4,4,3,3,7,4,0,0,0,0,0,2,211,1982,2,0,5,1,3,2,2,2,0,63,1,1,5,1,1,1,3,5,3,5,2,1,0,0,0,0,0,4,0,6,0,0,0,3,0,3,3,5,3,5,2,1,1,1,2,1,2,0,3,1,4,7,7,5,1,4,78
1,211,1983,2,1,5,3,16,4,4,6,1,10,0,22,1,1,2,4,4,3,5,2,2,2,3,3,3,3,3,4,4,4,1,4,1,1,1,3,2,2,1,1,1,0,1,1,1,1,1,1,1,2,3,3,2,1,1,2,2,4,3,4,4,3,1,1,1,2,211,1983,2,3,5,5,3,2,3,1,3,61,1,2,5,2,1,1,3,5,1,5,1,1,1,3,1,1,3,4,1,4,4,2,5,2,1,1,3,5,2,4,1,1,1,3,1,1,0,0,1,0,6,0,0,5,2,3,73
1,211,1984,2,1,4,1,24,4,4,12,1,5,5,21,1,1,1,0,3,2,2,1,2,2,1,1,3,3,2,4,0,0,1,4,3,3,1,3,2,1,1,1,1,2,1,2,1,1,1,1,1,3,2,2,2,1,1,2,3,3,7,4,0,0,0,0,0,2,211,1984,2,0,4,5,2,2,3,2,3,64,3,1,5,1,1,1,2,3,2,5,2,1,2,1,2,1,0,4,0,6,0,0,0,1,1,1,2,3,2,5,2,1,2,3,2,1,0,0,0,2,5,7,7,7,1,4,115
1,211,1985,2,3,1,3,18,4,4,9,1,2,2,21,1,1,1,6,4,1,2,2,1,1,2,2,1,3,0,4,4,4,1,3,3,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,2,4,3,4,3,3,5,3,5,2,211,1985,2,3,5,5,4,5,3,2,2,94,3,1,5,1,1,1,2,5,2,5,1,1,1,3,2,1,2,4,3,3,2,1,5,1,1,3,2,5,2,5,1,1,2,3,2,1,3,1,3,2,3,7,7,5,1,1,291
1,211,1986,2,3,2,5,26,4,4,5,1,1,1,21,1,1,2,6,3,2,2,1,3,2,2,2,2,3,3,4,4,4,1,3,1,4,1,3,1,1,3,1,1,3,1,3,3,1,3,1,1,2,3,3,4,1,3,3,3,3,5,4,2,3,2,2,2,2,211,1986,2,3,3,1,3,5,0,5,0,40,1,3,0,3,0,1,2,5,1,5,1,1,1,3,2,1,2,4,2,3,3,1,3,1,2,3,3,5,2,4,2,3,3,1,2,2,3,0,3,5,6,7,7,7,1,6,134
1,211,1987,2,3,2,3,40,2,2,15,1,1,3,22,1,1,1,6,3,2,3,1,2,2,3,2,2,1,1,4,4,4,1,4,3,3,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,4,4,4,4,4,4,4,2,3,4,2,1,2,2,1,1,2,211,1987,2,3,4,0,2,5,3,2,3,70,1,3,4,3,3,3,2,3,2,3,3,3,3,2,1,2,2,1,2,5,3,3,3,3,3,3,2,3,2,3,2,2,3,2,2,2,2,0,2,5,3,0,2,6,2,1,238
1,211,1988,2,2,2,3,27,4,2,19,1,4,5,21,1,2,1,6,3,3,3,2,3,2,1,2,2,1,1,4,4,4,1,4,2,2,3,3,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,3,4,2,3,3,2,1,2,2,211,1988,2,3,4,4,3,2,3,2,4,70,1,3,5,1,1,1,3,5,2,5,3,2,1,3,2,3,3,4,2,5,4,3,5,3,2,3,3,5,2,5,3,1,3,3,3,1,3,0,2,5,3,2,0,11,2,1,8
1,211,1989,2,4,3,2,24,4,2,14,1,10,0,21,1,1,2,5,4,1,2,1,1,1,3,2,2,3,2,4,4,4,1,4,3,3,1,2,2,1,1,1,1,2,1,2,1,1,2,1,1,2,3,2,2,1,1,2,4,2,3,2,1,3,3,1,2,2,211,1989,2,2,4,1,3,2,3,2,3,71,2,2,2,1,2,1,2,4,1,5,1,1,1,3,1,1,2,4,2,3,4,1,5,1,1,1,3,5,1,5,1,1,1,3,1,1,2,0,1,3,5,7,7,2,1,4,62
1,211,1990,2,4,2,4,18,4,2,6,1,10,0,1,1,1,1,6,2,2,4,3,2,3,2,1,1,3,3,4,4,4,2,3,3,3,3,2,1,1,2,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,3,3,3,3,4,2,3,3,1,1,1,2,211,1990,2,3,4,1,3,2,4,1,3,70,1,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,3,4,2,1,3,1,5,1,1,1,3,5,3,5,2,2,2,2,2,1,2,0,2,1,5,6,6,13,2,2,403
1,211,1991,2,1,3,3,19,4,2,9,1,3,8,21,1,1,2,2,4,1,3,1,2,1,2,2,2,1,1,1,2,1,4,3,1,1,1,3,2,2,2,1,1,2,1,2,2,1,2,1,1,3,3,3,3,3,3,3,3,2,4,2,2,3,2,1,2,2,211,1991,2,3,5,3,3,2,4,2,4,80,1,3,3,3,3,3,2,3,1,4,1,2,1,3,3,2,2,4,1,5,3,3,3,3,2,3,2,3,1,3,1,2,1,1,1,2,2,0,3,5,3,0,0,5,2,8,56
1,211,1992,2,4,4,4,39,4,2,20,1,3,4,21,1,1,3,6,3,3,3,3,2,2,1,2,1,3,1,4,4,4,3,2,2,2,3,3,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,3,3,2,2,3,2,1,2,2,211,1992,2,3,4,4,3,2,3,2,4,80,2,1,3,2,2,2,2,4,1,4,2,2,1,3,2,1,1,2,2,5,0,1,3,2,2,1,2,4,1,4,1,2,1,3,2,2,2,0,2,3,3,3,2,12,2,1,220
1,211,1993,2,1,3,3,49,2,2,15,1,2,3,22,1,1,2,6,3,2,3,2,3,2,2,2,2,3,1,4,4,4,2,3,2,2,1,3,1,2,3,0,3,0,3,0,3,3,3,3,0,2,2,2,2,1,1,2,3,2,2,2,3,2,2,2,2,2,211,1993,2,2,3,4,1,5,3,5,2,80,1,3,5,3,3,1,2,3,2,4,1,2,1,3,3,2,3,1,2,5,3,3,2,3,2,3,2,3,2,3,1,2,3,2,3,2,1,2,2,5,3,0,0,9,2,1,41
1,211,1994,2,1,3,3,73,1,2,8,1,3,5,21,1,1,2,1,4,2,2,1,2,1,2,3,2,1,1,4,4,4,2,2,2,2,1,3,1,2,1,1,1,3,1,0,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,2,3,3,1,2,2,2,211,1994,2,2,4,1,3,2,4,2,4,81,1,1,3,1,2,1,2,3,2,5,1,1,1,1,2,1,2,4,3,5,3,3,3,3,2,1,1,5,2,4,1,2,1,2,1,1,2,0,3,5,3,3,0,4,2,6,58
1,211,1995,2,3,2,2,36,2,2,24,1,5,9,0,1,1,2,2,3,1,3,1,1,1,3,1,2,3,2,4,4,4,1,2,3,2,1,2,2,1,3,0,0,3,3,0,0,0,0,0,0,2,3,3,2,3,1,3,2,2,6,2,3,4,2,2,2,2,211,1995,2,3,4,0,3,2,2,2,3,83,2,2,3,2,1,1,3,5,1,5,2,1,1,3,1,1,1,3,1,4,4,2,5,2,1,1,3,5,2,5,1,1,1,3,1,1,1,3,2,4,5,7,7,4,1,1,260
1,211,1996,2,3,2,3,32,2,2,11,1,3,5,21,1,1,1,6,2,2,3,3,3,3,2,2,1,3,3,4,4,4,1,4,3,2,1,3,2,1,2,1,1,2,1,1,2,1,2,1,1,2,3,2,3,1,3,3,2,3,3,2,2,3,1,1,1,2,211,1996,2,3,4,1,3,2,3,1,4,67,1,1,5,1,1,1,3,5,2,5,2,2,2,3,2,1,2,1,3,1,4,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,2,0,3,1,5,5,6,12,2,1,142
1,211,1997,2,1,2,4,24,4,2,12,1,2,4,21,1,1,1,0,2,2,3,2,3,3,2,2,2,1,1,4,4,4,2,2,3,4,3,3,1,2,2,1,1,2,1,2,1,1,3,1,1,2,4,2,3,1,1,3,2,2,3,2,2,2,2,3,2,2,211,1997,2,2,3,3,2,5,3,5,3,71,3,3,3,1,2,1,2,3,2,2,3,3,1,1,2,2,3,3,3,5,1,1,3,1,1,2,2,3,1,2,1,1,1,2,3,3,3,3,3,2,3,2,2,10,2,8,26
1,211,1998,2,1,2,3,31,4,2,9,1,1,2,21,1,1,3,6,3,1,2,2,1,1,2,2,2,3,3,4,4,4,2,4,2,3,1,3,2,1,1,1,1,2,1,2,2,1,1,1,1,2,3,2,3,1,1,3,2,3,3,2,3,3,1,1,1,2,211,1998,2,2,3,4,1,1,4,1,4,59,3,1,5,1,1,2,1,5,2,5,2,1,2,3,2,2,2,4,3,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,2,4,5,2,4,2,8,2
1,211,1999,2,3,2,3,21,4,2,10,1,3,4,21,1,1,2,0,2,2,4,2,2,2,2,2,2,0,1,4,4,4,2,4,3,3,1,2,1,2,0,1,1,2,1,2,1,2,2,1,2,4,2,4,4,4,4,4,3,2,1,2,4,2,5,3,5,2,211,1999,2,2,3,4,2,2,3,5,3,50,1,3,2,1,2,2,2,3,2,3,3,3,3,3,3,2,2,2,3,5,3,3,3,3,3,2,2,3,2,3,3,2,3,2,3,2,2,1,2,5,3,1,0,9,2,1,237
1,211,2000,2,1,2,3,25,4,2,15,1,3,4,21,1,1,1,6,3,3,3,3,2,2,1,2,1,3,3,4,4,4,2,2,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,3,2,2,2,2,3,2,3,5,2,211,2000,2,1,1,1,2,2,3,2,3,59,1,2,5,2,1,3,2,4,1,5,1,2,1,3,3,2,2,4,2,5,0,1,4,1,2,2,2,4,2,4,1,2,1,3,3,0,2,0,2,5,6,0,2,12,2,3,91
1,211,2001,2,1,2,4,23,2,2,12,1,3,5,21,1,1,1,6,2,1,3,2,2,2,2,1,1,3,1,4,4,4,1,4,3,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,2,3,2,2,3,2,1,1,2,211,2001,2,3,4,3,3,2,3,2,3,56,1,1,4,1,2,1,3,4,2,4,2,2,1,3,2,2,2,4,2,2,3,1,3,1,2,1,3,3,2,4,2,2,1,3,2,2,2,0,2,2,3,4,4,9,2,4,6
1,211,2002,2,1,2,4,23,4,2,11,1,3,5,21,1,1,2,6,3,2,2,2,2,2,2,3,1,3,3,4,4,4,1,3,1,2,1,3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,3,3,1,3,2,3,3,4,2,2,3,1,1,1,2,211,2002,2,2,4,2,3,2,3,2,3,60,1,1,5,1,1,1,3,5,2,4,2,3,1,3,2,1,2,2,2,2,3,1,5,1,2,1,3,5,2,5,2,3,2,3,2,1,1,2,2,2,4,4,5,7,2,8,70
1,211,2003,2,4,5,5,49,2,2,7,1,1,3,21,1,1,1,6,4,3,1,3,3,3,1,1,1,3,1,4,0,0,1,4,3,2,1,3,2,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,2,2,2,2,1,3,2,1,2,2,211,2003,2,3,4,4,3,2,3,2,4,69,1,1,5,1,2,2,2,5,2,5,2,1,3,3,3,3,2,4,3,2,3,1,4,3,1,2,2,4,2,4,2,2,2,3,2,2,2,0,3,2,4,3,4,14,2,4,27
1,211,2004,2,1,5,3,15,4,2,7,1,1,2,21,1,1,2,3,3,2,3,2,3,2,2,2,3,3,3,4,4,4,3,4,1,2,3,2,1,2,0,1,0,0,1,2,2,1,0,1,1,3,3,3,3,1,3,3,2,2,2,2,1,3,2,1,2,2,211,2004,2,0,4,5,2,5,3,2,3,65,3,1,5,1,1,2,3,4,3,4,2,2,3,3,1,2,3,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,8,1,6,22
1,211,2005,2,1,2,4,32,1,2,11,1,3,5,21,1,1,1,6,3,2,3,3,2,2,1,2,1,3,3,4,4,4,1,2,3,4,3,3,2,2,1,1,1,2,1,2,3,1,1,1,1,2,3,2,4,1,1,3,3,3,4,2,1,3,3,1,2,2,211,2005,2,2,2,4,3,4,4,4,4,67,1,1,5,1,1,1,3,4,2,4,2,1,2,3,2,1,3,4,3,2,3,1,5,1,1,1,3,5,2,4,2,1,2,3,2,1,1,1,3,2,4,5,5,11,2,9,23
